,UHRF1BP1L (23074)
ACH-000324,0.241725180046
ACH-000329,0.21692111880399997
ACH-000330,0.0680590478618
ACH-000331,0.101866555014
ACH-000332,0.15144815927000002
ACH-000334,0.0950803779418
ACH-000335,-0.0973201498515
ACH-000336,0.17895616147100002
ACH-000337,0.0065647583160699996
ACH-000339,0.195565991765
ACH-000341,0.21163613455400002
ACH-000348,0.07362983154960001
ACH-000350,0.185389995918
ACH-000352,0.142601423544
ACH-000356,0.288888425999
ACH-000361,0.447214487952
ACH-000362,0.233878570086
ACH-000363,0.136368016093
ACH-000364,0.0724638869769
ACH-000365,0.161102788334
ACH-000366,0.11844617252999999
ACH-000368,0.17380213153000001
ACH-000374,0.105653937543
ACH-000375,0.0604282706513
ACH-000376,0.021197824179899998
ACH-000381,0.265618354861
ACH-000383,0.103943829863
ACH-000387,0.0458454004756
ACH-000389,0.0540703361976
ACH-000390,0.138102871575
ACH-000393,0.22071508594500003
ACH-000395,0.19992666849
ACH-000397,0.17273685777
ACH-000401,0.35556874097400004
ACH-000402,0.10985429894899999
ACH-000403,0.121358688813
ACH-000404,0.148733256383
ACH-000406,0.15655761699
ACH-000407,0.0580065841587
ACH-000408,0.049187025925199995
ACH-000410,0.13987949237
ACH-000411,0.153433429931
ACH-000414,0.00652468163741
ACH-000415,0.167589213331
ACH-000416,0.128651278461
ACH-000420,0.164045090714
ACH-000421,0.149333809515
ACH-000424,0.0268873281751
ACH-000425,0.215394933915
ACH-000426,0.529971193661
ACH-000427,-0.059885628204699996
ACH-000433,0.270179847239
ACH-000436,0.10531254945900001
ACH-000444,0.153627860362
ACH-000445,0.18188516153999998
ACH-000448,0.0196248200327
ACH-000450,0.332229912185
ACH-000452,0.0735152885539
ACH-000454,0.053496600733400006
ACH-000458,-0.050876598660199994
ACH-000459,0.35045060404
ACH-000460,0.212840564365
ACH-000461,0.110872985457
ACH-000463,0.184767264007
ACH-000464,0.15248770326799999
ACH-000466,0.19992992086199998
ACH-000467,0.286715524847
ACH-000468,0.307145766932
ACH-000469,0.105354014381
ACH-000470,0.126519914042
ACH-000471,0.18318715442400002
ACH-000472,0.173911839959
ACH-000473,0.205235889774
ACH-000475,0.186864137117
ACH-000476,0.0102223033309
ACH-000477,0.472293297672
ACH-000480,0.0315969736997
ACH-000481,0.11472076511499998
ACH-000483,0.284817775076
ACH-000484,-0.09248204279310002
ACH-000485,0.236965196097
ACH-000486,0.13376297907600002
ACH-000487,0.27759199087299996
ACH-000488,0.130701857872
ACH-000490,0.0140158670137
ACH-000491,0.196138043061
ACH-000495,0.0952550436469
ACH-000496,0.0129347725699
ACH-000499,0.378163164866
ACH-000500,0.291729626232
ACH-000502,0.10086631531300001
ACH-000503,0.220896453168
ACH-000505,0.123096480692
ACH-000507,0.200491221638
ACH-000510,0.308099636477
ACH-000511,0.349438744222
ACH-000512,-0.09969721009739999
ACH-000516,0.0360106279187
ACH-000517,0.170355643011
ACH-000518,-0.008820445163120002
ACH-000520,0.296685898062
ACH-000521,0.161876052465
ACH-000522,0.0709012743722
ACH-000524,0.196216245466
ACH-000527,0.180584059829
ACH-000528,0.166646697142
ACH-000537,0.267479864184
ACH-000541,0.0360958444166
ACH-000542,0.0909388775634
ACH-000544,0.0411400278659
ACH-000545,0.155399687216
ACH-000547,0.046994219778300005
ACH-000548,-0.0180223102814
ACH-000549,-0.004931418969319999
ACH-000550,0.041393205348699995
ACH-000552,0.21719919803399998
ACH-000556,0.23089648167100002
ACH-000557,0.201988322047
ACH-000570,0.044202217532199994
ACH-000571,0.200269561105
ACH-000573,0.047554790397300005
ACH-000576,0.331451527437
ACH-000580,0.0386083511719
ACH-000584,0.0835594314505
ACH-000585,0.14593631088700001
ACH-000588,0.208654819908
ACH-000589,0.11284439354
ACH-000591,0.112331508951
ACH-000593,0.0528849797544
ACH-000600,0.252113542128
ACH-000601,0.155568171284
ACH-000604,0.17843966356899998
ACH-000605,0.033687579296400004
ACH-000606,0.219389207098
ACH-000608,-0.07160089002600001
ACH-000614,-0.112614250273
ACH-000616,0.0755568274993
ACH-000618,0.104537833375
ACH-000619,0.16384273800000002
ACH-000620,0.106009143134
ACH-000621,0.05999780225719999
ACH-000622,0.210548794568
ACH-000623,0.11530620125
ACH-000624,0.166004415943
ACH-000627,0.141691803998
ACH-000630,0.12142864929000001
ACH-000632,0.111537995932
ACH-000633,0.258908355002
ACH-000637,0.194274636273
ACH-000638,0.0658841837294
ACH-000646,0.218641812318
ACH-000647,0.163557066491
ACH-000648,0.027063300564599997
ACH-000649,0.127338125392
ACH-000651,0.107160073046
ACH-000652,0.00431864170762
ACH-000653,0.0775967512649
ACH-000657,0.155054940771
ACH-000658,0.277174960634
ACH-000661,0.267696415143
ACH-000662,0.547428857501
ACH-000663,0.20278584600000002
ACH-000665,0.0876350328091
ACH-000671,0.239186407855
ACH-000673,0.17245527834600002
ACH-000676,0.120002483738
ACH-000677,0.269355197052
ACH-000681,0.0687499166584
ACH-000682,0.06019675381990001
ACH-000683,0.14155753120200001
ACH-000684,0.017702970283099997
ACH-000688,0.101326142632
ACH-000693,0.110457452511
ACH-000694,0.0665435986681
ACH-000695,-0.154974562155
ACH-000696,0.057542010881400006
ACH-000697,0.140180873539
ACH-000699,0.15281274299
ACH-000701,0.0355479931268
ACH-000706,0.190191823151
ACH-000711,0.209259386512
ACH-000713,0.22227188950100002
ACH-000714,0.0247800919457
ACH-000718,0.15882599077
ACH-000720,0.24127534443000004
ACH-000721,0.189514412183
ACH-000724,0.270471359666
ACH-000725,0.164085865086
ACH-000732,0.227224489943
ACH-000734,0.0844828287479
ACH-000735,0.125178932971
ACH-000736,0.011230059215799998
ACH-000738,0.153441912969
ACH-000746,0.085825662148
ACH-000747,0.058509840455
ACH-000748,0.0269180667641
ACH-000753,0.039916215025499996
ACH-000756,0.261824547505
ACH-000757,0.233590005369
ACH-000758,0.0358728434436
ACH-000760,0.284394524507
ACH-000763,0.255625307592
ACH-000764,0.12296197164599999
ACH-000765,0.0934054701932
ACH-000766,0.13178917635600002
ACH-000767,0.160427582839
ACH-000768,0.0256865062497
ACH-000769,0.14611007877499999
ACH-000770,0.152141682225
ACH-000771,0.16975512052299999
ACH-000773,0.0258989025885
ACH-000776,0.37262891979999996
ACH-000777,0.23387928519200002
ACH-000778,0.224453759817
ACH-000781,0.07556357038210001
ACH-000782,0.204326666808
ACH-000783,0.056015239220400005
ACH-000784,0.18241383059799998
ACH-000785,0.00768671352893
ACH-000787,0.152560222501
ACH-000788,0.0622436733793
ACH-000791,0.0980192510767
ACH-000792,0.22116767943100002
ACH-000794,0.0778652451656
ACH-000796,0.143201419463
ACH-000799,-0.21690426763
ACH-000800,-0.0422121440183
ACH-000802,0.177060261081
ACH-000804,0.23537635654199998
ACH-000805,-0.08483366743170001
ACH-000809,0.08033116453639999
ACH-000810,-0.141576730712
ACH-000811,0.0497966931286
ACH-000817,0.241809839634
ACH-000819,0.09943999484680001
ACH-000820,0.22154265439100002
ACH-000821,0.111573541449
ACH-000822,-0.0906146919722
ACH-000823,0.038526210808
ACH-000824,0.222659674463
ACH-000827,0.0719719539596
ACH-000829,0.303807120609
ACH-000831,0.0509484773396
ACH-000832,0.112632652171
ACH-000833,0.0632904459455
ACH-000834,0.170891622894
ACH-000835,0.152899132867
ACH-000836,0.108900606467
ACH-000837,0.186494349014
ACH-000838,0.0923845358437
ACH-000839,0.05330004368369999
ACH-000840,-0.108133610959
ACH-000841,0.285659594544
ACH-000843,0.303505638718
ACH-000846,0.159267203324
ACH-000847,0.0409556270777
ACH-000848,0.10964209193
ACH-000849,0.0528477590955
ACH-000851,0.155426003455
ACH-000855,-0.017581872452599998
ACH-000856,0.0967466454376
ACH-000858,0.0985758308283
ACH-000859,0.0852194391054
ACH-000861,0.18393720372000003
ACH-000862,0.187827583613
ACH-000865,0.11841605831499999
ACH-000866,0.0813668921622
ACH-000867,0.0912523267671
ACH-000869,0.196822197217
ACH-000872,0.214076111588
ACH-000873,0.2587614975
ACH-000876,0.19978253472399998
ACH-000878,-0.020902332286599996
ACH-000880,0.297686919046
ACH-000881,0.134006781558
ACH-000882,0.0302113475725
ACH-000884,0.0966541672837
ACH-000885,0.237594090062
ACH-000887,0.165410710459
ACH-000888,0.253369353831
ACH-000889,0.157798578431
ACH-000890,0.3274605223
ACH-000896,0.249913303794
ACH-000898,0.033700798893
ACH-000900,-0.137484458098
ACH-000901,0.0781927385657
ACH-000905,0.219204736657
ACH-000906,0.175638811357
ACH-000907,0.059046457303
ACH-000910,0.17582622553
ACH-000911,0.245314623665
ACH-000912,0.131842010304
ACH-000913,0.273607502628
ACH-000915,0.19543013164700002
ACH-000916,0.142648443758
ACH-000917,-0.034412710408
ACH-000921,0.0884987499763
ACH-000924,0.28132835901000003
ACH-000926,0.321607209741
ACH-000928,-0.0289993212883
ACH-000929,0.202227494668
ACH-000932,0.240559122881
ACH-000935,0.188277024177
ACH-000936,0.173421244559
ACH-000937,0.240175386658
ACH-000938,0.186032430098
ACH-000939,0.170981391847
ACH-000941,0.222318816659
ACH-000943,0.142070827138
ACH-000946,0.0544860525226
ACH-000947,0.155753073073
ACH-000948,0.114886868794
ACH-000950,0.309168783177
ACH-000953,0.173754864027
ACH-000957,0.15752463547
ACH-000958,0.054846840344199996
ACH-000960,0.0760230614173
ACH-000963,0.0642343737708
ACH-000968,0.0726469975578
ACH-000969,0.10403729331599999
ACH-000973,0.128699523422
ACH-000974,0.114981824486
ACH-000975,0.044543312146800004
ACH-000976,0.258667314257
ACH-000978,0.271088970413
ACH-000980,0.17096561026700002
ACH-000984,0.130812842775
ACH-000986,0.192908882782
ACH-000988,0.135439168282
ACH-000993,0.176841275301
ACH-000994,0.162493437075
ACH-000996,0.099294880847
ACH-001001,0.161462771628
ACH-001020,0.198459103481
ACH-001028,-0.00766746740242
ACH-001031,0.215242428462
ACH-001038,0.146333618666
ACH-001048,0.0425574416323
ACH-001050,0.11009230470699999
ACH-001053,0.151412744032
ACH-001054,0.06377179939790001
ACH-001061,0.223705418869
ACH-001067,0.32968726753000005
ACH-001075,0.202742710971
ACH-001096,0.20116705507399998
ACH-001128,-0.18682142809900001
ACH-001134,0.194451511565
ACH-001151,0.0936737371752
ACH-001163,-0.0139175123391
ACH-001164,0.056634361335899996
ACH-001173,0.11346812684499999
ACH-001183,0.10018986554300001
ACH-001184,0.08198504057999999
ACH-001190,0.13286763821
ACH-001192,0.21387029690900003
ACH-001193,-0.0547814316922
ACH-001196,0.20685065604400002
ACH-001197,0.118590903598
ACH-001205,0.150667154094
ACH-001211,0.076428900934
ACH-001212,0.167055236582
ACH-001228,0.202196512188
ACH-001232,0.0640820314723
ACH-001239,0.13012154705
ACH-001274,0.127570374721
ACH-001275,0.0418435817948
ACH-001277,0.240024118178
ACH-001278,0.158588532959
ACH-001280,0.288731774612
ACH-001283,0.147873359303
ACH-001289,0.0256760343121
ACH-001295,0.132070272112
ACH-001300,0.17308502995299999
ACH-001301,0.207489189687
ACH-001302,0.319853081742
ACH-001303,0.115033785974
ACH-001306,0.32930725472399996
ACH-001318,0.08854615709079999
ACH-001322,0.218917665931
ACH-001328,0.224158813505
ACH-001332,0.06886774445089999
ACH-001333,-0.0105016285271
ACH-001336,0.240102079323
ACH-001340,0.128039478465
ACH-001346,0.1594147906
ACH-001353,0.22391971984499998
ACH-001354,-0.0886457816909
ACH-001367,0.31759532625
ACH-001368,0.117095323131
ACH-001374,0.0402581544627
ACH-001375,0.09588951377499999
ACH-001377,0.0309711013151
ACH-001380,0.144802912265
ACH-001391,0.123551778425
ACH-001407,0.10428254943399999
ACH-001408,0.155639791254
ACH-001413,0.17567476388599998
ACH-001430,0.17005505021200001
ACH-001431,0.396457864691
ACH-001450,0.239338684575
ACH-001496,-0.0215386183773
ACH-001500,0.238726380344
ACH-001521,0.099962505834
ACH-001523,0.27580719048
ACH-001532,0.099166689776
ACH-001536,-0.018817485286900002
ACH-001550,0.0913565063666
ACH-001552,-0.0960892587705
ACH-001554,0.19415430240200002
ACH-001645,0.158393100198
ACH-001654,0.21772110561500002
ACH-001715,0.10114476017599999
ACH-001735,0.111715146886
ACH-001736,0.09670428216330001
ACH-001737,0.276034953303
ACH-001740,0.189898179808
ACH-001745,0.255957547401
ACH-001750,0.0988314425079
ACH-001765,0.0468282653959
ACH-001956,0.18511269078899997
ACH-001957,0.10805609999000002
