,HAPLN2 (60484)
ACH-000618,-0.528598390709
ACH-000619,-0.613118977162
ACH-000620,-0.510536256
ACH-000621,-0.288178249596
ACH-000622,-0.25926928275600003
ACH-000623,-0.386205104776
ACH-000624,-0.25461913911600004
ACH-000627,-0.503702361798
ACH-000630,-0.392471161863
ACH-000632,-0.158244786312
ACH-000633,-0.503148022406
ACH-000637,-0.563700357008
ACH-000638,-0.6922980583399999
ACH-000646,-0.199466959225
ACH-000647,-0.7176647988429999
ACH-000648,-0.653790199893
ACH-000649,-0.384997571594
ACH-000651,-0.20997523704799997
ACH-000652,-0.36222679835999994
ACH-000653,-0.5146048172209999
ACH-000657,-0.5182447605730001
ACH-000658,-0.38222458106299995
ACH-000661,-0.562520181293
ACH-000662,-0.524994789749
ACH-000663,-0.397721551296
ACH-000665,-0.367278680334
ACH-000671,-0.318961299604
ACH-000673,-0.640850875743
ACH-000676,-0.4464471924
ACH-000677,-0.500770766686
ACH-000681,-0.28461602838000005
ACH-000682,-0.449461717344
ACH-000683,-0.909632274693
ACH-000684,-0.5431398916219999
ACH-000688,-0.15501309066400001
ACH-000693,-0.345742877297
ACH-000694,-0.278926579606
ACH-000695,-0.294967385969
ACH-000696,-0.40807212537500004
ACH-000697,-0.37978319630999996
ACH-000699,-0.368908662408
ACH-000701,-0.361574669562
ACH-000706,-0.466666056756
ACH-000711,-0.393867721787
ACH-000713,-0.49667105536600004
ACH-000714,-0.481590285356
ACH-000718,-0.514902102591
ACH-000720,-0.343860641181
ACH-000721,-0.47126359843099996
ACH-000724,-0.24698846505199998
ACH-000725,-0.496791716271
ACH-000732,-0.411400859749
ACH-000734,-0.5336515076030001
ACH-000735,-0.408185181583
ACH-000736,-0.49328065191799997
ACH-000738,-0.240567105872
ACH-000746,-0.5383343743760001
ACH-000747,-0.392647036371
ACH-000748,-0.401568156909
ACH-000753,-0.8552174858939999
ACH-000756,-0.603386842374
ACH-000757,-0.30293247294500003
ACH-000758,-0.364918108471
ACH-000760,-0.541374130899
ACH-000763,-0.296657184412
ACH-000764,-0.414572232975
ACH-000765,-0.447417235608
ACH-000766,-0.49962793040299996
ACH-000767,-0.494619234397
ACH-000768,-0.40385184350000003
ACH-000769,-0.440257035269
ACH-000770,-0.322515493163
ACH-000771,-0.363626654905
ACH-000773,-0.7147190001450001
ACH-000776,-0.509270919076
ACH-000777,-0.5832783970650001
ACH-000778,-0.220416814007
ACH-000781,-0.417010921376
ACH-000782,-0.523707732411
ACH-000783,-0.9390518475499999
ACH-000784,-0.38751447528300004
ACH-000785,-0.695861709161
ACH-000787,-0.31126630580200004
ACH-000788,-0.44208920588100004
ACH-000791,-0.585002381564
ACH-000792,-0.387938611731
ACH-000794,-0.345653458399
ACH-000796,-0.44353137372199997
ACH-000799,-0.492678397303
ACH-000800,-0.8139102158879999
ACH-000802,-0.407202747304
ACH-000804,-0.76848704311
ACH-000805,-0.700111482503
ACH-000809,-0.428054999912
ACH-000810,-0.183430963326
ACH-000811,-0.39741404491300003
ACH-000817,-0.271079954917
ACH-000819,-0.304825614539
ACH-000820,-0.456889127021
ACH-000821,-0.271329057298
ACH-000822,-0.47688159419799997
ACH-000823,-0.381630485666
ACH-000824,-0.960517905495
ACH-000827,-0.592627723347
ACH-000829,-0.167794856794
ACH-000831,-0.20161538792300002
ACH-000832,-0.40189919753700004
ACH-000833,-0.196282460322
ACH-000834,-0.350671175184
ACH-000835,-0.325964182585
ACH-000836,-0.5040219482180001
ACH-000837,-0.476253063957
ACH-000838,-0.7265934456059999
ACH-000839,-0.691656698201
ACH-000840,-0.528588690277
ACH-000841,-0.634194936943
ACH-000843,-0.34519583910999996
ACH-000846,-0.764743199357
ACH-000847,-0.275874510846
ACH-000848,-0.508169843684
ACH-000849,-0.26611700361900004
ACH-000851,-0.564829535251
ACH-000855,-0.328463791407
ACH-000856,-0.387456111893
ACH-000858,-0.359132770568
ACH-000859,-0.37679433075999996
ACH-000861,-0.345003276935
ACH-000862,-0.346216500831
ACH-000865,-0.397504391673
ACH-000866,-0.34721268931599997
ACH-000867,-0.567171504082
ACH-000869,-0.409307738797
ACH-000872,-0.145111624507
ACH-000873,-0.455929508107
ACH-000876,-0.485862219331
ACH-000878,-0.451798338498
ACH-000880,-0.569094682393
ACH-000881,-0.42055091940300005
ACH-000882,-0.44179973732699995
ACH-000884,-0.38340328715099997
ACH-000885,-0.339010962192
ACH-000887,-0.39545951615
ACH-000888,-0.525091951123
ACH-000889,-0.46082893079899995
ACH-000890,-0.294933236557
ACH-000896,-0.377938643183
ACH-000898,-0.49227884036200004
ACH-000900,-0.737034170061
ACH-000901,-0.49106339516
ACH-000905,-0.5082686534049999
ACH-000906,-0.25567131608000004
ACH-000907,-0.484047837021
ACH-000910,-0.451136359345
ACH-000911,-0.44197316962
ACH-000912,-0.569112053955
ACH-000913,-0.556803048808
ACH-000915,-0.38993954119
ACH-000916,-0.5452752417
ACH-000917,-0.5503006792180001
ACH-000921,-0.5332183631790001
ACH-000924,-0.357184457981
ACH-000926,-0.475928797954
ACH-000928,-0.653292857696
ACH-000929,-0.872822304505
ACH-000932,-0.35871299735600004
ACH-000935,-0.376464609131
ACH-000936,-0.454057300644
ACH-000937,-0.433854619111
ACH-000938,-0.36363532373400004
ACH-000939,-0.6380407040680001
ACH-000941,-0.45606314648699997
ACH-000943,-0.29185221407
ACH-000946,-0.439913828886
ACH-000947,-0.40453187120399997
ACH-000948,-0.481468117896
ACH-000950,-0.318037198682
ACH-000953,-0.694856692325
ACH-000957,-0.38107153301200003
ACH-000958,-0.285124001939
ACH-000960,-0.292148876447
ACH-000963,-1.2152939114899999
ACH-000968,-0.217784024685
ACH-000969,-0.387495899542
ACH-000973,-0.294322255962
ACH-000974,-0.299872637471
ACH-000975,-0.429284751377
ACH-000976,-0.447126159092
ACH-000978,-0.397019921009
ACH-000980,-0.367243215524
ACH-000984,-0.591843280424
ACH-000986,-0.5457540317289999
ACH-000988,-0.355495098186
ACH-000993,-0.48861272932300004
ACH-000994,-0.380182379674
ACH-000996,-0.765708236635
ACH-001001,-0.427426570798
ACH-001020,-0.320196497587
ACH-001028,-0.489869672236
ACH-001031,-0.3332796133
ACH-001038,-0.284880735268
ACH-001048,-0.224013885601
ACH-001050,-0.331460944578
ACH-001053,-0.30837083521200004
ACH-001054,-0.35637976459700005
ACH-001061,-0.394433442745
ACH-001067,-0.405950947498
ACH-001075,-0.277210773715
ACH-001096,-0.412474180367
ACH-001128,-0.732575977171
ACH-001134,-0.536414724925
ACH-001151,-0.528005805689
ACH-001163,-0.8117307732060001
ACH-001164,-0.298583657409
ACH-001173,-0.368349300733
ACH-001183,-0.283182475112
ACH-001184,-0.63545806819
ACH-001190,-0.690237153132
ACH-001192,-0.392756057852
ACH-001193,-0.815034980143
ACH-001196,-0.481573926096
ACH-001197,-0.564304240749
ACH-001205,-0.45352665519199997
ACH-001211,-0.519978315183
ACH-001212,-0.344643013153
ACH-001228,-0.45542042997500004
ACH-001232,-0.516214753619
ACH-001239,-0.335620315948
ACH-001274,-0.451674985557
ACH-001275,-0.318855331001
ACH-001277,-0.509339757997
ACH-001278,-0.341374540518
ACH-001280,-0.597451464011
ACH-001283,-0.252095597543
ACH-001289,-0.29711780760699996
ACH-001295,-0.423310685991
ACH-001300,-0.275778120066
ACH-001301,-0.44443021312200004
ACH-001302,-0.07735042862750001
ACH-001303,-0.427421053317
ACH-001306,-0.515204583768
ACH-001318,-0.356316264353
ACH-001322,-0.426262288208
ACH-001328,-0.647059547346
ACH-001332,-0.29547563062
ACH-001333,-0.310549470126
ACH-001336,-0.545586453402
ACH-001340,-0.3926006932
ACH-001346,-0.5098457395699999
ACH-001353,-0.40745094069300003
ACH-001354,-0.701531568299
ACH-001367,-0.416293911748
ACH-001368,-0.42456021599200006
ACH-001374,-0.6743789259340001
ACH-001375,-0.58459046712
ACH-001377,-0.310547023497
ACH-001380,-0.38235936547
ACH-001391,-0.37182734280699997
ACH-001407,-0.384204543839
ACH-001408,-0.377315382724
ACH-001413,-0.37275314779
ACH-001430,-0.637782578918
ACH-001431,-0.35879957058
ACH-001450,-0.559329881166
ACH-001496,-0.402538692265
ACH-001500,-0.41086500868299997
ACH-001521,-0.166338412391
ACH-001523,-0.42130669518299996
ACH-001532,-0.481839113662
ACH-001536,-0.480350385276
ACH-001550,-0.30197358675
ACH-001552,-0.458448001377
ACH-001554,-0.52817823976
ACH-001645,-0.387000186588
ACH-001654,-0.502547442262
ACH-001715,-0.644235243433
ACH-001735,-0.206529625954
ACH-001736,-0.279745505659
ACH-001737,0.158804903068
ACH-001740,-0.158596220816
ACH-001745,-0.289831657486
ACH-001750,-0.58301968721
ACH-001765,-0.49269313152099997
ACH-001956,-0.467834806273
ACH-001957,-0.5846093801600001
