,PAX2 (5076)
ACH-000004,0.12336974699000001
ACH-000007,-0.133303599283
ACH-000009,-0.0737564650012
ACH-000011,0.0654173675587
ACH-000012,-0.0745293977542
ACH-000013,-0.049321681270199993
ACH-000014,-0.033376743108099995
ACH-000015,-0.0130705324947
ACH-000017,0.0543779225153
ACH-000018,-0.2359289296
ACH-000019,0.0828739015948
ACH-000021,0.0827977838092
ACH-000022,-0.08890691811180002
ACH-000025,-0.08303055723069999
ACH-000028,-0.12251912397800001
ACH-000030,-0.108262189742
ACH-000035,0.118207664179
ACH-000036,0.047493301944699993
ACH-000037,-0.055853208804699996
ACH-000039,-0.0953701855737
ACH-000040,-0.013413321000299998
ACH-000041,-0.0683313978792
ACH-000042,-0.0462462693288
ACH-000045,-0.191593856832
ACH-000047,-0.141464552916
ACH-000052,-0.024381596745
ACH-000053,-0.102153878933
ACH-000054,-0.117879963726
ACH-000055,-0.0400790998305
ACH-000060,-0.104148994389
ACH-000067,-0.0804957331443
ACH-000070,0.1586486484
ACH-000075,-0.0476534438511
ACH-000078,-0.255311713261
ACH-000082,0.0645776384981
ACH-000085,0.035888687277
ACH-000086,-0.120110094965
ACH-000087,-0.0803695529322
ACH-000092,0.055121454814499996
ACH-000095,-0.0499340282662
ACH-000097,0.00666295235737
ACH-000098,0.0157869932592
ACH-000099,-0.200695463132
ACH-000108,-0.129652833226
ACH-000113,-0.027670313684900003
ACH-000115,-0.131650403655
ACH-000116,0.017981758184900002
ACH-000118,-0.12440781547
ACH-000120,0.09790913451500001
ACH-000123,-0.055959891392299996
ACH-000127,-0.021855569445099997
ACH-000128,-0.129669249261
ACH-000132,-0.022408366039900002
ACH-000133,0.0206123019475
ACH-000137,-0.17210949991799998
ACH-000138,-0.00220980869553
ACH-000142,0.019355711110200003
ACH-000143,-0.206898106703
ACH-000146,-0.00808164929558
ACH-000148,-0.195046093198
ACH-000150,-0.04481066893999999
ACH-000152,-0.0800839612379
ACH-000153,0.179709306831
ACH-000159,-0.258992396015
ACH-000160,-0.154565016068
ACH-000163,0.00151234429374
ACH-000167,-0.216806815969
ACH-000168,-0.10303541312100001
ACH-000169,-0.30356935420200004
ACH-000178,-0.126961698915
ACH-000182,-0.08984269336799999
ACH-000183,0.00379779699088
ACH-000188,-0.0473882751729
ACH-000189,-0.015701333317
ACH-000190,-0.248123230375
ACH-000198,0.0121454291892
ACH-000204,-0.286498574992
ACH-000206,0.0029588088449600002
ACH-000207,-0.287294032273
ACH-000211,-0.0825833326287
ACH-000215,0.00775756299066
ACH-000221,0.006118278501959999
ACH-000222,-0.328614325442
ACH-000223,-0.176771942886
ACH-000226,-0.0901593286347
ACH-000227,-0.0651083481566
ACH-000228,-0.0203270013511
ACH-000231,-0.0622940083184
ACH-000232,-0.0416199885626
ACH-000233,-0.141321306156
ACH-000234,-0.147042617053
ACH-000235,-0.110492667498
ACH-000237,-0.14564573678
ACH-000238,-0.11453944218699999
ACH-000243,-0.163318150646
ACH-000244,-0.157986779849
ACH-000246,-0.290996375754
ACH-000248,0.053638673525400006
ACH-000250,0.0192473801241
ACH-000251,-0.326085909713
ACH-000253,-0.040947859323699994
ACH-000255,-0.0842031674661
ACH-000256,-0.09982657126049999
ACH-000257,-0.0162650270554
ACH-000258,-0.12935846900800002
ACH-000259,-0.15246909797
ACH-000260,-0.129679332695
ACH-000261,-0.018384491869400003
ACH-000262,-0.19128689506299998
ACH-000263,0.323443743757
ACH-000264,0.00572570396299
ACH-000265,-0.158554920866
ACH-000266,-0.00622717880414
ACH-000272,-0.11894261351600001
ACH-000273,-0.0690186632328
ACH-000274,-0.08025656097030001
ACH-000277,-0.0500302927415
ACH-000278,-0.233107840829
ACH-000279,-0.0708785604663
ACH-000280,-0.0670566422566
ACH-000281,-0.09143807046810001
ACH-000288,-0.108287155329
ACH-000291,-0.09456951667050001
ACH-000293,0.00642952631499
ACH-000294,-0.284489453455
ACH-000295,-0.20570726701900002
ACH-000296,-0.336317679451
ACH-000302,-0.07319845925919999
ACH-000304,0.00662135719034
ACH-000307,0.000744110229036
ACH-000308,-0.05245559821740001
ACH-000310,-0.293406868943
ACH-000311,-0.181385301274
ACH-000312,-0.23342433475000002
ACH-000315,0.23542377823199997
ACH-000316,-0.0914605750046
ACH-000317,-0.262540366581
ACH-000318,-0.0505653965264
ACH-000319,-0.300892060069
ACH-000320,-0.181873639089
ACH-000322,-0.0403659279534
ACH-000323,0.0197990815252
ACH-000324,-0.227925203965
ACH-000329,-0.0672037820442
ACH-000330,-0.0675938386882
ACH-000331,-0.148796867028
ACH-000332,-0.08670340913560001
ACH-000334,0.07285584722689999
ACH-000335,0.041365822669800004
ACH-000336,0.16982989734499998
ACH-000337,0.169030301753
ACH-000339,-0.15201213818
ACH-000341,-0.28369058501899996
ACH-000348,-0.0433086073864
ACH-000350,-0.365710960503
ACH-000352,-0.0218163530895
ACH-000356,0.055982284499199994
ACH-000361,-0.143490229076
ACH-000362,-0.110731747765
ACH-000363,-0.0980097443396
ACH-000364,-0.0193348974
ACH-000365,-0.0572804566751
ACH-000366,-0.21175547339899997
ACH-000368,-0.11181632907299999
ACH-000374,-0.10013395365599999
ACH-000375,0.004291764369909999
ACH-000376,-0.10628222679999999
ACH-000381,-0.23754154303000002
ACH-000383,-0.0177017490199
ACH-000387,-0.21034693125999998
ACH-000389,-0.141821657027
ACH-000390,0.008130718429659999
ACH-000393,-0.00737208873258
ACH-000395,-0.235286355442
ACH-000397,-0.160241726097
ACH-000401,-0.200155586674
ACH-000402,0.0627543587212
ACH-000403,-0.07937522170149999
ACH-000404,-0.286724307597
ACH-000406,-0.201248574354
ACH-000407,-0.0990548238943
ACH-000408,-0.103335232872
ACH-000410,-0.0762597437607
ACH-000411,-0.0173711155222
ACH-000414,-0.147752866908
ACH-000415,-0.09476927719310001
ACH-000416,-0.08375962573910001
ACH-000420,-0.243601966409
ACH-000421,-0.06530676753909999
ACH-000424,-0.0621016182119
ACH-000425,-0.18504857511599998
ACH-000426,-0.05084803991859999
ACH-000427,-0.0932290309172
ACH-000433,-0.0669479365278
ACH-000436,-0.015876105337499998
ACH-000444,-0.0558464343835
ACH-000445,-0.110660481854
ACH-000448,-0.1853265874
ACH-000450,0.180964359452
ACH-000452,-0.274821606502
ACH-000454,0.246759530267
ACH-000458,-0.17806430463700001
ACH-000459,0.227774580039
ACH-000460,-0.0401776762525
ACH-000461,-0.10406943180400001
ACH-000463,-0.024097379766799997
ACH-000464,0.0322235037012
ACH-000466,-0.035126847465699995
ACH-000467,-0.07868917354169999
ACH-000468,-0.24139325934500003
ACH-000469,-0.0583624376641
ACH-000470,-0.06357525871830001
ACH-000471,-0.008232446699380001
ACH-000472,-0.136227092894
ACH-000473,-0.230598478045
ACH-000475,-0.044087327542599995
ACH-000476,-0.0930502494987
ACH-000477,-0.228207092031
ACH-000480,-0.119024145193
ACH-000481,-0.15281136140499998
ACH-000483,-0.0281585793824
ACH-000484,-0.0137629056761
ACH-000485,-0.0964632697332
ACH-000486,-0.0437663999323
ACH-000487,-0.10236549987400001
ACH-000488,-0.0196924511493
ACH-000490,-0.0145191911222
ACH-000491,-0.177919054231
ACH-000495,-0.12736303287599998
ACH-000496,-0.165174190223
ACH-000499,-0.21054343816799997
ACH-000500,-0.11427119308
ACH-000502,-0.0197263172403
ACH-000503,-0.053528830711
ACH-000505,-0.0402025919139
ACH-000507,-0.05324246501680001
ACH-000510,-0.048406705405
ACH-000511,0.0450343699254
ACH-000512,0.294823145336
ACH-000516,-0.0259978473477
ACH-000517,-0.028382569662900002
ACH-000518,-0.0118653143588
ACH-000520,-0.0342894823424
ACH-000521,-0.0930956273213
ACH-000522,0.12191992040100001
ACH-000524,-0.059013036844800006
ACH-000527,-0.103055874332
ACH-000528,-0.129253398991
ACH-000537,0.0428253512218
ACH-000541,-0.007105212416640001
ACH-000542,-0.142438687182
ACH-000544,-0.131209182828
ACH-000545,-0.129683296841
ACH-000547,0.0511804298599
ACH-000548,-0.09174687037969999
ACH-000549,-0.14403558113700002
ACH-000550,-0.100912555901
ACH-000552,-0.134778142846
ACH-000556,0.0540490894854
ACH-000557,-0.17274191002999997
ACH-000570,0.00619631296798
ACH-000571,-0.161257262694
ACH-000573,-0.0736531131854
ACH-000576,-0.16229933164899998
ACH-000580,0.19306277689800003
ACH-000584,-0.0959541109523
ACH-000585,-0.184757246811
ACH-000588,-0.010711198393299998
ACH-000589,-0.016996574307200002
ACH-000591,-0.177759913077
ACH-000593,0.0210570407644
ACH-000600,-0.09492906519689999
ACH-000601,-0.0352574316486
ACH-000604,0.11968229505999999
ACH-000605,0.0106685806351
ACH-000606,-0.057865877247099996
ACH-000608,-0.2162035479
ACH-000614,0.0425238508781
ACH-000616,-0.277392396269
ACH-000618,-0.0715818534587
ACH-000619,-0.00731685617996
ACH-000620,-0.0149200982962
ACH-000621,-0.0410324895896
ACH-000622,0.0190661423155
ACH-000623,-0.100709877387
ACH-000624,-0.022634332568799997
ACH-000627,-0.214305209342
ACH-000630,-0.022130054290700002
ACH-000632,-0.06391318465160001
ACH-000633,0.00222418682317
ACH-000637,0.0277636475093
ACH-000638,-0.30684623175500003
ACH-000646,-0.0324162067822
ACH-000647,-0.150521796984
ACH-000648,-0.25963032180999995
ACH-000649,-0.042963174129099994
ACH-000651,-0.106695154674
ACH-000652,-0.19339931386700002
ACH-000653,0.0969874467064
ACH-000657,-0.137350201405
ACH-000658,0.029347700870400003
ACH-000661,0.0801500533751
ACH-000662,-0.279106998234
ACH-000663,0.015138880670399998
ACH-000665,-0.0511525133456
ACH-000671,-0.10492608385600001
ACH-000673,-0.117468544737
ACH-000676,-0.047248537447699995
ACH-000677,-0.0193259223817
ACH-000681,-0.12278173218800001
ACH-000682,-0.0312253154704
ACH-000683,-0.008390085356739999
ACH-000684,-0.228985035433
ACH-000688,-0.0732359478635
ACH-000693,-0.128914397906
ACH-000694,-0.169493858007
ACH-000695,0.129725703305
