,OCA2 (4948)
ACH-000004,-0.500071577796
ACH-000007,-0.056170011697699994
ACH-000009,-0.290185162156
ACH-000011,0.141591068758
ACH-000012,-0.021247513714299997
ACH-000013,-0.021722310937700003
ACH-000014,-0.215513531393
ACH-000015,-0.147866800436
ACH-000017,-0.068892552832
ACH-000018,-0.106399337445
ACH-000019,0.025028245180599998
ACH-000021,0.0442751792602
ACH-000022,-0.115570489478
ACH-000025,-0.21739205095400002
ACH-000028,0.11211602981100001
ACH-000030,-0.15647954353000001
ACH-000035,-0.22836436385899997
ACH-000036,-0.123135880544
ACH-000037,-0.256337287434
ACH-000039,-0.0963927307018
ACH-000040,1.31918015585e-05
ACH-000041,-0.140722559044
ACH-000042,-0.00254914910551
ACH-000045,0.041165780574800005
ACH-000047,-0.0795642186328
ACH-000052,-0.190438449857
ACH-000053,-0.117086454826
ACH-000054,-0.124263002345
ACH-000055,-0.066699598279
ACH-000060,0.00123053529121
ACH-000067,-0.10181319052200001
ACH-000070,-0.178146999243
ACH-000075,-0.221490751451
ACH-000078,0.060397502073800007
ACH-000082,-0.0378282783614
ACH-000085,-0.0154657440389
ACH-000086,0.043918314533
ACH-000087,-0.036850286455699995
ACH-000092,-0.17543312059799998
ACH-000095,-0.159928715921
ACH-000097,-0.049313321771
ACH-000098,0.0644725905718
ACH-000099,-0.141716670696
ACH-000108,-0.0998982681562
ACH-000113,-0.0855551553354
ACH-000115,-0.0688037829165
ACH-000116,-0.08414338199819998
ACH-000118,0.0035308967074499996
ACH-000120,-0.25012444404399997
ACH-000123,-0.065398809196
ACH-000127,-0.0744099678412
ACH-000128,0.0922940550858
ACH-000132,-0.301966419798
ACH-000133,-0.0776396946246
ACH-000137,-0.170219891727
ACH-000138,0.107740809434
ACH-000142,-0.07533580431260001
ACH-000143,-0.21739832116
ACH-000146,-0.0929915785094
ACH-000148,-0.144887669559
ACH-000150,-0.11445526835999999
ACH-000152,-0.316881392266
ACH-000153,0.0859215250628
ACH-000159,-0.131148426341
ACH-000160,-0.027430462801
ACH-000163,-0.0326951423987
ACH-000167,0.015569296044999998
ACH-000168,0.13453969063
ACH-000169,-0.058978843204899996
ACH-000178,-0.252435894986
ACH-000182,-0.289657974928
ACH-000183,-0.161776604478
ACH-000188,-0.20087105832199997
ACH-000189,0.027290704649
