,NT5C3B (115024)
ACH-000454,-0.07922236909199999
ACH-000458,-0.400840781861
ACH-000459,-0.0731505098867
ACH-000460,-0.227761938953
ACH-000461,-0.23739055462699998
ACH-000463,-0.252629229314
ACH-000464,-0.181315243836
ACH-000466,-0.39940177409199995
ACH-000467,-0.241702930641
ACH-000468,-0.267884074684
ACH-000469,-0.15064849363399999
ACH-000470,-0.46592540105700003
ACH-000471,-0.356036331709
ACH-000472,-0.240171985279
ACH-000473,-0.190112967227
ACH-000475,-0.291069690626
ACH-000476,-0.554915428193
ACH-000477,-0.37967630988300005
ACH-000480,-0.335267291039
ACH-000481,-0.29364416485100003
ACH-000483,-0.253862909657
ACH-000484,-0.188652091902
ACH-000485,-0.580385278845
ACH-000486,-0.34573631620899997
ACH-000487,-0.193814045079
ACH-000488,-0.275815167512
ACH-000490,-0.424804058042
ACH-000491,-0.349688471625
ACH-000495,-0.174391206781
ACH-000496,-0.277811650099
ACH-000499,-0.23190775642900002
ACH-000500,-0.170796444173
ACH-000502,-0.308766230546
ACH-000503,-0.294342015789
ACH-000505,-0.18969653053100002
ACH-000507,-0.351711320233
ACH-000510,-0.216606790961
ACH-000511,-0.407479462927
ACH-000512,-0.393814889795
ACH-000516,-0.34015880928099995
ACH-000517,-0.424009189739
ACH-000518,-0.278853386775
ACH-000520,-0.336243103019
ACH-000521,-0.29198968949000004
ACH-000522,-0.405910984691
ACH-000524,-0.330288984485
ACH-000527,-0.41010709566200004
ACH-000528,-0.227037226207
ACH-000537,-0.23893457540399998
ACH-000541,-0.0320534516221
ACH-000542,-0.187394328119
ACH-000544,-0.216913689632
ACH-000545,-0.372256574816
ACH-000547,-0.49880023326399997
ACH-000548,-0.324108317991
ACH-000549,-0.114621657812
ACH-000550,-0.317724296867
ACH-000552,-0.37224647777599995
ACH-000556,-0.32496195827700003
ACH-000557,0.033700009704100004
ACH-000570,-0.35832688247199995
ACH-000571,-0.2299241172
ACH-000573,-0.16798987348299999
ACH-000576,-0.443211086162
ACH-000580,-0.412645818773
ACH-000584,-0.320041234302
ACH-000585,-0.297706986072
ACH-000588,-0.262915181938
ACH-000589,-0.445725511444
ACH-000591,-0.296589821442
ACH-000593,-0.323342310933
ACH-000600,-0.51201986695
ACH-000601,-0.397740132345
ACH-000604,-0.240483166022
ACH-000605,-0.373657782181
ACH-000606,-0.27780070295299997
ACH-000608,-0.598302063089
ACH-000614,-0.174814799051
ACH-000616,-0.36239523398900003
ACH-000618,-0.23241016998000003
ACH-000619,-0.07386178389060001
ACH-000620,-0.182640490628
ACH-000621,-0.192794674451
ACH-000622,-0.251492935099
ACH-000623,-0.478451300841
ACH-000624,-0.30725164138300004
ACH-000627,-0.421244005652
ACH-000630,-0.311729489294
ACH-000632,-0.366448007018
ACH-000633,-0.275047230372
ACH-000637,-0.346786000297
ACH-000638,-0.18980781632100002
ACH-000646,-0.251167740009
ACH-000647,-0.591437199414
ACH-000648,-0.188174182482
ACH-000649,-0.20712008792199998
ACH-000651,-0.409547477875
ACH-000652,-0.387153911254
ACH-000653,-0.558214061002
ACH-000657,-0.205380526004
ACH-000658,-0.16481008043
ACH-000661,-0.22263593735
ACH-000662,-0.12950222314
ACH-000663,-0.395890887865
ACH-000665,-0.304130628338
ACH-000671,-0.296659953042
ACH-000673,-0.342398018465
ACH-000676,-0.290107614162
ACH-000677,-0.04532480828
ACH-000681,-0.231589655025
ACH-000682,-0.41438412341799996
ACH-000683,-0.109986017439
ACH-000684,-0.018382186733
ACH-000688,-0.49890807197899995
ACH-000693,-0.21853595131700002
ACH-000694,-0.11577312712200001
ACH-000695,-0.0856113195585
ACH-000696,-0.447635814543
ACH-000697,-0.24473927653799998
ACH-000699,-0.243502847326
ACH-000701,-0.377976254715
ACH-000706,-0.0997532501532
ACH-000711,-0.298920368927
ACH-000713,-0.166350444412
ACH-000714,-0.525691687894
ACH-000718,-0.47269123783999994
ACH-000720,-0.5246149774759999
ACH-000721,-0.471407535756
ACH-000724,-0.218234794959
ACH-000725,-0.352407358763
ACH-000732,-0.29341814378000003
ACH-000734,-0.2352981066
ACH-000735,-0.225203599759
ACH-000736,-0.383709127331
ACH-000738,-0.33475250354499997
ACH-000746,-0.29669032712
ACH-000747,-0.33113335337099997
ACH-000748,-0.208791050907
ACH-000753,-0.138224984755
ACH-000756,-0.531207336105
ACH-000757,0.00518481758743
ACH-000758,-0.145148433317
ACH-000760,-0.37266431953
ACH-000763,-0.229302350845
ACH-000764,-0.21044504469
ACH-000765,-0.08199355144569999
ACH-000766,-0.29003479911400004
ACH-000767,-0.517710844817
ACH-000768,-0.443993244964
ACH-000769,-0.312520000201
ACH-000770,-0.183265450605
ACH-000771,-0.423874958524
ACH-000773,-0.21226069283799998
ACH-000776,-0.28698164154100003
ACH-000777,-0.243895813976
ACH-000778,-0.367925449411
ACH-000781,-0.138765394616
ACH-000782,-0.32249409979000004
ACH-000783,-0.446730832919
ACH-000784,-0.308447664509
ACH-000785,-0.254936482573
ACH-000787,-0.16752717135
ACH-000788,-0.395857119934
ACH-000791,-0.373930462887
ACH-000792,-0.451768032111
ACH-000794,-0.323357215014
ACH-000796,-0.502089575963
ACH-000799,-0.291851550781
ACH-000800,-0.274640981241
ACH-000802,-0.21743772852600002
ACH-000804,-0.318197584545
ACH-000805,-0.158487918478
ACH-000809,-0.302018874754
ACH-000810,-0.0469807129299
ACH-000811,-0.370468043476
ACH-000817,-0.40114212696699997
ACH-000819,-0.0982839043199
ACH-000820,0.0191353924296
ACH-000821,-0.522417430542
ACH-000822,-0.326332697198
ACH-000823,-0.14963882507999998
ACH-000824,-0.272029492064
ACH-000827,-0.277191981232
ACH-000829,-0.300145103044
ACH-000831,-0.412325006007
ACH-000832,-0.30615721046300004
ACH-000833,-0.0832829633474
ACH-000834,-0.255532621511
ACH-000835,-0.362770387624
ACH-000836,-0.13830284803600001
ACH-000837,-0.292338987048
ACH-000838,-0.0786553852733
ACH-000839,-0.282114778768
ACH-000840,-0.548614447262
ACH-000841,-0.24021165014899998
ACH-000843,-0.192056589523
ACH-000846,-0.311532531529
ACH-000847,-0.39911552118
ACH-000848,-0.441936055924
ACH-000849,-0.273620047637
ACH-000851,-0.231159095872
ACH-000855,-0.025560050363599998
ACH-000856,-0.28286369162700004
ACH-000858,-0.350494133409
ACH-000859,-0.286467461451
ACH-000861,-0.318455789236
ACH-000862,-0.161928894471
ACH-000865,-0.311481061455
ACH-000866,-0.326511817313
ACH-000867,-0.388521994327
ACH-000869,-0.393675836938
ACH-000872,-0.13516757941
ACH-000873,-0.137576579161
ACH-000876,-0.144726755761
ACH-000878,-0.37870384533699997
ACH-000880,-0.21214351738200002
ACH-000881,-0.35238926362499995
ACH-000882,-0.216172364399
ACH-000884,-0.352069046408
ACH-000885,-0.09592821561510001
ACH-000887,-0.480022788761
ACH-000888,-0.27842367662399997
ACH-000889,-0.131211210949
ACH-000890,-0.202360646735
ACH-000896,-0.288510059248
ACH-000898,-0.177405617557
ACH-000900,-0.400567709384
ACH-000901,-0.391148399296
ACH-000905,-0.316387192438
ACH-000906,-0.228597666855
ACH-000907,-0.167094434281
ACH-000910,-0.0188939405597
ACH-000911,-0.284917461825
ACH-000912,-0.35415530585
ACH-000913,-0.312514731054
ACH-000915,-0.298225839544
ACH-000916,-1.07376839734
ACH-000917,-0.311242216136
ACH-000921,-0.45931174263499996
ACH-000924,-0.232353621415
ACH-000926,-0.277669174906
ACH-000928,-0.522801934933
ACH-000929,-0.412774620684
ACH-000932,-0.17180963980900002
ACH-000935,-0.36770936941699994
ACH-000936,-0.33397554042800004
ACH-000937,-0.24733161455699998
ACH-000938,0.0148304117493
ACH-000939,-0.122158972387
ACH-000941,-0.25355868274099996
ACH-000943,-0.20233522676399998
ACH-000946,-0.296406399534
ACH-000947,-0.149720330274
ACH-000948,-0.0933283025969
ACH-000950,-0.169392010439
ACH-000953,-0.348563203565
ACH-000957,-0.15518576062
ACH-000958,-0.22486052594300002
ACH-000960,-0.000997856474194
ACH-000963,-0.522970780045
ACH-000968,-0.273990125487
ACH-000969,-0.222437334582
ACH-000973,-0.33296464565699996
ACH-000974,-0.42908302659
ACH-000975,-0.30717373714699997
ACH-000976,-0.354681527034
ACH-000978,-0.480404594979
ACH-000980,-0.33656822484800003
ACH-000984,-0.44915056290700006
ACH-000986,-0.34279937085600004
ACH-000988,-0.21608699671599998
ACH-000993,-0.170877595787
ACH-000994,-0.24865016601700002
ACH-000996,-0.5696816453019999
ACH-001001,-0.23415966812199998
ACH-001020,-0.43804164327699996
ACH-001028,-0.400812371979
ACH-001031,-0.390953044036
ACH-001038,-0.566915807312
ACH-001048,-0.305577979348
ACH-001050,-0.328213095861
ACH-001053,-0.36540575243600004
ACH-001054,-0.30551821864
ACH-001061,-0.287776286199
ACH-001067,-0.109126392554
ACH-001075,-0.229344585166
ACH-001096,-0.222350878004
ACH-001128,-0.40872836534999996
ACH-001134,-0.344154072831
ACH-001151,-0.221559798033
ACH-001163,-0.41100989949
ACH-001164,-0.182819226993
ACH-001173,-0.303177341714
ACH-001183,-0.253464975623
ACH-001184,-0.226869565051
ACH-001190,-0.44798111087
ACH-001192,-0.311164818203
ACH-001193,-0.47709971413900004
ACH-001196,-0.236090768944
ACH-001197,-0.35557081707599997
ACH-001205,-0.44501492448799995
ACH-001211,-0.269550632755
ACH-001212,-0.191973600262
ACH-001228,-0.278908834264
ACH-001232,-0.24200109726
ACH-001239,-0.39794504698600003
ACH-001274,-0.23297957974800002
ACH-001275,-0.265257311301
ACH-001277,0.0560215971908
ACH-001278,-0.305080924454
ACH-001280,-0.522287189479
ACH-001283,-0.217290500894
ACH-001289,-0.0109905790153
ACH-001295,-0.376503486427
ACH-001300,-0.366027262869
ACH-001301,-0.410902418576
ACH-001302,-0.790692450714
ACH-001303,-0.361736818871
ACH-001306,-0.23636712301399998
ACH-001318,-0.23265451714699997
ACH-001322,-0.388982415607
ACH-001328,-0.272821389596
ACH-001332,-0.557895830015
ACH-001333,-0.19011128484099998
ACH-001336,-0.36138574569799997
ACH-001340,-0.45429817067100003
ACH-001346,-0.354292048452
ACH-001353,-0.417940045233
ACH-001354,-0.32416048174400003
ACH-001367,0.111718137189
ACH-001368,-0.40460377155599997
ACH-001374,-0.44621128064099996
ACH-001375,-0.462846143108
ACH-001377,-0.235743672744
ACH-001380,-0.382029647516
ACH-001391,-0.6438613743370001
ACH-001407,-0.123084172803
ACH-001408,-0.186768475651
ACH-001413,-0.500085599629
ACH-001430,-0.37169943961199997
ACH-001431,-0.241220117102
ACH-001450,0.051357788422499995
ACH-001496,-0.2754699861
ACH-001500,-0.214519215961
ACH-001521,-0.4709430117
ACH-001523,-0.155620646947
ACH-001532,-0.351339767555
ACH-001536,-0.428744754013
ACH-001550,-0.21012582709199998
ACH-001552,-0.100860959548
ACH-001554,-0.395723474563
ACH-001645,-0.466807176848
ACH-001654,-0.399101733332
ACH-001715,-0.414742808148
ACH-001735,-0.12113372981899999
ACH-001736,-0.059141830551500005
ACH-001737,-0.386295343779
ACH-001740,-0.40935814538500004
ACH-001745,-0.19538782827
ACH-001750,-0.235918175086
ACH-001765,-0.36971752004600006
ACH-001956,-0.393232536764
ACH-001957,-0.345022225206
