,ST3GAL3 (6487)
ACH-000004,-0.11329489309
ACH-000007,-0.0389256920684
ACH-000009,-0.331540781786
ACH-000011,0.135454073126
ACH-000012,-0.269731638298
ACH-000013,-0.0712374645065
ACH-000014,-0.356339172182
ACH-000015,-0.109733091452
ACH-000017,-0.19247343250799998
ACH-000018,-0.151068919747
ACH-000019,-0.12391669907099999
ACH-000021,-0.188775733206
ACH-000022,-0.151650102193
ACH-000025,-0.110450184655
ACH-000028,-0.21696042409299998
ACH-000030,-0.164076487349
ACH-000035,-0.126322470596
ACH-000036,0.334473116062
ACH-000037,-0.206599913686
ACH-000039,-0.0209651973951
ACH-000040,-0.175466875759
ACH-000041,-0.0717651873021
ACH-000042,0.0282525830124
ACH-000045,-0.28669407756799997
ACH-000047,-0.06706969524140001
ACH-000052,-0.172539614151
ACH-000053,-0.0899679937325
ACH-000054,-0.169429720282
ACH-000055,-0.18305588533
ACH-000060,-0.239630637105
ACH-000067,-0.289377376193
ACH-000070,-0.344040006911
ACH-000075,-0.351055251488
ACH-000078,-0.38212526787
ACH-000082,0.0378367948152
ACH-000085,-0.320792445587
ACH-000086,-0.199736696559
ACH-000087,-0.133687604092
ACH-000092,-0.34005071023
ACH-000095,-0.11117060057499999
ACH-000097,-0.133621887577
ACH-000098,-0.14684920795
ACH-000099,-0.19628113487100002
ACH-000108,-0.0740430323901
ACH-000113,-0.0616301615398
ACH-000115,0.0957327096472
ACH-000116,-0.0450465881128
ACH-000118,-0.200481572721
ACH-000120,-0.0225366257801
ACH-000123,-0.19431455190400002
ACH-000127,-0.0991500093413
ACH-000128,0.07410112972869999
ACH-000132,-0.190225549574
ACH-000133,-0.17077382114999998
ACH-000137,-0.0623949407897
ACH-000138,-0.101957526626
ACH-000142,-0.0832842044915
ACH-000143,-0.153630002407
ACH-000146,-0.22480545928000004
ACH-000148,-0.077327569747
ACH-000150,-0.338010676344
ACH-000152,-0.19805439798399999
ACH-000153,-0.343454192348
ACH-000159,0.0161716316167
ACH-000160,-0.273094247477
ACH-000163,-0.0518280271564
ACH-000167,-0.134774266451
ACH-000168,-0.154197966712
ACH-000169,-0.15283599119799998
ACH-000178,0.0464546297858
ACH-000182,0.0809632727388
ACH-000183,-0.10869219522700001
ACH-000188,-0.241960877613
ACH-000189,0.13150536815
ACH-000190,0.023076804627
ACH-000198,-0.0583634104046
ACH-000204,-0.422455386424
ACH-000206,-0.302444892929
ACH-000207,-0.025698224314900004
ACH-000211,0.112445329892
ACH-000215,0.00609410979664
ACH-000221,-0.0373649266545
ACH-000222,-0.057946696508599994
ACH-000223,-0.113279353606
ACH-000226,-0.159199885039
ACH-000227,-0.152608632202
ACH-000228,-0.344122020827
ACH-000231,-0.09382407155889999
ACH-000232,0.11932283834799999
ACH-000233,0.0242960338062
ACH-000234,-0.100983132329
ACH-000235,-0.0280287817179
ACH-000237,-0.104250126927
ACH-000238,-0.167416481645
ACH-000243,-0.0282713921679
ACH-000244,0.0187492073784
ACH-000246,-0.120047499747
ACH-000248,-0.07702730248369999
ACH-000250,-0.04980172356430001
ACH-000251,-0.0503853343286
ACH-000253,-0.182547257187
ACH-000255,-0.16018421504799998
ACH-000256,-0.19005138987700002
ACH-000257,-0.355762500815
ACH-000258,-0.00012852705495799998
ACH-000259,-0.0464176874259
ACH-000260,-0.09050905966160001
ACH-000261,0.0461783192685
ACH-000262,-0.156636290465
ACH-000263,0.0852363484622
ACH-000264,-0.023927124223599997
ACH-000265,-0.133063207322
ACH-000266,-0.0105145626081
ACH-000272,-0.130022241448
ACH-000273,-0.05920820485619999
ACH-000274,-0.145231265177
ACH-000277,-0.055549432621099994
ACH-000278,-0.114589819614
ACH-000279,-0.09053233704839998
ACH-000280,-0.023205987139900002
ACH-000281,0.06064273739230001
ACH-000288,-0.112327659733
ACH-000291,-0.0636440788599
ACH-000293,-0.0378112679481
ACH-000294,-0.276156232432
ACH-000295,-0.08273626721739999
ACH-000296,-0.31486538806200004
ACH-000302,-0.17692528349300002
ACH-000304,-0.424722174183
ACH-000307,-0.0534413020278
ACH-000308,-0.0496089578088
ACH-000310,-0.279815208127
ACH-000311,0.00145873989364
ACH-000312,-0.061966288593
ACH-000315,-0.119634468494
ACH-000316,-0.0839669446813
ACH-000317,-0.23696716956799999
ACH-000318,0.121187922864
ACH-000319,-0.0940197953466
ACH-000320,-0.18346663033500002
ACH-000322,-0.110652902754
ACH-000323,0.0810751613266
ACH-000324,-0.124199728035
ACH-000329,0.009690046518729999
ACH-000330,-0.311132301719
ACH-000331,-0.199709555748
ACH-000332,-0.0616391631925
ACH-000334,-0.19620037633
ACH-000335,-0.0855014745517
ACH-000336,-0.466991998984
ACH-000337,0.09463373900139999
ACH-000339,0.00280900711975
ACH-000341,0.146696063847
ACH-000348,-0.08312158003100001
ACH-000350,-0.035116394574
ACH-000352,-0.172679898279
ACH-000356,-0.0926224846022
ACH-000361,-0.10025171014900001
ACH-000362,-0.150514712336
ACH-000363,-0.011878219829
ACH-000364,-0.33476400777
ACH-000365,-0.00391697451582
ACH-000366,-0.0663413549108
ACH-000368,-0.15816818454700002
ACH-000374,0.0242742818538
ACH-000375,-0.127165270173
ACH-000376,-0.21826630150899998
ACH-000381,-0.178551791713
ACH-000383,-0.166577495481
ACH-000387,-0.175030382556
ACH-000389,-0.250335524028
ACH-000390,-0.11697370148
ACH-000393,0.0296683546122
ACH-000395,-0.072973891091
ACH-000397,-0.0446940801239
ACH-000401,-0.266057424289
ACH-000402,0.39049598706
ACH-000403,-0.133465069475
ACH-000404,0.16913892679
ACH-000406,-0.0603690204782
ACH-000407,-0.0322377766672
ACH-000408,-0.14939931473200002
ACH-000410,0.10485229950200001
ACH-000411,-0.19366814857200002
ACH-000414,0.013988696602700001
ACH-000415,-0.0712561367412
ACH-000416,-0.004769245594699999
ACH-000420,-0.18733732638300002
ACH-000421,-0.0624791099105
ACH-000424,0.148316284477
ACH-000425,-0.21095898181699999
ACH-000426,0.021410814027400003
ACH-000427,-0.167988339919
ACH-000433,-0.0008736265419039999
ACH-000436,-0.22392296644
ACH-000444,-0.199958806052
ACH-000445,-0.164397219394
ACH-000448,-0.0873819662635
ACH-000450,-0.0831881046044
ACH-000452,-0.00742036000011
ACH-000454,-0.321387046324
ACH-000458,-0.1981470447
ACH-000459,-0.196096828382
ACH-000460,-0.09880391173239998
ACH-000461,-0.041015753404
ACH-000463,-0.0156829901958
ACH-000464,-0.0109208367621
ACH-000466,-0.17881427979000003
ACH-000467,-0.10933205051200001
ACH-000468,-0.07661961538630001
ACH-000469,0.0280537953939
ACH-000470,0.150444192681
ACH-000471,0.00816210380264
ACH-000472,0.04967352851890001
ACH-000473,-0.19232255835499998
ACH-000475,-0.09500456457930001
ACH-000476,-0.0658894545995
ACH-000477,-0.05781648307080001
ACH-000480,-0.31472214807599996
ACH-000481,-0.203705323595
ACH-000483,-0.177479845434
ACH-000484,-0.047571371062900006
ACH-000485,-0.142741859232
ACH-000486,-0.111556001307
ACH-000487,-0.621343522147
ACH-000488,-0.160917411127
ACH-000490,-0.0718737903611
ACH-000491,0.0318759470555
ACH-000495,-0.142854052102
ACH-000496,-0.08313780343289999
ACH-000499,-0.08966426855789998
ACH-000500,-0.335447722007
ACH-000502,-0.0946832755741
ACH-000503,-0.127992517866
ACH-000505,-0.0853695663578
ACH-000507,-0.219646079781
ACH-000510,-0.0655714695582
ACH-000511,-0.108297045789
ACH-000512,-0.36260102962499996
ACH-000516,-0.111721025012
ACH-000517,-0.07484046446010001
ACH-000518,-0.142253023249
ACH-000520,-0.23664381381299998
ACH-000521,-0.0850594232404
ACH-000522,-0.20662349626899998
ACH-000524,-0.12968339002999998
ACH-000527,-0.035544733837800005
ACH-000528,-0.0294342353713
ACH-000537,-0.126106670931
ACH-000541,-0.0643271823976
ACH-000542,-0.113443430175
ACH-000544,-0.122544889783
ACH-000545,-0.18409245700399998
ACH-000547,-0.127492872549
ACH-000548,-0.0662535951186
ACH-000549,-0.102074194482
ACH-000550,-0.34313084043700004
ACH-000552,-0.036054494015699996
ACH-000556,-0.251355166639
ACH-000557,0.0816773138513
ACH-000570,-0.10928840812999999
ACH-000571,-0.089063833923
ACH-000573,0.0150470543025
ACH-000576,-0.30773200843000004
ACH-000580,-0.0290695679225
ACH-000584,-0.0387213204167
ACH-000585,-0.280139268479
ACH-000588,-0.223297000418
ACH-000589,-0.0622635019269
ACH-000591,-0.159882595626
ACH-000593,-0.127852132981
ACH-000600,-0.344139224928
ACH-000601,-0.18731648283
ACH-000604,-0.021531027787900003
ACH-000605,0.0515621996931
ACH-000606,-0.39298678947300003
ACH-000608,-0.060081053001300004
ACH-000614,-0.286919103787
ACH-000616,-0.035091369977800005
ACH-000618,-0.0692826784953
ACH-000619,-0.302968884456
ACH-000620,-0.21492115001200002
ACH-000621,-0.139394747293
ACH-000622,-0.134218003882
ACH-000623,-0.18798918929699998
ACH-000624,-0.156582139271
ACH-000627,-0.409295026059
ACH-000630,-0.253264523737
ACH-000632,-0.168406871545
ACH-000633,-0.14637799210799998
ACH-000637,-0.210623132557
ACH-000638,-0.20452798124000002
ACH-000646,-0.12978615359600001
ACH-000647,-0.0315024925183
ACH-000648,-0.050482589439799996
ACH-000649,-0.09677650644860002
ACH-000651,-0.177919330922
ACH-000652,-0.100356689539
ACH-000653,-0.030246540104099995
ACH-000657,-0.0527865755461
ACH-000658,0.12709626960999998
ACH-000661,-0.137526719289
ACH-000662,0.24689493672499999
ACH-000663,0.019529901790599997
ACH-000665,0.04351557551869999
ACH-000671,-0.124851795416
ACH-000673,-0.100612982652
ACH-000676,-0.10017334000299999
ACH-000677,-0.171756005687
ACH-000681,-0.09031702320260002
ACH-000682,-0.186674319809
ACH-000683,-0.141671715875
ACH-000684,-0.209818148294
ACH-000688,0.15809208730799998
ACH-000693,-0.341912869311
ACH-000694,-0.06554017966180001
ACH-000695,-0.238354826947
ACH-000696,-0.124448950221
ACH-000697,-0.244073590216
ACH-000699,-0.187106049606
ACH-000701,-0.222738887529
ACH-000706,-0.215554317231
ACH-000711,-0.21364213950199998
ACH-000713,-0.38126120466799995
ACH-000714,0.113917482197
ACH-000718,-0.0714632152778
ACH-000720,-0.0197607620098
ACH-000721,-0.212855028219
ACH-000724,-0.080424542702
ACH-000725,0.0443774605161
ACH-000732,-0.164520390151
ACH-000734,-0.21648998531599997
ACH-000735,-0.131884427717
ACH-000736,-0.151112269956
ACH-000738,0.022175745199
ACH-000746,-0.10954810922599999
ACH-000747,-0.0724227739728
ACH-000748,0.007477546920630001
ACH-000753,-0.0685177094321
ACH-000756,-0.19707157722100002
ACH-000757,-0.155582402768
ACH-000758,-0.14975133737
ACH-000760,-0.121294324255
ACH-000763,-0.0553727150419
ACH-000764,-0.0166834300321
ACH-000765,0.0488557054392
ACH-000766,0.223022571735
ACH-000767,0.0690261595532
ACH-000768,-0.0508745134838
ACH-000769,-0.19944684332499998
ACH-000770,-0.024866020295000003
ACH-000771,-0.0371509281091
ACH-000773,-0.0927691692423
ACH-000776,-0.281887115937
ACH-000777,-0.036758833634
ACH-000778,-0.212671072262
ACH-000781,0.123407027295
ACH-000782,-0.153571435172
ACH-000783,-0.143876911214
ACH-000784,-0.102392141853
ACH-000785,-0.257254476967
ACH-000787,-0.10273311659800001
ACH-000788,-0.0388564438216
ACH-000791,-0.09979953622950001
ACH-000792,-0.016969056009
ACH-000794,-0.312642843062
ACH-000796,0.0683440050688
ACH-000799,-0.270006954008
ACH-000800,-0.000613120079793
ACH-000802,-0.218178209926
ACH-000804,-0.12239873558900001
ACH-000805,0.00863109770319
ACH-000809,0.013021898547399999
ACH-000810,0.10763605351
ACH-000811,-0.145147346661
ACH-000817,-0.305433146752
ACH-000819,0.04894957365259999
ACH-000820,0.115680512195
ACH-000821,-0.19784269116099998
ACH-000822,-0.11791322982100001
ACH-000823,-0.0884081981859
ACH-000824,-0.0642199742083
ACH-000827,-0.05425356792930001
ACH-000829,-0.32961981843800003
ACH-000831,-0.13274598893200001
ACH-000832,-0.16030824324999998
ACH-000833,0.15617377928600001
ACH-000834,0.0283268530308
ACH-000835,-0.149610575582
