,GSTO1 (9446)
ACH-000004,0.279255376627
ACH-000007,-0.304915991097
ACH-000009,-0.17237745917199998
ACH-000011,-0.17502643324099998
ACH-000012,0.021036579018200004
ACH-000013,-0.0266227275186
ACH-000014,0.0768857310313
ACH-000015,-0.118598519902
ACH-000017,-0.0544233640782
ACH-000018,0.156032087412
ACH-000019,0.06409383159519999
ACH-000021,0.017688030309
ACH-000022,-0.045501723514300006
ACH-000025,-0.131032978134
ACH-000028,-0.07621204705519999
ACH-000030,-0.221658290633
ACH-000035,-0.11649136543
ACH-000036,-0.047912883339099994
ACH-000037,0.07497800038930001
ACH-000039,-0.389573877706
ACH-000040,-0.272905966156
ACH-000041,-0.435940939908
ACH-000042,-0.144336315254
ACH-000045,-0.0146528940599
ACH-000047,-0.122986569958
ACH-000052,-0.206362811091
ACH-000053,-0.082012496626
ACH-000054,-0.039324856540300004
ACH-000055,-0.0264566072917
ACH-000060,-0.139467861241
ACH-000067,-0.152370174698
ACH-000070,-0.154396092113
ACH-000075,0.15522996147600002
ACH-000078,0.0154781523449
ACH-000082,-0.217153269681
ACH-000085,-0.19685198608399998
ACH-000086,-0.0484741405126
ACH-000087,0.050046902959199994
ACH-000092,-0.01550463105
ACH-000095,-0.09399739184139999
ACH-000097,-0.0356581371737
ACH-000098,-0.0617634067903
ACH-000099,-0.0530127790389
ACH-000108,-0.292158259397
ACH-000113,-0.0902778172532
ACH-000115,0.10891460565099999
ACH-000116,-0.10566074033
ACH-000118,-0.151593142225
ACH-000120,-0.0633398468511
ACH-000123,0.0184218236943
ACH-000127,-0.0212822934842
ACH-000128,-0.205973818836
ACH-000132,-0.0801443013914
ACH-000133,0.00930924525698
ACH-000137,-0.0083516511957
ACH-000138,-0.12731052686
ACH-000142,-0.287524089161
ACH-000143,-0.21987566142599999
ACH-000146,-0.021123698193099998
ACH-000148,-0.15379635932
ACH-000150,0.0027203507575800003
ACH-000152,-0.0690206378185
ACH-000153,-0.008823675879290001
ACH-000159,-0.22833209945500002
ACH-000160,-0.11888874528400001
ACH-000163,0.10546643356899998
ACH-000167,0.07527514540460001
ACH-000168,-0.299456723636
ACH-000169,-0.118560562947
ACH-000178,-0.186842529798
ACH-000182,-0.0358565308838
