,VAMP8 (8673)
ACH-000273,-0.17553413466899997
ACH-000274,-0.183706426615
ACH-000277,-0.159212462367
ACH-000278,-0.15298544954
ACH-000279,-0.261184269115
ACH-000280,-0.193140642179
ACH-000281,-0.390679386756
ACH-000288,-0.215377461065
ACH-000291,-0.08322431122219999
ACH-000293,-0.274757278549
ACH-000294,-0.0778441496312
ACH-000295,-0.105474861405
ACH-000296,-0.35084502853699995
ACH-000302,-0.0969162315058
ACH-000304,-0.35862253088
ACH-000307,-0.150373430965
ACH-000308,-0.149339966221
ACH-000310,-0.205687356752
ACH-000311,-0.141999195489
ACH-000312,-0.182007280022
ACH-000315,-0.271628622328
ACH-000316,-0.129402279591
ACH-000317,-0.152463218135
ACH-000318,-0.269632943635
ACH-000319,-0.24980383477899998
ACH-000320,-0.048802937086500006
ACH-000322,-0.239318510587
ACH-000323,-0.100087339275
ACH-000324,-0.0945354163919
ACH-000329,-0.0191859458588
ACH-000330,-0.317043519661
ACH-000331,-0.300414649449
ACH-000332,-0.07478632418219999
ACH-000334,-0.128412838737
ACH-000335,-0.178789948693
ACH-000336,-0.19424214194699999
ACH-000337,-0.130998845731
ACH-000339,-0.140543422252
ACH-000341,-0.301702562216
ACH-000348,-0.136080552035
ACH-000350,-0.0776978434381
ACH-000352,0.0402653095211
ACH-000356,-0.140647867166
ACH-000361,-0.08288083097360001
ACH-000362,-0.140255152399
ACH-000363,-0.124333991003
ACH-000364,-0.109510689561
ACH-000365,-0.221314569086
ACH-000366,-0.0290341767827
ACH-000368,0.0075421714553800005
ACH-000374,-0.339727006167
ACH-000375,0.018999512043400002
ACH-000376,0.026715338643999997
ACH-000381,-0.22426231359999999
ACH-000383,-0.069470896842
ACH-000387,-0.05534812180840001
ACH-000389,0.029127113072900005
ACH-000390,-0.19760486299199997
ACH-000393,-0.17066936765500001
ACH-000395,-0.45839026816600004
ACH-000397,-0.161706893936
ACH-000401,-0.23165378744800003
ACH-000402,0.055007444443699996
ACH-000403,-0.19212086919100002
ACH-000404,-0.10505828137800001
ACH-000406,-0.09477676045399999
ACH-000407,-0.187407923854
ACH-000408,-0.433792527215
ACH-000410,-0.17635208702100003
ACH-000411,-0.24837759852299998
ACH-000414,-0.0734645728388
ACH-000415,-0.273962046611
ACH-000416,-0.212232352953
ACH-000420,-0.139874712539
ACH-000421,-0.21233942379999998
ACH-000424,-0.416974322772
ACH-000425,-0.025146510321400004
ACH-000426,0.08833747871400001
ACH-000427,-0.268269523969
ACH-000433,-0.303425167105
ACH-000436,-0.158477340433
ACH-000444,0.18917144179499998
ACH-000445,0.0738611720848
ACH-000448,-0.13315921546700002
ACH-000450,-0.297654170084
ACH-000452,-0.0973835239549
ACH-000454,-0.308566707034
ACH-000458,-0.301614276337
ACH-000459,-0.0028237243644299997
ACH-000460,-0.0834229959315
ACH-000461,-0.10509562389
ACH-000463,-0.31698588626999996
ACH-000464,-0.125815377225
ACH-000466,-0.058642376281000004
ACH-000467,-0.166106713524
ACH-000468,-0.26025518097100003
ACH-000469,-0.08025904087260001
ACH-000470,-0.19776300379999998
ACH-000471,-0.023349269147099998
ACH-000472,-0.036689624734
ACH-000473,-0.192661853864
ACH-000475,-0.0871029230301
ACH-000476,-0.0167961278005
ACH-000477,0.18533508311500002
ACH-000480,0.00311456935207
ACH-000481,0.0547828308303
ACH-000483,-0.232126207384
ACH-000484,-0.163166285596
ACH-000485,-0.023239160507799998
ACH-000486,-0.350597647535
ACH-000487,-0.24394485921300002
ACH-000488,-0.127638994034
ACH-000490,-0.159344129156
ACH-000491,-0.22140044725699998
ACH-000495,-0.518107606469
ACH-000496,-0.24984266755999998
ACH-000499,-0.09956447555430001
ACH-000500,0.0124621560658
ACH-000502,-0.141089246797
ACH-000503,-0.127932630287
ACH-000505,-0.24823610804699997
ACH-000507,-0.16900416367600002
ACH-000510,-0.0902769487111
ACH-000511,-0.19642810195799998
ACH-000512,-0.11785479563699999
ACH-000516,-0.108929415703
ACH-000517,-0.101744512291
ACH-000518,-0.0417424757791
ACH-000520,-0.198229052855
ACH-000521,-0.388983635792
ACH-000522,-0.28640727281100004
ACH-000524,-0.12296706535299999
ACH-000527,-0.151069596822
ACH-000528,-0.0261065517525
ACH-000537,-0.008276502389060001
ACH-000541,-0.25086873715
ACH-000542,-0.0448983177448
ACH-000544,-0.345564060283
ACH-000545,-0.266844750275
ACH-000547,-0.297462903479
ACH-000548,-0.23787214277600002
ACH-000549,-0.315023831732
ACH-000550,0.03574970535
ACH-000552,-0.19093553318300002
ACH-000556,-0.276403043194
ACH-000557,0.0849307428739
ACH-000570,-0.10194376848999999
ACH-000571,-0.023737573231599998
ACH-000573,-0.0633504246715
ACH-000576,-0.0679534365567
ACH-000580,-0.206341857247
ACH-000584,-0.13833075258199998
ACH-000585,-0.202039233444
ACH-000588,-0.0425538892957
ACH-000589,-0.15980669543
ACH-000591,-0.320621941952
ACH-000593,-0.254778105731
ACH-000600,-0.0655229877319
ACH-000601,-0.13914979242699999
ACH-000604,0.154643239305
ACH-000605,-0.20135576296
ACH-000606,-0.253963195421
ACH-000608,-0.182137221437
ACH-000614,-0.16255642175499999
ACH-000616,-0.225130493161
ACH-000618,-0.108049484262
ACH-000619,-0.38391784776
ACH-000620,-0.0843703129576
ACH-000621,-0.140490596774
ACH-000622,-0.0630044569148
ACH-000623,-0.100462179143
ACH-000624,-0.191587726354
ACH-000627,-0.255830816147
ACH-000630,-0.20359851568100001
ACH-000632,-0.21903837348400002
ACH-000633,0.0577002236934
ACH-000637,-0.198076178344
ACH-000638,-0.168315421087
ACH-000646,-0.10540908510500001
ACH-000647,-0.0677102484936
ACH-000648,-0.174179589553
ACH-000649,-0.209119997684
ACH-000651,-0.237671718354
ACH-000652,0.07420256470139999
ACH-000653,-0.247943510221
ACH-000657,-0.177520046812
ACH-000658,-0.0510326820321
ACH-000661,-0.227536587101
ACH-000662,-0.337635332187
ACH-000663,-0.279885634488
ACH-000665,-0.143668275348
ACH-000671,-0.239055243405
ACH-000673,-0.194378148895
ACH-000676,-0.0397338421593
ACH-000677,0.039035189788599996
ACH-000681,-0.21038716171900002
ACH-000682,-0.0667764912808
ACH-000683,-0.0266213081207
ACH-000684,-0.147518511215
ACH-000688,-0.030437039961700003
ACH-000693,-0.12442789759400001
ACH-000694,-0.1965094714
ACH-000695,-0.472632593585
ACH-000696,-0.099695439104
ACH-000697,0.139843652771
ACH-000699,-0.22377284713799997
ACH-000701,-0.249312938411
ACH-000706,-0.149730022555
ACH-000711,-0.162030788716
ACH-000713,-0.302971183566
ACH-000714,-0.108975873694
ACH-000718,-0.21263828073899999
ACH-000720,-0.19996691261799998
ACH-000721,-0.236512854153
ACH-000724,0.26876117531599997
ACH-000725,-0.36559603151299996
ACH-000732,-0.298580995259
ACH-000734,-0.164763337501
ACH-000735,-0.16714351392500001
ACH-000736,-0.0960496818379
ACH-000738,-0.0730566126965
ACH-000746,-0.18052237515099998
ACH-000747,-0.155885603747
ACH-000748,-0.158650105472
ACH-000753,-0.131757640616
ACH-000756,-0.18670449269
ACH-000757,-0.0785122286142
ACH-000758,-0.158706216204
ACH-000760,-0.241322674783
ACH-000763,-0.10487563205900001
ACH-000764,-0.00193811715306
ACH-000765,-0.042830022117599995
ACH-000766,-0.306335875815
ACH-000767,-0.0873781299956
ACH-000768,-0.220564566716
ACH-000769,-0.26069584333
ACH-000770,-0.204004752559
ACH-000771,-0.11287226956299999
ACH-000773,-0.147516807236
ACH-000776,-0.0457491663112
ACH-000777,-0.174512737249
ACH-000778,-0.114220554212
ACH-000781,-0.21962657351300002
ACH-000782,-0.12357166915100001
ACH-000783,-0.10757216642999999
ACH-000784,-0.119668655246
ACH-000785,-0.139469222975
ACH-000787,-0.38457319624499997
ACH-000788,-0.09272072454019999
ACH-000791,-0.169025808902
ACH-000792,-0.049538212436
ACH-000794,-0.23802562845199998
ACH-000796,-0.23322828431099998
ACH-000799,-0.539140020106
ACH-000800,-0.537120570584
ACH-000802,-0.138420287674
ACH-000804,-0.450840362003
ACH-000805,-0.0945698026305
ACH-000809,-0.254373416347
ACH-000810,-0.207958240105
ACH-000811,-0.059475585472099995
ACH-000817,-0.238768462016
ACH-000819,-0.171123423008
ACH-000820,0.020472193165200003
ACH-000821,-0.0736055873036
ACH-000822,-0.225848986771
ACH-000823,-0.13777756767000002
ACH-000824,-0.07243593343600001
ACH-000827,-0.234756322453
ACH-000829,-0.391997536599
ACH-000831,-0.30451922067299997
ACH-000832,-0.126233095901
ACH-000833,-0.0666120005736
ACH-000834,-0.144622150141
ACH-000835,-0.193657201089
ACH-000836,-0.245488410761
ACH-000837,-0.270596732936
ACH-000838,-0.06217928642369999
ACH-000839,-0.17000357279599998
ACH-000840,-0.536936215667
ACH-000841,-0.09661962765820001
ACH-000843,-0.0952170060458
ACH-000846,-0.35194863895000006
ACH-000847,-0.21020110124000002
ACH-000848,-0.08571350643660001
ACH-000849,0.0731136136308
ACH-000851,-0.0848199327331
ACH-000855,-0.342022108081
ACH-000856,-0.211668068947
ACH-000858,-0.20721036835
ACH-000859,-0.22732707207299999
ACH-000861,-0.129690311718
ACH-000862,-0.056188128672500004
ACH-000865,-0.045022789211599995
ACH-000866,-0.219328211452
ACH-000867,-0.0878291368003
ACH-000869,-0.15363040767799999
ACH-000872,-0.244747885893
ACH-000873,-0.205712550544
ACH-000876,0.0322220953322
ACH-000878,0.0801143384672
ACH-000880,-0.0369152963391
ACH-000881,-0.051523061727200004
ACH-000882,-0.24151733328299999
ACH-000884,0.10572547736400001
ACH-000885,-0.24833522003400002
ACH-000887,-0.11880174799399999
ACH-000888,-0.15314509151
ACH-000889,-0.014419682190499999
ACH-000890,-0.150686802091
ACH-000896,-0.09914914443810001
ACH-000898,-0.22632922160500002
ACH-000900,-0.232993919513
ACH-000901,-0.228837347133
ACH-000905,-0.129183974448
ACH-000906,-0.12876442651699999
ACH-000907,-0.0683643730901
ACH-000910,-0.0918637017249
ACH-000911,-0.154005584433
ACH-000912,-0.10307120621400001
ACH-000913,-0.09127168280619999
ACH-000915,-0.0517980745825
ACH-000916,-0.19829729553599998
ACH-000917,-0.246583935719
ACH-000921,-0.163591414687
ACH-000924,-0.055551075560300006
ACH-000926,0.0876453952863
ACH-000928,-0.174593269475
ACH-000929,-0.19126795029399998
ACH-000932,-0.43323920474
ACH-000935,-0.12294637459
ACH-000936,-0.14869720744599998
ACH-000937,-0.0244703219043
ACH-000938,0.031084253606
ACH-000939,-0.33581186604999996
ACH-000941,-0.196261174058
ACH-000943,-0.165892272428
ACH-000946,-0.327056425623
ACH-000947,-0.16115038636
ACH-000948,-0.2206122623
ACH-000950,-0.224969931625
ACH-000953,0.08557357731200001
ACH-000957,-0.326244750932
ACH-000958,-0.44167449373499995
ACH-000960,-0.0819232146308
ACH-000963,-0.239454282273
ACH-000968,-0.0719009234307
ACH-000969,-0.24446959149
ACH-000973,-0.15476995544000002
ACH-000974,-0.15552184125
ACH-000975,-0.365122609762
ACH-000976,-0.0731164415811
ACH-000978,-0.40207151609999997
ACH-000980,-0.125361442451
ACH-000984,0.0985874070673
ACH-000986,-0.323720300591
ACH-000988,-0.0924573538133
ACH-000993,-0.091966960078
ACH-000994,-0.427654044741
ACH-000996,-0.210301040839
ACH-001001,-0.11534423357899999
ACH-001020,0.146232232626
ACH-001028,-0.173506489091
ACH-001031,-0.121148133651
ACH-001038,-0.205931775959
ACH-001048,0.0250859484473
ACH-001050,-0.21986884887699998
ACH-001053,0.0354716510091
ACH-001054,-0.0615090634308
ACH-001061,-0.15697300201099998
ACH-001067,-0.220039242282
ACH-001075,-0.161890129801
ACH-001096,-0.204292637381
ACH-001128,-0.148136492902
ACH-001134,-0.164618183256
ACH-001151,-0.235328094936
ACH-001163,-0.281545318227
ACH-001164,-0.30988330791900004
ACH-001173,-0.202678097666
ACH-001183,-0.308000036448
ACH-001184,0.104939208243
ACH-001190,-0.304473021041
ACH-001192,-0.086116017847
ACH-001193,-0.258976173689
ACH-001196,-0.24252591746100002
ACH-001197,-0.351577603444
ACH-001205,-0.23751821798
ACH-001211,-0.19268156971099998
ACH-001212,-0.41704748891800003
ACH-001228,0.164319341294
ACH-001232,-0.18764481083
ACH-001239,-0.008025967015530001
ACH-001274,-0.09339232201189998
ACH-001275,-0.0213045468713
ACH-001277,-0.148240323248
ACH-001278,-0.145370282609
ACH-001280,-0.23720998544799998
ACH-001283,-0.227486748319
ACH-001289,-0.08157857398730001
ACH-001295,-0.0678602532088
ACH-001300,0.009983416319
ACH-001301,-0.0449227096426
ACH-001302,0.191403521923
ACH-001303,0.32539613655099997
ACH-001306,-0.178126545567
ACH-001318,-0.172280107516
ACH-001322,-0.140864101119
ACH-001328,-0.234332468299
ACH-001332,-0.213365678486
ACH-001333,-0.022479093977700003
ACH-001336,-0.0100745514726
ACH-001340,-0.24936457834800002
ACH-001346,-0.322117346138
ACH-001353,-0.232344087689
ACH-001354,-0.143548251396
ACH-001367,0.00199199766597
ACH-001368,-0.227211534031
ACH-001374,-0.139923765649
ACH-001375,-0.08629882575680001
ACH-001377,-0.014756294299899999
ACH-001380,-0.16731663945699998
ACH-001391,-0.141545268317
ACH-001407,-0.147962107741
ACH-001408,-0.0745137890857
ACH-001413,-0.23928023493500003
ACH-001430,-0.160530794429
ACH-001431,-0.0947124441046
ACH-001450,0.12170216399900001
ACH-001496,-0.10617395964
ACH-001500,-0.0074940669342299995
ACH-001521,-0.484839233367
ACH-001523,-0.191936901379
ACH-001532,-0.258052194507
ACH-001536,-0.0334659673868
ACH-001550,-0.171129276285
ACH-001552,-0.00836484437863
ACH-001554,-0.0835628481088
ACH-001645,-0.0104930743956
ACH-001654,-0.18951764486699998
ACH-001715,0.0929086999681
ACH-001735,-0.144826033836
ACH-001736,-0.147164657742
ACH-001737,0.15297721755899998
ACH-001740,-0.30069439541299997
ACH-001745,-0.201871159779
ACH-001750,-0.15538346415100002
ACH-001765,-0.08556224488769999
ACH-001956,-0.202058991363
ACH-001957,-0.14915572972000002
