,OS9 (10956)
ACH-000280,-0.300758453097
ACH-000281,-0.41125096229900004
ACH-000288,-0.394028573712
ACH-000291,-0.266549757138
ACH-000293,0.0162735477809
ACH-000294,-0.229744960679
ACH-000295,-0.177940587169
ACH-000296,-0.37039356547200003
ACH-000302,-0.165081687537
ACH-000304,-0.516937920814
ACH-000307,-0.256087421947
ACH-000308,-0.35845899775
ACH-000310,-0.227340670055
ACH-000311,-0.28468176126899997
ACH-000312,-0.370260268367
ACH-000315,0.0354307585521
ACH-000316,-0.479439074754
ACH-000317,-0.18855662451400002
ACH-000318,-0.486796999366
ACH-000319,-0.346435246723
ACH-000320,-0.363391464181
ACH-000322,-0.347382809178
ACH-000323,-0.17310616546500002
ACH-000324,-0.29436997951099997
ACH-000329,-0.345902759986
ACH-000330,-0.274852211987
ACH-000331,-0.333173642261
ACH-000332,-0.2843296335
ACH-000334,-0.40557289889200004
ACH-000335,-0.236393603558
ACH-000336,-0.118986832363
ACH-000337,-0.432542371926
ACH-000339,-0.342265112759
ACH-000341,-0.223232435282
ACH-000348,-0.38849115648000004
ACH-000350,-0.320704027161
ACH-000352,-0.245916442875
ACH-000356,-0.48401477469099996
ACH-000361,-0.496990625642
ACH-000362,-0.298744613573
ACH-000363,-0.35646593700199997
ACH-000364,-0.48972469419
ACH-000365,-0.592759104042
ACH-000366,-0.290966453341
ACH-000368,-0.436709011287
ACH-000374,-0.464757568463
ACH-000375,-0.151648132584
ACH-000376,-0.16733777499500002
ACH-000381,-0.0487811240778
ACH-000383,-0.271758247928
ACH-000387,-0.309632613351
ACH-000389,-0.309991266535
ACH-000390,-0.341977403386
ACH-000393,-0.18636023289200002
ACH-000395,-0.20841436306699998
ACH-000397,-0.215546882843
ACH-000401,-0.39066435802199995
ACH-000402,-0.0777978150874
ACH-000403,-0.262414510444
ACH-000404,-0.0770206069357
ACH-000406,-0.344851049528
ACH-000407,-0.34268135560699997
ACH-000408,-0.341824080506
ACH-000410,-0.292542231391
ACH-000411,-0.226890922131
ACH-000414,-0.394318831655
ACH-000415,-0.257192678547
ACH-000416,-0.31505281748
ACH-000420,-0.42484239581100003
ACH-000421,-0.344743481256
ACH-000424,-0.26291856385699997
ACH-000425,-0.25617726409200003
ACH-000426,0.0228503040413
ACH-000427,-0.319460891961
ACH-000433,-0.44048090248599997
ACH-000436,-0.13407281989199998
ACH-000444,-0.229548563362
ACH-000445,-0.452026284063
ACH-000448,-0.290702661155
ACH-000450,-0.380342393867
ACH-000452,-0.36454807206100004
ACH-000454,-0.458240818513
ACH-000458,-0.428507240259
ACH-000459,0.08983377269689999
ACH-000460,-0.241049011198
ACH-000461,-0.240815510545
ACH-000463,-0.415621886851
ACH-000464,-0.48361101035899995
ACH-000466,-0.222529913101
ACH-000467,-0.337111401646
ACH-000468,-0.36663194114200004
ACH-000469,-0.283821392316
ACH-000470,-0.227799411715
ACH-000471,-0.251160408309
ACH-000472,-0.493009104666
ACH-000473,-0.172216539245
ACH-000475,-0.16955196019299998
ACH-000476,0.0162546122059
ACH-000477,-0.25687797178000005
ACH-000480,-0.210061310672
ACH-000481,-0.24805836646200002
ACH-000483,-0.41704965926299997
ACH-000484,-0.100630828817
ACH-000485,-0.327810197061
ACH-000486,-0.381449813932
ACH-000487,-0.25039043655000004
ACH-000488,-0.252931714712
ACH-000490,-0.296163920285
ACH-000491,-0.361483567226
ACH-000495,0.0726303658644
ACH-000496,-0.85924213892
ACH-000499,-0.322051632286
ACH-000500,-0.857586144823
ACH-000502,-0.247491914467
ACH-000503,-0.137322561111
ACH-000505,-0.297844351503
ACH-000507,-0.259984352789
ACH-000510,-0.24697021618700002
ACH-000511,-0.29477920938499996
ACH-000512,-0.0915047581449
ACH-000516,-0.338906633369
ACH-000517,-0.182150186519
ACH-000518,-0.38228920925800003
ACH-000520,-0.205137169147
ACH-000521,-0.112272006113
ACH-000522,-0.20289927694200002
ACH-000524,-0.252128346899
ACH-000527,-0.320727173177
ACH-000528,-0.36974089316799996
ACH-000537,-0.378951108843
ACH-000541,-0.544689596984
ACH-000542,-0.37384884035099997
ACH-000544,-0.0413676766266
ACH-000545,-0.30721685428199996
ACH-000547,-0.437618423187
ACH-000548,-0.256397837594
ACH-000549,-0.33236946997
ACH-000550,-0.333070585302
ACH-000552,-0.261317284778
ACH-000556,-0.320216164588
ACH-000557,-0.135343024372
ACH-000570,-0.22906203809300002
ACH-000571,-0.18516678786
ACH-000573,-0.0329943790855
ACH-000576,-0.286708379828
ACH-000580,-0.255513168295
ACH-000584,-0.252564858273
ACH-000585,-0.28767320054699996
ACH-000588,-0.121755806405
ACH-000589,-0.368657476381
ACH-000591,-0.17421858080299998
ACH-000593,-0.23702942203000002
ACH-000600,-0.183838120166
ACH-000601,-0.3071326509
ACH-000604,-0.139539151255
ACH-000605,-0.367678966378
ACH-000606,-0.499961940967
ACH-000608,-0.266102047978
ACH-000614,-0.29738465811000003
ACH-000616,-0.547345148345
ACH-000618,-0.159193149859
ACH-000619,-0.06477119329469999
ACH-000620,-0.394404240966
ACH-000621,-0.330887989148
ACH-000622,-0.20078504873599998
ACH-000623,-0.250962695308
ACH-000624,-0.34764747550499997
ACH-000627,-0.23506259395399998
ACH-000630,-0.274242660574
ACH-000632,-0.151136712981
ACH-000633,-0.319804354908
ACH-000637,-0.404756755755
ACH-000638,-0.334086166989
ACH-000646,-0.164046108164
ACH-000647,-0.401005160467
ACH-000648,-0.286906749942
ACH-000649,-0.258520909682
ACH-000651,-0.40154361184799997
ACH-000652,-0.34766924875699995
ACH-000653,-0.350744402055
ACH-000657,-0.304914828217
ACH-000658,-0.537578268978
ACH-000661,-0.197994588006
ACH-000662,-0.159854456463
ACH-000663,-0.46351542027500003
ACH-000665,-0.35428757605800004
ACH-000671,-0.22251350009100002
ACH-000673,-0.369634672161
ACH-000676,-0.450330716663
ACH-000677,-0.5664499393600001
ACH-000681,-0.38989604346600004
ACH-000682,-0.27043848687100003
ACH-000683,-0.18432086978700002
ACH-000684,-0.126427107888
ACH-000688,-0.258990552361
ACH-000693,-0.325228381013
ACH-000694,-0.36518478197
ACH-000695,-0.316099920535
ACH-000696,-0.337847196193
ACH-000697,-0.108147852443
ACH-000699,-0.22769408314599998
ACH-000701,-0.347364951047
ACH-000706,-0.23552864057300002
ACH-000711,-0.32921947744
ACH-000713,-0.10785191427100001
ACH-000714,-0.370117706241
ACH-000718,-0.21809834062300001
ACH-000720,-0.30634159295499996
ACH-000721,-0.280693972784
ACH-000724,-0.00670668070894
ACH-000725,-0.42717314198399997
ACH-000732,-0.044821151980900004
ACH-000734,-0.324620292451
ACH-000735,-0.280559903466
ACH-000736,-0.182241279032
ACH-000738,-0.611228911364
ACH-000746,-0.22196644673500002
ACH-000747,-0.24613579597399998
ACH-000748,-0.634151685479
ACH-000753,-0.37593456351300003
ACH-000756,-0.537293033207
ACH-000757,-0.669333016735
ACH-000758,-0.293865922976
ACH-000760,-0.2137214511
ACH-000763,-0.0368335697211
ACH-000764,-0.359010236363
ACH-000765,-0.428462987848
ACH-000766,-0.303287856657
ACH-000767,-0.440331670101
ACH-000768,-0.37135875068400004
ACH-000769,-0.19410950935
ACH-000770,-0.302923251048
ACH-000771,-0.34701669401600005
ACH-000773,-0.352567346757
ACH-000776,-0.25638838586999996
ACH-000777,-0.292559041732
ACH-000778,-0.126684868739
ACH-000781,-0.285829825521
ACH-000782,-0.25386154939800004
ACH-000783,-0.46155637069
ACH-000784,-0.455102083803
ACH-000785,-0.192109477159
ACH-000787,-0.380863425723
ACH-000788,-0.314409505825
ACH-000791,-0.227377934941
ACH-000792,-0.315148623997
ACH-000794,-0.157214363774
ACH-000796,-0.411365970589
ACH-000799,-0.5161195768819999
ACH-000800,-0.49780865803499996
ACH-000802,-0.15978909552
ACH-000804,-0.37814470308200004
ACH-000805,-0.275447186129
ACH-000809,-0.34185693748199997
ACH-000810,-0.35794451935099997
ACH-000811,-0.242867274265
ACH-000817,-0.22276046867199997
ACH-000819,-0.402762827474
ACH-000820,-0.196908751073
ACH-000821,-0.44078588394199997
ACH-000822,-0.27193549147199997
ACH-000823,-0.53641996536
ACH-000824,-0.16565608885299998
ACH-000827,-0.32767281098900003
ACH-000829,-0.145133524892
ACH-000831,-0.27996865261500004
ACH-000832,-0.34536353807400005
ACH-000833,-0.738956981867
ACH-000834,-0.40797090076399994
ACH-000835,-0.251945066688
ACH-000836,-0.218306313134
ACH-000837,-0.218707052709
ACH-000838,-0.031809296834900004
ACH-000839,-0.245684900694
ACH-000840,-0.400608847646
ACH-000841,-0.790011199972
ACH-000843,-0.250219545019
ACH-000846,-0.211244067412
ACH-000847,-0.426613719075
ACH-000848,-0.284801588179
ACH-000849,-0.263489072341
ACH-000851,-0.598889747885
ACH-000855,0.0265477393213
ACH-000856,-0.324591445416
ACH-000858,-0.427809912192
ACH-000859,-0.5887545502629999
ACH-000861,-0.37590333620399996
ACH-000862,-0.38329543594099996
ACH-000865,-0.36677924049800004
ACH-000866,-0.349092254064
ACH-000867,-0.28741858786400004
ACH-000869,-0.313846457758
ACH-000872,-0.18716665472
ACH-000873,-0.527242142448
ACH-000876,-0.285230975218
ACH-000878,-0.603706919864
ACH-000880,-0.14611576210000002
ACH-000881,-0.158680663942
ACH-000882,-0.119853415896
ACH-000884,-0.372263709445
ACH-000885,-0.321144162154
ACH-000887,-0.320214953392
ACH-000888,-0.35615313258500003
ACH-000889,-0.408182893449
ACH-000890,-0.151581963841
ACH-000896,-0.371631969942
ACH-000898,-0.318184607671
ACH-000900,-0.5281644373300001
ACH-000901,-0.484423191167
ACH-000905,-0.252015684344
ACH-000906,-0.452202806412
ACH-000907,-0.20887892706099997
ACH-000910,-0.308471642698
ACH-000911,-0.286548341125
ACH-000912,-0.31431806088500003
ACH-000913,-0.41829311130999997
ACH-000915,-0.506201946471
ACH-000916,-0.30251680520999996
ACH-000917,-0.32897410483899997
ACH-000921,-0.41530573406099996
ACH-000924,-0.219133692738
ACH-000926,-0.299221156085
ACH-000928,-0.301952626868
ACH-000929,-0.309183971067
ACH-000932,-0.394734912348
ACH-000935,-0.397852621059
ACH-000936,-0.197033113077
ACH-000937,-0.379493845726
ACH-000938,-0.41703463368199994
ACH-000939,-0.5981429594709999
ACH-000941,-0.25530455665199997
ACH-000943,-0.322313914155
ACH-000946,-0.35350073753399996
ACH-000947,-0.377366736926
ACH-000948,-0.34478275119
ACH-000950,-0.479548271228
ACH-000953,-0.41748626491999996
ACH-000957,-0.154820705265
ACH-000958,-0.21790344862799998
ACH-000960,-0.246089254401
ACH-000963,-0.862611226157
ACH-000968,-0.453387974912
ACH-000969,-0.180370977858
ACH-000973,-0.30426761788400003
ACH-000974,-0.215033865636
ACH-000975,-0.301364054342
ACH-000976,-0.316376888213
ACH-000978,-0.133581691709
ACH-000980,-0.357719300144
ACH-000984,-0.510299821925
ACH-000986,-0.317028527663
ACH-000988,-0.32456439413000004
ACH-000993,-0.23619994441599998
ACH-000994,-0.38646399003700005
ACH-000996,-0.497151612315
ACH-001001,-0.259274722914
ACH-001020,-0.43686451188299996
ACH-001028,-0.476538483412
ACH-001031,-0.145521641533
ACH-001038,-0.346136478089
ACH-001048,-0.337749818406
ACH-001050,-0.296690655327
ACH-001053,-0.147100613725
ACH-001054,-0.263259171766
ACH-001061,-0.36782604990699996
ACH-001067,-0.29104036375799996
ACH-001075,-0.105648627989
ACH-001096,-0.17304131874200002
ACH-001128,-0.757776842075
ACH-001134,-0.261729376229
ACH-001151,-0.37903342265199996
ACH-001163,-0.405006626438
ACH-001164,-0.214821035662
ACH-001173,-0.405698116537
ACH-001183,-0.12288586268400001
ACH-001184,-0.199838906426
ACH-001190,-0.294431504754
ACH-001192,-0.388369738225
ACH-001193,-0.262706962968
ACH-001196,-0.288155220939
ACH-001197,-0.10758916557399999
ACH-001205,-0.32368426042599996
ACH-001211,-0.138792245064
ACH-001212,-0.304167440614
ACH-001228,-0.21802645555
ACH-001232,-0.263790204967
ACH-001239,-0.18764611741300002
ACH-001274,-0.284509997588
ACH-001275,-0.378574132076
ACH-001277,-0.358305380246
ACH-001278,-0.339327297815
ACH-001280,-0.45520476419399997
ACH-001283,-0.35478235812
ACH-001289,-0.233933270711
ACH-001295,-0.218585760557
ACH-001300,-0.29866444310699997
ACH-001301,-0.280755757251
ACH-001302,-0.254601412707
ACH-001303,-0.128542047368
ACH-001306,-0.258219549664
ACH-001318,-0.234409946653
ACH-001322,-0.252423605063
ACH-001328,-0.416108233314
ACH-001332,-0.41211675115099994
ACH-001333,-0.253334870174
ACH-001336,-0.353954303668
ACH-001340,-0.309828892967
ACH-001346,-0.295868874081
ACH-001353,-0.266604553746
ACH-001354,-0.20245494819200002
ACH-001367,-0.429341236344
ACH-001368,-0.192793914791
ACH-001374,-0.333594575526
ACH-001375,-0.16095578460899998
ACH-001377,-0.21005497130800002
ACH-001380,-0.25405351184
ACH-001391,-0.130080622325
ACH-001407,-0.426384207337
ACH-001408,-0.203931674355
ACH-001413,-0.462530861957
ACH-001430,-0.136472225927
ACH-001431,-0.133924140178
ACH-001450,-1.01897088064
ACH-001496,-0.158445939965
ACH-001500,-0.173236512863
ACH-001521,-0.19511373440699997
ACH-001523,-0.232934688693
ACH-001532,-0.30099691509599996
ACH-001536,-0.183872792652
ACH-001550,-0.378849629138
ACH-001552,-0.24288053913199997
ACH-001554,-0.276307769579
ACH-001645,-0.191291719182
ACH-001654,-0.185139147319
ACH-001715,-0.382079829297
ACH-001735,-0.300147564057
ACH-001736,-0.27722673839
ACH-001737,0.29967289354000004
ACH-001740,-0.36218872366
ACH-001745,-0.440473115088
ACH-001750,-0.368584042432
ACH-001765,-0.395065499187
ACH-001956,-0.227285435871
ACH-001957,-0.27503840578
