,CINP (51550)
ACH-000319,-1.19787664192
ACH-000320,-1.00978695761
ACH-000322,-1.166896595
ACH-000323,-0.6176951601030001
ACH-000324,-1.1909175214799999
ACH-000329,-0.897424372106
ACH-000330,-0.9014109984049999
ACH-000331,-1.15216120052
ACH-000332,-1.13064924926
ACH-000334,-1.1402342296899999
ACH-000335,-1.18376318064
ACH-000336,-1.22745946051
ACH-000337,-1.02328250329
ACH-000339,-0.591219593007
ACH-000341,-1.25414867707
ACH-000348,-0.710406889179
ACH-000350,-1.0245967012700001
ACH-000352,-0.575063872669
ACH-000356,-0.7377710224959999
ACH-000361,-1.09207399951
ACH-000362,-1.12610034844
ACH-000363,-1.02089440519
ACH-000364,-1.4428535157
ACH-000365,-0.9813684804989999
ACH-000366,-1.33835094136
ACH-000368,-0.8724545223289999
ACH-000374,-0.999884319566
ACH-000375,-1.32107867634
ACH-000376,-1.06288503048
ACH-000381,-0.983836636728
ACH-000383,-1.1426357501100002
ACH-000387,-1.15054564146
ACH-000389,-1.3553639584900001
ACH-000390,-0.951391014824
ACH-000393,-1.01724738075
ACH-000395,-1.04111813098
ACH-000397,-0.952781063891
ACH-000401,-1.43505370873
ACH-000402,-0.956272115686
ACH-000403,-1.09501215407
ACH-000404,-1.45844793515
ACH-000406,-1.3147678233
ACH-000407,-1.30644141533
ACH-000408,-1.22002055559
ACH-000410,-0.8959434822939999
ACH-000411,-1.37809314039
ACH-000414,-1.2071155925100001
ACH-000415,-1.11785590859
ACH-000416,-0.599665186172
ACH-000420,-1.1008404192499999
ACH-000421,-1.04678779505
ACH-000424,-0.711281793951
ACH-000425,-0.9062365454539999
ACH-000426,-0.873730440271
ACH-000427,-1.049302956
ACH-000433,-1.15178036852
ACH-000436,-1.03139880695
ACH-000444,-1.1068711663600002
ACH-000445,-0.845371266378
ACH-000448,-1.34411917852
ACH-000450,-0.871907455063
ACH-000452,-1.01049176189
ACH-000454,-1.32248224607
ACH-000458,-0.894750085476
ACH-000459,-1.48405537394
ACH-000460,-0.985735866708
ACH-000461,-0.745326550768
ACH-000463,-1.07486321834
ACH-000464,-0.942287723703
ACH-000466,-0.65236503882
ACH-000467,-1.25266564828
ACH-000468,-0.821507141749
ACH-000469,-1.16466368491
ACH-000470,-1.0235751613500002
ACH-000471,-1.2320878052700002
ACH-000472,-0.819586491927
ACH-000473,-1.49632107303
ACH-000475,-1.00436623905
ACH-000476,-0.739938362445
ACH-000477,-0.96959989134
ACH-000480,-1.35018103572
ACH-000481,-1.0555778791700001
ACH-000483,-0.731294719049
ACH-000484,-0.772637563949
ACH-000485,-1.13458346565
ACH-000486,-0.796086531133
ACH-000487,-0.9734677756579999
ACH-000488,-0.9319543793359999
ACH-000490,-1.13916224514
ACH-000491,-0.7935751611830001
ACH-000495,-1.3951815555200002
ACH-000496,-1.28291260799
ACH-000499,-1.30069102059
ACH-000500,-1.6147722613100002
ACH-000502,-0.992731691514
ACH-000503,-1.0667730606999999
ACH-000505,-1.1828234722700002
ACH-000507,-0.986669621955
ACH-000510,-0.870762728317
ACH-000511,-0.936360526189
ACH-000512,-1.0424287517
ACH-000516,-0.8684330783609999
ACH-000517,-0.76544446037
ACH-000518,-1.2151770878200001
ACH-000520,-1.15620826044
ACH-000521,-1.2872251832200001
ACH-000522,-1.04973992783
ACH-000524,-1.09555151346
ACH-000527,-1.21663498307
ACH-000528,-0.891533563344
ACH-000537,-0.779438157884
ACH-000541,-0.861408190553
ACH-000542,-1.2434787363600002
ACH-000544,-1.06967136838
ACH-000545,-1.0936575640000001
ACH-000547,-0.784214218856
ACH-000548,-0.513330752962
ACH-000549,-1.12060449845
ACH-000550,-0.886101622657
ACH-000552,-1.1417417833
ACH-000556,-0.776106550258
ACH-000557,-1.02818157749
ACH-000570,-0.9006467539749999
ACH-000571,-1.18928947215
ACH-000573,-1.27985066823
ACH-000576,-1.01337892999
ACH-000580,-1.0837729614700002
ACH-000584,-1.02007686644
ACH-000585,-1.15868974558
ACH-000588,-0.994226074751
ACH-000589,-0.7547897841560001
ACH-000591,-1.36852949821
ACH-000593,-1.16501967311
ACH-000600,-1.2971149825900001
ACH-000601,-0.9799790480239999
ACH-000604,-1.3183715415100001
ACH-000605,-0.8818704999410001
ACH-000606,-1.05097389169
ACH-000608,-1.22659271787
ACH-000614,-1.10581206546
ACH-000616,-0.594976194463
ACH-000618,-1.02337921361
ACH-000619,-1.0367783433600002
ACH-000620,-1.0460097709
ACH-000621,-0.687572096512
ACH-000622,-0.955046387802
ACH-000623,-1.25072338265
ACH-000624,-1.1337003219600001
ACH-000627,-1.24289299939
ACH-000630,-0.880108373509
ACH-000632,-1.22183245525
ACH-000633,-0.886879439951
ACH-000637,-0.895570821103
ACH-000638,-1.01675152021
ACH-000646,-0.638231503651
ACH-000647,-0.75993223315
ACH-000648,-1.45377001921
ACH-000649,-1.3727884299899997
ACH-000651,-1.12206561784
ACH-000652,-1.42898405985
ACH-000653,-1.03042836238
ACH-000657,-0.943780827256
ACH-000658,-0.959731002457
ACH-000661,-1.15246773616
ACH-000662,-0.8537491678069999
ACH-000663,-1.4013789979499998
ACH-000665,-1.06129019115
ACH-000671,-1.12832892303
ACH-000673,-0.663415179578
ACH-000676,-1.14176374206
ACH-000677,-1.654960508
ACH-000681,-1.2882426372700002
ACH-000682,-1.16529504258
ACH-000683,-1.13838736409
ACH-000684,-1.46693166585
ACH-000688,-1.1230474129299999
ACH-000693,-0.9707715125390001
ACH-000694,-1.07843909875
ACH-000695,-0.724132623625
ACH-000696,-0.972286253593
ACH-000697,-0.6090040513889999
ACH-000699,-0.8699177560079999
ACH-000701,-0.7919928032510001
ACH-000706,-1.04457881046
ACH-000711,-1.08036229045
ACH-000713,-0.618302316276
ACH-000714,-0.9732084641259999
ACH-000718,-0.883141445241
ACH-000720,-1.0876961065700002
ACH-000721,-1.08247838018
ACH-000724,-0.77450389345
ACH-000725,-0.758420515606
ACH-000732,-1.20095745111
ACH-000734,-1.09527825798
ACH-000735,-1.19150068954
ACH-000736,-1.53258227109
ACH-000738,-1.30928407573
ACH-000746,-1.1515568954000002
ACH-000747,-1.04210465305
ACH-000748,-1.24611077316
ACH-000753,-0.978758491094
ACH-000756,-1.08241485346
ACH-000757,-1.08824117547
ACH-000758,-0.999868948578
ACH-000760,-1.15060058429
ACH-000763,-1.0947843451500001
ACH-000764,-1.13784106101
ACH-000765,-1.2164202021700001
ACH-000766,-1.29833481505
ACH-000767,-0.936706953779
ACH-000768,-1.06966926841
ACH-000769,-0.9130541519040001
ACH-000770,-0.947579788898
ACH-000771,-0.959552983248
ACH-000773,-0.8176568761540001
ACH-000776,-1.25357167608
ACH-000777,-1.34155944638
ACH-000778,-0.8948232223229999
ACH-000781,-1.2625517790799998
ACH-000782,-1.01877662421
ACH-000783,-0.644193385454
ACH-000784,-1.10943444901
ACH-000785,-0.925925379911
ACH-000787,-1.28380555191
ACH-000788,-0.9731744824330001
ACH-000791,-1.1488489333
ACH-000792,-1.3878249837399999
ACH-000794,-1.04870712593
ACH-000796,-1.00557026537
ACH-000799,-0.652336013886
ACH-000800,-1.36025894854
ACH-000802,-1.3346862996
ACH-000804,-1.0651269912
ACH-000805,-0.783210697041
ACH-000809,-0.973200343999
ACH-000810,-1.0225335498
ACH-000811,-0.978279802781
ACH-000817,-1.30182276815
ACH-000819,-0.8914568734200001
ACH-000820,-1.14505014909
ACH-000821,-1.4876273855000002
ACH-000822,-0.9353292379449999
ACH-000823,-1.0085855403200001
ACH-000824,-1.2562578933700002
ACH-000827,-1.03735541536
ACH-000829,-1.02719168248
ACH-000831,-0.935337284084
ACH-000832,-1.2011527646
ACH-000833,-1.23189603802
ACH-000834,-1.1601560313200001
ACH-000835,-1.10510328381
ACH-000836,-1.0
ACH-000837,-1.2106503651
ACH-000838,-1.0371243775299999
ACH-000839,-1.01958856665
ACH-000840,-1.05384761668
ACH-000841,-1.06603891722
ACH-000843,-1.39288504501
ACH-000846,-1.22819207531
ACH-000847,-0.910583624992
ACH-000848,-0.9935621344869999
ACH-000849,-1.3187546215600001
ACH-000851,-1.10827540596
ACH-000855,-1.59872604931
ACH-000856,-0.964855945956
ACH-000858,-0.937160455608
ACH-000859,-1.12348413562
ACH-000861,-1.1954393138500001
ACH-000862,-0.988144986397
ACH-000865,-0.975905709761
ACH-000866,-1.0122170150799998
ACH-000867,-0.95832879698
ACH-000869,-0.953947541386
ACH-000872,-0.849556475564
ACH-000873,-0.753759271262
ACH-000876,-0.985554254913
ACH-000878,-0.984340590392
ACH-000880,-0.825064895822
ACH-000881,-1.2927929623999999
ACH-000882,-0.7910925154620001
ACH-000884,-1.13192182314
ACH-000885,-0.973307163138
ACH-000887,-1.0680610436700002
ACH-000888,-0.651265541598
ACH-000889,-0.80576929682
ACH-000890,-1.11119691391
ACH-000896,-0.7789027295659999
ACH-000898,-0.9432539815600001
ACH-000900,-1.02185715652
ACH-000901,-1.0296254778799998
ACH-000905,-0.93191486985
ACH-000906,-1.22121436214
ACH-000907,-1.0638016299700002
ACH-000910,-0.6867177351070001
ACH-000911,-1.03293414934
ACH-000912,-0.9130827079289999
ACH-000913,-1.2154680804
ACH-000915,-1.10889018196
ACH-000916,-0.786913365193
ACH-000917,-1.08987125329
ACH-000921,-0.9870229354060001
ACH-000924,-0.8329488167720001
ACH-000926,-1.27143371278
ACH-000928,-1.16653179771
ACH-000929,-0.85162718037
ACH-000932,-0.893467694457
ACH-000935,-0.710277996602
ACH-000936,-1.09230302469
ACH-000937,-1.1726637077200002
ACH-000938,-0.8772234277590001
ACH-000939,-1.08881363824
ACH-000941,-1.3091346259299999
ACH-000943,-1.32103222344
ACH-000946,-1.0995713794
ACH-000947,-1.20998556955
ACH-000948,-1.12964883975
ACH-000950,-1.10899675869
ACH-000953,-0.9551650863969999
ACH-000957,-0.956480537332
ACH-000958,-0.966819316345
ACH-000960,-1.0761540372
ACH-000963,-0.902515152217
ACH-000968,-0.39110328923
ACH-000969,-0.7911820080490001
ACH-000973,-0.956878413881
ACH-000974,-0.9195653002840001
ACH-000975,-0.706706982062
ACH-000976,-0.871496318715
ACH-000978,-0.881640081137
ACH-000980,-1.1119548658399998
ACH-000984,-0.9046209987200001
ACH-000986,-1.16262190756
ACH-000988,-0.967347786367
ACH-000993,-0.9677687611560001
ACH-000994,-0.9946808761660001
ACH-000996,-0.8823331277850001
ACH-001001,-1.1499643009799998
ACH-001020,-0.895051244553
ACH-001028,-1.10107897499
ACH-001031,-1.19717099781
ACH-001038,-0.895989472322
ACH-001048,-1.08668587355
ACH-001050,-1.50706409935
ACH-001053,-1.37684928424
ACH-001054,-1.2601349752200002
ACH-001061,-1.00590052956
ACH-001067,-0.636061423309
ACH-001075,-1.3224366648299999
ACH-001096,-1.12111669485
ACH-001128,-0.950205823839
ACH-001134,-1.04759265604
ACH-001151,-0.844648138855
ACH-001163,-1.0538519662799999
ACH-001164,-1.2235177817899998
ACH-001173,-1.07162032807
ACH-001183,-1.08484443759
ACH-001184,-0.929207988178
ACH-001190,-0.543000073445
ACH-001192,-1.32380498821
ACH-001193,-1.70009420254
ACH-001196,-1.4605223097
ACH-001197,-0.996823047538
ACH-001205,-0.83336270357
ACH-001211,-1.08104573352
ACH-001212,-1.3246567442100001
ACH-001228,-1.60138260574
ACH-001232,-1.40616233242
ACH-001239,-0.835493129971
ACH-001274,-1.0747682040100002
ACH-001275,-0.968691035076
ACH-001277,-1.11464577905
ACH-001278,-1.13947872587
ACH-001280,-1.17871391667
ACH-001283,-1.37182817516
ACH-001289,-1.08689855584
ACH-001295,-1.17497536393
ACH-001300,-1.07767943899
ACH-001301,-1.29827081763
ACH-001302,-1.03053729481
ACH-001303,-1.24065477838
ACH-001306,-0.927703802563
ACH-001318,-1.2149260820399999
ACH-001322,-1.2648442621
ACH-001328,-1.14522693045
ACH-001332,-0.9394786847609999
ACH-001333,-1.17133391478
ACH-001336,-0.853092169946
ACH-001340,-1.09784114945
ACH-001346,-0.946268145995
ACH-001353,-1.1564457991700001
ACH-001354,-1.37084056647
ACH-001367,-0.9204751816399999
ACH-001368,-0.970703177821
ACH-001374,-1.1483690309299999
ACH-001375,-1.1542185651999999
ACH-001377,-1.19358803095
ACH-001380,-1.1485472115000002
ACH-001391,-0.869365827421
ACH-001407,-0.564346325349
ACH-001408,-1.43603581486
ACH-001413,-0.8682753150700001
ACH-001430,-0.772376541129
ACH-001431,-1.3425457568599999
ACH-001450,-0.7873882969830001
ACH-001496,-0.9612002915000001
ACH-001500,-1.0625502499
ACH-001521,-1.2056390011700002
ACH-001523,-1.1971826119
ACH-001532,-0.91050367701
ACH-001536,-1.23427081577
ACH-001550,-1.11033369481
ACH-001552,-0.839362401015
ACH-001554,-1.00023672857
ACH-001645,-1.01915684347
ACH-001654,-1.14778626123
ACH-001715,-0.6896378501010001
ACH-001735,-1.01383040056
ACH-001736,-1.0959256105700002
ACH-001737,-1.02551374237
ACH-001740,-1.2103846513
ACH-001745,-0.9849813321449999
ACH-001750,-1.0136215411
ACH-001765,-1.32589149767
ACH-001956,-0.892480435379
ACH-001957,-1.0612303727299999
