,CES1 (1066)
ACH-000004,-0.278093924376
ACH-000007,-0.184160274234
ACH-000009,0.018621842345
ACH-000011,0.164019719734
ACH-000012,-0.040469298520900004
ACH-000013,0.0690331224059
ACH-000014,-0.23350563981400002
ACH-000015,0.0712857650076
ACH-000017,0.122703816053
ACH-000018,-0.141016488677
ACH-000019,0.0977959783064
ACH-000021,-0.27210577110899997
ACH-000022,-0.07762414256969999
ACH-000025,-0.0663265127052
ACH-000028,0.143385298421
ACH-000030,-0.12399362202
ACH-000035,-0.34991976065499997
ACH-000036,-0.0287433887622
ACH-000037,-0.0543717178541
ACH-000039,0.122430151342
ACH-000040,-0.008751626056309999
ACH-000041,0.309280448059
ACH-000042,0.0223981306158
ACH-000045,-0.0742673987782
ACH-000047,0.0336504753553
ACH-000052,0.00100742202188
ACH-000053,-0.0365207002981
ACH-000054,-0.00997849059589
ACH-000055,0.0763873972012
ACH-000060,0.142219097355
ACH-000067,0.120631784127
ACH-000070,0.169587841443
ACH-000075,0.132150548106
ACH-000078,-0.252940722631
ACH-000082,-0.0062298294696000005
ACH-000085,-0.0404223235071
ACH-000086,-0.18436420902399997
ACH-000087,0.22664691371100001
ACH-000092,0.0047102890573
ACH-000095,-0.0346411483912
ACH-000097,-0.0326405250694
ACH-000098,-0.118184428611
ACH-000099,-0.0073118461253100005
ACH-000108,-0.18581920518
ACH-000113,-0.23383902573399998
ACH-000115,0.124313136828
ACH-000116,0.127554018458
ACH-000118,-0.129638824304
ACH-000120,-0.22824855113200002
ACH-000123,0.09134632984210002
ACH-000127,0.0204272336866
ACH-000128,0.08482621180870001
ACH-000132,-0.276386725314
ACH-000133,0.00346097277712
ACH-000137,0.11340639799
ACH-000138,-0.087464966144
ACH-000142,-0.0404156308693
ACH-000143,-0.0335925258012
ACH-000146,-0.175666517826
ACH-000148,-0.131360182762
ACH-000150,0.0844537627153
ACH-000152,-0.0828580551497
ACH-000153,-0.481389903538
ACH-000159,0.0108438541313
ACH-000160,-0.199680697797
