,PAICS (10606)
ACH-000499,-0.249006169041
ACH-000500,-0.522766030897
ACH-000502,-1.10271857676
ACH-000503,-0.573169455007
ACH-000505,-0.40632340987099996
ACH-000507,-0.857468864107
ACH-000510,-0.812769478735
ACH-000511,-0.48655280999899997
ACH-000512,-0.8677502738339999
ACH-000516,-0.204034897234
ACH-000517,-0.493687510866
ACH-000518,-0.26584448941
ACH-000520,-0.218441204283
ACH-000521,-0.552009363645
ACH-000522,-0.6534976208550001
ACH-000524,-0.295160222878
ACH-000527,-0.420800217103
ACH-000528,-0.31084320943000004
ACH-000537,-0.190251332338
ACH-000541,-1.06131503852
ACH-000542,-0.673038333838
ACH-000544,-0.453836415506
ACH-000545,-0.335151663374
ACH-000547,-0.32993065109299996
ACH-000548,-0.6990512201510001
ACH-000549,-0.39409399758100006
ACH-000550,-0.47794262046999997
ACH-000552,-0.672643086912
ACH-000556,-0.392836359512
ACH-000557,-1.45565495692
ACH-000570,-0.231165912055
ACH-000571,-0.415039562317
ACH-000573,-0.734569925962
ACH-000576,-0.8513131973029999
ACH-000580,-0.243537248077
ACH-000584,-0.366244250844
ACH-000585,-0.295560633987
ACH-000588,-0.663562723415
ACH-000589,-0.164445038219
ACH-000591,-0.403972209031
ACH-000593,-0.375089601909
ACH-000600,-0.11827110615
ACH-000601,-1.0270875590200002
ACH-000604,-0.905268091357
ACH-000605,-0.41940155888999997
ACH-000606,-0.159315050148
ACH-000608,-0.495317634418
ACH-000614,-0.928835800961
ACH-000616,-0.401329409875
ACH-000618,-0.8551551234999999
ACH-000619,-1.0453070690700001
ACH-000620,-0.395601867751
ACH-000621,-0.558377058248
ACH-000622,-0.38998715376000004
ACH-000623,-0.199077620218
ACH-000624,-1.17540346277
ACH-000627,-0.244071334292
ACH-000630,-0.22143832425700002
ACH-000632,-0.424283389617
ACH-000633,-0.0871039695189
ACH-000637,-0.008352631885810001
ACH-000638,-0.785306594997
ACH-000646,-0.404218125124
ACH-000647,-0.823514561049
ACH-000648,-0.900019303925
ACH-000649,-0.261956808458
ACH-000651,-0.662778502044
ACH-000652,-0.956562119768
ACH-000653,-1.0480981092200001
ACH-000657,-0.136717284503
ACH-000658,-0.9980129617579999
ACH-000661,-0.850180606743
ACH-000662,-0.208173772267
ACH-000663,-0.6910233134899999
ACH-000665,-0.320723005773
ACH-000671,-0.09369062635320001
ACH-000673,-0.34745134685199996
ACH-000676,-1.08138102031
ACH-000677,-0.451098625571
ACH-000681,-0.374905335112
ACH-000682,-0.5203229727790001
ACH-000683,-0.36574229436399996
ACH-000684,-0.484270096885
ACH-000688,-0.46564673936800005
ACH-000693,-0.19138014488299998
ACH-000694,-0.333239013311
ACH-000695,-0.479760435894
ACH-000696,-0.16198542570399999
ACH-000697,-0.762102565502
ACH-000699,-0.49280751661600003
ACH-000701,-0.316651096287
ACH-000706,-0.444045341945
ACH-000711,-0.902991161244
ACH-000713,-0.963918340188
ACH-000714,-0.734001311457
ACH-000718,-0.25324951471900004
ACH-000720,-0.29188181631099996
ACH-000721,-0.829004202643
ACH-000724,-0.45001322527300003
ACH-000725,-1.0202679627
ACH-000732,-0.375085434322
ACH-000734,-0.412309942945
ACH-000735,-0.498293671441
ACH-000736,-0.653811585058
ACH-000738,-0.175654359173
ACH-000746,-0.7969462815999999
ACH-000747,-0.612291097531
ACH-000748,-0.16139977434699998
ACH-000753,-1.22034071593
ACH-000756,0.0379111276512
ACH-000757,-0.362355031965
ACH-000758,-0.6465894498260001
ACH-000760,-0.7933581961139999
ACH-000763,-0.882707338361
ACH-000764,-0.945990098884
ACH-000765,-0.7274233316519999
ACH-000766,-0.38618315944700005
ACH-000767,-0.6107689191560001
ACH-000768,-1.18411742815
ACH-000769,-0.516533453825
ACH-000770,-0.834662142962
ACH-000771,-0.18066871055300002
ACH-000773,-1.0888608947
ACH-000776,-0.716822258834
ACH-000777,-0.426624440436
ACH-000778,-0.477773361236
ACH-000781,-0.6885817561769999
ACH-000782,-0.655768116263
ACH-000783,-0.150180271489
ACH-000784,-0.34257988783
ACH-000785,-0.726450892421
ACH-000787,-0.183238321326
ACH-000788,-0.287256240156
ACH-000791,-1.03489771573
ACH-000792,-0.252719995019
ACH-000794,-0.44871187301200005
ACH-000796,-0.351319539331
ACH-000799,-0.49288263864299997
ACH-000800,-0.63887562267
ACH-000802,-0.200651948448
ACH-000804,-0.766206195157
ACH-000805,-0.719919909659
ACH-000809,-1.11952392316
ACH-000810,-0.6397496537899999
ACH-000811,-0.38464726793700005
ACH-000817,-0.690600231257
ACH-000819,-0.0852476837693
ACH-000820,-0.644851934422
ACH-000821,-1.00853121038
ACH-000822,-0.542464418038
ACH-000823,-0.746659836462
ACH-000824,-0.23422653622499998
ACH-000827,-0.254554418331
ACH-000829,-0.40673665317
ACH-000831,-0.7282587759039999
ACH-000832,-0.871194250046
ACH-000833,-0.9250277634440001
ACH-000834,-0.10234265281999999
ACH-000835,-0.32125576513799997
ACH-000836,-1.02093097184
ACH-000837,-0.8705436920659999
ACH-000838,-1.1328155503200001
ACH-000839,-0.29367012046700003
ACH-000840,-0.494315902282
ACH-000841,-0.8659698811700002
ACH-000843,-0.976379514923
ACH-000846,-0.229255911062
ACH-000847,-0.28726946235399997
ACH-000848,-0.693250657366
ACH-000849,-1.1287049743200002
ACH-000851,-0.850480048099
ACH-000855,-0.450560880984
ACH-000856,-0.813754266769
ACH-000858,-0.0329145295249
ACH-000859,-0.914672546124
ACH-000861,-0.278478932515
ACH-000862,-0.20309917603500002
ACH-000865,-0.108939115012
ACH-000866,-0.753036742588
ACH-000867,-0.9177039292329999
ACH-000869,-0.43868172787199994
ACH-000872,-0.994726294769
ACH-000873,-0.8838637944490001
ACH-000876,-0.587579526382
ACH-000878,-0.846135843952
ACH-000880,-0.372490146126
ACH-000881,-0.41704699867600004
ACH-000882,-0.869827803933
ACH-000884,-0.215856965321
ACH-000885,-0.464672510113
ACH-000887,-0.632552866326
ACH-000888,-0.783744699455
ACH-000889,-1.20076719612
ACH-000890,-0.655132767858
ACH-000896,-1.13842800485
ACH-000898,-0.6907188614030001
ACH-000900,-0.5846142083160001
ACH-000901,-0.25172923369100003
ACH-000905,-0.356807485393
ACH-000906,-0.264489407915
ACH-000907,-0.38332664983099995
ACH-000910,-0.923452900573
ACH-000911,-0.608630623743
ACH-000912,-0.309706316216
ACH-000913,-0.35837215595
ACH-000915,-0.548494908292
ACH-000916,-0.583555747021
ACH-000917,-0.926333299246
ACH-000921,-0.558294990049
ACH-000924,-0.493777516421
ACH-000926,-0.537855638388
ACH-000928,-0.404652281359
ACH-000929,-0.323603110495
ACH-000932,-0.841660977376
ACH-000935,-0.397204553939
ACH-000936,-0.775910567144
ACH-000937,-1.07508046628
ACH-000938,-0.9246880351629999
ACH-000939,-0.256951304785
ACH-000941,-0.65977858831
ACH-000943,0.0622874399345
ACH-000946,-0.651634022452
ACH-000947,-0.260614983235
ACH-000948,-0.857498958714
ACH-000950,-0.08679185509680001
ACH-000953,-1.05301076189
ACH-000957,-0.7732644764450001
ACH-000958,-0.731552120205
ACH-000960,-1.05561138141
ACH-000963,-1.1285235653
ACH-000968,-0.103815204534
ACH-000969,-0.615720237714
ACH-000973,-0.42802465329800005
ACH-000974,0.104177803435
ACH-000975,-1.1522761587600001
ACH-000976,-0.566570277591
ACH-000978,-0.7084495336769999
ACH-000980,-0.496973351812
ACH-000984,-0.469936680489
ACH-000986,-0.9873327072720001
ACH-000988,-0.43105109273100006
ACH-000993,-0.180122904697
ACH-000994,-0.53967703742
ACH-000996,-0.185586829083
ACH-001001,0.030780161178599996
ACH-001020,-0.04115626495480001
ACH-001028,-0.853886833037
ACH-001031,-0.432364724284
ACH-001038,-1.01834522796
ACH-001048,-0.757051779146
ACH-001050,-0.50449749558
ACH-001053,-0.25761776958099997
ACH-001054,-0.6924426556380001
ACH-001061,-0.883496130519
ACH-001067,-0.432981594452
ACH-001075,-0.645501864442
ACH-001096,-0.7896694926540001
ACH-001128,-0.26730001647199997
ACH-001134,-0.934201959366
ACH-001151,-1.24557944448
ACH-001163,-0.9969800609639999
ACH-001164,-0.34553284533399997
ACH-001173,0.07157832322839999
ACH-001183,0.00569079834294
ACH-001184,-1.00622559931
ACH-001190,-0.46540519556500004
ACH-001192,-0.46546457794
ACH-001193,-0.23938568649300002
ACH-001196,-0.8171946945909999
ACH-001197,-0.630920107264
ACH-001205,-0.457038865496
ACH-001211,-0.49309292103299995
ACH-001212,-0.0724049199947
ACH-001228,-0.378013007335
ACH-001232,-0.178093411923
ACH-001239,-0.512392763626
ACH-001274,-0.938125873017
ACH-001275,-0.249344652346
ACH-001277,-0.251149357869
ACH-001278,-0.19447122806400002
ACH-001280,-0.31282971741300003
ACH-001283,-0.0351811830451
ACH-001289,-0.8854255420649999
ACH-001295,-0.20389023282299998
ACH-001300,-0.279692707768
ACH-001301,-0.10329175482799999
ACH-001302,-0.38333784361400003
ACH-001303,-0.324914977397
ACH-001306,-0.24983741355099998
ACH-001318,-0.31442402604499997
ACH-001322,0.0337792404031
ACH-001328,-0.226563811728
ACH-001332,-0.592118726243
ACH-001333,-0.264836727149
ACH-001336,-0.391880735201
ACH-001340,-0.2259928499
ACH-001346,-0.166246514321
ACH-001353,-0.531394205056
ACH-001354,-0.542904633701
ACH-001367,-0.6751673477079999
ACH-001368,-0.7860464117110001
ACH-001374,-0.266424024805
ACH-001375,-0.199971007749
ACH-001377,0.110657563128
ACH-001380,0.0446505322609
ACH-001391,-0.561379413476
ACH-001407,-0.8713812538950001
ACH-001408,-0.009119634857559998
ACH-001413,-0.24657705725600002
ACH-001430,-0.366342468886
ACH-001431,-0.701319742547
ACH-001450,-1.2555644228799998
ACH-001496,-0.793952130837
ACH-001500,-0.679139783227
ACH-001521,-0.20005322495499997
ACH-001523,-0.392405484089
ACH-001532,-0.497740293446
ACH-001536,-0.145430142102
ACH-001550,-0.547929732345
ACH-001552,-0.128506865796
ACH-001554,-0.481278014428
ACH-001645,-0.143041805607
ACH-001654,0.023570497969900003
ACH-001715,-0.5510725248380001
ACH-001735,-0.954693614348
ACH-001736,-1.20749866319
ACH-001737,-0.247600597866
ACH-001740,-0.9243929674310001
ACH-001745,-0.99808678719
ACH-001750,0.144272377362
ACH-001765,-0.650059137691
ACH-001956,-0.323746757832
ACH-001957,-0.282917968623
