,OR2Z1 (284383)
ACH-001301,-0.0983267275124
ACH-001302,0.0847459574233
ACH-001303,-0.270263044512
ACH-001306,-0.00944454717169
ACH-001318,0.00158861543212
ACH-001322,0.189007672595
ACH-001328,-0.0384496791304
ACH-001332,0.10432154938799999
ACH-001333,-0.038515206972
ACH-001336,0.16942561588399999
ACH-001340,0.0783828510662
ACH-001346,-0.317466134052
ACH-001353,0.0442039723386
ACH-001354,-0.114814445342
ACH-001367,0.196534616195
ACH-001368,-0.014273640851100002
ACH-001374,0.231595757134
ACH-001375,-0.08930312959799999
ACH-001377,-0.320225765154
ACH-001380,0.035552731553400004
ACH-001391,-0.07496726719739999
ACH-001407,-0.147725382734
ACH-001408,0.0338633317251
ACH-001413,-0.13117638774499998
ACH-001430,0.171981593924
ACH-001431,0.16340749233
ACH-001450,0.233766855629
ACH-001496,-0.0520173812051
ACH-001500,0.0515032981262
ACH-001521,-0.08420014594460001
ACH-001523,0.0623932376003
ACH-001532,0.0494090942655
ACH-001536,-0.12628169712099999
ACH-001550,0.023579725548799998
ACH-001552,0.0771218488099
ACH-001554,0.0153419637677
ACH-001645,0.122334042179
ACH-001654,-0.167074015868
ACH-001715,0.17013214047000003
ACH-001735,-0.12409900952099999
ACH-001736,-0.0310871680069
ACH-001737,-0.258905063221
ACH-001740,-0.0731133173575
ACH-001745,-0.0236140015948
ACH-001750,0.0639710434442
ACH-001765,-0.0785939711202
ACH-001956,0.0524038819758
ACH-001957,0.0956769788947
