,PXN (5829)
ACH-000167,-0.8659704511030001
ACH-000168,-0.438490605198
ACH-000169,-0.504955898081
ACH-000178,-0.819194870688
ACH-000182,-0.19740977714000002
ACH-000183,-0.473435437784
ACH-000188,-0.269313070081
ACH-000189,-0.360540195336
ACH-000190,-0.08643441499669999
ACH-000198,-0.192572592277
ACH-000204,-0.216032526723
ACH-000206,-0.192148545481
ACH-000207,-0.16592025242900002
ACH-000211,-0.435431421664
ACH-000215,-0.44630481385799997
ACH-000221,-0.363913696175
ACH-000222,-0.46470631930100004
ACH-000223,-0.599361288611
ACH-000226,-0.23749149257899999
ACH-000227,-0.467833510675
ACH-000228,-0.44437697732500003
ACH-000231,-0.240401402198
ACH-000232,-0.792245212343
ACH-000233,-0.0947464486887
ACH-000234,-0.568132247198
ACH-000235,-0.602969262698
ACH-000237,-0.7091792911399999
ACH-000238,-0.585980257008
ACH-000243,-0.239374723954
ACH-000244,-0.8216060671750001
ACH-000246,-0.92241859638
ACH-000248,-0.789729512117
ACH-000250,-0.5911154537759999
ACH-000251,-0.536446962938
ACH-000253,-0.25748331031599997
ACH-000255,-0.315769307936
ACH-000256,-0.427395860375
ACH-000257,-0.703023692604
ACH-000258,-0.277930224164
ACH-000259,-0.482916896902
ACH-000260,-0.622730721218
ACH-000261,-0.577525133284
ACH-000262,-0.510509256218
ACH-000263,-0.500534251309
ACH-000264,-0.287054897463
ACH-000265,-0.6969574394670001
ACH-000266,-0.584346119201
ACH-000272,-0.377757705463
ACH-000273,-0.2751313491
ACH-000274,-0.653082760497
ACH-000277,-0.357168375396
ACH-000278,-0.871210323256
ACH-000279,-0.317520745238
ACH-000280,-0.52690073219
ACH-000281,-1.0963338282
ACH-000288,-0.643591890614
ACH-000291,-0.605400835911
ACH-000293,-0.6066178449840001
ACH-000294,-0.38282110869400005
ACH-000295,-0.52981560627
ACH-000296,-0.736724095835
ACH-000302,-0.495314828462
ACH-000304,-0.615036999897
ACH-000307,-0.533677322301
ACH-000308,-0.391347801549
ACH-000310,-0.357893962022
ACH-000311,-0.543858699676
ACH-000312,-0.444332294383
ACH-000315,-0.217184492349
ACH-000316,-0.43693491485799996
ACH-000317,-0.0286588693536
ACH-000318,-0.544636080089
ACH-000319,-0.38030100233
ACH-000320,-0.436595947271
ACH-000322,-0.615875177237
ACH-000323,-0.34954514029399997
ACH-000324,-0.803879963447
ACH-000329,-0.366622818919
ACH-000330,-0.87221448406
ACH-000331,-0.692747266075
ACH-000332,-0.28611888305
ACH-000334,-0.32087066543299997
ACH-000335,-0.20174431476500002
ACH-000336,-0.34867878428599997
ACH-000337,-0.536924724959
ACH-000339,-0.141381952801
ACH-000341,-0.17617842702599998
ACH-000348,-0.719423387481
ACH-000350,-0.507150598846
ACH-000352,-0.37015102552900003
ACH-000356,-0.555329614143
ACH-000361,-0.488527076765
ACH-000362,-0.369385644413
ACH-000363,-0.180971164394
ACH-000364,-0.581985744949
ACH-000365,-0.276688959204
ACH-000366,-0.33946153212200003
ACH-000368,-0.44853329681000004
ACH-000374,-0.596189923288
ACH-000375,-0.8633026546179999
ACH-000376,-0.36760640158200003
ACH-000381,-0.629033814226
ACH-000383,-0.41695259937
ACH-000387,-0.110296288505
ACH-000389,-0.36887135757
ACH-000390,-0.332950335708
ACH-000393,-0.466861576958
ACH-000395,-0.865994825564
ACH-000397,-0.764113405391
ACH-000401,-0.546487148397
ACH-000402,-0.35160898311399996
ACH-000403,-0.8096464868009999
ACH-000404,-0.8202472203829999
ACH-000406,-0.205508652131
ACH-000407,-0.48449025137100005
ACH-000408,-0.330179848906
ACH-000410,-0.371910421346
ACH-000411,-0.777518536724
ACH-000414,-0.418960799801
ACH-000415,-0.230965314079
ACH-000416,-0.5370482980210001
ACH-000420,-0.641414016753
ACH-000421,-0.49291993783999993
ACH-000424,-0.698212746189
ACH-000425,-0.7506574732800001
ACH-000426,-0.37583978608699997
ACH-000427,-0.34430624912600005
ACH-000433,-0.49349236720600004
ACH-000436,-0.277711511267
ACH-000444,-0.471491595808
ACH-000445,-0.35943077278
ACH-000448,-0.591931202734
ACH-000450,-0.41171439734899995
ACH-000452,-0.44455179622
ACH-000454,-0.5223976956149999
ACH-000458,-0.285277739335
ACH-000459,-0.011081474281799997
ACH-000460,-0.8631595462389999
ACH-000461,-0.654859432272
ACH-000463,-0.355909098519
ACH-000464,-0.701375586665
ACH-000466,-0.73763239571
ACH-000467,-0.41819316819200003
ACH-000468,-0.561651043556
ACH-000469,-0.231044846287
ACH-000470,-0.438985984755
ACH-000471,-0.671787152667
ACH-000472,-0.42465991464599995
ACH-000473,-0.321275600045
ACH-000475,-0.7671869307800001
ACH-000476,-0.33575761637900003
ACH-000477,-1.01006381702
ACH-000480,-0.6201653453589999
ACH-000481,-0.466968077451
ACH-000483,-0.36093350377899996
ACH-000484,-0.594994385826
ACH-000485,-0.458868827887
ACH-000486,-0.417999363825
ACH-000487,-0.24456472186500003
ACH-000488,-0.5672101266749999
ACH-000490,-0.767419206139
ACH-000491,-0.187227146347
ACH-000495,-0.36584850569300004
ACH-000496,-0.351319713177
ACH-000499,-0.321455054869
ACH-000500,-0.44546472467299997
ACH-000502,-0.639431443733
ACH-000503,-0.614712801828
ACH-000505,-0.771380814403
ACH-000507,-0.36198763293799996
ACH-000510,-0.459380382889
ACH-000511,-0.561030606507
ACH-000512,-0.436475579662
ACH-000516,-0.541573957936
ACH-000517,-0.65690781704
ACH-000518,-0.584483015325
ACH-000520,-0.8387150726199999
ACH-000521,-1.06747954415
ACH-000522,-1.02158977359
ACH-000524,-0.807128384004
ACH-000527,-0.9285039399930001
ACH-000528,-0.703092249393
ACH-000537,-0.7086235471969999
ACH-000541,-0.75032103325
ACH-000542,-0.553348275917
ACH-000544,-0.607122502699
ACH-000545,-0.40596656178199997
ACH-000547,-0.68095327265
ACH-000548,-0.491931129115
ACH-000549,-0.9367042593680001
ACH-000550,-0.879735358656
ACH-000552,-0.85349784738
ACH-000556,-0.46970481681599996
ACH-000557,-0.144988122843
ACH-000570,-0.622923125608
ACH-000571,-0.5745335579590001
ACH-000573,-0.303310925768
ACH-000576,-0.275666843652
ACH-000580,-0.347694277567
ACH-000584,-0.5775139595100001
ACH-000585,-0.576893252765
ACH-000588,-0.109919683225
ACH-000589,-0.531617081474
ACH-000591,-0.6743890213670001
ACH-000593,-0.6829886005239999
ACH-000600,-0.45486358065
ACH-000601,-0.5025298995499999
ACH-000604,-0.287916323567
ACH-000605,-0.464479390835
ACH-000606,-0.159475433348
ACH-000608,-0.6902228407909999
ACH-000614,-0.42539079861900003
ACH-000616,-0.23056840976799997
ACH-000618,-0.6868285017129999
ACH-000619,-0.538361837467
ACH-000620,-1.03880325169
ACH-000621,-0.8680744032359999
ACH-000622,-0.49300774466200004
ACH-000623,-0.181556892256
ACH-000624,-0.680979937939
ACH-000627,-0.659791105921
ACH-000630,-0.767108166626
ACH-000632,-0.40662653772600005
ACH-000633,-0.224853954849
ACH-000637,-0.284167631749
ACH-000638,-0.656055641033
ACH-000646,-1.14994595915
ACH-000647,-0.6306539587919999
ACH-000648,-0.881310964632
ACH-000649,-0.454986605847
ACH-000651,-0.373239867397
ACH-000652,-0.393199856042
ACH-000653,-0.270731839738
ACH-000657,-0.776412309156
ACH-000658,0.036919618463199994
ACH-000661,-0.49242334212899996
ACH-000662,-0.549228791147
ACH-000663,-0.9321573260780001
ACH-000665,-0.231983663081
ACH-000671,-0.6701133871980001
ACH-000673,-0.401251425663
ACH-000676,-0.189877445004
ACH-000677,-1.01111429281
ACH-000681,-0.469335365938
ACH-000682,-0.536137892306
ACH-000683,-0.0908555992695
ACH-000684,-0.7134100670810001
ACH-000688,-0.6376392601349999
ACH-000693,-0.456882923534
ACH-000694,-0.15361333433399998
ACH-000695,-0.690671461707
ACH-000696,-0.417127271721
ACH-000697,-0.25089965144000004
ACH-000699,-0.333255540792
ACH-000701,-0.8258271449979999
ACH-000706,-0.779021786644
ACH-000711,-0.620277676097
ACH-000713,-0.571008244193
ACH-000714,-0.456675707494
ACH-000718,-0.40518850825099995
ACH-000720,-0.392150343178
ACH-000721,-0.34380830600699996
ACH-000724,-0.507235039552
ACH-000725,-0.411142111152
ACH-000732,-0.400016646607
ACH-000734,-0.624808765142
ACH-000735,-0.7042140798980001
ACH-000736,-0.611884266648
ACH-000738,-0.276531560706
ACH-000746,-0.29403307183000005
ACH-000747,-1.11109872739
ACH-000748,-0.23404267920299998
ACH-000753,-0.36295880843199996
ACH-000756,-0.568054416853
ACH-000757,-0.353122156746
ACH-000758,-0.48926976209600004
ACH-000760,-0.190217058037
ACH-000763,-0.268026574388
ACH-000764,-1.00395925736
ACH-000765,-0.40553851273599995
ACH-000766,-0.186560436937
ACH-000767,-0.32091567045
ACH-000768,-0.846087894304
ACH-000769,-0.565542721111
ACH-000770,-0.208468638828
ACH-000771,-0.8659709592910001
ACH-000773,-0.278814255281
ACH-000776,-0.345497456131
ACH-000777,-0.902168546621
ACH-000778,-0.5865342902480001
ACH-000781,-0.6589014544990001
ACH-000782,-0.525433886035
ACH-000783,-1.12172864426
ACH-000784,-0.6749586695
ACH-000785,-0.657693708475
ACH-000787,-0.352177347814
ACH-000788,-0.516555063253
ACH-000791,-0.26335882948600003
ACH-000792,-0.521599260663
ACH-000794,-0.6212584634030001
ACH-000796,-0.49046356047600004
ACH-000799,-0.443222244058
ACH-000800,-0.454574785374
ACH-000802,-0.7423074922949999
ACH-000804,-0.215522067131
ACH-000805,-0.42041916795900003
ACH-000809,-0.611311280346
ACH-000810,-0.660095812394
ACH-000811,-0.331763016196
ACH-000817,-0.307079330473
ACH-000819,-0.38601264864
ACH-000820,-0.6347654936770001
ACH-000821,-0.263927530913
ACH-000822,-0.660508206286
ACH-000823,-0.5746464621399999
ACH-000824,-0.79367810522
ACH-000827,-0.464271466387
ACH-000829,-0.34478310467900003
ACH-000831,-0.5662311535019999
ACH-000832,-0.7464345832989999
ACH-000833,-0.6683164467830001
ACH-000834,-0.758002768471
ACH-000835,-0.458786723905
ACH-000836,-0.54842296486
ACH-000837,-0.810590448898
ACH-000838,-0.30402953945300004
ACH-000839,-0.606015531699
ACH-000840,-0.7524687604379999
ACH-000841,-0.43945322244900004
ACH-000843,-0.326063474675
ACH-000846,-0.335706159398
ACH-000847,-0.728584164523
ACH-000848,-0.540387482094
ACH-000849,-0.910260134691
ACH-000851,-0.605876247834
ACH-000855,-0.630762936126
ACH-000856,-0.8013468301250001
ACH-000858,-0.247697516918
ACH-000859,-0.716798915579
ACH-000861,-0.487727351835
ACH-000862,-0.373201103403
ACH-000865,-0.834924176095
ACH-000866,-0.38970871062600004
ACH-000867,-0.251236030192
ACH-000869,-0.578503190687
ACH-000872,-0.900287044585
ACH-000873,-0.664025090261
ACH-000876,-1.004161574
ACH-000878,-0.51299082025
ACH-000880,-0.7889448624779999
ACH-000881,-0.763626955554
ACH-000882,-0.31147007389000003
ACH-000884,-0.455925612721
ACH-000885,-0.657936102337
ACH-000887,-0.47381408356000004
ACH-000888,-0.478187249019
ACH-000889,-0.510135171826
ACH-000890,-0.690335095751
ACH-000896,-0.5709494247269999
ACH-000898,-0.272901059288
ACH-000900,-0.576689504062
ACH-000901,-0.40785082130500006
ACH-000905,-0.40542462464400003
ACH-000906,-0.436659637658
ACH-000907,-0.351991981022
ACH-000910,-0.10485289688300001
ACH-000911,-0.464390492017
ACH-000912,-0.881691617728
ACH-000913,-0.612975999456
ACH-000915,-0.291151997252
ACH-000916,-1.1205575300700001
ACH-000917,-0.597830340204
ACH-000921,-0.8326481611059999
ACH-000924,-0.511526459299
ACH-000926,-0.333601996947
ACH-000928,-0.360396235043
ACH-000929,-0.498602607596
ACH-000932,-0.217513946067
ACH-000935,-0.526641282216
ACH-000936,-0.56704622969
ACH-000937,-0.317309881912
ACH-000938,-0.450794063203
ACH-000939,-0.5781511354860001
ACH-000941,-0.0626257856511
ACH-000943,-0.47944593209499997
ACH-000946,-0.9097071013779999
ACH-000947,-0.413657182944
ACH-000948,-0.6112103813490001
ACH-000950,-0.540602874804
ACH-000953,-0.349218368134
ACH-000957,-0.500577201112
ACH-000958,-0.533757818639
ACH-000960,-0.21376365134599998
ACH-000963,-0.222038158511
ACH-000968,-0.7814427029909999
ACH-000969,-0.39419047947999997
ACH-000973,-0.578041514996
ACH-000974,-0.662535394657
ACH-000975,-0.662805261173
ACH-000976,-0.683523047268
ACH-000978,-0.852830856347
ACH-000980,-0.223193798603
ACH-000984,-1.053397632
ACH-000986,-0.5939827105100001
ACH-000988,-0.914985112976
ACH-000993,-0.861255171376
ACH-000994,-0.365598472904
ACH-000996,-0.306411924717
ACH-001001,-0.5338128449849999
ACH-001020,-0.80905015872
ACH-001028,-0.280028091332
ACH-001031,-0.969724275714
ACH-001038,-0.224778896473
ACH-001048,-0.951770907489
ACH-001050,-0.935721148344
ACH-001053,-0.6401718785589999
ACH-001054,-0.262776701963
ACH-001061,-0.558009587773
ACH-001067,-0.727834218998
ACH-001075,-0.465467715568
ACH-001096,-0.422802313494
ACH-001128,-1.06733617655
ACH-001134,-0.296881325484
ACH-001151,-0.447710312457
ACH-001163,-0.36224527151999997
ACH-001164,-0.785652768243
ACH-001173,-0.5068440298800001
ACH-001183,-0.6591864773480001
ACH-001184,-0.21011356309999998
ACH-001190,-0.563042272456
ACH-001192,-0.401317239364
ACH-001193,-0.331255314798
ACH-001196,-0.61543433079
ACH-001197,-0.626879649149
ACH-001205,-0.484513695512
ACH-001211,-0.7108518039120001
ACH-001212,-0.25148532099
ACH-001228,-0.387454568614
ACH-001232,-0.622700442773
ACH-001239,-0.39832818674000003
ACH-001274,-0.686009932914
ACH-001275,-0.6904206191329999
ACH-001277,-0.482922315562
ACH-001278,-0.717004504892
ACH-001280,-0.28227546586999996
ACH-001283,-0.284483152473
ACH-001289,-0.379265773353
ACH-001295,-0.17919877771200002
ACH-001300,-0.37658051999799996
ACH-001301,-0.479285994245
ACH-001302,-0.664701627971
ACH-001303,-0.705076320355
ACH-001306,-0.665422236521
ACH-001318,-0.49888988554499997
ACH-001322,-0.825121842704
ACH-001328,-0.231876291928
ACH-001332,-0.7348410113600001
ACH-001333,-0.905535934137
ACH-001336,-0.321656922534
ACH-001340,-0.761453879193
ACH-001346,-0.520643866301
ACH-001353,-0.670823774406
ACH-001354,-0.485321617442
ACH-001367,-1.0274447253
ACH-001368,-0.286811007713
ACH-001374,-0.8613583494499999
ACH-001375,-0.711324638653
ACH-001377,-0.59992692904
ACH-001380,-0.865225170432
ACH-001391,-0.602498304482
ACH-001407,-0.38588599608499996
ACH-001408,-0.572033598375
ACH-001413,-0.355438643886
ACH-001430,-0.274200312026
ACH-001431,-0.48928399159900005
ACH-001450,-0.42357831530900003
ACH-001496,-0.386064807021
ACH-001500,-0.8194205811030001
ACH-001521,-1.28565679588
ACH-001523,-0.586194591242
ACH-001532,-0.383949050047
ACH-001536,-0.696679539417
ACH-001550,-0.135385785004
ACH-001552,-0.347670679876
ACH-001554,-0.453157805754
ACH-001645,-0.0688279346255
ACH-001654,-0.201318218399
ACH-001715,-0.622324442716
ACH-001735,-0.32684166723700003
ACH-001736,-0.364563370248
ACH-001737,-0.38459921219000004
ACH-001740,-0.262984885605
ACH-001745,-0.270566215657
ACH-001750,-0.688322476213
ACH-001765,-0.358683328092
ACH-001956,-0.225434956714
ACH-001957,-0.5792658649419999
