,ENDOD1 (23052)
ACH-000004,0.184799297595
ACH-000007,0.29704988723299997
ACH-000009,0.235688365
ACH-000011,0.0823872615232
ACH-000012,0.141669771797
ACH-000013,0.07408376988939999
ACH-000014,0.121654493934
ACH-000015,0.119216527612
ACH-000017,-0.07177863120839999
ACH-000018,0.0541317338554
ACH-000019,0.09445586394439999
ACH-000021,0.119987189761
ACH-000022,-0.10160381962300001
ACH-000025,-0.0334478173115
ACH-000028,0.07208584479789999
ACH-000030,0.05440098172899999
ACH-000035,0.019092751381700003
ACH-000036,0.00852016063263
ACH-000037,0.055446027224500004
ACH-000039,0.0354565713554
ACH-000040,-0.0175243779697
ACH-000041,-0.09498499614330001
ACH-000042,0.0725084384525
ACH-000045,-0.0154771834623
ACH-000047,0.0417908052614
ACH-000052,-0.018626125422599997
ACH-000053,0.0625327614401
ACH-000054,-0.115072948539
ACH-000055,0.19084367547000003
ACH-000060,-0.024978499530599996
ACH-000067,-0.154071771592
ACH-000070,0.025024388530599996
ACH-000075,-0.152570313166
ACH-000078,-0.10102571292099999
ACH-000082,-0.137505137866
ACH-000085,-0.197391757207
ACH-000086,-0.18442993114700001
ACH-000087,0.039517911351
ACH-000092,0.0032674090408
ACH-000095,0.0382485353767
ACH-000097,-0.0437773877438
ACH-000098,0.06845543704559999
ACH-000099,-0.0743917513143
ACH-000108,0.126188309593
ACH-000113,-0.0561120686646
ACH-000115,0.16566401917600002
ACH-000116,-0.06981437527789999
ACH-000118,0.143401582694
ACH-000120,0.0498317015591
ACH-000123,0.123751092582
ACH-000127,-0.041257738830199994
ACH-000128,0.03906161346380001
ACH-000132,-0.124435971292
ACH-000133,0.049994628921999996
ACH-000137,-0.11307928659199999
ACH-000138,-0.0684203158486
ACH-000142,-0.033224258495099995
ACH-000143,0.0882779186011
ACH-000146,0.0344299452256
ACH-000148,0.13883718807700002
ACH-000150,0.124580064404
ACH-000152,0.055959023901899996
ACH-000153,0.030301413981300002
ACH-000159,0.007749406807350001
ACH-000160,0.017748033820799997
ACH-000163,-0.057350707130800004
ACH-000167,-0.21362171375999997
ACH-000168,0.0168026635226
ACH-000169,-0.102005578111
ACH-000178,0.0860921351983
ACH-000182,-0.040244041776
ACH-000183,0.0335240209269
ACH-000188,0.00224595005174
ACH-000189,0.052237749244300004
ACH-000190,-0.229640485915
ACH-000198,-0.0858906358148
ACH-000204,-0.0857137625502
ACH-000206,-0.12995769250800002
ACH-000207,-0.31281149317699997
ACH-000211,0.12461075314600001
ACH-000215,-0.027226688053599995
ACH-000221,-0.0328323527606
ACH-000222,0.0263875159487
ACH-000223,-0.0597635783395
ACH-000226,-0.00302035724849
ACH-000227,0.045377296610400006
ACH-000228,0.060224595479699994
ACH-000231,-0.149158915226
ACH-000232,-0.09010569571930001
ACH-000233,0.07032097179989999
ACH-000234,-0.00317094326004
ACH-000235,-0.0176557205304
ACH-000237,-0.07061798218189999
ACH-000238,0.154594684964
ACH-000243,0.0947177379473
ACH-000244,0.009345703188799999
ACH-000246,0.0445052715592
ACH-000248,-0.0919702210926
ACH-000250,-0.0554015444307
ACH-000251,-0.019225094085599997
ACH-000253,-0.00618677337096
ACH-000255,0.217494719593
ACH-000256,-0.046653549595999995
ACH-000257,0.07501750451839999
ACH-000258,0.115815726566
ACH-000259,0.026474105355500002
ACH-000260,-0.00347656268905
ACH-000261,0.0569639464979
ACH-000262,-0.047278433964800005
ACH-000263,0.18572405200300002
ACH-000264,-0.104315175897
ACH-000265,-0.034807692501099996
ACH-000266,0.059529023051199996
ACH-000272,0.07109487114289999
ACH-000273,-0.132265711909
ACH-000274,0.044368841076400004
ACH-000277,-0.044980800927400005
ACH-000278,-0.12563113976600002
ACH-000279,-0.114520725332
ACH-000280,0.18249791590999997
ACH-000281,-0.0158522243759
ACH-000288,-0.036771461534599995
ACH-000291,0.101544167704
ACH-000293,0.202720070407
ACH-000294,-0.104280025888
ACH-000295,-0.0584245538079
ACH-000296,0.0593664781425
ACH-000302,0.08875277914429999
ACH-000304,-0.187940671065
ACH-000307,0.0196226778804
ACH-000308,-0.0284729038937
ACH-000310,0.0106143720539
ACH-000311,0.15126252043400001
ACH-000312,0.00037764118889899997
ACH-000315,-0.17921363056200001
ACH-000316,-0.11558360817600001
ACH-000317,-0.13558351114199998
ACH-000318,-0.0903909703221
ACH-000319,-0.049193017357400004
ACH-000320,0.00371173894886
ACH-000322,0.023030090901900002
ACH-000323,-0.103331908789
ACH-000324,0.10220870920700001
ACH-000329,0.0241189794185
ACH-000330,-0.007285445061479999
ACH-000331,0.103810711778
ACH-000332,0.08735406462439999
ACH-000334,-0.0586966093956
ACH-000335,-0.103724058766
ACH-000336,-0.20629794176
ACH-000337,-0.121296165174
ACH-000339,0.058077874543699996
ACH-000341,0.0617707039506
ACH-000348,-0.014076172680500001
ACH-000350,0.334508343783
ACH-000352,0.024848465474999998
ACH-000356,0.181637663125
ACH-000361,0.042288266227099996
ACH-000362,-0.0662745129397
ACH-000363,0.08583411462519999
ACH-000364,0.117517191334
ACH-000365,-0.0517112557525
ACH-000366,-0.097090345734
ACH-000368,-0.0277734131562
ACH-000374,-0.200979576785
ACH-000375,0.0255017297003
ACH-000376,0.028434627778599997
ACH-000381,0.158306127321
ACH-000383,-0.0410385099304
ACH-000387,0.0862399814284
ACH-000389,0.0816267485772
ACH-000390,0.00033960744539
ACH-000393,-0.151616893222
ACH-000395,-0.034852457177199994
ACH-000397,0.0564459237231
ACH-000401,0.270921537283
ACH-000402,-0.026743005959299997
ACH-000403,-0.12284135015
ACH-000404,0.14146040921599998
ACH-000406,-0.010800517864600002
ACH-000407,-0.08902187904589999
ACH-000408,0.0602041062225
ACH-000410,0.0424535835054
ACH-000411,0.0443344117533
ACH-000414,-0.00213038457499
ACH-000415,-0.0896613970765
ACH-000416,0.053080590819
ACH-000420,-0.0740281866585
ACH-000421,0.148216875839
ACH-000424,-0.11287070175899999
ACH-000425,-0.0241044577724
ACH-000426,0.231653472051
ACH-000427,-0.115762678618
ACH-000433,0.0814998881227
ACH-000436,0.08824041024609999
ACH-000444,-0.0007294725734099999
ACH-000445,-0.0704578491209
ACH-000448,-0.043515650109699995
ACH-000450,0.207644017011
ACH-000452,-0.023591094565099998
ACH-000454,0.13451379440199998
ACH-000458,-0.0166060979739
ACH-000459,-0.0453445814594
ACH-000460,0.0669871486488
ACH-000461,-0.133037111472
ACH-000463,0.110938792621
ACH-000464,0.0835876473298
ACH-000466,0.0624887935813
ACH-000467,0.115640510927
ACH-000468,0.144977731039
ACH-000469,0.143545856461
ACH-000470,-0.130317485818
ACH-000471,-0.023240130249900005
ACH-000472,0.0375588403261
ACH-000473,0.068099105397
ACH-000475,0.0702469062619
ACH-000476,-0.0149331230605
ACH-000477,0.29325588582400003
ACH-000480,0.119921696984
ACH-000481,0.0461007026414
ACH-000483,0.0136212676536
ACH-000484,0.111113850046
ACH-000485,0.0362894429522
ACH-000486,0.0639978355799
ACH-000487,0.0857476627843
ACH-000488,0.022034316680200002
ACH-000490,0.0283637044033
ACH-000491,0.13930014694499998
ACH-000495,-0.0300882594184
ACH-000496,0.029910635196000002
ACH-000499,-0.11255354317399999
ACH-000500,0.9243768969930001
ACH-000502,0.091346949472
ACH-000503,-0.344809219398
ACH-000505,0.026182346837
ACH-000507,-0.08312605043310001
ACH-000510,-0.0134135361781
ACH-000511,0.0482764097829
ACH-000512,-0.0008800635419419999
ACH-000516,-0.0236663939176
ACH-000517,0.0606527039113
ACH-000518,-0.186078699367
ACH-000520,0.212495157806
ACH-000521,0.076392628884
ACH-000522,-0.0886816793059
ACH-000524,0.05951386805819999
ACH-000527,0.0387913451521
ACH-000528,0.109246620696
ACH-000537,0.00626175768379
ACH-000541,0.110758907317
ACH-000542,0.0673497556251
ACH-000544,-0.033709586337799996
ACH-000545,0.0340839015614
ACH-000547,0.0322926349466
ACH-000548,0.08642180824719999
ACH-000549,0.024786638436400003
ACH-000550,0.037465225421000004
ACH-000552,0.190770906296
ACH-000556,0.091894076574
ACH-000557,-0.171165148527
ACH-000570,-0.00601045812833
ACH-000571,-0.111602332816
ACH-000573,-0.0687148632331
ACH-000576,0.018957843829400002
ACH-000580,-0.050523067583499996
ACH-000584,-0.0248587365441
ACH-000585,0.10279793691299999
ACH-000588,-0.222306013974
ACH-000589,0.0701406656788
ACH-000591,-0.539080316031
ACH-000593,0.112838070246
ACH-000600,-0.032822578996
ACH-000601,0.0308592670182
ACH-000604,0.0924433281893
ACH-000605,0.0030956137893
ACH-000606,0.015275663847299998
ACH-000608,0.048687445675999995
ACH-000614,-0.198154755896
ACH-000616,0.0579664701681
ACH-000618,-0.31034363596500003
ACH-000619,0.019009688853099997
ACH-000620,0.0945977408185
ACH-000621,0.11659161806
ACH-000622,-0.04742243260509999
ACH-000623,-0.0638384368846
ACH-000624,-0.0306734954546
ACH-000627,0.15276369807499998
ACH-000630,0.09687785831389999
ACH-000632,-0.029555187115799998
ACH-000633,0.0314341565533
ACH-000637,-0.0995581221256
ACH-000638,-0.037938755518300005
ACH-000646,0.197741643166
ACH-000647,-0.113946984014
ACH-000648,-0.173051162337
ACH-000649,0.0406913562627
ACH-000651,-0.0305842299885
ACH-000652,-0.0315812881558
ACH-000653,0.08503758399710001
ACH-000657,0.108165444226
ACH-000658,0.08398253995510001
ACH-000661,-0.0754649269203
ACH-000662,-0.0113041616595
ACH-000663,0.057609465818800006
ACH-000665,-0.00864487911765
ACH-000671,0.0340393026695
ACH-000673,-0.0676825556845
ACH-000676,0.11612601259199999
ACH-000677,0.0967971293793
ACH-000681,0.133670352825
ACH-000682,-0.028732594816099997
ACH-000683,0.0553595609671
ACH-000684,0.053876253423300005
ACH-000688,0.124380553529
ACH-000693,-0.0353837921112
ACH-000694,-0.00309449050495
ACH-000695,-0.205543978212
ACH-000696,-0.00117548291601
ACH-000697,-0.0325969248344
ACH-000699,-0.00672692738781
ACH-000701,0.08020987420360001
ACH-000706,-0.0353845340894
ACH-000711,0.12060539814400001
ACH-000713,-0.128839971996
ACH-000714,-0.08200406102310001
ACH-000718,0.0514061311041
ACH-000720,0.0220231311148
ACH-000721,0.06202472902219999
ACH-000724,-0.10085875156099999
ACH-000725,0.0452360586889
ACH-000732,0.14375966432700002
ACH-000734,0.0861555844623
ACH-000735,-0.057206572551
ACH-000736,-0.180169374037
ACH-000738,0.0199287127604
ACH-000746,-0.08497970414139999
ACH-000747,-0.025412653782099996
ACH-000748,-0.0538118803262
ACH-000753,-0.0337371848078
ACH-000756,-0.0277602729661
ACH-000757,-0.0192399383607
ACH-000758,0.045627270161300006
ACH-000760,-0.0139689485528
ACH-000763,-0.175213864911
ACH-000764,0.135529856482
ACH-000765,-0.14981324794
ACH-000766,0.142754026004
ACH-000767,-0.145620345191
ACH-000768,0.0353092071278
ACH-000769,0.09796173366119999
ACH-000770,-0.0996169500794
ACH-000771,0.040444656667699995
ACH-000773,0.011398573454
ACH-000776,-0.0781852519639
ACH-000777,0.144110029182
ACH-000778,-0.12485249201
ACH-000781,0.013367097258899998
ACH-000782,0.196985632143
ACH-000783,0.048724371332400006
ACH-000784,0.0556555608231
ACH-000785,0.12099889087099999
ACH-000787,-0.0260453668898
ACH-000788,-0.050460711467699995
ACH-000791,0.127877467463
ACH-000792,-0.163544875978
ACH-000794,0.018799030483599998
ACH-000796,0.08075534524389999
ACH-000799,0.08947468692060001
ACH-000800,0.12299176986199999
ACH-000802,-0.0559657332845
ACH-000804,0.083785054726
ACH-000805,-0.09970991685380001
ACH-000809,0.0541559519845
ACH-000810,0.15849139291099998
ACH-000811,0.0783707829946
ACH-000817,-0.0778677357384
ACH-000819,0.162143118772
ACH-000820,-0.328093811897
ACH-000821,0.126280414593
ACH-000822,-0.13358873851199998
ACH-000823,-0.127710331057
ACH-000824,-0.0318524644482
ACH-000827,-0.033152624262900006
ACH-000829,-0.12322473717
ACH-000831,0.0062823491635
ACH-000832,-0.105212183891
ACH-000833,-0.0341422242228
ACH-000834,0.00774952590832
ACH-000835,0.0326490656641
ACH-000836,0.06388671285519999
ACH-000837,0.115262226266
ACH-000838,-0.37006680296300004
ACH-000839,-0.24622672160599998
ACH-000840,0.07784840643419999
ACH-000841,0.0483720371569
ACH-000843,-0.0465300318115
ACH-000846,-0.244408812541
ACH-000847,0.264632495513
ACH-000848,0.22704043671
ACH-000849,0.045248340279199994
ACH-000851,0.218099686792
ACH-000855,-0.0885854886427
ACH-000856,0.06453961782840001
ACH-000858,-0.07557966656189999
ACH-000859,-0.61269863891
ACH-000861,0.118752035894
ACH-000862,0.11976102734300001
ACH-000865,-0.08804325223290001
ACH-000866,0.011644373517200001
ACH-000867,0.0412805449079
ACH-000869,-0.056460020462499996
ACH-000872,-0.007587236091369999
ACH-000873,-0.0300207882252
ACH-000876,-0.0149007798489
ACH-000878,-0.025300233872599998
ACH-000880,0.04822208998869999
ACH-000881,-0.116718817369
ACH-000882,0.0348212408973
ACH-000884,-0.027662179930799998
ACH-000885,0.17766484380999997
ACH-000887,-0.0405941896396
ACH-000888,-0.0142112115035
ACH-000889,0.122763956686
ACH-000890,-0.412943314352
ACH-000896,-0.07935586460789999
ACH-000898,0.0329634509715
ACH-000900,0.0897991192212
ACH-000901,0.046503187390099995
ACH-000905,-0.00445808062868
ACH-000906,0.00279232478567
ACH-000907,0.217229695713
ACH-000910,-0.16830462973700003
ACH-000911,-0.00154373620544
ACH-000912,0.0298594140398
ACH-000913,0.19089194899300002
ACH-000915,-0.0234333755628
ACH-000916,0.478861140822
ACH-000917,-0.14675914166200002
ACH-000921,0.0274789539712
ACH-000924,0.0338983576942
ACH-000926,-0.0766312172436
ACH-000928,0.148724852923
ACH-000929,0.32684684471700004
ACH-000932,-0.010508916077100002
ACH-000935,0.16380729398
ACH-000936,0.0716588985546
ACH-000937,0.032945290003299994
ACH-000938,0.0661894840022
ACH-000939,-0.0874131800158
ACH-000941,0.00888263766872
ACH-000943,0.0196828579664
ACH-000946,-0.00130561749367
ACH-000947,0.08485499865260002
ACH-000948,0.014102642650600001
ACH-000950,0.0638767508405
ACH-000953,0.13429188228
ACH-000957,-0.04611413548769999
ACH-000958,0.11785230000999998
ACH-000960,0.0736498292271
ACH-000963,0.10917101195699999
ACH-000968,0.0599292862922
ACH-000969,-0.222352454763
ACH-000973,-0.100882144098
ACH-000974,-0.0512296256843
ACH-000975,0.0788029499439
ACH-000976,-0.0723831796072
ACH-000978,-0.060148033385300004
ACH-000980,0.0663216705212
ACH-000984,0.031682212983900004
ACH-000986,0.0602535329648
ACH-000988,0.133139401008
ACH-000993,0.269062079188
ACH-000994,-0.016755830042900002
ACH-000996,-0.066298580486
ACH-001001,-0.0110692401901
ACH-001020,-0.06739836793409999
ACH-001028,0.0660926821733
ACH-001031,0.0271955281304
ACH-001038,0.0788739795295
ACH-001048,-0.00207829418732
ACH-001050,-0.0122642670884
ACH-001053,-0.0425889974437
ACH-001054,-0.05955806851769999
ACH-001061,0.00230786886764
ACH-001067,-0.0309578975992
ACH-001075,-0.18186284712900003
