,UPK3BL (100134938)
ACH-000658,-0.122198070983
ACH-000661,-0.036066331473
ACH-000662,-0.14696096742999998
ACH-000663,-0.0423976130198
ACH-000665,-0.109108559353
ACH-000671,-0.244363010961
ACH-000673,-0.359779408679
ACH-000676,-0.0988958688487
ACH-000677,-0.16880178427200002
ACH-000681,-0.135561876471
ACH-000682,-0.12631181697899999
ACH-000683,-0.157677403156
ACH-000684,-0.401515005014
ACH-000688,-0.136738122548
ACH-000693,-0.131753562178
ACH-000694,-0.318571310233
ACH-000695,-0.315937247659
ACH-000696,-0.0427707734994
ACH-000697,-0.0744984717709
ACH-000699,-0.247639994686
ACH-000701,-0.345805908508
ACH-000706,-0.012320887347299999
ACH-000711,-0.106706275931
ACH-000713,-0.386691768424
ACH-000714,-0.246539219007
ACH-000718,-0.0142267204583
ACH-000720,-0.21109803529399998
ACH-000721,-0.190219240619
ACH-000724,-0.0710071369717
ACH-000725,0.0272804292221
ACH-000732,-0.168922163387
ACH-000734,-0.314890057342
ACH-000735,-0.264546863804
ACH-000736,-0.35868644423100005
ACH-000738,-0.166100461279
ACH-000746,-0.19246345657699998
ACH-000747,-0.234390435317
ACH-000748,-0.0680116177594
ACH-000753,-0.301098427226
ACH-000756,0.232971570741
ACH-000757,0.12254749536599999
ACH-000758,-0.267556239346
ACH-000760,-0.163536843148
ACH-000763,-0.41436337997100003
ACH-000764,-0.33434115152800004
ACH-000765,-0.037737526582999996
ACH-000766,-0.248802704221
ACH-000767,0.153140559195
ACH-000768,0.0402180879597
ACH-000769,-0.271567744051
ACH-000770,-0.38291200759800004
ACH-000771,-0.232397975912
ACH-000773,-0.34314226190499997
ACH-000776,-0.355945705262
ACH-000777,-0.18828052654599997
ACH-000778,-0.09281783691289999
ACH-000781,-0.037014539714900006
ACH-000782,-0.166439804308
ACH-000783,-0.29460728261
ACH-000784,-0.0756412739052
ACH-000785,-0.278079023512
ACH-000787,-0.222628160425
ACH-000788,-0.190810226598
ACH-000791,-0.0556904842986
ACH-000792,-0.199982154474
ACH-000794,-0.0409904393495
ACH-000796,-0.190936169278
ACH-000799,-0.737389571018
ACH-000800,0.0199815931638
ACH-000802,-0.028370642713900003
ACH-000804,-0.19803870962900003
ACH-000805,-0.110692906268
ACH-000809,-0.244742642757
ACH-000810,-0.463275426131
ACH-000811,-0.35139595686399994
ACH-000817,0.029042008611599997
ACH-000819,-0.035845077794300004
ACH-000820,-0.502714276244
ACH-000821,-0.125456538905
ACH-000822,0.0071055607227
ACH-000823,-0.008348376282510001
ACH-000824,-0.24932174800700002
ACH-000827,-0.363472088671
ACH-000829,-0.24367243774300001
ACH-000831,-0.116370482363
ACH-000832,-0.251147385566
ACH-000833,-0.000300251689958
ACH-000834,-0.46606560231000005
ACH-000835,-0.172581088762
ACH-000836,-0.28287318653099996
ACH-000837,-0.0447254650874
ACH-000838,-0.322050243827
ACH-000839,-0.202375680442
ACH-000840,-0.425707127732
ACH-000841,-0.244454311014
ACH-000843,0.0755935379456
ACH-000846,-0.031443101737900006
ACH-000847,-0.221088388744
ACH-000848,-0.323247258553
ACH-000849,-0.305724787557
ACH-000851,-0.178468152874
ACH-000855,0.0825698815574
ACH-000856,0.0643215517654
ACH-000858,-0.231905564738
ACH-000859,0.243780041958
ACH-000861,-0.00745159315432
ACH-000862,-0.131179692103
ACH-000865,-0.161901002883
ACH-000866,-0.000937754715517
ACH-000867,-0.173321182154
ACH-000869,-0.296773984311
ACH-000872,0.039101770818500005
ACH-000873,-0.33310631700599996
ACH-000876,-0.21468293649
ACH-000878,-0.256046313154
ACH-000880,-0.250538519041
ACH-000881,-0.19119377440699997
ACH-000882,-0.20808751320799998
ACH-000884,-0.186537917196
ACH-000885,-0.10902221305700001
ACH-000887,-0.24203396657499998
ACH-000888,-0.29065656480999996
ACH-000889,-0.51667106322
ACH-000890,-0.044909844449300004
ACH-000896,-0.168009263983
ACH-000898,-0.191220302396
ACH-000900,-0.145254781634
ACH-000901,-0.23288342203200002
ACH-000905,-0.243650112435
ACH-000906,-0.0729239322453
ACH-000907,-0.059068430642
ACH-000910,0.0474274629337
ACH-000911,-0.18216250532699998
ACH-000912,-0.18481007590999998
ACH-000913,-0.038960638266
ACH-000915,0.00211313110953
ACH-000916,-0.193493510779
ACH-000917,-0.258944440364
ACH-000921,-0.459722408783
ACH-000924,-0.199958886098
ACH-000926,-0.55282177158
ACH-000928,-0.425722906444
ACH-000929,0.0974518350158
ACH-000932,-0.30713882835
ACH-000935,-0.40219733885700004
ACH-000936,-0.26995476131499996
ACH-000937,-0.15666506087999998
ACH-000938,-0.167005795705
ACH-000939,0.133381831676
ACH-000941,-0.136004890558
ACH-000943,-0.188218150172
ACH-000946,-0.31894553539299997
ACH-000947,-0.25907157630800004
ACH-000948,-0.229425817
ACH-000950,-0.19146197748399998
ACH-000953,0.165663192166
ACH-000957,-0.349108629993
ACH-000958,-0.10732628862299999
ACH-000960,-0.153148349232
ACH-000963,0.172255118593
ACH-000968,-0.272506740646
ACH-000969,-0.196464781342
ACH-000973,0.0157962836961
ACH-000974,-0.191510772256
ACH-000975,-0.0840657492901
ACH-000976,-0.0607625844624
ACH-000978,-0.137688590458
ACH-000980,-0.0623716145044
ACH-000984,-0.228260739398
ACH-000986,-0.141120380592
ACH-000988,-0.154543271827
ACH-000993,-0.307664315546
ACH-000994,-0.29028204025
ACH-000996,-0.43901403533999994
ACH-001001,-0.0615067527003
ACH-001020,-0.174555757646
ACH-001028,-0.100115910116
ACH-001031,-0.0471561830665
ACH-001038,-0.22032617306699998
ACH-001048,-0.130790242275
ACH-001050,-0.1846428528
ACH-001053,0.0197756551744
ACH-001054,-0.056498168714
ACH-001061,-0.14066261239800001
ACH-001067,-0.151064979583
ACH-001075,-0.19765977619300001
ACH-001096,0.0516656089843
ACH-001128,-0.21987077340999997
ACH-001134,-0.017081442911700002
ACH-001151,-0.262992763751
ACH-001163,-0.333318230233
ACH-001164,-0.496433450102
ACH-001173,0.033290882124400005
ACH-001183,-0.12155058575500001
ACH-001184,0.108388297948
ACH-001190,0.0545050321853
ACH-001192,-0.08912959368830001
ACH-001193,0.0623903074281
ACH-001196,-0.214206642171
ACH-001197,-0.157485723913
ACH-001205,-0.143814580936
ACH-001211,-0.131016958511
ACH-001212,-0.514635987862
ACH-001228,-0.068025277995
ACH-001232,-0.096058424336
ACH-001239,-0.389876696449
ACH-001274,-0.156378860281
ACH-001275,-0.0599089776021
ACH-001277,-0.9641938776379999
ACH-001278,-0.302914593142
ACH-001280,-0.21830160916299998
ACH-001283,0.0931837238353
ACH-001289,-0.0328984504052
ACH-001295,-0.0355469656251
ACH-001300,0.12187925754000001
ACH-001301,-0.191251171785
ACH-001302,-0.008457379688350001
ACH-001303,-0.163492354009
ACH-001306,-0.59266028444
ACH-001318,0.06321555331730001
ACH-001322,-0.349036915552
ACH-001328,-0.107425693901
ACH-001332,-0.39609200666
ACH-001333,-0.180724511816
ACH-001336,0.005918526914199999
ACH-001340,-0.163489709454
ACH-001346,-0.172219686811
ACH-001353,-0.107690277558
ACH-001354,-0.0073013338755699994
ACH-001367,-0.21283690233
ACH-001368,-0.139434457673
ACH-001374,-0.137340771193
ACH-001375,-0.39754269347300003
ACH-001377,-0.155557436376
ACH-001380,-0.38253675365400003
ACH-001391,-0.339100255801
ACH-001407,-0.305195898302
ACH-001408,-0.05007704572919999
ACH-001413,0.0148316603831
ACH-001430,0.0274444542452
ACH-001431,-0.102046528606
ACH-001450,0.0745038884297
ACH-001496,-0.0381307675035
ACH-001500,0.04251594112
ACH-001521,-0.265327550714
ACH-001523,-0.133917290385
ACH-001532,-0.13622882670199998
ACH-001536,-0.10505965156
ACH-001550,-0.141220597586
ACH-001552,0.0327121071231
ACH-001554,-0.311934928108
ACH-001645,-0.313907785848
ACH-001654,-0.164905768059
ACH-001715,-0.200479159276
ACH-001735,-0.136286239449
ACH-001736,-0.274791905305
ACH-001737,0.14829537021
ACH-001740,0.034023505629300003
ACH-001745,-0.116249442096
ACH-001750,-0.0644963006979
ACH-001765,-0.12670322993
ACH-001956,-0.412012447851
ACH-001957,-0.575985770421
