,LRRC37B (114659)
ACH-000004,-0.716435220546
ACH-000007,-0.472723311958
ACH-000009,-0.604295198456
ACH-000011,-0.7506626096690001
ACH-000012,-0.679707168144
ACH-000013,-0.837512875375
ACH-000014,-0.6471126537399999
ACH-000015,-0.47739522876999996
ACH-000017,-0.841584945647
ACH-000018,-0.452936062689
ACH-000019,-0.799429123371
ACH-000021,-0.623021308208
ACH-000022,-0.741170503292
ACH-000025,-0.5586148171649999
ACH-000028,-0.671263521001
ACH-000030,-0.725812510379
ACH-000035,-0.703105260279
ACH-000036,-0.609071578001
ACH-000037,-0.564333714988
ACH-000039,-0.986374572658
ACH-000040,-0.781213025207
ACH-000041,-0.5165454953059999
ACH-000042,-0.579844282195
ACH-000045,-0.536654080422
ACH-000047,-0.613536156862
ACH-000052,-0.505419382193
ACH-000053,-0.673373563838
ACH-000054,-0.8285376548010001
ACH-000055,-0.640415936758
ACH-000060,-0.754575597776
ACH-000067,-0.6162511212430001
ACH-000070,-0.551785870134
ACH-000075,-0.986735877312
ACH-000078,-0.587613350016
ACH-000082,-0.630209288266
ACH-000085,-0.58017366363
ACH-000086,-0.775890070287
ACH-000087,-0.624654807044
ACH-000092,-0.6581880226269999
ACH-000095,-0.743080407566
ACH-000097,-0.842429820192
ACH-000098,-0.65776777947
ACH-000099,-0.555814297198
ACH-000108,-0.5312911009000001
ACH-000113,-0.672503224576
ACH-000115,-0.8716691801299999
ACH-000116,-0.73828280787
ACH-000118,-0.57657369611
ACH-000120,-0.602192380516
ACH-000123,-0.6096892404600001
ACH-000127,-0.652269756644
ACH-000128,-0.777744442791
ACH-000132,-0.662750832644
ACH-000133,-0.499513086236
ACH-000137,-0.799289441477
ACH-000138,-0.593374783882
ACH-000142,-0.616537189556
ACH-000143,-0.663914963298
ACH-000146,-0.670221944531
ACH-000148,-0.681822566034
ACH-000150,-0.595073476996
ACH-000152,-0.568906343956
ACH-000153,-0.460262944058
ACH-000159,-0.7115690549429999
ACH-000160,-0.7839694732189999
ACH-000163,-0.777109070896
ACH-000167,-0.625111591953
ACH-000168,-0.5411449341
ACH-000169,-0.461871001842
ACH-000178,-0.554953017939
ACH-000182,-0.459683747782
ACH-000183,-0.905202792894
ACH-000188,-0.84414466271
ACH-000189,-0.934223843676
ACH-000190,-0.772056951578
ACH-000198,-0.7360455953399999
ACH-000204,-0.352081273522
ACH-000206,-0.810991721576
ACH-000207,-0.5465761111590001
ACH-000211,-0.901359438998
ACH-000215,-0.663342752006
ACH-000221,-0.8427712601109999
ACH-000222,-0.564613283069
ACH-000223,-0.6072631914909999
ACH-000226,-0.629338634498
ACH-000227,-0.905101037613
ACH-000228,-0.7700938402159999
ACH-000231,-0.772483809459
ACH-000232,-0.632377430489
ACH-000233,-0.609027846347
ACH-000234,-0.809315631763
ACH-000235,-0.733284438237
ACH-000237,-0.512003821301
ACH-000238,-0.619102644071
ACH-000243,-0.655504070463
ACH-000244,-0.776483495116
ACH-000246,-0.7055878522869999
ACH-000248,-0.763438289605
ACH-000250,-0.726750662245
ACH-000251,-0.806721258425
ACH-000253,-0.561985825327
ACH-000255,-0.844739107894
ACH-000256,-0.661275627898
ACH-000257,-0.607621945599
ACH-000258,-0.9035825460320001
ACH-000259,-0.590989296043
