,ABCF2 (10061)
ACH-000004,0.149869376688
ACH-000007,-0.5152776344910001
ACH-000009,-0.25359519630800004
ACH-000011,0.037493618176099995
ACH-000012,-0.135529292344
ACH-000013,-0.035751798682699995
ACH-000014,-0.33470237566
ACH-000015,-0.125793291621
ACH-000017,-0.365161796151
ACH-000018,-0.296883091212
ACH-000019,0.0411979602013
ACH-000021,-0.156592685995
ACH-000022,-0.129924202038
ACH-000025,-0.124611581086
ACH-000028,-0.114853145682
ACH-000030,-0.16823204655000001
ACH-000035,-0.29009248767900003
ACH-000036,-0.251140167616
ACH-000037,-0.234471829688
ACH-000039,-0.134437778172
ACH-000040,-0.268328848834
ACH-000041,-0.337929773815
ACH-000042,-0.040053688144199996
ACH-000045,-0.09966294092250001
ACH-000047,-0.341902592882
ACH-000052,-0.334027545049
ACH-000053,-0.173286804287
ACH-000054,-0.13299703912900002
ACH-000055,-0.282028429235
ACH-000060,-0.134293990988
ACH-000067,-0.249668689268
ACH-000070,-0.42821236967200005
ACH-000075,-0.179728062488
ACH-000078,-0.312711759952
ACH-000082,-0.228577132225
ACH-000085,0.063666719286
ACH-000086,0.0034578560930800003
ACH-000087,-0.12474369206599999
ACH-000092,-0.29142736165399996
ACH-000095,-0.182085202276
ACH-000097,-0.307601490676
ACH-000098,-0.347848879878
ACH-000099,-0.38615100267200003
ACH-000108,-0.1850334184
ACH-000113,-0.290748660433
ACH-000115,-0.19228250404
ACH-000116,-0.208025556919
ACH-000118,-0.21036146901099997
ACH-000120,-0.0158825333972
ACH-000123,-0.197912410148
ACH-000127,-0.483597364935
ACH-000128,-0.19561532812100002
ACH-000132,-0.131426341299
ACH-000133,-0.20661688746800003
ACH-000137,-0.238356488724
ACH-000138,-0.34147214972900003
ACH-000142,-0.225850730513
ACH-000143,-0.44867269453999997
ACH-000146,-0.197347639005
ACH-000148,-0.0503972874693
ACH-000150,0.0351172675656
ACH-000152,-0.289660548084
ACH-000153,-0.17062125619100002
ACH-000159,-0.277042394743
ACH-000160,0.041638637155400005
ACH-000163,-0.13999185534000003
ACH-000167,-0.211093615806
ACH-000168,0.109205151768
ACH-000169,-0.158567955702
ACH-000178,-0.321241690171
ACH-000182,-0.28580586362300003
ACH-000183,-0.26380337959399996
ACH-000188,-0.114972193395
ACH-000189,-0.144973215729
ACH-000190,-0.25833514856400003
ACH-000198,-0.272121757045
ACH-000204,-0.0255965009413
ACH-000206,0.113965220156
ACH-000207,-0.12358435907
ACH-000211,-0.06138168701380001
ACH-000215,-0.204861468643
ACH-000221,0.023482351355499996
ACH-000222,-0.197554090033
ACH-000223,-0.12365710124299999
ACH-000226,-0.14309032756200002
ACH-000227,-0.19222127922
ACH-000228,-0.0814232816284
ACH-000231,-0.169038742372
ACH-000232,-0.287598520345
ACH-000233,-0.153151867951
ACH-000234,-0.23986038105500002
ACH-000235,-0.157394538099
ACH-000237,-0.180230408764
ACH-000238,-0.119467106393
ACH-000243,-0.0616331904334
ACH-000244,-0.128420497006
ACH-000246,-0.148521547717
ACH-000248,-0.162696008538
ACH-000250,-0.38771437645
ACH-000251,-0.174231967839
ACH-000253,-0.10707536196100001
ACH-000255,-0.08750653927210002
ACH-000256,-0.25021647316
ACH-000257,-0.30861695758200003
ACH-000258,-0.128054776566
ACH-000259,-0.318279467104
ACH-000260,-0.25392603492
ACH-000261,0.0946040457078
ACH-000262,-0.43052971579899996
ACH-000263,0.0745962883511
ACH-000264,-0.058381779032500004
ACH-000265,0.011634425586299998
ACH-000266,-0.09072589963080001
ACH-000272,-0.385302004956
ACH-000273,-0.234622378383
ACH-000274,-0.418049282122
ACH-000277,-0.166831944353
ACH-000278,-0.198276566676
ACH-000279,-0.412911840061
ACH-000280,0.0240815380631
ACH-000281,-0.15176047918500002
ACH-000288,-0.027628149149700004
ACH-000291,-0.145245707058
ACH-000293,-0.126605220618
ACH-000294,-0.442393207449
ACH-000295,-0.154036694791
ACH-000296,-0.0659946371598
ACH-000302,-0.15234274971200001
ACH-000304,0.132971499178
ACH-000307,-0.255032825637
ACH-000308,-0.191031886943
ACH-000310,-0.19107360813299998
ACH-000311,0.025338547993400004
ACH-000312,-0.34416874415
ACH-000315,-0.274142717027
ACH-000316,-0.124582781476
ACH-000317,-0.49993393882799997
ACH-000318,-0.08893257724610001
ACH-000319,0.030701267252599997
ACH-000320,0.223074749443
ACH-000322,-0.197702746302
ACH-000323,-0.249500928244
ACH-000324,-0.175967912768
ACH-000329,-0.214443011237
ACH-000330,-0.156071316248
ACH-000331,-0.118362725495
ACH-000332,-0.0525953812407
ACH-000334,-0.09971317203939999
ACH-000335,-0.205354989977
ACH-000336,-0.353215366844
ACH-000337,-0.13381462979699998
ACH-000339,-0.13986974069299998
ACH-000341,-0.167788255457
ACH-000348,-0.07849339621
ACH-000350,-0.355761292292
ACH-000352,-0.0810690397272
ACH-000356,-0.19244099708299997
ACH-000361,-0.167149847345
ACH-000362,-0.41028065062799995
ACH-000363,-0.371400218528
ACH-000364,-0.22229563485
ACH-000365,-0.249463428586
ACH-000366,-0.158836773747
ACH-000368,-0.197208820251
ACH-000374,-0.337141249609
ACH-000375,-0.364298935298
ACH-000376,-0.260340564484
ACH-000381,-0.0975860019537
ACH-000383,-0.112083039437
ACH-000387,-0.13888394857
ACH-000389,0.009765649505870002
ACH-000390,-0.07788734061439999
ACH-000393,-0.0262140047413
ACH-000395,-0.570508854712
ACH-000397,-0.333821080034
ACH-000401,-0.423008369776
ACH-000402,-0.256567781293
ACH-000403,-0.141806507547
ACH-000404,-0.0730293518249
ACH-000406,-0.179429665452
ACH-000407,-0.184991326743
ACH-000408,-0.0286090609368
ACH-000410,-0.0755759154859
ACH-000411,-0.172363797502
ACH-000414,-0.042642510410500004
ACH-000415,0.00582772344392
ACH-000416,-0.0762134280794
ACH-000420,-0.26945594989599997
ACH-000421,-0.157171278018
ACH-000424,-0.488744649671
ACH-000425,-0.21147629222
ACH-000426,0.16401113808700002
ACH-000427,0.0118284554952
ACH-000433,-0.12879320274
ACH-000436,-0.08424455917639999
ACH-000444,-0.115411342422
ACH-000445,-0.353476924907
ACH-000448,-0.220253772036
ACH-000450,-0.30603525721
ACH-000452,-0.166214402408
ACH-000454,-0.0597970337902
ACH-000458,-0.0445329887235
ACH-000459,-0.130041042275
ACH-000460,0.0214678117349
ACH-000461,-0.230569655068
ACH-000463,-0.236063437265
ACH-000464,-0.386993380181
ACH-000466,-0.164572540169
ACH-000467,-0.027842747906999997
ACH-000468,-0.323485071103
ACH-000469,-0.432869160787
ACH-000470,0.07203031442699999
ACH-000471,-0.40362672915
ACH-000472,-0.292489591448
ACH-000473,-0.209558685966
ACH-000475,-0.0995403065768
ACH-000476,-0.12585861826
ACH-000477,-0.756119953302
ACH-000480,-0.130592664394
ACH-000481,-0.130249434808
ACH-000483,-0.1464024455
ACH-000484,-0.29431745227600004
ACH-000485,-0.398638878857
ACH-000486,-0.168354262561
ACH-000487,-0.259202921351
ACH-000488,-0.204235449266
ACH-000490,-0.06576404827150001
ACH-000491,-0.258457648152
ACH-000495,-0.106613797953
ACH-000496,-0.16396190671
ACH-000499,-0.201211934997
ACH-000500,0.0701386810404
ACH-000502,-0.0812480695433
ACH-000503,0.021579100109599996
ACH-000505,-0.13337796848300001
ACH-000507,-0.287543363377
ACH-000510,-0.101082046249
ACH-000511,-0.349142112394
ACH-000512,-0.246906114732
ACH-000516,-0.276359618219
ACH-000517,-0.153062230997
ACH-000518,-0.117352175678
ACH-000520,-0.34585965501500004
ACH-000521,-0.008842778866610002
ACH-000522,-0.241977313436
ACH-000524,-0.168728205516
ACH-000527,-0.32821272776599997
ACH-000528,-0.12244930543400001
ACH-000537,-0.23649721990699998
ACH-000541,-0.171846868716
ACH-000542,-0.20513308127399998
ACH-000544,-0.237842765979
ACH-000545,-0.282176399798
ACH-000547,-0.006046267412899999
ACH-000548,-0.141031196445
ACH-000549,-0.16650230715
ACH-000550,-0.345724857931
ACH-000552,-0.158091635264
ACH-000556,0.12998379912799998
ACH-000557,-0.21012879497900003
ACH-000570,-0.418912844848
ACH-000571,-0.17534832033599998
ACH-000573,-0.23628921757899998
ACH-000576,-0.457928783493
ACH-000580,-0.0338989443695
ACH-000584,-0.175510236637
ACH-000585,-0.302052060123
ACH-000588,-0.013939710360399999
ACH-000589,-0.148717675934
ACH-000591,-0.11255177946900001
ACH-000593,-0.0923032892997
ACH-000600,-0.217976704741
ACH-000601,-0.0682024313971
ACH-000604,-0.22321953183
ACH-000605,-0.802419904582
ACH-000606,-0.321837977103
ACH-000608,-0.360315849473
ACH-000614,-0.31266396178800004
ACH-000616,-0.110714807915
ACH-000618,-0.166175367869
ACH-000619,-0.0285111379124
ACH-000620,-0.213102504221
ACH-000621,-0.221617130559
ACH-000622,-0.0317523087778
ACH-000623,-0.185400626231
ACH-000624,-0.220545851383
ACH-000627,-0.000663943850351
ACH-000630,-0.224245313778
ACH-000632,-0.20844800991300003
ACH-000633,-0.2902843437
ACH-000637,-0.182616678286
ACH-000638,-0.0238291286692
ACH-000646,-0.181578694535
ACH-000647,-0.153466060623
ACH-000648,-0.336021054657
ACH-000649,-0.336767994242
ACH-000651,-0.279067567239
ACH-000652,-0.193325978228
ACH-000653,-0.226827310469
ACH-000657,-0.0171719078221
ACH-000658,-0.35008421009400004
ACH-000661,-0.109926254407
ACH-000662,-0.405553362143
ACH-000663,-0.08648987639360001
ACH-000665,-0.09990748174419999
ACH-000671,-0.244962446548
ACH-000673,-0.0471458957455
ACH-000676,-0.275459822527
ACH-000677,-0.053906399703099996
ACH-000681,-0.212773368789
ACH-000682,0.0374392543301
ACH-000683,-0.13768363518100002
ACH-000684,-0.23511864087900003
ACH-000688,-0.0751979276612
ACH-000693,-0.124306879142
ACH-000694,-0.057365635712699994
ACH-000695,-0.15935031082
ACH-000696,-0.21294628107500002
ACH-000697,-0.18771915169300002
ACH-000699,-0.041142925666300005
ACH-000701,-0.2556762714
ACH-000706,-0.28321721156199997
ACH-000711,-0.105573404998
ACH-000713,-0.071300054429
ACH-000714,-0.211755647637
ACH-000718,-0.25579916859
ACH-000720,-0.0649993213949
ACH-000721,-0.0174055740643
ACH-000724,-0.16548813137499999
ACH-000725,-0.006396610400970001
ACH-000732,-0.08462811924360002
ACH-000734,-0.17555594763799998
ACH-000735,-0.19786605099800003
ACH-000736,-0.26801529346999997
ACH-000738,-0.27481466692699996
ACH-000746,0.10179909076199999
ACH-000747,-0.050441116395699995
ACH-000748,-0.050878657444000004
ACH-000753,-0.0551415362306
ACH-000756,0.02102456136
ACH-000757,-0.09948262460660001
ACH-000758,-0.10249221482200001
ACH-000760,-0.350170853159
ACH-000763,-0.113350165953
ACH-000764,-0.37594612380900005
ACH-000765,-0.329656557557
ACH-000766,-0.0133196068045
ACH-000767,-0.274086804967
ACH-000768,-0.0580259816912
ACH-000769,-0.136523208157
ACH-000770,-0.243434479369
ACH-000771,-0.120348962383
ACH-000773,-0.10049924202199999
ACH-000776,-0.42917189736100003
ACH-000777,-0.0756037797533
ACH-000778,-0.228531273658
ACH-000781,-0.18162958523699999
ACH-000782,-0.0724561000535
ACH-000783,-0.192528272266
ACH-000784,-0.38720841195100003
ACH-000785,-0.37695599997199997
ACH-000787,-0.0222330888133
ACH-000788,-0.34937930273900003
ACH-000791,-0.0935532821382
ACH-000792,-0.21276053692000002
ACH-000794,-0.13682607562000001
ACH-000796,-0.138020978128
ACH-000799,-0.29171333832699997
ACH-000800,0.0689333152939
ACH-000802,-0.035696241885699996
ACH-000804,-0.126792975827
ACH-000805,-0.314642838078
ACH-000809,-0.24503894709000001
ACH-000810,-0.450149116836
ACH-000811,-0.23417282935199998
ACH-000817,-0.389798246933
ACH-000819,-0.139270818792
ACH-000820,-0.361324221956
ACH-000821,-0.134043812892
ACH-000822,-0.250937215353
ACH-000823,-0.09221878909060001
ACH-000824,-0.10032261068800001
ACH-000827,-0.123729428238
ACH-000829,-0.123888519791
ACH-000831,-0.0530422560465
ACH-000832,-0.0136249136005
ACH-000833,0.0214366213072
ACH-000834,-0.156919112921
ACH-000835,-0.19248881464
ACH-000836,-0.291007751821
ACH-000837,0.034696049673599995
ACH-000838,-0.0169630421497
ACH-000839,-0.104737041255
ACH-000840,-0.0347291917655
ACH-000841,-0.11043040689200001
ACH-000843,-0.00560525664605
ACH-000846,0.0176747630776
ACH-000847,-0.307517660516
ACH-000848,-0.270298132592
ACH-000849,-0.162561190371
ACH-000851,-0.0374773929139
ACH-000855,-0.262265879843
ACH-000856,-0.229440170909
ACH-000858,-0.08711043844139998
ACH-000859,-0.08905371283630001
ACH-000861,-0.0319507070726
ACH-000862,-0.273034755713
ACH-000865,-0.049013019566199995
ACH-000866,-0.0477064506518
ACH-000867,-0.13358796203099998
ACH-000869,-0.12531933214299998
ACH-000872,-0.025220022475700002
ACH-000873,-0.055078281453
ACH-000876,-0.164507911453
ACH-000878,-0.34948756927599994
ACH-000880,-0.264678117073
ACH-000881,-0.365911178116
ACH-000882,-0.34656521410400004
ACH-000884,-0.22111957360399997
ACH-000885,-0.158790061545
ACH-000887,-0.08990743424730001
ACH-000888,-0.142663094125
ACH-000889,0.102478159459
ACH-000890,-0.512794174108
ACH-000896,-0.052799777020500004
ACH-000898,-0.422095084456
ACH-000900,-0.14189795482200002
ACH-000901,-0.20857235737799998
ACH-000905,-0.32938287292
ACH-000906,-0.301227594715
ACH-000907,-0.20150265927900002
ACH-000910,-0.5410062602719999
ACH-000911,-0.198361695555
ACH-000912,-0.0853133401468
ACH-000913,-0.067634102443
ACH-000915,-0.15140231353800002
ACH-000916,-0.483887148587
ACH-000917,-0.0916436935259
ACH-000921,-0.182723745579
ACH-000924,-0.07369715972999999
ACH-000926,-0.394808236113
ACH-000928,-0.0366019950886
ACH-000929,-0.34706642811300004
ACH-000932,-0.151943494898
ACH-000935,-0.407476800436
ACH-000936,-0.0848497155435
ACH-000937,-0.105948862905
ACH-000938,0.041606178618099995
ACH-000939,-0.118105754078
ACH-000941,-0.139079597812
ACH-000943,-0.11673793109200001
ACH-000946,-0.128192680819
ACH-000947,-0.266368962657
ACH-000948,-0.221879246374
ACH-000950,-0.185934678237
ACH-000953,0.145703431278
ACH-000957,-0.09164215104710001
ACH-000958,-0.166409456458
ACH-000960,-0.177146374582
ACH-000963,-0.227865483811
ACH-000968,-0.417071770825
ACH-000969,-0.0648256128308
ACH-000973,-0.0138973678998
ACH-000974,-0.105947059625
ACH-000975,-0.13948717762399998
ACH-000976,-0.0937220940965
ACH-000978,-0.15960937862400001
ACH-000980,-0.22254350534000003
ACH-000984,-0.15817503268
ACH-000986,-0.19641238799000002
ACH-000988,0.06328729193919999
ACH-000993,-0.046149769584900004
ACH-000994,-0.0590024203759
ACH-000996,-0.183917023124
ACH-001001,-0.188461084948
ACH-001020,0.0424376529175
ACH-001028,-0.172595460654
ACH-001031,-0.119402355788
ACH-001038,-0.0581245703393
ACH-001048,0.0070610246620600005
ACH-001050,-0.147725244995
ACH-001053,-0.538849276358
ACH-001054,-0.27742867095699997
ACH-001061,-0.054128809444500006
ACH-001067,-0.034963392784800006
ACH-001075,-0.306002671183
ACH-001096,-0.38080030900300005
ACH-001128,-0.10675804477800001
ACH-001134,-0.189249210176
ACH-001151,-0.110769399267
ACH-001163,-0.170754165422
ACH-001164,0.0361570617536
ACH-001173,-0.0035902855562199997
ACH-001183,-0.24023778772100002
ACH-001184,-0.145048023698
ACH-001190,-0.273416192941
ACH-001192,-0.559678199546
ACH-001193,-0.497424817891
ACH-001196,-0.025570290243599997
ACH-001197,-0.20039550882399998
ACH-001205,-0.0855939844369
ACH-001211,0.0674649295123
ACH-001212,0.21255783109700002
ACH-001228,-0.11744636745999999
ACH-001232,0.04671877297259999
ACH-001239,-0.414091595149
ACH-001274,-0.280183540995
ACH-001275,-0.249464340131
ACH-001277,-0.20792168192000002
ACH-001278,-0.157360033737
ACH-001280,-0.24126802852200002
ACH-001283,-0.08786960585110001
ACH-001289,0.130317469868
ACH-001295,-0.191219833859
ACH-001300,-0.30007203129099996
ACH-001301,-0.200511517511
ACH-001302,-0.060366228735
ACH-001303,-0.259575470807
ACH-001306,-0.365389927095
ACH-001318,-0.0195537205624
ACH-001322,-0.325688689622
ACH-001328,-0.312504416884
ACH-001332,-0.393367498107
ACH-001333,-0.160276653159
ACH-001336,-0.121706407664
ACH-001340,-0.386237676573
ACH-001346,-0.16130053303300002
ACH-001353,-0.159076422128
ACH-001354,-0.0195422112847
ACH-001367,-0.33143718517799997
ACH-001368,-0.06549244078750001
ACH-001374,-0.423631620964
ACH-001375,-0.165519565141
ACH-001377,-0.21925417813499998
ACH-001380,-0.406149027173
ACH-001391,0.0664773860108
ACH-001407,-0.247106008213
ACH-001408,0.124379203517
ACH-001413,-0.07741599958920001
ACH-001430,-0.24583183837499997
ACH-001431,-0.122979862649
ACH-001450,-0.155389130153
ACH-001496,-0.17071184644200002
ACH-001500,-0.40890535095700004
ACH-001521,-0.22841652200999998
ACH-001523,-0.0496270760998
ACH-001532,-0.21245783062100002
ACH-001536,-0.403171338251
ACH-001550,-0.0949012583276
ACH-001552,-0.139218189991
ACH-001554,-0.06136756659519999
ACH-001645,-0.185241026058
ACH-001654,-0.152756608016
ACH-001715,-0.138321953529
ACH-001735,-0.262885673743
ACH-001736,-0.15877818649599998
ACH-001737,-0.235658415341
ACH-001740,-0.0353683946374
ACH-001745,-0.0173739687064
ACH-001750,-0.289554544937
ACH-001765,-0.307917435001
ACH-001956,-0.0460724670347
ACH-001957,-0.171428101496
