,THEG (51298)
ACH-000004,-0.129973342846
ACH-000007,-0.0171129741921
ACH-000009,-0.062221611141499995
ACH-000011,0.0390065534826
ACH-000012,-0.0249883804367
ACH-000013,-0.103286177536
ACH-000014,0.0359947707574
ACH-000015,-0.14042905044
ACH-000017,-0.035789409249199995
ACH-000018,0.00363315414276
ACH-000019,0.00234607980892
ACH-000021,0.0188570488766
ACH-000022,-0.11551769566
ACH-000025,-0.035376599614400005
ACH-000028,-0.127255356917
ACH-000030,-0.108029563148
ACH-000035,0.278988441128
ACH-000036,-0.00463194173274
ACH-000037,0.231995749538
ACH-000039,0.00171649308108
ACH-000040,0.015406568268899998
ACH-000041,-0.0506500741521
ACH-000042,-0.017090134211
ACH-000045,-0.014243766421100002
ACH-000047,0.0178787940086
ACH-000052,0.0647425219423
ACH-000053,-0.0198910483478
ACH-000054,0.0271627576651
ACH-000055,-0.109629941757
ACH-000060,-0.107755183706
ACH-000067,-0.025335582636599997
ACH-000070,0.0832819717691
ACH-000075,0.0700431118327
ACH-000078,-0.00219805878302
ACH-000082,0.00449876473572
ACH-000085,-0.016290799350100003
ACH-000086,0.0032484041939299995
ACH-000087,-0.212981114575
ACH-000092,0.126698137824
ACH-000095,-0.09886983200989999
ACH-000097,-0.0225222410395
ACH-000098,-0.14655008421399998
ACH-000099,-0.27263122855099997
ACH-000108,-0.09945946457289999
ACH-000113,-0.133811024656
ACH-000115,-0.33626056409599997
ACH-000116,0.0487866929165
ACH-000118,0.14048521893899998
ACH-000120,-0.034364374893199996
ACH-000123,-0.18388629809999998
ACH-000127,-0.0478892818375
ACH-000128,-0.034848863012
ACH-000132,-0.0896691042375
ACH-000133,-0.0723923176737
ACH-000137,-0.096796066619
ACH-000138,-0.251163363877
ACH-000142,-0.03758761449669999
ACH-000143,-0.224333164444
ACH-000146,-0.00139674280899
ACH-000148,-0.0555840285901
ACH-000150,-0.20963428756799998
ACH-000152,-0.0630559637316
ACH-000153,-0.48968780430500003
ACH-000159,-0.013926252398899998
ACH-000160,-0.14667238343800001
ACH-000163,-0.107191593136
ACH-000167,0.218454656831
ACH-000168,-0.252532127265
ACH-000169,0.07691332627830001
ACH-000178,-0.0260843959252
ACH-000182,0.059929236372
ACH-000183,-0.110967286988
ACH-000188,-0.0330467549163
ACH-000189,-0.255328099259
ACH-000190,-0.057791899045799996
ACH-000198,0.06196262183540001
ACH-000204,-0.07871865171360001
ACH-000206,0.0717013616681
ACH-000207,0.12031958857200001
ACH-000211,-0.10222269841199999
ACH-000215,0.033342662696
ACH-000221,0.0160150525468
ACH-000222,-0.13861499142300002
ACH-000223,-0.0161083720323
ACH-000226,0.18877477843600002
ACH-000227,-0.014313987894700002
ACH-000228,-0.0877489553503
ACH-000231,0.0750523533438
ACH-000232,0.06710024979899999
ACH-000233,-0.0541082054841
ACH-000234,-0.15256029459200002
ACH-000235,-0.08939841275039999
ACH-000237,0.0751859692334
ACH-000238,-0.0490426657613
ACH-000243,0.0320714886764
ACH-000244,0.0036706696567600007
ACH-000246,-0.029344025901599995
ACH-000248,-0.16981815191
ACH-000250,0.0910231428242
ACH-000251,0.111405297547
ACH-000253,-0.181413925022
ACH-000255,0.0110241575849
ACH-000256,0.0338922286768
ACH-000257,-0.140295844891
ACH-000258,0.269982389883
ACH-000259,-0.145419343854
ACH-000260,-0.06938001983289999
ACH-000261,-0.0293054193493
ACH-000262,0.115421444849
ACH-000263,-0.252333474231
ACH-000264,-0.0732574801768
ACH-000265,0.0688484208298
ACH-000266,-0.123586472781
ACH-000272,-0.09400450041519999
ACH-000273,0.0841654259224
ACH-000274,-0.242719891646
ACH-000277,0.037381049508300006
ACH-000278,-0.0797080157913
ACH-000279,-0.233047364745
ACH-000280,-0.110621557109
ACH-000281,0.0228059014602
ACH-000288,0.0481136154689
ACH-000291,-0.023629015501599997
ACH-000293,0.16555546460200002
ACH-000294,-0.0717381988585
ACH-000295,-0.6270435398499999
ACH-000296,-0.2271857282
ACH-000302,-0.11333245552000001
ACH-000304,0.08319907595210001
ACH-000307,-0.015619513203399998
ACH-000308,-0.0158004192581
ACH-000310,-0.010214441967
ACH-000311,0.172041546256
ACH-000312,-0.0324261199553
ACH-000315,-0.41102624144100003
ACH-000316,-0.10333388403799999
ACH-000317,-0.11954066602499999
ACH-000318,0.0519357820349
ACH-000319,0.0253710383142
ACH-000320,0.180493133724
ACH-000322,0.401226427113
ACH-000323,0.09680464377049999
ACH-000324,-0.0377766273538
ACH-000329,-0.0199790128751
ACH-000330,0.0458084346062
ACH-000331,-0.00552255802977
ACH-000332,-0.154524029901
ACH-000334,0.062106702989499996
ACH-000335,0.134324041387
ACH-000336,-0.378318211421
ACH-000337,-0.128651683028
ACH-000339,0.0965134198077
ACH-000341,-0.252938783973
ACH-000348,-0.0426332275911
ACH-000350,-0.109371065167
ACH-000352,-0.183849829487
ACH-000356,0.103060811128
ACH-000361,-0.00834408132306
ACH-000362,-0.10670747703099999
ACH-000363,0.16531226841399999
ACH-000364,-0.035869663876999996
ACH-000365,0.048357397280699994
ACH-000366,-0.161096524488
ACH-000368,-0.17644264676899998
ACH-000374,-0.0206694715037
ACH-000375,-0.06338598890319999
ACH-000376,0.108277021846
ACH-000381,0.007566170960340001
ACH-000383,-0.0879490745136
ACH-000387,-0.014730484981200002
ACH-000389,0.112115720396
ACH-000390,-0.063067448608
ACH-000393,-0.0422272239613
ACH-000395,-0.077609684226
ACH-000397,0.019655844370099998
ACH-000401,-0.0139878167412
ACH-000402,0.40869799025799997
ACH-000403,0.09912496879550001
ACH-000404,-0.19744622032200002
ACH-000406,-0.17943333177700002
ACH-000407,-0.022086414409799998
ACH-000408,0.136701702505
ACH-000410,0.163698199532
ACH-000411,-0.006640904394529999
ACH-000414,0.0272714807136
ACH-000415,-0.0396871790209
ACH-000416,0.00828482863077
ACH-000420,-0.09448762918289999
ACH-000421,-0.015058919561
ACH-000424,0.0370896097938
ACH-000425,0.0596977011412
ACH-000426,-0.0636797745367
ACH-000427,0.229296139424
ACH-000433,0.14850774075099998
ACH-000436,-0.418003326796
ACH-000444,-0.0592942854029
ACH-000445,-0.23265666258099998
ACH-000448,0.0387429717969
ACH-000450,-0.010681611124899999
ACH-000452,-0.00588845568922
ACH-000454,0.032478270930000004
ACH-000458,0.025467119099699998
ACH-000459,0.176819784205
ACH-000460,0.14034770116599998
ACH-000461,0.118938675299
ACH-000463,-0.125745531873
ACH-000464,-0.14314893467
ACH-000466,-0.0144907146496
ACH-000467,0.141677211366
ACH-000468,-0.10422986234300001
ACH-000469,0.160210243392
ACH-000470,0.18491790167
ACH-000471,-0.00519742675667
ACH-000472,-0.0547451650745
ACH-000473,0.045284911030699995
ACH-000475,-0.0548431249615
ACH-000476,0.0707509447685
ACH-000477,-0.307628506122
ACH-000480,0.0906338720695
ACH-000481,-0.056928137683899996
ACH-000483,0.17360377167500002
ACH-000484,-0.12517190085000002
ACH-000485,0.0495792974555
ACH-000486,-0.00831907119619
ACH-000487,0.0577097706702
ACH-000488,-0.0529930449495
ACH-000490,-0.011536983031899999
ACH-000491,0.107260603346
ACH-000495,0.06637924475279999
ACH-000496,-0.015483410254799998
ACH-000499,0.0448000267213
ACH-000500,0.0312574722668
ACH-000502,-0.0206789947951
ACH-000503,0.273540024833
ACH-000505,-0.06970467329789999
ACH-000507,-0.09045374494729999
ACH-000510,-0.054712253175599995
ACH-000511,-0.0485596887433
ACH-000512,-0.09877733206059999
ACH-000516,-0.00779642325876
ACH-000517,-0.00606321392598
ACH-000518,-0.010398885890700002
ACH-000520,-0.00183479022646
ACH-000521,0.0291098343543
ACH-000522,-0.0439186992937
ACH-000524,0.060077710942699994
ACH-000527,-0.0151781732473
ACH-000528,0.0519734357087
ACH-000537,-0.0504059709369
ACH-000541,0.0407326493765
ACH-000542,-0.0189039886807
ACH-000544,-0.164255763507
ACH-000545,0.0860091862916
ACH-000547,0.15494271376399998
ACH-000548,-0.0717327078786
ACH-000549,-0.108712898439
ACH-000550,-0.101814827267
ACH-000552,-0.134282863805
ACH-000556,-0.19388301998399998
ACH-000557,-0.11065192649
ACH-000570,-0.122694369089
ACH-000571,-0.06608658892330001
ACH-000573,-0.02453161929
ACH-000576,0.2973128446
ACH-000580,-0.0960854912916
ACH-000584,-0.109812094911
ACH-000585,0.0214337779005
ACH-000588,0.0272876944056
ACH-000589,-0.0216474698184
ACH-000591,-0.21002166231400002
ACH-000593,0.071522076716
ACH-000600,0.00500789286182
ACH-000601,0.0586226455494
ACH-000604,-0.391687385532
ACH-000605,0.0844920933124
ACH-000606,0.139501519433
ACH-000608,-0.013819968493999999
ACH-000614,0.101712878241
ACH-000616,-0.050250436700099994
ACH-000618,0.00348916159594
ACH-000619,0.195107848083
ACH-000620,0.0437306244324
ACH-000621,0.039267149158199996
ACH-000622,0.022079503676999998
ACH-000623,-0.12677246646
ACH-000624,0.0595483025934
ACH-000627,-0.136769341834
ACH-000630,-0.033917775745799995
ACH-000632,-0.080552453861
ACH-000633,-0.194746765571
ACH-000637,0.162869095778
ACH-000638,0.0530720427534
ACH-000646,-0.199043934933
ACH-000647,0.06685790848659999
ACH-000648,0.16283573909000001
ACH-000649,-0.10821406337400001
ACH-000651,-0.0018115357435399997
ACH-000652,-0.0478166270837
ACH-000653,-0.039528704693300006
ACH-000657,0.0248038181905
ACH-000658,0.031173856450099995
ACH-000661,-0.0538894589529
ACH-000662,0.46039733563100005
ACH-000663,-0.0691262937492
ACH-000665,-0.061877239933900006
ACH-000671,-0.1472491881
ACH-000673,0.00854393662146
ACH-000676,0.204796864227
ACH-000677,-0.108768065196
ACH-000681,0.011271936839100001
ACH-000682,-0.09164896323239999
ACH-000683,-0.0946464499526
ACH-000684,-0.201579400874
ACH-000688,0.0505628113456
ACH-000693,0.0245037035604
ACH-000694,-0.028611509481700003
ACH-000695,0.21896323089699998
ACH-000696,-0.0417616576345
ACH-000697,0.07447488616930001
ACH-000699,0.00220615759198
ACH-000701,-0.223871657348
ACH-000706,0.0555378420597
ACH-000711,0.030169991523099998
ACH-000713,0.0571862582068
ACH-000714,-0.206771243277
ACH-000718,-0.0370244724939
ACH-000720,-0.07926571093530001
ACH-000721,-0.116288389022
ACH-000724,0.08286103272010001
ACH-000725,0.166456719934
ACH-000732,-0.183099476788
ACH-000734,-0.048513096079099996
ACH-000735,0.0716507436134
ACH-000736,0.254169356773
ACH-000738,-0.00255559372308
ACH-000746,0.30250551981400003
ACH-000747,0.00352962868737
ACH-000748,0.0588806368934
ACH-000753,0.017972792387800002
ACH-000756,-0.0508579995057
ACH-000757,-0.00775729706828
ACH-000758,-0.150288034593
ACH-000760,-0.10064117945699999
ACH-000763,0.103295248978
ACH-000764,-0.0320547250801
ACH-000765,0.121093760759
ACH-000766,0.101572440924
ACH-000767,-0.209302356137
ACH-000768,0.0765209047481
ACH-000769,0.08377867373489999
ACH-000770,0.016460045931
ACH-000771,0.10987405723799999
ACH-000773,0.0588224592654
ACH-000776,0.0724735492781
ACH-000777,0.0618748408698
ACH-000778,0.17632587655
ACH-000781,-0.0694546200217
ACH-000782,-0.39696656520900003
ACH-000783,-0.11757179769300001
ACH-000784,-0.0586339584248
ACH-000785,-0.0858917195987
ACH-000787,-0.08965614530230001
ACH-000788,-0.0553169877152
ACH-000791,-0.0371550813122
ACH-000792,-0.113447188781
ACH-000794,0.08876426403889999
ACH-000796,0.0149667553052
ACH-000799,0.118836155923
ACH-000800,-0.161207854149
ACH-000802,0.0331022654078
ACH-000804,0.11898662330700001
ACH-000805,0.0547602665575
ACH-000809,-0.0925944060537
ACH-000810,-0.23601463566199998
ACH-000811,-0.0780768004022
ACH-000817,0.150244265154
ACH-000819,-0.0216441649402
ACH-000820,-0.10628052620100001
ACH-000821,0.102648420747
ACH-000822,0.0158701633473
ACH-000823,-0.0028812960953000003
ACH-000824,0.00248997250837
ACH-000827,-0.0896496934148
ACH-000829,-0.126791466829
ACH-000831,-0.136025349506
ACH-000832,-0.0504507574378
ACH-000833,-0.175954168679
ACH-000834,-0.0656086669721
ACH-000835,0.06153188593430001
ACH-000836,0.0298920140447
ACH-000837,-0.11445013788899999
ACH-000838,-0.0507882853661
ACH-000839,0.09011332920489999
ACH-000840,-0.266472254757
ACH-000841,-0.114025887545
ACH-000843,0.262783745203
ACH-000846,0.000205493613767
ACH-000847,-0.104639308628
ACH-000848,-0.013953139468
ACH-000849,0.154852896282
ACH-000851,-0.0315235185034
ACH-000855,0.103609047372
ACH-000856,-0.12049352834
ACH-000858,-0.0752229090054
ACH-000859,0.10482266671399999
ACH-000861,-0.13316172402999998
ACH-000862,-0.11743838089500001
ACH-000865,0.06513578660080001
ACH-000866,0.220452284503
ACH-000867,-0.053609368681399996
ACH-000869,-0.11740154804899999
ACH-000872,-0.0578839580966
ACH-000873,-0.15056861546800002
ACH-000876,-0.224340082133
ACH-000878,-0.15787265914999998
ACH-000880,-0.171882996226
ACH-000881,-0.18275445933200002
ACH-000882,0.175272982637
ACH-000884,-0.07914815073010001
ACH-000885,-0.143496128529
ACH-000887,0.011247707176600001
ACH-000888,0.0424198983395
ACH-000889,-0.07003162643460001
ACH-000890,0.027073546690599998
ACH-000896,0.0379075202538
ACH-000898,0.09873083910660001
ACH-000900,0.0417730566265
