,FSBP (100861412)
ACH-000004,-0.0034175436130500004
ACH-000007,0.147038067747
ACH-000009,0.140017150717
ACH-000011,-0.0552642089752
ACH-000012,0.07258091881239999
ACH-000013,0.0922394550749
ACH-000014,0.253103268579
ACH-000015,0.104008686452
ACH-000017,0.0542679225655
ACH-000018,0.0910717307285
ACH-000019,0.233112563512
ACH-000021,0.0226594947388
ACH-000022,0.0921713007491
ACH-000025,-0.0209943783072
ACH-000028,0.187212730429
ACH-000030,0.0529516745146
ACH-000035,0.11931892902300001
ACH-000036,0.107425328238
ACH-000037,0.047000237270300005
ACH-000039,-0.106660029429
ACH-000040,0.28599396499
ACH-000041,-0.049308695679199994
ACH-000042,-0.018884193647200002
ACH-000045,0.07743538081519999
ACH-000047,0.08271554567560001
ACH-000052,0.326881782583
ACH-000053,-0.0673818293102
ACH-000054,0.0453342738724
ACH-000055,0.18750840531399998
ACH-000060,0.0694720617687
ACH-000067,0.0962133752857
ACH-000070,0.0128335818645
ACH-000075,-0.0628520499356
ACH-000078,-0.0825893456582
ACH-000082,-0.160148844288
ACH-000085,0.16795594023
ACH-000086,0.0972540171918
ACH-000087,0.0624244655507
ACH-000092,-0.0330990491521
ACH-000095,0.00798479443452
ACH-000097,0.08036721746980001
ACH-000098,0.0802891214355
ACH-000099,-0.0335684657642
ACH-000108,0.0323376939194
ACH-000113,0.08813204663969999
ACH-000115,-0.118900509042
ACH-000116,0.145758679649
ACH-000118,-0.0762263452261
ACH-000120,-0.012411165919700002
ACH-000123,0.048156684285
ACH-000127,0.0389819629952
ACH-000128,0.10234276110400001
ACH-000132,0.28707524594
ACH-000133,-0.0148572005396
ACH-000137,0.0332381480708
ACH-000138,0.0665712671936
ACH-000142,-0.16055518014599998
ACH-000143,0.031072210153
ACH-000146,-0.091114594152
ACH-000148,0.09611564228420001
ACH-000150,-0.0845747814506
ACH-000152,0.00039839658983999995
ACH-000153,-0.09708309725639999
ACH-000159,0.11860578428600001
ACH-000160,-0.103325402842
ACH-000163,-0.11716711085300001
ACH-000167,0.35141431449
ACH-000168,-0.332377174486
ACH-000169,0.236991067966
ACH-000178,-0.054214115003500006
ACH-000182,-0.0810984118937
ACH-000183,-0.007183321767020001
ACH-000188,-0.006558203466829999
ACH-000189,0.482315421099
ACH-000190,0.199432070469
ACH-000198,0.014257164026699999
ACH-000204,0.19897893101
ACH-000206,-0.00338065274941
ACH-000207,0.061033667734400006
ACH-000211,0.134131524698
ACH-000215,0.12074970319499999
ACH-000221,0.06299885032909999
ACH-000222,-0.0604412623776
ACH-000223,0.00558961373182
ACH-000226,0.0471690579287
ACH-000227,-0.164367040163
ACH-000228,0.147302076641
ACH-000231,-0.035305961378300006
ACH-000232,0.0252671112517
ACH-000233,0.04663843248959999
ACH-000234,0.151710870773
ACH-000235,-0.07500034294319999
ACH-000237,0.0277992034289
ACH-000238,0.0651593502664
ACH-000243,-0.0172755941369
ACH-000244,0.539891764268
ACH-000246,0.119494542741
ACH-000248,-0.07033795951380001
ACH-000250,-0.0715912241776
ACH-000251,0.09139560215989999
ACH-000253,0.106043272206
ACH-000255,0.31969154290699997
ACH-000256,-0.039408436838300004
ACH-000257,0.08417298754720001
ACH-000258,-0.229558856019
ACH-000259,-0.0296377209767
ACH-000260,0.0686620261738
ACH-000261,-0.0249614295872
ACH-000262,0.0137362574046
ACH-000263,0.122553740581
ACH-000264,-0.109071459988
ACH-000265,-0.0086369960456
ACH-000266,-0.030603777072099998
ACH-000272,0.00872916462258
ACH-000273,-0.241364925449
ACH-000274,-0.0034530543929399997
ACH-000277,-0.09259854344730001
ACH-000278,-0.0758889431601
ACH-000279,-0.0100815710425
ACH-000280,0.27073293963399997
ACH-000281,0.07234931168549999
ACH-000288,0.0819116946298
ACH-000291,0.172867167006
ACH-000293,0.0648816923388
ACH-000294,-0.0203023953758
ACH-000295,0.171720276228
ACH-000296,0.0342075496991
ACH-000302,0.0438175464081
ACH-000304,0.108479460453
ACH-000307,-0.025265303788099998
ACH-000308,0.06587448509930001
ACH-000310,-0.164643300776
ACH-000311,-0.0653200711208
ACH-000312,0.00279764206127
ACH-000315,0.207322318496
ACH-000316,-0.0494669418083
ACH-000317,-0.13083147240499998
ACH-000318,-0.0555879240263
ACH-000319,0.203292760448
ACH-000320,0.04673332089769999
ACH-000322,-0.2454368017
ACH-000323,0.233981244507
ACH-000324,0.142871276899
ACH-000329,-0.0779187886695
ACH-000330,-0.00601514485157
ACH-000331,0.0772013301417
ACH-000332,0.00889529878405
ACH-000334,-0.179989146622
ACH-000335,0.323038328318
ACH-000336,0.100502144187
ACH-000337,0.062470026107099993
ACH-000339,0.0143140192536
ACH-000341,-0.126920189593
ACH-000348,0.0196284573453
ACH-000350,-0.021067633411500003
ACH-000352,0.157748879404
ACH-000356,0.215477567761
ACH-000361,-0.284394656111
ACH-000362,0.00931036316658
ACH-000363,-0.0366379571518
ACH-000364,0.075596307546
ACH-000365,-0.165037696939
ACH-000366,0.00241005804075
ACH-000368,0.0568239841959
ACH-000374,0.173829853971
ACH-000375,0.107524723772
ACH-000376,0.052476227451300005
ACH-000381,0.010672693045299999
ACH-000383,0.00197454267155
ACH-000387,0.11785213792999999
ACH-000389,0.106910586581
ACH-000390,-0.0603572678207
ACH-000393,-0.06790220607080001
ACH-000395,-0.160439799549
ACH-000397,0.0179152705722
ACH-000401,0.21905768816799998
ACH-000402,0.209523174174
ACH-000403,-0.06827568169430001
ACH-000404,0.109404540812
ACH-000406,0.0639037093386
