,PDDC1 (347862)
ACH-000302,-0.17584652092999997
ACH-000304,-0.275829046733
ACH-000307,-0.22933637626400002
ACH-000308,-0.294494490089
ACH-000310,-0.025532383051
ACH-000311,-0.0339340531101
ACH-000312,-0.22708836678199998
ACH-000315,-0.415241807788
ACH-000316,-0.222860444001
ACH-000317,-0.0644386243145
ACH-000318,-0.152710486042
ACH-000319,-0.350659830801
ACH-000320,-0.265290133316
ACH-000322,-0.148693947351
ACH-000323,-0.218590847749
ACH-000324,-0.458365435712
ACH-000329,-0.145134137323
ACH-000330,0.0316146170999
ACH-000331,-0.358974760559
ACH-000332,-0.261775940228
ACH-000334,-0.289495439802
ACH-000335,0.00590593142446
ACH-000336,-0.200087628756
ACH-000337,-0.265532293016
ACH-000339,-0.22045773036
ACH-000341,-0.23311129887600002
ACH-000348,-0.21544359240400002
ACH-000350,-0.264097818546
ACH-000352,-0.348583785025
ACH-000356,-0.18251056859700002
ACH-000361,-0.273003710822
ACH-000362,-0.28823600405099997
ACH-000363,-0.2726039033
ACH-000364,-0.21551895921999997
ACH-000365,-0.200599503094
ACH-000366,-0.220046608211
ACH-000368,-0.21538790786400003
ACH-000374,-0.18711259199900002
ACH-000375,-0.147598612945
ACH-000376,-0.193915379929
ACH-000381,-0.026984639948400002
ACH-000383,-0.16907825456199999
ACH-000387,-0.35904169036
ACH-000389,-0.154376788235
ACH-000390,-0.0512986536771
ACH-000393,-0.140607468638
ACH-000395,-0.216450579801
ACH-000397,-0.43467399150200003
ACH-000401,-0.106340379827
ACH-000402,-0.07736932414139999
ACH-000403,-0.234697668286
ACH-000404,-0.058888667929800007
ACH-000406,-0.19743884152399999
ACH-000407,-0.26558266147
ACH-000408,-0.153910262235
ACH-000410,-0.0938030719298
ACH-000411,-0.447079965373
ACH-000414,-0.259121571337
ACH-000415,-0.14311649389
ACH-000416,-0.130092081719
ACH-000420,-0.2542623237
ACH-000421,-0.36813695742799996
ACH-000424,-0.554999254877
ACH-000425,-0.199919395253
ACH-000426,-0.13187429725
ACH-000427,-0.22631903599599998
ACH-000433,-0.373382803237
ACH-000436,-0.0179434626995
ACH-000444,-0.193902809078
ACH-000445,-0.25247089036
ACH-000448,-0.296093553127
ACH-000450,-0.5416790173920001
ACH-000452,-0.34309731761999995
ACH-000454,-0.00162766173534
ACH-000458,-0.215123048867
ACH-000459,-0.029267642299099998
ACH-000460,-0.186965356685
ACH-000461,-0.0794800959091
ACH-000463,-0.232560213185
ACH-000464,-0.21991849222600002
ACH-000466,-0.15001456766899998
ACH-000467,-0.535662989143
ACH-000468,-0.220600077766
ACH-000469,-0.384592556522
ACH-000470,-0.15840186433
ACH-000471,-0.17877047809
ACH-000472,-0.261297535018
ACH-000473,0.0235061611645
ACH-000475,-0.283065969904
ACH-000476,-0.26718394905000004
ACH-000477,-0.113687616719
ACH-000480,-0.156088606736
ACH-000481,0.09686474244149999
ACH-000483,-0.020984139183
ACH-000484,-0.36233573239100003
ACH-000485,-0.292367239219
ACH-000486,-0.34418549880000004
ACH-000487,-0.0581205410507
ACH-000488,-0.169078018606
ACH-000490,-0.105794401541
ACH-000491,0.0634442177702
ACH-000495,-0.421702827578
ACH-000496,-0.329561593348
ACH-000499,-0.0817112897948
ACH-000500,-0.6726477126379999
ACH-000502,-0.348582525563
ACH-000503,-0.41690473960100005
ACH-000505,-0.18597086865200002
ACH-000507,-0.145371074869
ACH-000510,-0.304880814894
ACH-000511,-0.148330392854
ACH-000512,-0.37944759737800005
ACH-000516,-0.162576449692
ACH-000517,-0.184844734342
ACH-000518,-0.280742217568
ACH-000520,-0.244216283013
ACH-000521,-0.207362116851
ACH-000522,-0.065926956658
ACH-000524,-0.125648025108
ACH-000527,-0.200032369313
ACH-000528,-0.20409256297400002
ACH-000537,-0.35673524041199994
ACH-000541,0.13157490834899999
ACH-000542,-0.358310881573
ACH-000544,-0.11219937085000001
ACH-000545,-0.28843369751
ACH-000547,-0.216506403756
ACH-000548,-0.268766909176
ACH-000549,-0.0290539660879
ACH-000550,-0.0415170201629
ACH-000552,-0.119833121704
ACH-000556,-0.18954353421700001
ACH-000557,-0.277677118594
ACH-000570,-0.268860591317
ACH-000571,-0.371596232794
ACH-000573,-0.158402897829
ACH-000576,-0.041532660867699994
ACH-000580,-0.20080290597300002
ACH-000584,-0.135489357293
ACH-000585,-0.20685733127300002
ACH-000588,-0.129796791539
ACH-000589,-0.123054968789
ACH-000591,-0.278597350724
ACH-000593,-0.16063489274
ACH-000600,-0.346120412983
ACH-000601,-0.430119248418
ACH-000604,-0.159631128753
ACH-000605,-0.11870881769899999
ACH-000606,-0.126651409323
ACH-000608,-0.18912471126400002
ACH-000614,-0.5380549629860001
ACH-000616,-0.0924257922428
ACH-000618,-0.22905695418900002
ACH-000619,-0.317647811773
ACH-000620,-0.18777224982500001
ACH-000621,-0.230925687743
ACH-000622,-0.29465632487
ACH-000623,-0.15790989952
ACH-000624,-0.250884869879
ACH-000627,-0.160890738929
ACH-000630,-0.192294843188
ACH-000632,-0.216255990221
ACH-000633,-0.399283639565
ACH-000637,-0.059936833782199994
ACH-000638,-0.112032008335
ACH-000646,-0.320965313025
ACH-000647,-0.30817251151299996
ACH-000648,-0.271449676697
ACH-000649,-0.267036657214
ACH-000651,-0.242373583834
ACH-000652,-0.052589894438300006
ACH-000653,0.0201566273507
ACH-000657,-0.26056831823000004
ACH-000658,-0.190633781864
ACH-000661,-0.171726982579
ACH-000662,-0.353156533013
ACH-000663,-0.304864657747
ACH-000665,-0.31445882188700003
ACH-000671,-0.335542457202
ACH-000673,-0.255332873601
ACH-000676,-0.24411047074900002
ACH-000677,-0.293453828807
ACH-000681,-0.135770437424
ACH-000682,-0.2694015854
ACH-000683,-0.238631970024
ACH-000684,-0.46051070288199997
ACH-000688,-0.396914850431
ACH-000693,-0.218524433527
ACH-000694,-0.183552777689
ACH-000695,-0.0740810335789
ACH-000696,-0.164145144984
ACH-000697,-0.33521599132
ACH-000699,-0.20579013654599998
ACH-000701,-0.23334344501200002
ACH-000706,-0.0582103754119
ACH-000711,-0.217630276848
ACH-000713,-0.0893833505527
ACH-000714,-0.271881676797
ACH-000718,-0.418623276279
ACH-000720,-0.30219630093600003
ACH-000721,-0.238226276769
ACH-000724,-0.492056010249
ACH-000725,-0.266032175965
ACH-000732,-0.149860254426
ACH-000734,-0.24683790674000003
ACH-000735,-0.170508900638
ACH-000736,-0.14256830909
ACH-000738,-0.029274159764900002
ACH-000746,-0.20427691756400002
ACH-000747,-0.350692970289
ACH-000748,-0.158066065215
ACH-000753,-0.143375374793
ACH-000756,-0.327813644801
ACH-000757,-0.0396307063831
ACH-000758,-0.24209033880800002
ACH-000760,-0.283785162347
ACH-000763,-0.122884284878
ACH-000764,-0.154010940944
ACH-000765,-0.199559889487
ACH-000766,-0.19771627309999998
ACH-000767,-0.270145265235
ACH-000768,-0.159669487964
ACH-000769,-0.11219356660299999
ACH-000770,-0.166402005638
ACH-000771,-0.0481166286647
ACH-000773,-0.24910359027600001
ACH-000776,-0.137337385791
ACH-000777,-0.28095310242
ACH-000778,-0.23583395639199997
ACH-000781,-0.219098720322
ACH-000782,-0.159967335209
ACH-000783,-0.36657737909000004
ACH-000784,-0.160437211386
ACH-000785,-0.247643106422
ACH-000787,-0.198783317011
ACH-000788,-0.238147510796
ACH-000791,-0.17407592269900002
ACH-000792,-0.333249703251
ACH-000794,-0.279977060189
ACH-000796,-0.30282004516399996
ACH-000799,-0.028970527727
ACH-000800,0.06939793912719999
ACH-000802,-0.173928223854
ACH-000804,-0.128869155648
ACH-000805,-0.061418880663999996
ACH-000809,-0.233383669847
ACH-000810,0.07838469491019999
ACH-000811,-0.210448762713
ACH-000817,0.125435831149
ACH-000819,-0.0685163695002
ACH-000820,-0.160374048866
ACH-000821,0.0190659486927
ACH-000822,-0.071716491346
ACH-000823,-0.179034042881
ACH-000824,-0.256631102806
ACH-000827,-0.11871260252
ACH-000829,-0.21938962624299999
ACH-000831,-0.221024821534
ACH-000832,-0.112038745326
ACH-000833,-0.0496814636118
ACH-000834,-0.206557859938
ACH-000835,-0.273822373349
ACH-000836,-0.307431195481
ACH-000837,-0.192847847205
ACH-000838,-0.127982277258
ACH-000839,-0.143966339578
ACH-000840,-0.24351030715100003
ACH-000841,-0.108034274646
ACH-000843,-0.049710696876
ACH-000846,-0.15120785954000002
ACH-000847,-0.0604727176745
ACH-000848,-0.144465712279
ACH-000849,-0.0908107052052
ACH-000851,-0.343338692963
ACH-000855,-0.00607259301733
ACH-000856,-0.161176856854
ACH-000858,-0.134500259358
ACH-000859,-0.0449461653118
ACH-000861,-0.12238283647199999
ACH-000862,-0.142047555267
ACH-000865,-0.0378699315438
ACH-000866,-0.0829755462054
ACH-000867,-0.24913061628400002
ACH-000869,-0.00868353977355
ACH-000872,-0.321251993555
ACH-000873,-0.0803741373183
ACH-000876,-0.299657201178
ACH-000878,-0.320725670352
ACH-000880,-0.31345191104000003
ACH-000881,-0.289156484956
ACH-000882,-0.37436149151799997
ACH-000884,-0.222706083621
ACH-000885,0.0551832413573
ACH-000887,-0.138779658389
ACH-000888,-0.428913205231
ACH-000889,-0.12247397848300001
ACH-000890,-0.11712978379200001
ACH-000896,-0.168338307042
ACH-000898,-0.21690487638099998
ACH-000900,-0.364905523543
ACH-000901,-0.21316410398400001
ACH-000905,-0.183296778493
ACH-000906,-0.129048608705
ACH-000907,-0.150567295794
ACH-000910,-0.446802382945
ACH-000911,-0.130148139142
ACH-000912,-0.15968925497000003
ACH-000913,-0.146898916558
ACH-000915,-0.22719231100099999
ACH-000916,0.0906919687585
ACH-000917,-0.19429575840399999
ACH-000921,-0.353126768347
ACH-000924,-0.148461639133
ACH-000926,-0.19406894477699999
ACH-000928,-0.269508419882
ACH-000929,0.00469698754188
ACH-000932,-0.270081362574
ACH-000935,-0.149012171419
ACH-000936,0.00879697274028
ACH-000937,-0.0897085765993
ACH-000938,-0.151800642709
ACH-000939,-0.12472514328400001
ACH-000941,-0.258003876623
ACH-000943,-0.0949010587146
ACH-000946,-0.020670997151
ACH-000947,-0.26650099422699997
ACH-000948,-0.267537134894
ACH-000950,-0.040326369133300004
ACH-000953,-0.220463595418
ACH-000957,-0.315972312054
ACH-000958,0.16767889633
ACH-000960,-0.179170058444
ACH-000963,-0.248976994293
ACH-000968,-0.0649938042675
ACH-000969,-0.0777482202465
ACH-000973,-0.0690525417374
ACH-000974,-0.217005373711
ACH-000975,-0.138565344983
ACH-000976,-0.0815754302315
ACH-000978,-0.316736197491
ACH-000980,-0.251031619596
ACH-000984,-0.384285365991
ACH-000986,-0.17567306721
ACH-000988,-0.27295267674199997
ACH-000993,-0.47211365626900004
ACH-000994,-0.13343727608
ACH-000996,-0.31713181035
ACH-001001,-0.178884734417
ACH-001020,-0.11905558034600001
ACH-001028,-0.206417062051
ACH-001031,-0.033382761013
ACH-001038,-0.252058582283
ACH-001048,-0.286993494858
ACH-001050,-0.375540326571
ACH-001053,-0.104041402116
ACH-001054,-0.188475285563
ACH-001061,-0.106751590581
ACH-001067,-0.160768442164
ACH-001075,-0.236965315344
ACH-001096,-0.190924524969
ACH-001128,-0.40575724335
ACH-001134,-0.248962606143
ACH-001151,-0.162311088381
ACH-001163,-0.05095851310959999
ACH-001164,0.023445182621299996
ACH-001173,-0.11698383724000001
ACH-001183,-0.128534796623
ACH-001184,-0.349411815366
ACH-001190,0.055988563347399996
ACH-001192,-0.277331548426
ACH-001193,-0.40616336833800004
ACH-001196,-0.415964580843
ACH-001197,-0.0227832663588
ACH-001205,-0.19127901317600002
ACH-001211,-0.40573415137100005
ACH-001212,-0.312561130757
ACH-001228,-0.28507891763500004
ACH-001232,-0.235079608572
ACH-001239,-0.210540353853
ACH-001274,-0.612308990589
ACH-001275,-0.16801653295000002
ACH-001277,-0.240120522328
ACH-001278,-0.409303200137
ACH-001280,-0.294020302547
ACH-001283,-0.166418058801
ACH-001289,-0.258893773956
ACH-001295,-0.348198374243
ACH-001300,-0.189796672198
ACH-001301,-0.263035888515
ACH-001302,-0.08942926447119999
ACH-001303,-0.046066858904
ACH-001306,-0.0743834864402
ACH-001318,-0.138062893794
ACH-001322,-0.122103936503
ACH-001328,-0.431045495066
ACH-001332,0.19451249101100002
ACH-001333,-0.105900667306
ACH-001336,-0.132690225729
ACH-001340,-0.09697343981339998
ACH-001346,-0.149175982925
ACH-001353,-0.253484592832
ACH-001354,0.108144853143
ACH-001367,-0.259107480909
ACH-001368,-0.195297206734
ACH-001374,-0.43314587120700004
ACH-001375,-0.216336040574
ACH-001377,-0.250465436075
ACH-001380,-0.0928857465821
ACH-001391,-0.15096243179000002
ACH-001407,-0.235459658705
ACH-001408,-0.314704584286
ACH-001413,-0.440163523108
ACH-001430,-0.275596243319
ACH-001431,-0.0523259560205
ACH-001450,-0.24000013436999998
ACH-001496,-0.16310749477
ACH-001500,-0.122183894387
ACH-001521,-0.327789559454
ACH-001523,-0.0594801455724
ACH-001532,-0.33028569706099997
ACH-001536,-0.37408895628899996
ACH-001550,-0.15672593500600002
ACH-001552,-0.374918938179
ACH-001554,-0.258703638037
ACH-001645,-0.262544513463
ACH-001654,-0.222742602099
ACH-001715,-0.110769209714
ACH-001735,-0.291274280304
ACH-001736,-0.387722458403
ACH-001737,-0.123938579047
ACH-001740,-0.0988322365801
ACH-001745,-0.14766134355799998
ACH-001750,-0.341977226491
ACH-001765,-0.027943125942799997
ACH-001956,-0.223135381764
ACH-001957,-0.468157517222
