,PCCA (5095)
ACH-000004,0.0131648452171
ACH-000007,-0.0086625193354
ACH-000009,0.243428345656
ACH-000011,0.244279738642
ACH-000012,0.145265720559
ACH-000013,0.0946044760692
ACH-000014,0.170282428243
ACH-000015,0.0752078948617
ACH-000017,0.053158403215
ACH-000018,0.0205585368727
ACH-000019,0.17813210307
ACH-000021,0.184068465583
ACH-000022,0.126187391019
ACH-000025,0.0916825745183
ACH-000028,0.255787037777
ACH-000030,0.13169909187200002
ACH-000035,0.13859961078500002
ACH-000036,0.170687207104
ACH-000037,-0.00352016393719
ACH-000039,-0.149605377467
ACH-000040,0.208170919488
ACH-000041,0.237439529078
ACH-000042,0.104039116566
ACH-000045,0.139169611963
ACH-000047,0.0964306977244
ACH-000052,0.273336880565
ACH-000053,0.140617489341
ACH-000054,0.12120101753599999
ACH-000055,0.188276392359
ACH-000060,0.21975475816999998
ACH-000067,0.0245819836606
ACH-000070,0.429620036952
ACH-000075,0.267289395008
ACH-000078,0.0079677854381
ACH-000082,0.11526703951600001
ACH-000085,0.104329489894
ACH-000086,0.119353218234
ACH-000087,0.23113872046700001
ACH-000092,0.213940921622
ACH-000095,0.13313684156
ACH-000097,0.116090265171
ACH-000098,0.154405459459
ACH-000099,0.15644046780200002
ACH-000108,0.133558733312
ACH-000113,0.0011190308819100001
ACH-000115,0.205944693141
ACH-000116,0.21065397043099998
ACH-000118,0.167014329104
ACH-000120,0.17173040032200002
ACH-000123,0.263433080838
ACH-000127,0.201049183086
ACH-000128,0.12067176118100001
ACH-000132,-0.027772729197400002
ACH-000133,0.10918901565099999
ACH-000137,0.428861623025
ACH-000138,0.118202554732
ACH-000142,0.150465624061
ACH-000143,0.25708998891999996
ACH-000146,0.198849460976
ACH-000148,0.082921077358
ACH-000150,0.163223232291
ACH-000152,0.0394452991816
ACH-000153,0.09008874094960001
ACH-000159,0.08628599721619999
ACH-000160,0.05058465764930001
ACH-000163,0.16687545907
ACH-000167,0.114770954838
ACH-000168,0.0890964883024
ACH-000169,0.16237134286
ACH-000178,0.151411514862
ACH-000182,0.0165191207035
ACH-000183,0.22080123443000005
ACH-000188,0.24516496537500002
ACH-000189,0.38113919154299997
ACH-000190,0.140998390486
ACH-000198,0.186270372892
ACH-000204,0.43824132669
ACH-000206,0.10412564894300001
ACH-000207,0.379990455854
ACH-000211,0.139181091335
ACH-000215,0.143607889438
ACH-000221,0.277244412328
ACH-000222,-0.216126304113
ACH-000223,-0.0051063098007
ACH-000226,0.225925789414
ACH-000227,0.0475646435277
ACH-000228,0.223178276874
ACH-000231,0.193716421178
ACH-000232,0.11344615191299999
ACH-000233,0.119656114528
ACH-000234,0.17655228663199998
ACH-000235,0.166604827705
ACH-000237,0.156848894145
ACH-000238,0.141886043061
ACH-000243,0.08864942813660001
ACH-000244,0.09266150239869998
ACH-000246,0.079962010067
ACH-000248,0.273100161504
ACH-000250,0.21927610896400002
ACH-000251,0.327068361811
ACH-000253,0.23541307386399998
ACH-000255,0.254403032792
ACH-000256,0.23617770794799997
ACH-000257,0.234691991094
ACH-000258,-0.153376192193
ACH-000259,0.162008473543
ACH-000260,0.158984495467
ACH-000261,0.113756109736
ACH-000262,0.10992083054400001
ACH-000263,0.12827292079000002
ACH-000264,0.00129383449321
ACH-000265,0.14170780851
ACH-000266,0.028606195596500003
ACH-000272,0.188059080103
ACH-000273,0.143503595087
ACH-000274,0.0468330239951
ACH-000277,0.26169462398000004
ACH-000278,0.11942946539799999
ACH-000279,0.14501970696900002
ACH-000280,-0.005498530651210001
ACH-000281,-0.0797907368151
ACH-000288,0.15090782228
ACH-000291,0.112412016724
ACH-000293,0.190616600958
ACH-000294,0.18448216806499998
ACH-000295,0.28399158054900003
ACH-000296,-0.05245355072669999
ACH-000302,0.192336189095
ACH-000304,0.17466649686900002
ACH-000307,0.184667556619
ACH-000308,0.146142058878
ACH-000310,-0.0367228309352
ACH-000311,-0.204460946412
ACH-000312,0.20522336384
ACH-000315,0.170471562756
ACH-000316,0.0995382883045
ACH-000317,0.0753558137554
ACH-000318,0.165918040288
ACH-000319,0.108320578883
ACH-000320,0.0785158286893
ACH-000322,0.34141093227700003
ACH-000323,0.149860505997
ACH-000324,0.0566050324831
ACH-000329,0.165476009079
ACH-000330,0.112654088608
ACH-000331,0.116377332756
ACH-000332,0.0915151299007
ACH-000334,-0.226582177126
ACH-000335,0.22174268673
ACH-000336,-0.0600082099699
ACH-000337,0.272338162057
ACH-000339,0.205540454868
ACH-000341,0.38993338269100003
ACH-000348,0.147108388849
ACH-000350,0.32684629417800004
ACH-000352,0.235010197291
ACH-000356,0.075715739244
ACH-000361,0.212916556501
ACH-000362,0.11556904275999999
ACH-000363,0.24081466666700002
ACH-000364,0.166780133182
ACH-000365,0.09152905764180001
ACH-000366,0.250473037193
ACH-000368,0.158412998243
ACH-000374,0.271154189383
ACH-000375,0.126058160732
ACH-000376,0.165943205271
ACH-000381,0.103455232913
ACH-000383,0.0730285211215
ACH-000387,0.14054953639599999
ACH-000389,0.250547713174
ACH-000390,0.161335783927
ACH-000393,0.271353693667
ACH-000395,0.00638717352653
ACH-000397,0.134184386209
ACH-000401,0.24462404766600002
ACH-000402,-0.166412358911
ACH-000403,0.158798477025
ACH-000404,0.354023094449
ACH-000406,0.09885053985339999
ACH-000407,0.212911532396
ACH-000408,0.259555693411
ACH-000410,0.23256309403499997
ACH-000411,0.09132633614169999
ACH-000414,-0.037004945293900006
ACH-000415,0.198243650533
ACH-000416,0.115277638055
ACH-000420,0.21346999648499998
ACH-000421,0.0868072055262
ACH-000424,-0.009638636725209999
ACH-000425,0.120553653663
ACH-000426,0.22902549870299999
ACH-000427,0.272670783829
ACH-000433,0.199381820969
ACH-000436,0.0684968815515
ACH-000444,0.17137057688000001
ACH-000445,0.136622644842
ACH-000448,0.0884467206397
ACH-000450,-8.30523259123e-05
ACH-000452,0.125751926669
ACH-000454,0.320553348275
ACH-000458,0.22610510413899998
ACH-000459,0.303666151895
ACH-000460,-0.07164710786610001
ACH-000461,0.122244829165
ACH-000463,0.18490379718
ACH-000464,0.142666346935
ACH-000466,0.172242584397
ACH-000467,0.0655341255113
ACH-000468,0.2307069272
ACH-000469,0.17844719628400002
ACH-000470,0.21081724635899998
ACH-000471,0.220916128331
ACH-000472,0.249045906254
ACH-000473,0.286727135706
ACH-000475,0.196691881171
ACH-000476,0.269072857622
ACH-000477,0.0615028177131
ACH-000480,0.27870708817
