,ZFAT (57623)
ACH-000004,0.0933677153025
ACH-000007,-0.369863731355
ACH-000009,-0.06366399520510001
ACH-000011,0.350633366334
ACH-000012,0.102151535276
ACH-000013,-0.337977169709
ACH-000014,-0.16654120740199999
ACH-000015,-0.0662359227885
ACH-000017,-0.04665333956619999
ACH-000018,-0.0789060531865
ACH-000019,0.020193728451200002
ACH-000021,-0.338912077324
ACH-000022,0.11008676494200001
ACH-000025,0.023309390197799998
ACH-000028,0.101573608462
ACH-000030,0.10429943482699999
ACH-000035,-0.020675202444900002
ACH-000036,-0.19213244684099998
ACH-000037,-0.0394085147666
ACH-000039,-0.198429353497
ACH-000040,0.197439739719
ACH-000041,-0.21376374316500002
ACH-000042,-0.145637032135
ACH-000045,-0.132867283548
ACH-000047,-0.0242706494616
ACH-000052,-0.0109402711503
ACH-000053,-0.32106857453800003
ACH-000054,0.075249818911
ACH-000055,0.07026134154830001
ACH-000060,0.172674669699
ACH-000067,0.027722263224299996
ACH-000070,0.00981166275242
ACH-000075,0.24024014484099998
ACH-000078,0.0471710254823
ACH-000082,0.233627139756
ACH-000085,0.043037239011000004
ACH-000086,0.107011546953
ACH-000087,-0.0488762090673
ACH-000092,-0.317771191086
ACH-000095,-0.140410623813
ACH-000097,-0.38708605910099997
ACH-000098,-0.0863903300437
ACH-000099,-0.16849095425799998
ACH-000108,0.0598130849412
ACH-000113,-0.00447392385788
ACH-000115,-0.04651861849769999
ACH-000116,-0.185215380773
ACH-000118,-0.121180587583
ACH-000120,0.133576843251
ACH-000123,0.080711928084
ACH-000127,0.222790704086
ACH-000128,0.0732443629327
ACH-000132,0.210939584346
ACH-000133,0.0531790165117
ACH-000137,0.215348089978
ACH-000138,0.0272638964952
ACH-000142,0.179326085766
ACH-000143,0.110967819991
ACH-000146,0.0791373620884
ACH-000148,0.053445693246
ACH-000150,-0.18722545609900001
ACH-000152,0.038084673416
ACH-000153,-0.055453650212300004
ACH-000159,-0.051004360587599995
ACH-000160,-0.04887070788930001
ACH-000163,-0.214689832282
ACH-000167,0.118636066848
ACH-000168,-0.0623188624651
ACH-000169,0.102977504506
ACH-000178,-0.20984267356699998
ACH-000182,0.090904263264
ACH-000183,-0.185528872077
ACH-000188,0.0214576051003
ACH-000189,-0.202022960834
ACH-000190,-0.154086499229
ACH-000198,-0.147248268101
ACH-000204,-0.24162510203899998
ACH-000206,-0.0144918958357
ACH-000207,-0.27884081133
ACH-000211,-0.0630804114808
ACH-000215,0.053091436935800006
ACH-000221,0.09439772213310002
ACH-000222,-0.169735005153
ACH-000223,0.247279594143
ACH-000226,0.12433439607999999
ACH-000227,0.125940490897
ACH-000228,0.165752382237
ACH-000231,0.100750146111
ACH-000232,-0.128644167012
ACH-000233,-0.12293336759000001
ACH-000234,0.103431484069
ACH-000235,-0.0684455850036
ACH-000237,-0.411419309434
ACH-000238,0.05532821861309999
ACH-000243,0.0198280387697
ACH-000244,0.42207745293000004
ACH-000246,-0.0403858327581
ACH-000248,-0.310419056571
ACH-000250,-0.0594162864271
ACH-000251,-0.127102421108
ACH-000253,-0.040788123722399997
ACH-000255,0.250639666328
ACH-000256,-0.16007567698
ACH-000257,0.0810949086174
ACH-000258,-0.178958949149
ACH-000259,-0.7041978097050001
ACH-000260,-0.0882719812867
ACH-000261,0.0319495388035
ACH-000262,-0.117181547991
ACH-000263,-0.0508622250741
ACH-000264,0.0938203752621
ACH-000265,-0.0976807572741
ACH-000266,-0.18945360713599999
ACH-000272,-0.04453054879
ACH-000273,0.08858332946519999
ACH-000274,0.12222546263800001
ACH-000277,-0.11740793549
ACH-000278,0.033421063885400004
ACH-000279,-0.0560171375621
ACH-000280,0.0917812278789
ACH-000281,-0.144589955808
ACH-000288,0.0013938800193699999
ACH-000291,0.059763974642699995
ACH-000293,0.0173151869546
ACH-000294,0.24841313909499999
ACH-000295,-0.0888157603187
ACH-000296,-0.466477862826
ACH-000302,0.016027749357200003
ACH-000304,0.26421711228100003
ACH-000307,-0.09852777588989999
ACH-000308,0.047370341352
ACH-000310,-0.0413573369609
ACH-000311,0.013247621139400001
ACH-000312,-0.23861811351999998
ACH-000315,-0.88144863582
ACH-000316,0.134721572746
ACH-000317,-0.305401036931
ACH-000318,-0.146747653128
ACH-000319,0.00328395191566
ACH-000320,0.280292645725
ACH-000322,-0.125489175647
ACH-000323,0.156795597641
ACH-000324,0.245813336105
ACH-000329,-0.051910908578
ACH-000330,0.0555702666839
ACH-000331,-0.253260013013
ACH-000332,0.0452239939425
ACH-000334,0.060281116020200004
ACH-000335,0.35873774345200005
ACH-000336,-0.019977746713900003
ACH-000337,-0.161406681829
ACH-000339,0.013721722334600001
ACH-000341,0.131611721237
ACH-000348,0.000441004068704
ACH-000350,0.133425130379
ACH-000352,-0.0204246721327
ACH-000356,0.280705985677
ACH-000361,0.251113188303
ACH-000362,0.0803505114316
ACH-000363,-0.328883511137
ACH-000364,0.264041463474
ACH-000365,-0.608789169615
ACH-000366,0.115342786996
ACH-000368,-0.28762778962200003
ACH-000374,-0.09213130806510002
ACH-000375,-0.051824585444199996
ACH-000376,-0.19343899185
ACH-000381,-0.20258702333200002
ACH-000383,0.045407780250300005
ACH-000387,0.112975357887
ACH-000389,0.290267944796
ACH-000390,-0.0887203076774
ACH-000393,-0.0674177846235
ACH-000395,-0.0100109235302
ACH-000397,0.106057993578
ACH-000401,-0.27641026647
ACH-000402,-0.549251008238
ACH-000403,-0.103170753066
ACH-000404,-0.0500962729051
ACH-000406,0.212516825914
ACH-000407,0.0294317744391
ACH-000408,0.0166684119829
ACH-000410,0.113546811952
ACH-000411,0.1456189039
ACH-000414,0.0325346939567
ACH-000415,-0.0175826373629
ACH-000416,0.204767002988
ACH-000420,0.14301946406500002
ACH-000421,0.0108004108889
ACH-000424,-0.156015120893
ACH-000425,0.0852223697728
ACH-000426,-0.9885254248209999
ACH-000427,0.418033187176
ACH-000433,0.306017715061
ACH-000436,-0.117646224516
ACH-000444,0.0778915119045
ACH-000445,0.20744725302499997
ACH-000448,-0.0191357786549
ACH-000450,-0.11936525622199999
ACH-000452,-0.0443428422694
ACH-000454,0.0504670470079
ACH-000458,-0.130632939813
ACH-000459,-0.229193270402
ACH-000460,-0.319027762221
ACH-000461,0.28540504881900003
ACH-000463,0.164414943958
ACH-000464,-0.148102621224
ACH-000466,-0.0038738865230800003
ACH-000467,-0.260353955605
ACH-000468,0.214973253275
ACH-000469,0.104980730095
ACH-000470,-0.234759947648
ACH-000471,0.220856451418
ACH-000472,0.0464380685789
ACH-000473,0.0967935105544
ACH-000475,-0.161305502195
ACH-000476,-0.11856324485200001
ACH-000477,-0.033949011138
ACH-000480,-0.006672220076229999
ACH-000481,0.166045118794
ACH-000483,0.053213885870000005
ACH-000484,-0.0270096811968
ACH-000485,-0.258617867613
ACH-000486,0.277541459263
ACH-000487,0.000583888107582
ACH-000488,0.183432658413
ACH-000490,-0.027450696716400002
ACH-000491,0.18529812324499997
ACH-000495,-0.2123436479
ACH-000496,0.0704602550613
ACH-000499,-0.0242842796269
ACH-000500,0.04313221923769999
ACH-000502,-0.0740061147752
ACH-000503,-0.0168738702555
ACH-000505,-0.405554183872
ACH-000507,-0.004368004975340001
ACH-000510,0.057340647580300004
ACH-000511,-0.08469566115739999
ACH-000512,0.11791850462200001
ACH-000516,0.0971391981425
ACH-000517,0.25464630044799996
ACH-000518,0.267827409618
ACH-000520,0.19861862304900002
ACH-000521,-0.00023892596183099998
ACH-000522,0.198670241453
ACH-000524,0.128527354784
ACH-000527,0.0779632679612
ACH-000528,-0.427735638604
ACH-000537,-0.19847551321899998
ACH-000541,-0.28274196051600003
ACH-000542,0.216454240313
ACH-000544,0.0282948066759
ACH-000545,-0.028272309964700003
ACH-000547,-0.07711690422760001
ACH-000548,-0.285939375392
ACH-000549,0.08509870517280001
ACH-000550,-0.20349081904199998
ACH-000552,-0.179352605002
ACH-000556,0.0475342793615
ACH-000557,-0.210804680149
ACH-000570,0.130272581904
ACH-000571,0.0399797932054
ACH-000573,0.09242630641730001
ACH-000576,-0.311907955233
ACH-000580,-0.0370383450749
ACH-000584,-0.120128616137
ACH-000585,-0.10954973714600001
ACH-000588,-0.6763141383460001
ACH-000589,0.114221908832
ACH-000591,0.05116691161280001
ACH-000593,-0.029118731565200003
ACH-000600,-0.10190654259
ACH-000601,0.0680997267266
ACH-000604,0.0555027550244
ACH-000605,0.209515852075
ACH-000606,-0.305539250961
ACH-000608,-0.106830013057
ACH-000614,-0.162780455482
ACH-000616,0.016073606196299998
ACH-000618,0.000838457814805
ACH-000619,-0.44499511104999995
ACH-000620,-0.0071716295113399995
ACH-000621,-0.013870782888
ACH-000622,-0.08327844060760001
ACH-000623,-0.026885452183099998
ACH-000624,0.266690477373
ACH-000627,0.14686390590999998
ACH-000630,0.115062010323
ACH-000632,0.04693344624919999
ACH-000633,0.10667815298599999
ACH-000637,0.288119375669
ACH-000638,-0.028123752630199998
ACH-000646,-0.36304525443700003
ACH-000647,0.0253116614407
ACH-000648,0.0339621282065
ACH-000649,-0.0468896921889
ACH-000651,0.0737899393043
ACH-000652,-0.06418617322890001
ACH-000653,-0.0610286907652
ACH-000657,0.25830147770100004
ACH-000658,-0.634687608015
ACH-000661,0.0663417494815
ACH-000662,-0.305751752145
ACH-000663,0.29525869886399997
ACH-000665,0.13996754735
ACH-000671,-0.0855263665955
ACH-000673,-0.407895299817
ACH-000676,-0.035761604320300004
ACH-000677,-0.00856296490239
ACH-000681,0.174085077364
ACH-000682,0.082085109226
ACH-000683,-0.008031767623640001
ACH-000684,-0.566454528353
ACH-000688,0.0972798112469
ACH-000693,0.191334793417
ACH-000694,-0.11100831579600001
ACH-000695,0.410577216333
ACH-000696,0.247994927897
ACH-000697,-0.147150154188
ACH-000699,-0.0173979253018
ACH-000701,0.23279228918900002
ACH-000706,-0.177756413632
ACH-000711,0.140326324472
ACH-000713,0.0725468078325
ACH-000714,-0.0685774538673
ACH-000718,-0.07323444476339999
ACH-000720,-0.10372519245999999
ACH-000721,0.168874367568
ACH-000724,-0.34731978116800005
ACH-000725,0.0867607912284
ACH-000732,0.124597127995
ACH-000734,-0.049762364732400005
ACH-000735,0.0975484726881
ACH-000736,0.019687815063499998
ACH-000738,0.104261193597
ACH-000746,0.09703943232460001
ACH-000747,0.0615514689766
ACH-000748,0.0726527253349
ACH-000753,-0.178492232544
ACH-000756,-0.154486611204
ACH-000757,0.0226712116434
ACH-000758,0.009161548314280002
ACH-000760,-0.09956132566430001
ACH-000763,-0.216276657726
ACH-000764,0.304910687221
ACH-000765,-0.29369407833
ACH-000766,-0.284329887623
ACH-000767,0.0023416775351700002
ACH-000768,-0.04789391318990001
ACH-000769,0.08562433379550001
ACH-000770,0.10445758497999999
ACH-000771,-0.019707682101599996
ACH-000773,0.09306049638410001
ACH-000776,0.175301075057
ACH-000777,0.00588351038647
ACH-000778,0.0701111291196
ACH-000781,0.141724646008
ACH-000782,-0.117478611055
ACH-000783,0.189860632816
ACH-000784,-0.019257296812200002
ACH-000785,0.152524396593
ACH-000787,-0.0226922518748
ACH-000788,0.244145843642
ACH-000791,-0.18001970610800003
ACH-000792,-0.18330046389199997
ACH-000794,-0.0548870429202
ACH-000796,0.117312751644
ACH-000799,0.19043074569600002
ACH-000800,0.160776089533
ACH-000802,-0.0261279310346
ACH-000804,-0.00186546867676
ACH-000805,0.17784806509799997
ACH-000809,0.08777215028680001
ACH-000810,-0.0738909025184
ACH-000811,-0.082491709258
ACH-000817,-0.114137599082
ACH-000819,-0.163190778282
ACH-000820,-0.268989467271
ACH-000821,-0.451806146184
ACH-000822,0.0306943393879
ACH-000823,-0.004476046799
ACH-000824,0.0832955447624
ACH-000827,-0.14146624098899999
ACH-000829,-0.23510847587900002
ACH-000831,0.174605819769
ACH-000832,-0.3679775298
ACH-000833,-0.168776306514
ACH-000834,0.0562099650738
ACH-000835,0.20818155304000002
ACH-000836,0.10960115893200001
ACH-000837,-0.155384541664
ACH-000838,-0.0477547040841
ACH-000839,0.248020652196
ACH-000840,0.0898321477633
ACH-000841,0.17725557250799998
ACH-000843,-0.275170882881
ACH-000846,-0.0497695763287
ACH-000847,-0.47019251273400003
ACH-000848,-0.19082208142
ACH-000849,-0.031310208638499995
ACH-000851,0.0604182978709
ACH-000855,-0.24041141729600002
ACH-000856,-0.09819651274
ACH-000858,-0.0298431239071
ACH-000859,0.09113463634029999
ACH-000861,0.146028470463
ACH-000862,-0.017359079206099998
ACH-000865,0.190352924806
ACH-000866,-0.286022672718
ACH-000867,0.157988796817
ACH-000869,-0.107739146415
ACH-000872,-0.0789018125197
ACH-000873,0.0608801516099
ACH-000876,-0.0517672761654
ACH-000878,0.332155081551
ACH-000880,0.10017438543
ACH-000881,-0.04227500866930001
ACH-000882,0.0740849516536
ACH-000884,-0.025401439328099996
ACH-000885,-0.0043946129913
ACH-000887,0.139500695526
ACH-000888,0.143357132908
ACH-000889,-0.439234186872
ACH-000890,0.0572158423718
ACH-000896,-0.08208999912539999
ACH-000898,-0.043850163246599995
ACH-000900,-0.0461780114007
ACH-000901,0.040686182511499996
ACH-000905,0.07869923678989998
ACH-000906,0.22693749503600003
ACH-000907,-0.11295758671499999
ACH-000910,-0.19219944863400001
ACH-000911,-0.031111284848000003
ACH-000912,0.0258518838772
ACH-000913,0.0199664173539
ACH-000915,0.0159936294406
ACH-000916,0.306238428114
ACH-000917,0.28408127044
ACH-000921,0.0582590629591
ACH-000924,-0.478810877332
ACH-000926,0.08474966602299999
ACH-000928,-0.149972832523
ACH-000929,-0.0728278599791
ACH-000932,0.09260814112089999
ACH-000935,-0.0913517010975
ACH-000936,0.128501092082
ACH-000937,-0.148810456929
ACH-000938,-0.271234323684
ACH-000939,0.010399458013
ACH-000941,-0.224532915135
