,VASN (114990)
ACH-000004,-0.248200864793
ACH-000007,0.018740166452599998
ACH-000009,0.162691591754
ACH-000011,-0.157111771112
ACH-000012,0.129291942949
ACH-000013,-0.129533953004
ACH-000014,-0.144432347938
ACH-000015,-0.137037395921
ACH-000017,0.0567257757434
ACH-000018,-0.292586112543
ACH-000019,-0.0586518513092
ACH-000021,0.14145127074
ACH-000022,-0.0609937436021
ACH-000025,-0.11152678802799999
ACH-000028,0.07337152031260001
ACH-000030,0.139319415593
ACH-000035,-0.113182867654
ACH-000036,-0.104014310646
ACH-000037,-0.17991930975099998
ACH-000039,0.1122603492
ACH-000040,-0.08708484228119999
ACH-000041,0.0507378331018
ACH-000042,0.0880691078824
ACH-000045,-0.0315311116112
ACH-000047,-0.039710341275
ACH-000052,0.138441019111
ACH-000053,-0.06020126766699999
ACH-000054,-0.058707514812400004
ACH-000055,-0.0173928092436
ACH-000060,-0.0701366030193
ACH-000067,-0.19727341382
ACH-000070,-0.217818220086
ACH-000075,0.254483882693
ACH-000078,0.08552521863649999
ACH-000082,-0.0872526253717
ACH-000085,-0.179013862337
ACH-000086,0.09513849820350001
ACH-000087,-0.142644467996
ACH-000092,0.0928356861372
ACH-000095,0.0794448708267
ACH-000097,-0.157378066106
ACH-000098,0.0533299664365
ACH-000099,0.0901704611307
ACH-000108,0.05864337008219999
ACH-000113,-0.0429245738074
ACH-000115,0.0648603452362
ACH-000116,-0.0343657814145
ACH-000118,0.0708312922817
ACH-000120,-0.211353961477
ACH-000123,-0.09007126316839999
ACH-000127,-0.0380744767811
ACH-000128,0.0410546002162
ACH-000132,0.0611516926501
ACH-000133,-0.00874416692792
ACH-000137,-0.196235655269
ACH-000138,0.142101818907
ACH-000142,-0.197746495127
ACH-000143,-0.00686660771666
ACH-000146,-0.0209665323556
ACH-000148,0.0633252164658
ACH-000150,-0.151115730498
ACH-000152,0.127178912079
ACH-000153,0.00816617716921
ACH-000159,0.12174642701199999
ACH-000160,0.07602889956310001
ACH-000163,0.0008618249735789999
ACH-000167,-0.00537821892154
ACH-000168,-0.348786538451
ACH-000169,0.158437113313
ACH-000178,0.056608842774900005
ACH-000182,0.00238289128421
ACH-000183,-0.050061881347199993
ACH-000188,0.026506845611299998
ACH-000189,-0.529094274679
ACH-000190,0.00681327562394
ACH-000198,-0.04861974074850001
ACH-000204,0.12905461617699998
ACH-000206,-0.0514293917313
ACH-000207,0.45609081077799996
ACH-000211,-0.0344770282425
ACH-000215,0.0386911758334
ACH-000221,-0.012008629993100001
ACH-000222,0.0851315611075
ACH-000223,0.0279307636799
ACH-000226,0.151719445774
ACH-000227,-0.021067141854500003
ACH-000228,-0.010613367201100002
ACH-000231,-0.0899740651254
ACH-000232,0.0390754403195
ACH-000233,0.0256294996764
ACH-000234,0.0815536404032
ACH-000235,0.00811155390567
ACH-000237,0.09694929246310001
ACH-000238,-0.055004345252
ACH-000243,0.043296004403499996
ACH-000244,0.132177588374
ACH-000246,-0.13019814276900002
ACH-000248,0.184736757615
ACH-000250,-0.115068480147
ACH-000251,-0.15950049312
ACH-000253,-0.0165420533797
ACH-000255,-0.0246474882313
ACH-000256,-0.09273127703600001
ACH-000257,-0.0583287194854
ACH-000258,-0.0397436565136
ACH-000259,-0.0511467016995
ACH-000260,0.11626780874800001
ACH-000261,-0.0217531584886
ACH-000262,-0.0959309997841
ACH-000263,0.188712977825
ACH-000264,-0.145410617222
ACH-000265,0.050426182224000006
ACH-000266,0.0933582851933
ACH-000272,0.13547918030300002
ACH-000273,0.0728467974626
ACH-000274,-0.017369133085199998
ACH-000277,0.20658853886
ACH-000278,0.18459505417199998
ACH-000279,0.0233631097619
ACH-000280,-0.0593013777563
ACH-000281,0.14516749782299998
ACH-000288,-0.13903160720899999
ACH-000291,0.0796656450698
ACH-000293,-0.310983378737
ACH-000294,0.126936954258
ACH-000295,-0.0695485059639
ACH-000296,0.144509563407
ACH-000302,0.0346390104675
ACH-000304,0.360067323494
ACH-000307,-0.098882881958
ACH-000308,-0.0695923224341
ACH-000310,0.25493652244000004
ACH-000311,0.18861516966400002
ACH-000312,0.103718849336
ACH-000315,0.20984345925
ACH-000316,-0.265404602118
ACH-000317,0.039021100072
ACH-000318,0.0840772033526
ACH-000319,0.057818734155
ACH-000320,0.37529463015500003
ACH-000322,-0.026302950828400003
ACH-000323,0.11715469741800001
ACH-000324,-0.031480613257900004
ACH-000329,-0.110293543213
ACH-000330,0.19960207853
ACH-000331,0.217572627409
ACH-000332,-0.0388534140873
ACH-000334,-0.0520555610989
ACH-000335,-0.0754054975483
ACH-000336,0.358495349373
ACH-000337,0.0155897405901
ACH-000339,-0.00112438182478
ACH-000341,0.149199485271
ACH-000348,0.046470301770099996
ACH-000350,0.103421107343
ACH-000352,0.0818640085845
ACH-000356,-0.089884215907
ACH-000361,0.00331181574264
ACH-000362,0.117198390473
ACH-000363,-0.09703857139799998
ACH-000364,-0.0110151708078
ACH-000365,0.134001290221
ACH-000366,0.0605358938572
ACH-000368,0.17979389839600002
ACH-000374,0.15098377715999997
ACH-000375,0.155466003448
ACH-000376,0.009570645173919999
ACH-000381,0.023686365153799998
ACH-000383,0.0795583581661
ACH-000387,0.126474091756
ACH-000389,0.195525820417
ACH-000390,-0.0328111933408
ACH-000393,0.060401515630099996
ACH-000395,-0.0224065481824
ACH-000397,0.0433439290922
ACH-000401,0.0954289404179
ACH-000402,-0.0760598840735
ACH-000403,-0.0512127365735
ACH-000404,0.0096450007287
ACH-000406,0.0989817469566
ACH-000407,0.09600481791149999
ACH-000408,0.09484725094360001
ACH-000410,-0.0678649291635
ACH-000411,0.0515258911587
ACH-000414,0.0204881563456
ACH-000415,-0.0418086396104
ACH-000416,0.0938976698276
ACH-000420,-0.113987892447
ACH-000421,0.0372098204541
ACH-000424,0.176688414043
ACH-000425,-0.00678512384108
ACH-000426,0.0504245272382
ACH-000427,-0.0163159436992
ACH-000433,-0.108661864157
ACH-000436,-0.00107127348224
ACH-000444,-0.07919959823739998
ACH-000445,0.140974645534
ACH-000448,0.0505532579483
ACH-000450,-0.028877137036399998
ACH-000452,-0.0526181160071
ACH-000454,0.0861291600387
ACH-000458,-0.13540258484
ACH-000459,-0.114720814871
ACH-000460,0.0450099225923
ACH-000461,0.0463913646786
ACH-000463,0.152205756815
ACH-000464,0.12110152490599999
ACH-000466,0.0018561671078399999
ACH-000467,-0.18075448280200002
ACH-000468,0.112256933445
ACH-000469,-0.07680291913619999
ACH-000470,0.100743932008
ACH-000471,0.0288859351412
ACH-000472,-0.006682994927770001
ACH-000473,-0.0192287624153
ACH-000475,-0.10212089122700001
ACH-000476,0.0310087506367
ACH-000477,-0.12254657977700001
ACH-000480,-0.0761725227114
ACH-000481,-0.0294746539608
ACH-000483,-0.155771974465
ACH-000484,0.165243247767
ACH-000485,-0.133679807543
ACH-000486,-0.0375045076243
ACH-000487,0.0175121706606
ACH-000488,-0.044898955262900005
ACH-000490,-0.08628160890280001
ACH-000491,0.0269382144338
ACH-000495,-0.212559510555
ACH-000496,-0.0315549268316
ACH-000499,0.029507048493300003
ACH-000500,-0.565647924148
ACH-000502,-0.192989349547
ACH-000503,0.19489340973299998
ACH-000505,-0.0814873245635
ACH-000507,-0.11651688289300001
ACH-000510,0.0123690849197
ACH-000511,0.0707883056134
ACH-000512,0.19671247278
ACH-000516,-0.0574134979834
ACH-000517,0.0943277893269
ACH-000518,-0.0325279537328
ACH-000520,-0.0182409805135
ACH-000521,0.11688717458100001
ACH-000522,0.00269506010142
ACH-000524,0.269472395282
ACH-000527,-0.00571090629052
ACH-000528,0.11003251702500001
ACH-000537,0.05483442075830001
ACH-000541,-0.17873338901799998
ACH-000542,0.050047210764399996
ACH-000544,0.025895641641
ACH-000545,0.05661691058209999
ACH-000547,-0.11484688375999998
ACH-000548,-0.11572901257200001
ACH-000549,-0.0404323108585
ACH-000550,-0.11204486090600001
ACH-000552,-0.005864605899060001
ACH-000556,-0.186192512533
ACH-000557,-0.10206102095899999
ACH-000570,0.018237681629400003
ACH-000571,0.0961061461761
ACH-000573,0.128611710725
ACH-000576,0.129664765885
ACH-000580,-0.035091451285699994
ACH-000584,-0.0744094568775
ACH-000585,-0.020476871936700003
ACH-000588,-0.0423132536838
ACH-000589,0.012736377172399999
ACH-000591,-0.227642439626
ACH-000593,0.05525038629930001
ACH-000600,-0.0197170644147
ACH-000601,-0.0400714461742
ACH-000604,0.17435841692600001
ACH-000605,-0.0709240046469
ACH-000606,-0.10560066768
ACH-000608,-0.0621427568045
ACH-000614,-0.0107264666334
ACH-000616,0.134488554014
ACH-000618,0.056192500484699995
ACH-000619,-0.0193317423272
ACH-000620,0.128225314785
ACH-000621,-0.148036599784
ACH-000622,-0.0860790139192
ACH-000623,-0.116749161731
ACH-000624,0.059941701064499996
ACH-000627,0.12333641320399999
ACH-000630,-0.00370935772656
ACH-000632,-0.153470417991
ACH-000633,0.030179725337900004
ACH-000637,-0.162208889001
ACH-000638,0.011186222328399999
ACH-000646,-0.31828581673
ACH-000647,-0.0136772549915
ACH-000648,-0.0930787988993
ACH-000649,0.015094078198500002
ACH-000651,0.19407475758200002
ACH-000652,0.0861362879937
ACH-000653,0.0711370518805
ACH-000657,-0.050687830109299996
ACH-000658,0.239319642548
ACH-000661,0.0519491127114
ACH-000662,-0.00387009732395
ACH-000663,-0.037680213518199994
ACH-000665,-0.04363755185669999
ACH-000671,-0.341178405389
ACH-000673,-0.039063640423
ACH-000676,0.0179789338138
ACH-000677,-0.0330413309803
ACH-000681,-0.055755942136000006
ACH-000682,-0.0729433187485
ACH-000683,0.028726157975400003
ACH-000684,0.0287230350367
ACH-000688,0.00936236019541
ACH-000693,0.08363870533510001
ACH-000694,0.114800075659
ACH-000695,-0.333617630951
ACH-000696,-0.0161708707636
ACH-000697,-0.0628656793777
ACH-000699,-0.10189341788100001
ACH-000701,0.0865336278442
ACH-000706,0.17184397730700002
ACH-000711,0.0353731733686
ACH-000713,-0.251527660967
ACH-000714,0.0324856261535
ACH-000718,-0.0031288929940700002
ACH-000720,-0.0672332716323
ACH-000721,-0.09893702888260002
ACH-000724,-0.166760044881
ACH-000725,-0.364625972499
ACH-000732,-0.291231738869
ACH-000734,0.104966749455
ACH-000735,0.07248496139539999
ACH-000736,0.0293342253766
ACH-000738,0.047106097871199994
ACH-000746,-0.0177427687581
ACH-000747,-0.0247710294167
ACH-000748,-0.0715520589774
ACH-000753,0.0450145816614
ACH-000756,-0.04322798863530001
ACH-000757,-0.0186707056781
ACH-000758,0.16693808191099999
ACH-000760,-0.057949270212699994
ACH-000763,0.034077621961599996
ACH-000764,-0.269496376652
ACH-000765,0.040737325265699995
ACH-000766,0.0658605374051
ACH-000767,-0.11760620337099999
ACH-000768,0.0733305129317
ACH-000769,0.017697651923900003
ACH-000770,-0.0388444810236
