,PICK1 (9463)
ACH-000316,0.0662815698142
ACH-000317,-0.0267467334357
ACH-000318,-0.253553433713
ACH-000319,-0.16679061632
ACH-000320,-0.0987111198727
ACH-000322,0.022742529821299998
ACH-000323,-0.251655913276
ACH-000324,-0.08830216187960001
ACH-000329,-0.135121252604
ACH-000330,-0.109570535614
ACH-000331,2.90861228697e-05
ACH-000332,-0.0760618077982
ACH-000334,-0.295939315376
ACH-000335,-0.285595177716
ACH-000336,-0.057119409195400005
ACH-000337,-0.376263876423
ACH-000339,-0.07154964777680001
ACH-000341,0.05556239371590001
ACH-000348,0.064264611836
ACH-000350,0.0605120806972
ACH-000352,-0.117837329477
ACH-000356,-0.30167897796300003
ACH-000361,-0.199923529212
ACH-000362,-0.124249856598
ACH-000363,-0.163027168255
ACH-000364,-0.17343285035
ACH-000365,-0.20246275515700002
ACH-000366,-0.125911863446
ACH-000368,-0.35955040171999997
ACH-000374,0.00569761579827
ACH-000375,0.0593585569729
ACH-000376,-0.153277039274
ACH-000381,-0.13793377621
ACH-000383,-0.0666223715092
ACH-000387,-0.16710532158500002
ACH-000389,-0.30139184747
ACH-000390,-0.227838794142
ACH-000393,-0.169298501793
ACH-000395,0.0226312837379
ACH-000397,0.0117585133365
ACH-000401,-0.32633728184099997
ACH-000402,-0.266389190846
ACH-000403,-0.0148856976838
ACH-000404,-0.183964455775
ACH-000406,-0.14467429432
ACH-000407,-0.157569895993
ACH-000408,-0.248748871404
ACH-000410,-0.195269032731
ACH-000411,0.048009563369
ACH-000414,-0.153576316051
ACH-000415,-0.120116226254
ACH-000416,-0.126913614956
ACH-000420,-0.158123836671
ACH-000421,-0.0613174491192
ACH-000424,-0.300785622027
ACH-000425,-0.551607980703
ACH-000426,0.09118032775839999
ACH-000427,-0.209271919088
ACH-000433,-0.09270083362230001
ACH-000436,0.10478263324300001
ACH-000444,-0.201905526878
ACH-000445,-0.10040354224300001
ACH-000448,-0.122546285802
ACH-000450,-0.21575985364
ACH-000452,-0.0869517681976
ACH-000454,-0.272135676556
ACH-000458,-0.18711295310800002
ACH-000459,-0.025830533204
ACH-000460,-0.0703272067103
ACH-000461,-0.201237688401
ACH-000463,-0.0849829587602
ACH-000464,-0.0645292107591
ACH-000466,-0.101446446934
ACH-000467,-0.053862287307599996
ACH-000468,-0.24067891123399998
ACH-000469,-0.200137629219
ACH-000470,-0.09080873307870001
ACH-000471,-0.268859047206
ACH-000472,-0.348647851644
ACH-000473,-0.123873841777
ACH-000475,-0.08810875523669999
ACH-000476,-0.06151932753719999
ACH-000477,-0.196281249095
ACH-000480,0.0654358288901
ACH-000481,0.029868172936999997
ACH-000483,-0.265701657954
ACH-000484,-0.061555439847300004
ACH-000485,-0.17441575154800001
ACH-000486,-0.249596242076
ACH-000487,-0.0805783385642
ACH-000488,-0.20694071546300002
ACH-000490,-0.27289346898899997
ACH-000491,-0.142440932992
ACH-000495,0.0314757548863
ACH-000496,-0.0378917220412
ACH-000499,-0.39148631056100003
ACH-000500,0.110729626312
ACH-000502,-0.059478923348099996
ACH-000503,-0.17002408682999998
ACH-000505,-0.0780993894104
ACH-000507,-0.160215907466
ACH-000510,-0.29680775859
ACH-000511,-0.00477094681916
ACH-000512,0.0182344208261
ACH-000516,-0.5125875848879999
ACH-000517,-0.04701373714240001
ACH-000518,-0.303199176572
ACH-000520,-0.00295168850128
ACH-000521,-0.062100142857300006
ACH-000522,0.132170827699
ACH-000524,-0.021661585148
ACH-000527,-0.269893216662
ACH-000528,-0.138653377488
ACH-000537,-0.0443777540304
ACH-000541,-0.148957696108
ACH-000542,-0.0711740655338
ACH-000544,-0.0189734511397
ACH-000545,-0.152459177153
ACH-000547,-0.08952046937540001
ACH-000548,-0.106600096721
ACH-000549,0.0046309518318199995
ACH-000550,-0.0471824060991
ACH-000552,-0.236794845654
ACH-000556,-0.291266952595
ACH-000557,-0.134420081246
ACH-000570,-0.139958891445
ACH-000571,-0.139094777394
ACH-000573,-0.16925107891600003
ACH-000576,-0.11995295004499999
ACH-000580,-0.169359722458
ACH-000584,0.0177161511137
ACH-000585,0.0555782806461
ACH-000588,-0.106802230316
ACH-000589,-0.137956903558
ACH-000591,-0.114209254924
ACH-000593,-0.131173329394
ACH-000600,0.0378366997733
ACH-000601,-0.198955482974
ACH-000604,-0.249963346426
ACH-000605,-0.125633752037
ACH-000606,-0.19133924736400001
ACH-000608,-0.19096027343699998
ACH-000614,-0.38203508301600003
ACH-000616,-0.051287534649900005
ACH-000618,-0.266564948333
ACH-000619,-0.10581103034499999
ACH-000620,-0.048829920443900006
ACH-000621,-0.129773283176
ACH-000622,-0.15431754781600002
ACH-000623,-0.37802670974
ACH-000624,-0.187560050803
ACH-000627,-0.227412958094
ACH-000630,-0.172179799611
ACH-000632,-0.210612097115
ACH-000633,-0.35816739136200004
ACH-000637,-0.0964430007635
ACH-000638,-0.106259920349
ACH-000646,-0.0858355069242
ACH-000647,-0.130645376487
ACH-000648,0.156147472703
ACH-000649,-0.029449382193900003
ACH-000651,-0.193652487577
ACH-000652,-0.16149917309
ACH-000653,-0.239184317348
ACH-000657,-0.11579172183900001
ACH-000658,-0.08226766759389999
ACH-000661,-0.192266484786
ACH-000662,-0.536738235591
ACH-000663,-0.0264337615669
ACH-000665,-0.274744213238
ACH-000671,-0.0211992897168
ACH-000673,-0.33128419051999997
ACH-000676,-0.09693983687660002
ACH-000677,-0.23567732501400002
ACH-000681,-0.0914791626871
ACH-000682,-0.194747501665
ACH-000683,0.018302564987999998
ACH-000684,-0.0678104332156
ACH-000688,0.039336076523599994
ACH-000693,-0.239723094285
ACH-000694,-0.199634785574
ACH-000695,-0.0826685567025
ACH-000696,-0.108489231423
ACH-000697,-0.11698474660800001
ACH-000699,-0.0880905908267
ACH-000701,-0.19918509315400001
ACH-000706,-0.12380984419600001
ACH-000711,-0.16856972628
ACH-000713,0.00626252197358
ACH-000714,0.0409519192587
ACH-000718,0.0792270946033
ACH-000720,-0.0937590254214
ACH-000721,-0.21718099737799998
ACH-000724,-0.33834783494099996
ACH-000725,-0.311009475268
ACH-000732,-0.161955590828
ACH-000734,-0.126724028042
ACH-000735,-0.227770364085
ACH-000736,-0.0783095807357
ACH-000738,-0.0637518442715
ACH-000746,-0.351109629957
ACH-000747,-0.241102871481
ACH-000748,-0.0778709851038
ACH-000753,-0.148515574943
ACH-000756,-0.36784529722
ACH-000757,-0.224482955621
ACH-000758,-0.15890878156500002
ACH-000760,-0.243073911012
ACH-000763,-0.326648653245
ACH-000764,0.17010358954799998
ACH-000765,-0.21144400750300002
ACH-000766,-0.222056759463
ACH-000767,-0.19313350230999998
ACH-000768,-0.150630454094
ACH-000769,-0.15196938988199998
ACH-000770,-0.10911096222899999
ACH-000771,-0.105820242989
ACH-000773,-0.16514478674900002
ACH-000776,-0.254066454871
ACH-000777,-0.09756829248160001
ACH-000778,-0.263164495446
ACH-000781,-0.16793637023299998
ACH-000782,-0.263339389371
ACH-000783,-0.036505815823699994
ACH-000784,-0.22680284895
ACH-000785,0.0138609846808
ACH-000787,-0.183632475977
ACH-000788,-0.310797819235
ACH-000791,-0.228052424562
ACH-000792,0.0989791984385
ACH-000794,-0.13191893761600001
ACH-000796,0.0120981345415
ACH-000799,-0.116758952677
ACH-000800,-0.37225718399400004
ACH-000802,-0.164200549835
ACH-000804,0.134806535951
ACH-000805,-0.39174919053199997
ACH-000809,-0.094203112771
ACH-000810,0.0593346305399
ACH-000811,0.00960274196788
ACH-000817,-0.22645656664799999
ACH-000819,-0.226202675676
ACH-000820,-0.347858110823
ACH-000821,-0.285173383292
ACH-000822,-0.0185278923813
ACH-000823,-0.221611188123
ACH-000824,0.152942940453
ACH-000827,-0.135187553862
ACH-000829,-0.0981431216602
ACH-000831,-0.33752591037199997
ACH-000832,-0.263259864526
ACH-000833,-0.037760322055000003
ACH-000834,-0.110169908722
ACH-000835,-0.10169432833599999
ACH-000836,-0.036566453177199996
ACH-000837,-0.167531694833
ACH-000838,-0.063848349717
ACH-000839,-0.151752868621
ACH-000840,0.11178876918899999
ACH-000841,-0.201230128829
ACH-000843,-0.056385478778499996
ACH-000846,-0.164634572731
ACH-000847,-0.13688191279
ACH-000848,-0.13581048828199999
ACH-000849,-0.0336010399395
ACH-000851,0.00861462080504
ACH-000855,-0.234695448873
ACH-000856,-0.0683145405942
ACH-000858,-0.215033756142
ACH-000859,-0.32341367367400004
ACH-000861,0.296562052562
ACH-000862,-0.11412789414899999
ACH-000865,-0.133675160865
ACH-000866,-0.19028565702999997
ACH-000867,-0.115104457676
ACH-000869,0.0260733913122
ACH-000872,-0.0773889540122
ACH-000873,-0.281555038168
ACH-000876,0.09644622401860001
ACH-000878,-0.238859102608
ACH-000880,-0.136215451819
ACH-000881,-0.198421513544
ACH-000882,-0.08481386678760001
ACH-000884,-0.37994396287199994
ACH-000885,-0.0457769932429
ACH-000887,-0.0354324845301
ACH-000888,-0.09120303158389999
ACH-000889,-0.10667078568499999
ACH-000890,-0.514467191374
ACH-000896,-0.198617529966
ACH-000898,-0.114086304791
ACH-000900,-0.276976426718
ACH-000901,-0.0276053643736
ACH-000905,-0.0771892001192
ACH-000906,-0.144238849063
ACH-000907,-0.0353045296111
ACH-000910,-0.175818740494
ACH-000911,-0.18653042279399998
ACH-000912,-0.122571890155
ACH-000913,-0.0272351578525
ACH-000915,-0.0288384611441
ACH-000916,-0.137018391277
ACH-000917,-0.189813609899
ACH-000921,-0.18422653201499997
ACH-000924,-0.21985664120099999
ACH-000926,-0.000987628413783
ACH-000928,-0.0585190497636
ACH-000929,-0.0916180235805
ACH-000932,-0.0549899508894
ACH-000935,-0.10535983585200001
ACH-000936,-0.0471426905493
ACH-000937,-0.342167253825
ACH-000938,-0.110577158329
ACH-000939,0.075447092094
ACH-000941,-0.129439049153
ACH-000943,-0.08660107801830001
ACH-000946,-0.013890130859
ACH-000947,-0.088300206274
ACH-000948,-0.13849939037
ACH-000950,-0.15399836201199998
ACH-000953,-0.293951452949
ACH-000957,-0.0869989976798
ACH-000958,-0.106937287996
ACH-000960,-0.09736943058080001
ACH-000963,-0.32912837487700003
ACH-000968,-0.30065071534800003
ACH-000969,0.0852218959616
ACH-000973,-0.0624543595059
ACH-000974,-0.15123807465999997
ACH-000975,-0.21092008808899998
ACH-000976,-0.0332250888068
ACH-000978,-0.10896948605699999
ACH-000980,-0.113134627791
ACH-000984,-0.043333155274300005
ACH-000986,-0.21476112022399999
ACH-000988,-0.165758392698
ACH-000993,0.0831342044451
ACH-000994,-0.0725299036396
ACH-000996,-0.0229989231834
ACH-001001,-0.17145135512600002
ACH-001020,0.167126299439
ACH-001028,0.0242404114792
ACH-001031,-0.050312356449699995
ACH-001038,-0.13594646475
ACH-001048,-0.151969892701
ACH-001050,-0.0377339705229
ACH-001053,-0.254967436707
ACH-001054,-0.0668141755119
ACH-001061,-0.0713033762945
ACH-001067,-0.0127525041007
ACH-001075,-0.135893805129
ACH-001096,-0.21392576942400002
ACH-001128,0.8532983872930001
ACH-001134,-0.059519033496900006
ACH-001151,-0.0842481213114
ACH-001163,-0.302309583736
ACH-001164,-0.270829773361
ACH-001173,-0.119274467183
ACH-001183,-0.234614948739
ACH-001184,-0.00198333557981
ACH-001190,-0.53595945405
ACH-001192,-0.31507799257
ACH-001193,0.010654610293299999
ACH-001196,0.0693026070017
ACH-001197,-0.138322166076
ACH-001205,-0.318394404385
ACH-001211,0.08825519790729999
ACH-001212,0.51054425211
ACH-001228,-0.0755497925436
ACH-001232,-0.17288934729000002
ACH-001239,-0.278406397009
ACH-001274,-0.09924172866049999
ACH-001275,-0.161221626289
ACH-001277,-0.16145852362500002
ACH-001278,-0.153551750214
ACH-001280,-0.11479172905
ACH-001283,-0.179926034329
ACH-001289,-0.0909761692512
ACH-001295,-0.162852115376
ACH-001300,-0.14556481727499998
ACH-001301,-0.1647876489
ACH-001302,-0.24840239667300001
ACH-001303,-0.6263687623399999
ACH-001306,-0.14787271464
ACH-001318,-0.20920017471900001
ACH-001322,-0.059968843048499997
ACH-001328,-0.11891831557
ACH-001332,-0.288415052059
ACH-001333,-0.0490253479177
ACH-001336,-0.160613386211
ACH-001340,-0.152676398356
ACH-001346,-0.133215679351
ACH-001353,-0.0435287055076
ACH-001354,-0.26908627096099996
ACH-001367,0.05550869984540001
ACH-001368,-0.250963107609
ACH-001374,-0.0487336534966
ACH-001375,-0.215875536607
ACH-001377,-0.0196078175061
ACH-001380,-0.020529216572
ACH-001391,-0.337054751616
ACH-001407,-0.21281946785999997
ACH-001408,-0.183655610896
ACH-001413,-0.265900700548
ACH-001430,-0.19304042165399998
ACH-001431,-0.182894812359
ACH-001450,-0.102344179917
ACH-001496,-0.019810223454799998
ACH-001500,-0.0784079947137
ACH-001521,-0.10271977080900001
ACH-001523,0.015463426526600002
ACH-001532,-0.0972602381009
ACH-001536,-0.08806778766909999
ACH-001550,0.0217462873911
ACH-001552,-0.358148326299
ACH-001554,-0.20042621370799998
ACH-001645,-0.242707745553
ACH-001654,-0.108053786876
ACH-001715,-0.457787417306
ACH-001735,-0.25456939198
ACH-001736,-0.247464823942
ACH-001737,-0.35681381370899995
ACH-001740,-0.0564690175885
ACH-001745,-0.0563571407919
ACH-001750,-0.300834452828
ACH-001765,-0.0819715170724
ACH-001956,-0.197293577783
ACH-001957,-0.121809167599
