,FAM26F (441168)
ACH-000004,0.07422745137680001
ACH-000007,0.0837841073726
ACH-000009,-0.107181014139
ACH-000011,0.156541736277
ACH-000012,0.0686281467239
ACH-000013,0.06940724961900001
ACH-000014,0.00404903815206
ACH-000015,0.0109094292608
ACH-000017,0.0149908965261
ACH-000018,-0.249875271477
ACH-000019,0.00560853928205
ACH-000021,-0.18087164389199997
ACH-000022,0.0958702377135
ACH-000025,0.054149203106699996
ACH-000028,-0.005983280031420001
ACH-000030,-0.0295453010365
ACH-000035,0.0770801938622
ACH-000036,-0.00979493667467
ACH-000037,0.2629398145
ACH-000039,0.120946495152
ACH-000040,0.024286755328799998
ACH-000041,-0.0368810467762
ACH-000042,0.0421131037975
ACH-000045,0.0123297742343
ACH-000047,0.135421813158
ACH-000052,-0.0186477107596
ACH-000053,-0.0226172653967
ACH-000054,-0.038608267555699995
ACH-000055,-0.24359308723900003
ACH-000060,0.0204738277045
ACH-000067,0.0372293512932
ACH-000070,0.09515346748189998
ACH-000075,0.07023380964369999
ACH-000078,-0.0214179428876
ACH-000082,-0.00348299419246
ACH-000085,-0.24505276709100002
ACH-000086,0.12055436412000001
ACH-000087,-0.044825426194699994
ACH-000092,-0.111113876546
ACH-000095,0.038514336813599996
ACH-000097,-0.00731097105843
ACH-000098,-0.00314273012786
ACH-000099,0.061049951719399996
ACH-000108,0.047374100740199994
ACH-000113,0.061384509088699996
ACH-000115,0.133821390797
ACH-000116,0.0665346087334
ACH-000118,-0.028751672037200002
ACH-000120,-0.00639010716716
ACH-000123,0.0033944151612300003
ACH-000127,0.0215402892637
ACH-000128,-0.0876677997693
ACH-000132,-0.0737903367965
ACH-000133,0.09289775617519999
ACH-000137,-0.0709301595817
ACH-000138,0.132392369692
ACH-000142,0.060490705879199996
ACH-000143,0.182861767349
ACH-000146,0.071248948273
ACH-000148,0.0183823002
ACH-000150,-0.250095246398
ACH-000152,0.205036391155
ACH-000153,0.06894429462169999
ACH-000159,0.07568297333219999
ACH-000160,0.033761830730000005
ACH-000163,0.09724017815189999
ACH-000167,0.0680678772969
ACH-000168,0.0273562412191
ACH-000169,0.06464747075680001
ACH-000178,0.08546825598660002
ACH-000182,0.0860906122064
ACH-000183,-0.030067643563799998
ACH-000188,0.0847020390297
ACH-000189,0.09234454628529999
ACH-000190,0.11073397870200001
ACH-000198,0.0337704080703
ACH-000204,0.09613391022029999
ACH-000206,0.0332074779512
ACH-000207,-0.0895839377049
ACH-000211,0.0145399989573
ACH-000215,0.042972003706900005
ACH-000221,0.0245639665736
ACH-000222,-0.11733964909399999
ACH-000223,0.030317268720100002
ACH-000226,0.0586972848852
ACH-000227,-0.156335547117
ACH-000228,-0.021907345391199998
ACH-000231,-0.0671572206142
ACH-000232,0.015893078460299997
ACH-000233,0.122463605335
ACH-000234,0.0460553102697
ACH-000235,0.0731218079214
ACH-000237,0.0405338087094
ACH-000238,0.0336560309559
ACH-000243,0.06757237755390001
ACH-000244,0.08546579448760001
ACH-000246,0.0177745266093
ACH-000248,0.0558552528383
ACH-000250,0.0795202272415
ACH-000251,0.170050852188
ACH-000253,0.0815325588809
ACH-000255,-0.0394831655065
ACH-000256,-0.055574620878
ACH-000257,0.117394163882
ACH-000258,0.258441137482
ACH-000259,0.022994559127799997
ACH-000260,0.011796967696200002
ACH-000261,-0.051166723958900005
ACH-000262,0.0604848615951
ACH-000263,-0.135273651922
ACH-000264,-0.038020985956599994
ACH-000265,0.0951482916202
ACH-000266,-0.0407916149813
ACH-000272,0.039781749337199995
ACH-000273,-0.10746964005899999
ACH-000274,-0.027671599306
ACH-000277,0.08226492212789999
ACH-000278,-0.023127316023400003
ACH-000279,0.0821266046727
ACH-000280,-0.0553466194343
ACH-000281,0.0421872174694
ACH-000288,0.0317076294206
ACH-000291,0.0568923137801
ACH-000293,-0.12321076182099999
ACH-000294,0.0346634660123
ACH-000295,-0.0525797367254
ACH-000296,0.11568693353399999
ACH-000302,0.025232572365700003
ACH-000304,0.112080844787
ACH-000307,0.0768076806183
ACH-000308,-0.0765487832657
ACH-000310,0.0955564190459
ACH-000311,0.243193932581
ACH-000312,0.0536153176066
ACH-000315,-0.021324974572900002
ACH-000316,0.0626722366187
ACH-000317,0.176306736252
ACH-000318,-0.10427983900900001
ACH-000319,-0.0471151024548
ACH-000320,0.0178563293461
ACH-000322,0.0242876748819
ACH-000323,0.018918314430200003
ACH-000324,0.0363112033409
ACH-000329,0.115768790943
ACH-000330,0.0898427377278
ACH-000331,-0.019829146709200003
ACH-000332,0.0669853270756
ACH-000334,-0.0957961968813
ACH-000335,0.136583353203
ACH-000336,9.59140303148e-05
ACH-000337,0.0513524153706
ACH-000339,-0.00781383638879
ACH-000341,0.137009348697
ACH-000348,-0.052933608893
ACH-000350,0.10193471158600001
ACH-000352,0.0904335124137
ACH-000356,0.0817436260677
ACH-000361,-0.0153452257272
ACH-000362,0.152258459599
ACH-000363,-0.052121243520400005
ACH-000364,-0.0729208559471
ACH-000365,0.057052576415499996
ACH-000366,0.0707455481621
ACH-000368,0.168541246688
ACH-000374,0.189162796794
