,CPQ (10404)
ACH-000273,-0.370996798505
ACH-000274,-0.41658851973600003
ACH-000277,-0.165360769924
ACH-000278,-0.28533674593499997
ACH-000279,0.0218604719553
ACH-000280,0.0706864536498
ACH-000281,-0.28526751476100004
ACH-000288,-0.0892551478862
ACH-000291,-0.046920876668999995
ACH-000293,-0.334150913166
ACH-000294,-0.0821813342885
ACH-000295,-0.0957431037555
ACH-000296,-0.304648831268
ACH-000302,-0.22748501422200001
ACH-000304,-0.200458305163
ACH-000307,-0.201334164905
ACH-000308,-0.179944152168
ACH-000310,-0.42560892899400005
ACH-000311,-0.389404239834
ACH-000312,-0.20483187724
ACH-000315,0.13018471754
ACH-000316,-0.196545465024
ACH-000317,-0.259429153265
ACH-000318,-0.449502365307
ACH-000319,-0.106478712266
ACH-000320,-0.43738017491000003
ACH-000322,-0.25829629170699997
ACH-000323,-0.0787904839892
ACH-000324,-0.288159747971
ACH-000329,-0.263425952818
ACH-000330,-0.255422487678
ACH-000331,-0.494650002046
ACH-000332,-0.29679707166200003
ACH-000334,-0.283239472444
ACH-000335,-0.336800369064
ACH-000336,-0.245397493738
ACH-000337,-0.135003108982
ACH-000339,-0.177788588765
ACH-000341,-0.18649099591600002
ACH-000348,-0.23445649904
ACH-000350,-0.24698665077100002
ACH-000352,-0.228352678353
ACH-000356,-0.038321553974800006
ACH-000361,-0.13671950882
ACH-000362,-0.40781190648000004
ACH-000363,-0.212788963659
ACH-000364,-0.150698749681
ACH-000365,-0.25237642132
ACH-000366,-0.19721975828299998
ACH-000368,-0.240127592797
ACH-000374,0.0171957708455
ACH-000375,-0.37201553587700004
ACH-000376,-0.160318723694
ACH-000381,-0.00206016485051
ACH-000383,-0.354912407365
ACH-000387,-0.13035980784600001
ACH-000389,-0.288520342547
ACH-000390,-0.157648706041
ACH-000393,-0.23406586639899998
ACH-000395,-0.23699223452399998
ACH-000397,-0.19749093671100001
ACH-000401,-0.310363873308
ACH-000402,-0.28034903878
ACH-000403,-0.567237427347
ACH-000404,-0.23625255777100002
ACH-000406,-0.118756951722
ACH-000407,0.0188548329204
ACH-000408,-0.168493331348
ACH-000410,-0.23064976510200003
ACH-000411,-0.120205192698
ACH-000414,-0.274548474212
ACH-000415,-0.252852478533
ACH-000416,-0.160199249245
ACH-000420,-0.23693538600000003
ACH-000421,-0.229296056662
ACH-000424,-0.12126132689
ACH-000425,-0.398402547892
ACH-000426,-0.217677528744
ACH-000427,-0.208076328484
ACH-000433,-0.175815753578
ACH-000436,-0.27123181097
ACH-000444,-0.154693803695
ACH-000445,-0.174901622042
ACH-000448,-0.407503336238
ACH-000450,-0.219658178413
ACH-000452,-0.172469964294
ACH-000454,-0.0932976422173
ACH-000458,-0.253207607076
ACH-000459,0.251030805172
ACH-000460,-0.314496240473
ACH-000461,-0.227116930134
ACH-000463,-0.166662726206
ACH-000464,-0.20553219015000002
ACH-000466,-0.167451888316
ACH-000467,-0.220829592351
ACH-000468,-0.332471780614
ACH-000469,-0.219763023503
ACH-000470,-0.22392146179000003
ACH-000471,-0.272156797172
ACH-000472,-0.34486768076700003
ACH-000473,-0.20844406102899998
ACH-000475,-0.252146371439
ACH-000476,-0.15003993799100002
ACH-000477,-0.34293920288400004
ACH-000480,-0.210720439469
ACH-000481,-0.211486972174
ACH-000483,-0.40964689364699997
ACH-000484,-0.0650003922298
ACH-000485,-0.36992471601899996
ACH-000486,-0.178119945381
ACH-000487,-0.284479116167
ACH-000488,-0.0860036131375
ACH-000490,-0.235432063361
ACH-000491,-0.38521934539999997
ACH-000495,-0.558169941785
ACH-000496,-0.172311966138
ACH-000499,-0.19623962735800002
ACH-000500,-0.44093714266199996
ACH-000502,-0.23875575112300002
ACH-000503,0.026663458823500002
ACH-000505,-0.351917534692
ACH-000507,-0.20172368666499998
ACH-000510,-0.303497404793
ACH-000511,-0.24539520651900001
ACH-000512,-0.0673190027215
ACH-000516,-0.24123154332199997
ACH-000517,-0.281912459322
ACH-000518,-0.19937340944200002
ACH-000520,-0.356112492157
ACH-000521,-0.24459820652699998
ACH-000522,-0.144182865779
ACH-000524,-0.17865785862
ACH-000527,-0.18885689111600001
ACH-000528,-0.08548740700999999
ACH-000537,-0.140839403651
ACH-000541,-0.282238362927
ACH-000542,-0.19973781904100002
ACH-000544,-0.277756429871
ACH-000545,-0.033784432873900004
ACH-000547,-0.254229865184
ACH-000548,-0.267115523347
ACH-000549,-0.26679321162700004
ACH-000550,-0.33763429779799997
ACH-000552,-0.227277711232
ACH-000556,-0.16957472319699998
ACH-000557,-0.164802817923
ACH-000570,-0.135307114916
ACH-000571,-0.21245188466899997
ACH-000573,-0.107523956792
ACH-000576,-0.154033752339
ACH-000580,-0.140243949316
ACH-000584,-0.172496199835
ACH-000585,-0.12663048294
ACH-000588,-0.124192324681
ACH-000589,-0.149305024015
ACH-000591,-0.28750373121
ACH-000593,-0.186936599167
ACH-000600,-0.356009465448
ACH-000601,-0.317787811799
ACH-000604,-0.18359547191300002
ACH-000605,-0.32055684731199996
ACH-000606,-0.283037032126
ACH-000608,-0.26768813550000004
ACH-000614,-0.0991508456522
ACH-000616,-0.26006914402
ACH-000618,-0.0958795412684
ACH-000619,-0.388645228509
ACH-000620,-0.052504804360400004
ACH-000621,-0.278795406759
ACH-000622,-0.29677164060899996
ACH-000623,-0.142664250854
ACH-000624,-0.243208550812
ACH-000627,-0.173571849463
ACH-000630,-0.34388235299500003
ACH-000632,-0.22121434567899997
ACH-000633,-0.447102498003
ACH-000637,-0.239237913452
ACH-000638,-0.5960619940640001
ACH-000646,-0.294760322419
ACH-000647,-0.243645841679
ACH-000648,-0.20897334305
ACH-000649,-0.264628427642
ACH-000651,0.0023725743243699997
ACH-000652,-0.09080062173810001
ACH-000653,-0.35014278433300006
ACH-000657,-0.261626701413
ACH-000658,-0.327582053494
ACH-000661,-0.31274653180100004
ACH-000662,-0.448444144521
ACH-000663,-0.217593072231
ACH-000665,-0.198101103123
ACH-000671,-0.29428186433000003
ACH-000673,-0.22713125916700003
ACH-000676,-0.0144748443249
ACH-000677,-0.09430370722510001
ACH-000681,-0.312206821079
ACH-000682,-0.0225926887547
ACH-000683,-0.17788109457100001
ACH-000684,-0.325554629341
ACH-000688,-0.32978606486400003
ACH-000693,-0.276448449549
ACH-000694,-0.190030049254
ACH-000695,-0.354513447016
ACH-000696,-0.37046482226599997
ACH-000697,-0.265912201613
ACH-000699,-0.220243413209
ACH-000701,-0.0963497763206
ACH-000706,-0.126974344348
ACH-000711,-0.224366511957
ACH-000713,-0.239137603839
ACH-000714,-0.286383424997
ACH-000718,-0.178989795176
ACH-000720,-0.158574426852
ACH-000721,-0.24619298983000004
ACH-000724,-0.31402391225299997
ACH-000725,-0.203910518063
ACH-000732,-0.323316577181
ACH-000734,-0.213749067489
ACH-000735,-0.163590460824
ACH-000736,-0.072880401868
ACH-000738,-0.161606652318
ACH-000746,-0.09291103512769999
ACH-000747,-0.0787141540412
ACH-000748,-0.130388882539
ACH-000753,-0.182327213885
ACH-000756,-0.23534979708700002
ACH-000757,-0.148064497664
ACH-000758,-0.187069929213
ACH-000760,-0.313731315561
ACH-000763,-0.323293569586
ACH-000764,-0.190532226536
ACH-000765,-0.0518101421771
ACH-000766,-0.331184358651
ACH-000767,-0.250270234839
ACH-000768,-0.42967583979900004
ACH-000769,-0.34313003870399994
ACH-000770,-0.34230811609800005
ACH-000771,-0.165492153253
ACH-000773,-0.17773774113899998
ACH-000776,-0.311728880121
ACH-000777,0.0936667243983
ACH-000778,-0.408963056204
ACH-000781,-0.32717925930799996
ACH-000782,0.0161850067645
ACH-000783,-0.324891778118
ACH-000784,-0.0788474516131
ACH-000785,-0.25203727535799997
ACH-000787,-0.16096470370100002
ACH-000788,-0.144814256505
ACH-000791,-0.372346596501
ACH-000792,-0.249914010373
ACH-000794,-0.133939093447
ACH-000796,-0.304449382338
ACH-000799,-0.285723837932
ACH-000800,-0.42506401282399997
ACH-000802,-0.153613873101
ACH-000804,-0.35544321288900005
ACH-000805,-0.138420100233
ACH-000809,-0.0686158077706
ACH-000810,-0.423132948356
ACH-000811,-0.222051629256
ACH-000817,-0.0603891281026
ACH-000819,-0.131966638006
ACH-000820,0.00270679817309
ACH-000821,-0.283198173363
ACH-000822,-0.22147976183600002
ACH-000823,-0.234166672687
ACH-000824,-0.20050507307799997
ACH-000827,-0.281248096178
ACH-000829,-0.5280092295409999
ACH-000831,-0.329698588689
ACH-000832,-0.32831012449200003
ACH-000833,-0.114604942616
ACH-000834,-0.210115232159
ACH-000835,-0.0193305395135
ACH-000836,-0.394552875678
ACH-000837,-0.215095436786
ACH-000838,-0.22502935163899998
ACH-000839,-0.34678106696000005
ACH-000840,-0.12389995183800001
ACH-000841,-0.43497523736999993
ACH-000843,-0.0093080399564
ACH-000846,-0.40006934174000003
ACH-000847,-0.384683005031
ACH-000848,-0.09660941863469999
ACH-000849,-0.132377084958
ACH-000851,-0.307937748588
ACH-000855,-0.23716811840799998
ACH-000856,-0.05084996253119999
ACH-000858,-0.259143622531
ACH-000859,-0.246315358876
ACH-000861,-0.35484075131399995
ACH-000862,-0.125031868372
ACH-000865,-0.0516081846471
ACH-000866,-0.294656695658
ACH-000867,-0.367558230673
ACH-000869,-0.017648710011900003
ACH-000872,-0.16824768713399998
ACH-000873,0.0149823617091
ACH-000876,-0.178257007504
ACH-000878,0.049434906442400006
ACH-000880,-0.305108527161
ACH-000881,-0.136670849649
ACH-000882,-0.26545506056400003
ACH-000884,-0.0940315928059
ACH-000885,0.028388573240700002
ACH-000887,-0.157557604135
ACH-000888,-0.24168833999400002
ACH-000889,-0.0469723319013
ACH-000890,-0.246720812383
ACH-000896,-0.270750276871
ACH-000898,-0.41228887139
ACH-000900,-0.305909440849
ACH-000901,-0.19408113546100003
ACH-000905,-0.31473315480999997
ACH-000906,-0.211793323826
ACH-000907,-0.174401196966
ACH-000910,-0.125665097239
ACH-000911,-0.237814123213
ACH-000912,-0.155221728507
ACH-000913,-0.318103154949
ACH-000915,-0.287982724589
ACH-000916,-0.297631748086
ACH-000917,-0.226531202205
ACH-000921,-0.2557722765
ACH-000924,-0.15643352408800001
ACH-000926,-0.187188804947
ACH-000928,-0.153617400524
ACH-000929,0.129632271223
ACH-000932,-0.295311794452
ACH-000935,-0.241812998676
ACH-000936,-0.272470169815
ACH-000937,-0.392563473359
ACH-000938,-0.0544693133035
ACH-000939,0.0936509232834
ACH-000941,-0.48187175648100006
ACH-000943,-0.044729553184500004
ACH-000946,-0.133680538228
ACH-000947,-0.205609087284
ACH-000948,0.0138085088521
ACH-000950,-0.274365194343
ACH-000953,-0.23215958904599998
ACH-000957,-0.36124535196999996
ACH-000958,-0.424670344779
ACH-000960,-0.173789373913
ACH-000963,-0.262437321176
ACH-000968,-0.15545035159700002
ACH-000969,-0.41839327253700004
ACH-000973,-0.16738460713
ACH-000974,-0.226467313361
ACH-000975,-0.321308130962
ACH-000976,-0.194728378347
ACH-000978,-0.297498333631
ACH-000980,0.0265421583646
ACH-000984,-0.27607636865699997
ACH-000986,-0.15748308119999999
ACH-000988,-0.245586420953
ACH-000993,-0.133392142164
ACH-000994,-0.384315077629
ACH-000996,-0.36220705772399997
ACH-001001,-0.13718413976
ACH-001020,-0.11984879785999998
ACH-001028,-0.16681667015499999
ACH-001031,-0.135701764289
ACH-001038,-0.27760518714899995
ACH-001048,-0.197648315105
ACH-001050,-0.29410705612599997
ACH-001053,-0.061577271111399996
ACH-001054,-0.286913755695
ACH-001061,-0.236782930722
ACH-001067,-0.0611243537999
ACH-001075,-0.179558401153
ACH-001096,-0.150953886675
ACH-001128,-0.148906394965
ACH-001134,-0.40296097081
ACH-001151,-0.175057558737
ACH-001163,-0.36112573156499994
ACH-001164,-0.12454149792000001
ACH-001173,-0.249466951714
ACH-001183,-0.220195196645
ACH-001184,-0.22099435950899998
ACH-001190,-0.23779207820599998
ACH-001192,-0.335051935808
ACH-001193,-0.122731222941
ACH-001196,-0.189774813002
ACH-001197,-0.256521410326
ACH-001205,-0.155897343204
ACH-001211,-0.24400701973000002
ACH-001212,-0.049500633839
ACH-001228,-0.26246639001600003
ACH-001232,-0.301717146505
ACH-001239,-0.314623260986
ACH-001274,-0.232170119648
ACH-001275,-0.256377372081
ACH-001277,-0.488672841464
ACH-001278,-0.13306288865399998
ACH-001280,-0.20200445619000001
ACH-001283,-0.015841881274399998
ACH-001289,-0.126941091337
ACH-001295,-0.358520564687
ACH-001300,-0.33719945828599995
ACH-001301,-0.172238293442
ACH-001302,-0.07013150479289999
ACH-001303,-0.177509468532
ACH-001306,-0.29062181687800004
ACH-001318,-0.159156586141
ACH-001322,-0.22144626400800002
ACH-001328,-0.230309938781
ACH-001332,-0.33651552809199997
ACH-001333,-0.021748358558700002
ACH-001336,-0.321491376291
ACH-001340,-0.170087428797
ACH-001346,-0.16617829941
ACH-001353,-0.32776521177900003
ACH-001354,0.059316540672000005
ACH-001367,-0.225389262288
ACH-001368,-0.066512695604
ACH-001374,-0.23275202271499998
ACH-001375,-0.246512254775
ACH-001377,-0.0171141975432
ACH-001380,-0.269943011686
ACH-001391,-0.18255756481899998
ACH-001407,-0.153145306352
ACH-001408,-0.267823963818
ACH-001413,-0.118101898671
ACH-001430,-0.21342949017700003
ACH-001431,-0.253529436955
ACH-001450,0.08066008700039999
ACH-001496,-0.104360690858
ACH-001500,-0.127428058688
ACH-001521,-0.199768201966
ACH-001523,-0.236489998984
ACH-001532,-0.19312218531599998
ACH-001536,-0.290941476398
ACH-001550,-0.213884635432
ACH-001552,-0.379737762549
ACH-001554,-0.134889369107
ACH-001645,-0.0740706085201
ACH-001654,-0.171225466141
ACH-001715,-0.227792205047
ACH-001735,-0.125392930665
ACH-001736,-0.142624769893
ACH-001737,-0.297782099173
ACH-001740,-0.36806223258000004
ACH-001745,-0.221483222102
ACH-001750,-0.264269023346
ACH-001765,-0.23992745583900002
ACH-001956,-0.243518236432
ACH-001957,-0.19825314168900002
