,BEST4 (266675)
ACH-000004,-0.239708202441
ACH-000007,-0.119249097032
ACH-000009,-0.145102787477
ACH-000011,-0.116913536225
ACH-000012,-0.148455989266
ACH-000013,-0.292912219872
ACH-000014,-0.166214214208
ACH-000015,-0.16476646555
ACH-000017,-0.0955887483038
ACH-000018,-0.0665028344174
ACH-000019,-0.305550464905
ACH-000021,-0.112010644275
ACH-000022,-0.13129069403
ACH-000025,-0.0559447671224
ACH-000028,-0.056791595721500006
ACH-000030,-0.201424087964
ACH-000035,-0.18493582296
ACH-000036,-0.093260421205
ACH-000037,-0.0984366179865
ACH-000039,-0.10487822486199999
ACH-000040,-0.112295790641
ACH-000041,-0.00391281070753
ACH-000042,0.007578061607699999
ACH-000045,-0.31635133435400004
ACH-000047,-0.0698506896832
ACH-000052,-0.147376631168
ACH-000053,-0.08998937796760001
ACH-000054,-0.093905120003
ACH-000055,-0.155910210035
ACH-000060,-0.152850256762
ACH-000067,-0.0031754108781500002
ACH-000070,-0.00910640192341
ACH-000075,-0.112858957824
ACH-000078,-0.139111951898
ACH-000082,-0.035351609832900005
ACH-000085,-0.38482623986299996
ACH-000086,-0.253767590658
ACH-000087,-0.16641787185
ACH-000092,-0.493099448713
ACH-000095,-0.0434683530542
ACH-000097,-0.0396908336606
ACH-000098,-0.10820590096100001
ACH-000099,0.0541298953993
ACH-000108,0.0585554513091
ACH-000113,-0.214125663404
ACH-000115,-0.212724572799
ACH-000116,-0.0699385889995
ACH-000118,-0.037912563074
ACH-000120,-0.174036395802
ACH-000123,-0.249018356983
ACH-000127,-0.16349507089600002
ACH-000128,-0.123911075717
ACH-000132,0.0247633842809
ACH-000133,-0.15582746706199999
ACH-000137,-0.112775343891
ACH-000138,-0.162095909897
ACH-000142,-0.211444874363
ACH-000143,-0.118542824493
ACH-000146,-0.11090133733799999
ACH-000148,-0.120830614559
ACH-000150,-0.26338626247900004
ACH-000152,-0.17359618742400001
ACH-000153,-0.28215341610399997
ACH-000159,-0.0349900879414
ACH-000160,-0.180750896586
ACH-000163,-0.0121638230853
ACH-000167,-0.232534132086
ACH-000168,-0.201958152164
ACH-000169,-0.242369012928
ACH-000178,-0.029204871244799997
ACH-000182,-0.06574290744030001
ACH-000183,-0.24533062342300002
ACH-000188,-0.294852277959
ACH-000189,-0.47333758735299997
ACH-000190,-0.0756302808761
ACH-000198,-0.194568100368
ACH-000204,-0.366998158084
ACH-000206,-0.047359842176
ACH-000207,-0.14122291405600002
ACH-000211,0.021405347279099998
