,PURB (5814)
ACH-000004,0.148148454744
ACH-000007,0.20666605204
ACH-000009,0.428733541815
ACH-000011,0.135858719737
ACH-000012,0.15871696649800002
ACH-000013,0.16084353253699998
ACH-000014,0.06334911336
ACH-000015,0.07044921131199999
ACH-000017,0.232346918293
ACH-000018,0.10488486936000001
ACH-000019,-0.0730784977977
ACH-000021,0.354712777474
ACH-000022,0.267935372995
ACH-000025,0.298182111322
ACH-000028,0.288479020779
ACH-000030,0.167660878231
ACH-000035,0.0989787877102
ACH-000036,0.242548000806
ACH-000037,0.21890266806400002
ACH-000039,0.18793710001
ACH-000040,0.06921550820839999
ACH-000041,0.0577268266319
ACH-000042,0.222057985204
ACH-000045,0.217088676497
ACH-000047,0.29967444948399996
ACH-000052,0.21187508051600001
ACH-000053,0.281179165958
ACH-000054,0.048620179949199996
ACH-000055,0.0233856601835
ACH-000060,0.119317186646
ACH-000067,0.212161217779
ACH-000070,0.320294642282
ACH-000075,0.0360048306564
ACH-000078,0.257869317269
ACH-000082,0.19303439455
ACH-000085,0.0178150344594
ACH-000086,0.41571025424900004
ACH-000087,0.261058616646
ACH-000092,0.0696978787064
ACH-000095,0.12250703521400001
ACH-000097,0.30749504776000003
ACH-000098,0.236573247857
ACH-000099,0.22131388313900002
ACH-000108,0.327262810453
ACH-000113,0.35800194973399996
ACH-000115,-0.0299965010509
ACH-000116,0.28216378882599996
ACH-000118,0.272576285879
ACH-000120,0.34928656304300004
ACH-000123,0.373800532171
ACH-000127,0.180925856646
ACH-000128,0.509673845521
ACH-000132,0.219046627099
ACH-000133,0.215801016503
ACH-000137,0.215812103755
ACH-000138,0.45396326173
ACH-000142,0.06261934216710001
ACH-000143,0.13354751785900001
ACH-000146,0.22544901749600002
ACH-000148,0.32165809572799997
ACH-000150,0.442502650358
ACH-000152,0.38263558161899996
ACH-000153,0.31545275876
ACH-000159,0.159301793437
ACH-000160,0.374121282431
ACH-000163,0.33989254652900003
ACH-000167,0.0169002439876
ACH-000168,0.0658911943723
ACH-000169,0.06362564347090001
ACH-000178,0.20851752396899997
ACH-000182,0.0157982403381
ACH-000183,0.32915341770100004
ACH-000188,-0.00405283514769
ACH-000189,-0.0650046104448
ACH-000190,0.119397533904
ACH-000198,0.0998515879975
ACH-000204,0.220885816943
ACH-000206,0.25417824397300004
ACH-000207,0.04962748680930001
ACH-000211,0.27765560085
ACH-000215,0.264236780214
ACH-000221,-0.025991980102400003
ACH-000222,0.332530762051
ACH-000223,0.251467205256
ACH-000226,-0.05043379012159999
ACH-000227,0.483060257864
ACH-000228,0.29933780466
ACH-000231,0.18650188920299998
ACH-000232,0.18137594537500001
ACH-000233,0.173984715645
ACH-000234,0.144596178523
ACH-000235,0.191939077274
ACH-000237,0.20433174205
ACH-000238,0.308102110176
ACH-000243,0.19925313282
ACH-000244,0.18074664995099998
ACH-000246,0.254330002511
ACH-000248,0.470602417483
ACH-000250,0.16250485468800002
ACH-000251,0.412285843762
ACH-000253,0.200376684041
ACH-000255,0.12422878552100002
ACH-000256,0.440539799272
ACH-000257,0.295739628353
ACH-000258,0.385318595005
ACH-000259,0.242249611043
ACH-000260,0.134936565411
ACH-000261,0.0893819942197
ACH-000262,0.220606687764
ACH-000263,0.15526184289699999
ACH-000264,0.128457354064
ACH-000265,0.424838555285
ACH-000266,0.27618660230500003
ACH-000272,0.21019816428399998
ACH-000273,0.21003721529
ACH-000274,0.18265922276299998
ACH-000277,0.07087000879210001
ACH-000278,0.040502029114099995
ACH-000279,0.35272183075
ACH-000280,0.16189231913899998
ACH-000281,0.409438873837
ACH-000288,0.194531891697
ACH-000291,0.286973471356
ACH-000293,0.09044414769919999
ACH-000294,0.243228026518
ACH-000295,0.19013843979000003
ACH-000296,0.189791123729
ACH-000302,0.0690052589699
ACH-000304,0.180230081891
ACH-000307,0.0920742359571
ACH-000308,0.247918131231
ACH-000310,0.32177181338000005
ACH-000311,0.181062762394
ACH-000312,0.25558961879000003
ACH-000315,0.269310232459
ACH-000316,0.0748443815768
ACH-000317,0.552045440771
ACH-000318,0.29268639822799997
ACH-000319,0.121163313653
ACH-000320,0.645096630761
ACH-000322,0.233509690211
ACH-000323,0.494343895938
ACH-000324,0.118214515516
ACH-000329,0.16570048374000002
ACH-000330,0.224746696837
ACH-000331,0.113020194388
ACH-000332,0.18762781093800002
ACH-000334,0.555157844957
ACH-000335,0.312243346833
ACH-000336,0.35925148579000005
ACH-000337,-0.0006171959013019999
ACH-000339,0.139175237989
ACH-000341,0.23611727064500002
ACH-000348,0.229321211933
ACH-000350,0.06701232727630001
ACH-000352,0.279818223416
ACH-000356,-0.0781425362772
ACH-000361,0.207331122826
ACH-000362,0.23687997461
ACH-000363,0.194678797194
ACH-000364,0.168756615753
ACH-000365,0.238790690556
ACH-000366,0.23873037370900002
ACH-000368,0.406866746699
ACH-000374,0.196568854584
ACH-000375,0.300386443178
ACH-000376,0.10130234486400001
ACH-000381,0.502216299675
ACH-000383,0.136665100363
ACH-000387,0.0590933275763
ACH-000389,0.07304599087939999
ACH-000390,0.263111465922
ACH-000393,0.126318786594
ACH-000395,0.180221662447
ACH-000397,0.255942114668
ACH-000401,-0.0605832886323
ACH-000402,0.440137143036
ACH-000403,0.24531113269299998
ACH-000404,-0.060022475110300004
ACH-000406,0.18091669975299998
ACH-000407,0.16589041675799998
ACH-000408,0.111961062546
ACH-000410,0.415216886845
ACH-000411,0.07777198970539999
ACH-000414,0.276187399267
ACH-000415,0.24214485570500002
ACH-000416,0.123925453612
ACH-000420,0.11243260022500001
ACH-000421,0.167984564105
ACH-000424,0.22086153453200003
ACH-000425,0.0830636383228
ACH-000426,0.29704596420699997
ACH-000427,0.24060028091999996
ACH-000433,0.36610061771700003
ACH-000436,0.31577788029
ACH-000444,0.209067930922
ACH-000445,0.22498913794300002
ACH-000448,0.168811329796
ACH-000450,-0.090990116457
ACH-000452,0.024921105932800003
ACH-000454,0.185725048192
ACH-000458,0.233170061947
ACH-000459,0.388366413494
ACH-000460,0.209318867724
ACH-000461,0.227985914817
ACH-000463,0.17509056355
ACH-000464,0.128467237082
ACH-000466,0.21350885353000001
ACH-000467,0.24480007399099998
ACH-000468,0.189722148948
ACH-000469,0.219322508432
ACH-000470,-0.0203868042096
ACH-000471,0.242133706208
ACH-000472,0.207324045884
ACH-000473,-0.0817418140645
ACH-000475,0.0760782403495
ACH-000476,-0.0655578518974
ACH-000477,0.332606929424
ACH-000480,0.189358699557
ACH-000481,0.0073479990419200005
ACH-000483,0.101835030734
ACH-000484,0.138058460617
ACH-000485,0.230808319357
ACH-000486,0.0449098745515
ACH-000487,0.11295631341600001
ACH-000488,0.272667569717
ACH-000490,0.0304047995415
ACH-000491,0.45817471889300004
ACH-000495,0.353658905571
ACH-000496,0.294717013916
ACH-000499,0.294816099239
ACH-000500,-0.364917950207
ACH-000502,0.36862495164399994
ACH-000503,0.341467657908
ACH-000505,0.24503120787399998
ACH-000507,0.230555041747
ACH-000510,0.253258287596
ACH-000511,0.231068685441
ACH-000512,0.38834409707199996
ACH-000516,0.179719987661
ACH-000517,0.20835678665
ACH-000518,0.00151976049756
ACH-000520,0.218449928105
ACH-000521,0.33687639964599997
ACH-000522,0.12872403702
ACH-000524,0.07020127494749999
ACH-000527,0.29290128198000004
ACH-000528,0.218032049018
ACH-000537,0.323639735996
ACH-000541,-0.10865983207900001
ACH-000542,0.185425532205
ACH-000544,0.163118773876
ACH-000545,0.135440889727
ACH-000547,-0.10872872230599999
ACH-000548,0.07600536063060001
ACH-000549,0.23552925453200002
ACH-000550,0.123522296043
ACH-000552,0.160072853488
ACH-000556,0.183433050584
ACH-000557,0.09267326606010001
ACH-000570,0.19406499859700002
ACH-000571,0.10268947207999998
ACH-000573,0.181765904113
ACH-000576,0.0171353043756
ACH-000580,0.283847611941
ACH-000584,0.269449197273
ACH-000585,0.257873028137
ACH-000588,0.134956020101
ACH-000589,0.146802569419
ACH-000591,0.309403587225
ACH-000593,0.25389524359
ACH-000600,-0.038290138336699996
ACH-000601,0.321260290297
ACH-000604,0.12296487207000001
ACH-000605,-0.0640787833084
ACH-000606,0.296162038448
ACH-000608,0.116566106581
ACH-000614,0.117006888714
ACH-000616,0.0492600645911
ACH-000618,0.182513648648
ACH-000619,0.322296591449
ACH-000620,0.148453552346
ACH-000621,0.279316429108
ACH-000622,0.374951850642
ACH-000623,0.11623877394200001
ACH-000624,0.12095459018400001
ACH-000627,0.316808366555
ACH-000630,0.32365757443300003
ACH-000632,0.21580318854400002
ACH-000633,0.14137442168
ACH-000637,0.312405278993
ACH-000638,0.224302529533
ACH-000646,0.146572560863
ACH-000647,0.271394642586
ACH-000648,0.152351333627
ACH-000649,0.23906398522599998
ACH-000651,0.233732693555
ACH-000652,0.340078204574
ACH-000653,0.0484265839712
ACH-000657,0.303488364227
ACH-000658,0.22160890536999997
ACH-000661,0.140443530636
ACH-000662,0.292563672505
ACH-000663,-0.06295379446190001
ACH-000665,0.18224004917199998
ACH-000671,0.09335416206210001
ACH-000673,0.198797693221
ACH-000676,0.112143565698
ACH-000677,0.18667766147700002
ACH-000681,0.337430307939
ACH-000682,0.22990007183400002
ACH-000683,0.17066556399900001
ACH-000684,0.405340275177
ACH-000688,0.20304806766199998
ACH-000693,0.337683690137
ACH-000694,0.22328312085299998
ACH-000695,0.158269127228
ACH-000696,0.22028128276
ACH-000697,0.0451858594502
ACH-000699,0.163545428259
ACH-000701,0.343745992293
ACH-000706,0.20368583969
ACH-000711,0.254645231439
ACH-000713,-0.09185229274260001
ACH-000714,0.25026665644900004
ACH-000718,0.29527678883499997
ACH-000720,0.24377307699200002
ACH-000721,0.163673294972
ACH-000724,-0.137487262399
ACH-000725,0.350366631574
ACH-000732,0.185812660037
ACH-000734,0.257098031899
ACH-000735,0.039392605253499996
ACH-000736,0.0716349286843
ACH-000738,0.21367960826
ACH-000746,-0.0439364964828
ACH-000747,0.36018630626599996
ACH-000748,0.17145379185600002
ACH-000753,0.283477155994
ACH-000756,0.125482003029
ACH-000757,0.190901281791
ACH-000758,0.037248462072400006
ACH-000760,0.188357242623
ACH-000763,-0.009820889978450001
ACH-000764,0.284872377686
ACH-000765,0.17843720868000001
ACH-000766,0.058061063526
ACH-000767,0.267259889198
ACH-000768,0.13253237786900002
ACH-000769,0.21865794866799998
ACH-000770,0.202303187484
ACH-000771,0.158757074026
ACH-000773,0.254065322382
ACH-000776,0.342190753802
ACH-000777,0.329260992631
ACH-000778,-0.025727283937599998
ACH-000781,0.309233749999
ACH-000782,0.129739743035
ACH-000783,0.165978887825
ACH-000784,0.24029904556999995
ACH-000785,0.330674844082
ACH-000787,0.270877894786
ACH-000788,0.21238311815000002
ACH-000791,0.28288591010200004
ACH-000792,0.0339287586225
ACH-000794,0.208405920652
ACH-000796,0.256440100073
ACH-000799,-0.0129164886722
ACH-000800,0.151832467592
ACH-000802,0.22367234506900002
ACH-000804,0.025864665494400002
ACH-000805,0.241308500861
ACH-000809,0.333896272601
ACH-000810,-0.258887553003
ACH-000811,0.177067985973
ACH-000817,0.173035604178
ACH-000819,0.168203458397
ACH-000820,-0.347183338551
ACH-000821,0.10726750153999999
ACH-000822,0.128614568728
ACH-000823,0.218087173484
ACH-000824,0.153388547486
ACH-000827,0.251326778356
ACH-000829,0.161232136904
ACH-000831,0.311330841613
ACH-000832,0.0145771134241
ACH-000833,0.42077455043399997
ACH-000834,0.137246671626
ACH-000835,0.15297107367
ACH-000836,0.17757723376499998
ACH-000837,0.404692397698
ACH-000838,0.314080192313
ACH-000839,0.140719107294
ACH-000840,0.224599827256
ACH-000841,0.145031466814
ACH-000843,0.284350558039
ACH-000846,0.08791842663100001
ACH-000847,0.38753586738000007
ACH-000848,0.015392287808399999
ACH-000849,0.200910572205
ACH-000851,0.192485431576
ACH-000855,0.18885963506099998
ACH-000856,0.219037941091
ACH-000858,0.266372874819
ACH-000859,0.262916766628
ACH-000861,0.278700104901
