,XRCC5 (7520)
ACH-000004,-0.6861136847429999
ACH-000007,-0.688121963408
ACH-000009,-0.8214382682629999
ACH-000011,-0.9542457929620001
ACH-000012,-0.9351413755210001
ACH-000013,-0.938627408492
ACH-000014,-0.886162838803
ACH-000015,-0.75058908698
ACH-000017,-0.980337808037
ACH-000018,-1.0007846080399998
ACH-000019,-0.830340730265
ACH-000021,-0.836284966142
ACH-000022,-0.588599711436
ACH-000025,-0.860136600362
ACH-000028,-0.8195277362989999
ACH-000030,-0.9651237620659999
ACH-000035,-0.8376406398649999
ACH-000036,-1.02955443439
ACH-000037,-1.5405206104700002
ACH-000039,-0.968182729737
ACH-000040,-0.935345257228
ACH-000041,-1.00630944688
ACH-000042,-0.8758572048100001
ACH-000045,-1.02715588669
ACH-000047,-1.04926059445
ACH-000052,-1.19853407347
ACH-000053,-0.9805675675550001
ACH-000054,-0.9889125877330001
ACH-000055,-0.842850664357
ACH-000060,-0.7000931634119999
ACH-000067,-0.831178195189
ACH-000070,-0.896974726156
ACH-000075,-0.8647279312010001
ACH-000078,-1.08870440515
ACH-000082,-1.0577108117
ACH-000085,-0.642716831289
ACH-000086,-0.864014061692
ACH-000087,-0.9294878650489999
ACH-000092,-0.852415070633
ACH-000095,-1.11777851135
ACH-000097,-0.910526826517
ACH-000098,-0.818653188663
ACH-000099,-1.0034562825700002
ACH-000108,-0.9072653656119999
ACH-000113,-0.8258601038869999
ACH-000115,-0.9860694320669999
ACH-000116,-0.8557116431020001
ACH-000118,-0.848686851583
ACH-000120,-0.9818034070299999
ACH-000123,-0.8477263651289999
ACH-000127,-0.622486450251
ACH-000128,-1.00294712848
ACH-000132,-0.962003985149
ACH-000133,-1.0552825465
ACH-000137,-0.8693562469499999
ACH-000138,-0.791920203052
ACH-000142,-0.8339620420460001
ACH-000143,-0.868878380136
ACH-000146,-0.9223641010670001
ACH-000148,-0.9167998800130001
ACH-000150,-0.717377860512
ACH-000152,-0.8540800306649999
ACH-000153,-0.996247490743
ACH-000159,-1.08964875305
ACH-000160,-0.867883811683
ACH-000163,-0.6319292652040001
ACH-000167,-1.16969391402
ACH-000168,-1.08816624189
ACH-000169,-0.851103038934
ACH-000178,-0.8134555207330001
