,RPS27L (51065)
ACH-000222,-0.406432203218
ACH-000223,-0.185284521283
ACH-000226,-0.276104254606
ACH-000227,-0.25133726268199996
ACH-000228,-0.11780039119100001
ACH-000231,-0.189034813707
ACH-000232,0.0249158129481
ACH-000233,-0.0135889271599
ACH-000234,-0.130251539221
ACH-000235,-0.100298594278
ACH-000237,0.0370325888268
ACH-000238,-0.0125846617246
ACH-000243,-0.17918836364399998
ACH-000244,-0.133030391827
ACH-000246,-0.0208374319912
ACH-000248,0.041979814190800005
ACH-000250,-0.101109563578
ACH-000251,-0.130003291242
ACH-000253,-0.05497752305240001
ACH-000255,-0.110521786043
ACH-000256,-0.21533130765099998
ACH-000257,-0.156496043577
ACH-000258,-0.23679503423099998
ACH-000259,-0.0669132534289
ACH-000260,-0.053934708321900005
ACH-000261,-0.125824336916
ACH-000262,-0.20655617442899998
ACH-000263,-0.16328947654
ACH-000264,-0.0427361716792
ACH-000265,-0.14411413640100001
ACH-000266,-0.156238737547
ACH-000272,-0.165349864232
ACH-000273,0.068167521903
ACH-000274,-0.141044758035
ACH-000277,-0.213992412401
ACH-000278,-0.07978316023080001
ACH-000279,-0.0737797333894
ACH-000280,-0.0353754995882
ACH-000281,-0.0888058188346
ACH-000288,-0.07434378612310001
ACH-000291,-0.055064357703400006
ACH-000293,-0.10022912301100001
ACH-000294,-0.0229396804648
ACH-000295,-0.130706880497
ACH-000296,-0.0379307953226
ACH-000302,-0.141316019596
ACH-000304,-0.293901765867
ACH-000307,0.0882829437592
ACH-000308,-0.0009439517990860001
ACH-000310,-0.246700174251
ACH-000311,-0.5709277153069999
ACH-000312,-0.09697153795060001
ACH-000315,-0.00676932802914
ACH-000316,-0.0234636643075
ACH-000317,0.11399778139000001
ACH-000318,-0.078023615011
ACH-000319,0.108027691286
ACH-000320,-0.198653299051
ACH-000322,-0.0341190940991
ACH-000323,0.013752535956700002
ACH-000324,-0.0794115297293
ACH-000329,-0.0195840179985
ACH-000330,-0.0488237184951
ACH-000331,-0.127515245277
ACH-000332,-0.152495985933
ACH-000334,-0.11877223098300001
ACH-000335,-0.600865839393
ACH-000336,0.0980317001962
ACH-000337,-0.017958654347400002
ACH-000339,-0.0341334730919
ACH-000341,-0.380111737218
ACH-000348,-0.0726150235647
ACH-000350,-0.0373399339082
ACH-000352,-0.0882579159936
ACH-000356,-0.199310946666
ACH-000361,0.17231309522
ACH-000362,-0.512890930364
ACH-000363,-0.0690307961741
ACH-000364,-0.270567948996
ACH-000365,0.0365377748685
ACH-000366,-0.035847055357199994
ACH-000368,-0.156137967476
ACH-000374,-0.0394003005382
ACH-000375,-0.7444124053650001
ACH-000376,-0.0716574541427
ACH-000381,-0.0324558948563
ACH-000383,-0.148844031314
ACH-000387,-0.11515984264799999
ACH-000389,-0.24118724429699998
ACH-000390,0.055493157540999996
ACH-000393,-0.140799152304
ACH-000395,-0.07332841663089999
ACH-000397,0.0259976503477
ACH-000401,-0.0762622362499
ACH-000402,-0.220896663823
ACH-000403,0.08421102993239998
ACH-000404,0.118000690659
ACH-000406,-0.0247460269483
ACH-000407,-0.10592697406
ACH-000408,-0.09552069385939999
ACH-000410,-0.047575765322199995
ACH-000411,-0.21442960123399998
ACH-000414,-0.200085831533
ACH-000415,-0.088601123473
ACH-000416,-0.0566117003401
ACH-000420,-0.136137643752
ACH-000421,-0.0475574925188
ACH-000424,-0.00398018659145
ACH-000425,-0.12942128283600002
ACH-000426,0.140550608131
ACH-000427,-0.156867613953
ACH-000433,-0.206843643077
ACH-000436,-0.347632721281
ACH-000444,-0.08281134638460001
ACH-000445,-0.0765155840025
ACH-000448,-0.31901806491900003
ACH-000450,0.0231450102512
ACH-000452,-0.057638823835699994
ACH-000454,-0.183221288079
ACH-000458,-0.119375863226
ACH-000459,-0.219260728625
ACH-000460,-0.0599364307066
ACH-000461,-0.036987385733
ACH-000463,-0.08882460386539999
ACH-000464,-0.0875032813019
ACH-000466,-0.08955846917469999
ACH-000467,0.048304906976800004
ACH-000468,-0.18704570336399998
ACH-000469,0.0171208168636
ACH-000470,-0.0326100036954
ACH-000471,-0.005229879280640001
ACH-000472,-0.039843800295
ACH-000473,-0.0926658010056
ACH-000475,0.00535956733728
ACH-000476,0.0670158724956
ACH-000477,-0.159070482022
ACH-000480,0.19042084243000001
ACH-000481,-0.22076851934500002
ACH-000483,-0.17506784872900003
ACH-000484,0.13259168739
ACH-000485,-0.33933800511699996
ACH-000486,-0.44623946357600003
ACH-000487,0.149907735771
ACH-000488,-0.15755107108799998
ACH-000490,-0.25156430905099997
ACH-000491,-0.106730851979
ACH-000495,-0.0675234704065
ACH-000496,-0.134964090599
ACH-000499,-0.138577931791
ACH-000500,-0.129597296507
ACH-000502,-0.164594573145
ACH-000503,0.257113633862
ACH-000505,-0.148574996803
ACH-000507,-0.049923307596699995
ACH-000510,-0.122968939972
ACH-000511,-0.107187084061
ACH-000512,0.5045752473830001
ACH-000516,-0.216268591468
ACH-000517,-0.10476160987199999
ACH-000518,-0.0643986063968
ACH-000520,-0.254014371683
ACH-000521,-0.23015587255
ACH-000522,-0.06567246695380001
ACH-000524,-0.241335948996
ACH-000527,-0.117222801726
ACH-000528,-0.143437170463
ACH-000537,0.0313969068694
ACH-000541,-0.20135907237700001
ACH-000542,-0.401616254512
ACH-000544,0.140253432577
ACH-000545,-0.0668901854646
ACH-000547,-0.062593493761
ACH-000548,-0.157410716442
ACH-000549,0.039265332856699996
ACH-000550,-0.08594802115849999
ACH-000552,0.0499770439568
ACH-000556,-0.117444710671
ACH-000557,-0.0232157439822
ACH-000570,0.0305246611405
ACH-000571,-0.153984598178
ACH-000573,0.03938440400630001
ACH-000576,0.06951514249480001
ACH-000580,-0.298137896558
ACH-000584,0.0543326024615
ACH-000585,-0.129015044969
ACH-000588,0.178884393677
ACH-000589,-0.13085992701
ACH-000591,-0.0988642935382
ACH-000593,-0.0400018862076
ACH-000600,-0.39955864255400003
ACH-000601,-0.110551958881
ACH-000604,-0.0262072143176
ACH-000605,-0.18875661033
ACH-000606,-0.212281498009
ACH-000608,-0.210261672178
ACH-000614,-0.25000138006
ACH-000616,-0.0475796333141
ACH-000618,-0.0686825418549
ACH-000619,-0.0961055539856
ACH-000620,-0.10174833374
ACH-000621,-0.08315419382289999
ACH-000622,-0.183594527817
ACH-000623,-0.148849651618
ACH-000624,-0.0815633907446
ACH-000627,0.00341877974506
ACH-000630,-0.039435997089900005
ACH-000632,0.0269232012475
ACH-000633,-0.00143147654705
ACH-000637,0.004513278531779999
ACH-000638,-0.104140737554
ACH-000646,-0.24153961602
ACH-000647,-0.0734106076237
ACH-000648,-0.12409385463
ACH-000649,-0.115537868838
ACH-000651,0.0316645646699
ACH-000652,-0.162927870128
ACH-000653,-0.116215627238
ACH-000657,-0.143294254012
ACH-000658,0.04539488754369999
ACH-000661,-0.0450240822762
ACH-000662,-0.317976933046
ACH-000663,-0.239854136166
ACH-000665,-0.204090387832
ACH-000671,-0.124027400549
ACH-000673,-0.11851261320999999
ACH-000676,0.029360733911599997
ACH-000677,-0.034904651247800005
ACH-000681,0.0241373487078
ACH-000682,-0.034758399813900005
ACH-000683,-0.147954386581
ACH-000684,-0.108432400419
ACH-000688,-0.198605789348
ACH-000693,-0.027255966837900002
ACH-000694,-0.0175912219286
ACH-000695,-0.07229832827169999
ACH-000696,-0.245793885845
ACH-000697,-0.0904748360124
ACH-000699,-0.14619064032600002
ACH-000701,-0.051337683218300005
ACH-000706,0.0352767835546
ACH-000711,-0.0808980431745
ACH-000713,0.0882133470625
ACH-000714,-0.112777635143
ACH-000718,-0.166707018828
ACH-000720,-0.0107707582183
ACH-000721,-0.201562274191
ACH-000724,0.238282809855
ACH-000725,-0.295269683108
ACH-000732,0.030370658358400002
ACH-000734,-0.0256205363148
ACH-000735,-0.165109447972
ACH-000736,0.0476505618876
ACH-000738,-0.10093613825400001
ACH-000746,-0.036449461251199994
ACH-000747,-0.154225671614
ACH-000748,-0.260301478361
ACH-000753,-0.102821846318
ACH-000756,0.00583808002091
ACH-000757,-0.251758031614
ACH-000758,-0.24017267661400002
ACH-000760,-0.0949680508708
ACH-000763,0.11577498385500001
ACH-000764,-0.0182944846219
ACH-000765,-0.0231816236076
ACH-000766,-0.106596318751
ACH-000767,0.0695079151382
ACH-000768,-0.0190040080252
ACH-000769,-0.127556473312
ACH-000770,-0.0399668239524
ACH-000771,-0.08725662687699999
ACH-000773,-0.253782138572
ACH-000776,-0.132079714856
ACH-000777,-0.163593023956
ACH-000778,-0.0923894423177
ACH-000781,-0.14149872497000002
ACH-000782,-0.0253298145852
ACH-000783,-0.28209085767700004
ACH-000784,-0.218955384759
ACH-000785,-0.14750366647399998
ACH-000787,-0.127691545462
ACH-000788,-0.10236161154100001
ACH-000791,-0.276511556952
ACH-000792,-0.043244054724199996
ACH-000794,-0.0260082407847
ACH-000796,-0.136352869751
ACH-000799,-0.285737695255
ACH-000800,-0.059769930435499996
ACH-000802,-0.047262770998999996
ACH-000804,-0.141281080801
ACH-000805,0.0238174125935
ACH-000809,-0.11684133036800001
ACH-000810,0.0986425304654
ACH-000811,-0.10478296238399999
ACH-000817,-0.0799998874421
ACH-000819,0.041001289908
ACH-000820,0.28456001199700004
ACH-000821,-0.136019801849
ACH-000822,0.0332073673956
ACH-000823,-0.0963271245007
ACH-000824,-0.0224724320605
ACH-000827,-0.0947966907687
ACH-000829,-0.0313966743331
ACH-000831,-0.144564119803
ACH-000832,-0.12859608684499998
ACH-000833,0.061780545932400004
ACH-000834,0.00013456629117200003
ACH-000835,0.0168947139714
ACH-000836,-0.08581055851669998
ACH-000837,-0.12151288204199999
ACH-000838,-0.0159403732165
ACH-000839,-0.0107574647141
ACH-000840,0.0801845974555
ACH-000841,-0.24937186371599998
ACH-000843,-0.0711805108053
ACH-000846,0.0604613858256
ACH-000847,-0.214059055661
ACH-000848,0.0284909333666
ACH-000849,-0.187492555235
ACH-000851,-0.0206624987803
ACH-000855,0.052078656639400006
ACH-000856,0.0665685964252
ACH-000858,-0.0206985453174
ACH-000859,-0.0530015090299
ACH-000861,-0.223839824493
ACH-000862,-0.127397711741
ACH-000865,-0.060454764303900003
ACH-000866,0.0217439802123
ACH-000867,-0.04535226089319999
ACH-000869,-0.0675789051966
ACH-000872,-0.058086671906900006
ACH-000873,0.0644701906421
ACH-000876,-0.0137724597227
ACH-000878,0.0311141010642
ACH-000880,-0.0698920600765
ACH-000881,-0.246411984885
ACH-000882,-0.0513056069398
ACH-000884,-0.0900886832622
ACH-000885,-0.162829538549
ACH-000887,-0.114365045147
ACH-000888,-0.083697097644
ACH-000889,0.08958323717399999
ACH-000890,-0.0685318401228
ACH-000896,-0.0867903123831
ACH-000898,-0.010524967582
ACH-000900,-0.326114824051
ACH-000901,-0.0996483559481
ACH-000905,-0.06865765903559999
ACH-000906,-0.142353600339
ACH-000907,0.11237955154899999
ACH-000910,-0.104432405061
ACH-000911,-0.0790570540107
ACH-000912,-0.0927023171679
ACH-000913,0.042210842602000004
ACH-000915,-0.244754389572
ACH-000916,0.120736133856
ACH-000917,0.0683063606432
ACH-000921,-0.11893835805900001
ACH-000924,-0.0704624713625
ACH-000926,-0.026561208771900005
ACH-000928,-0.334406358281
ACH-000929,-0.041387984983000004
ACH-000932,-0.0951085865598
ACH-000935,-0.0810102810689
ACH-000936,-0.159235336424
ACH-000937,0.022324925482299997
ACH-000938,-0.40037968896799997
ACH-000939,-0.08769417848
ACH-000941,-0.105189770806
ACH-000943,-0.039039188089400004
ACH-000946,0.0006222083442660001
ACH-000947,0.0195731848567
ACH-000948,-0.166643821932
ACH-000950,-0.0438249762698
ACH-000953,-0.0360885401345
ACH-000957,0.177509528016
ACH-000958,-0.026323868368000002
ACH-000960,-0.170284221912
ACH-000963,-0.3467395679
ACH-000968,-0.106075277104
ACH-000969,-0.158496659909
ACH-000973,-0.15680532104599998
ACH-000974,-0.211985429316
ACH-000975,-0.05948579528580001
ACH-000976,-0.029583068128400003
ACH-000978,-0.0166091758188
ACH-000980,0.0018946732544000001
ACH-000984,-0.10133374500600001
ACH-000986,-0.131017481634
ACH-000988,-0.258736795026
ACH-000993,-0.40476068083899996
ACH-000994,-0.184640001906
ACH-000996,-0.19313249022
ACH-001001,0.0617371158915
ACH-001020,0.219364747966
ACH-001028,-0.10429903838
ACH-001031,-0.0986376683993
ACH-001038,0.0319075050896
ACH-001048,-0.0295137673035
ACH-001050,-0.6520389821029999
ACH-001053,-0.137394935866
ACH-001054,-0.0747928914979
ACH-001061,-0.019185109497
ACH-001067,-0.34270781436700004
ACH-001075,-0.163815539936
ACH-001096,0.0865090667743
ACH-001128,-0.292434896947
ACH-001134,0.0169280261446
ACH-001151,-0.18611782057300003
ACH-001163,-0.0740910748162
ACH-001164,-0.32456743025199997
ACH-001173,-0.00989426015692
ACH-001183,-0.22531901510699998
ACH-001184,0.0375875208908
ACH-001190,-0.309158532108
ACH-001192,-0.057629212533999996
ACH-001193,0.045985553726199994
ACH-001196,-0.054440936845199996
ACH-001197,0.00412612371009
ACH-001205,0.0239582987978
ACH-001211,-0.132004331893
ACH-001212,0.00191611899573
ACH-001228,-0.0593171052099
ACH-001232,-0.12115221638
ACH-001239,0.0425086001553
ACH-001274,-0.287456691266
ACH-001275,-0.11887566048
ACH-001277,-0.06528161750230001
ACH-001278,-0.24690542806899998
ACH-001280,-0.326361050457
ACH-001283,-0.118199127669
ACH-001289,-0.20676306599
ACH-001295,-0.0478148899849
ACH-001300,-0.25148995629
ACH-001301,-0.24707229793299998
ACH-001302,0.204222603396
ACH-001303,0.09011904842480001
ACH-001306,-0.12383668556399999
ACH-001318,0.08506619352980001
ACH-001322,0.0244210845663
ACH-001328,-0.0579902766735
ACH-001332,0.013816600996399999
ACH-001333,-0.0839971586105
ACH-001336,-0.0944795982749
ACH-001340,-0.18509627626699998
ACH-001346,-0.012938620954700001
ACH-001353,-0.197380823042
ACH-001354,0.140888883393
ACH-001367,0.0958895443871
ACH-001368,-0.0845204806714
ACH-001374,-0.124222396298
ACH-001375,0.017969192805400002
ACH-001377,-0.0147217975829
ACH-001380,-0.00500123497881
ACH-001391,-0.0766555984973
ACH-001407,-0.147227607934
ACH-001408,-0.0466944203369
ACH-001413,-0.43015037213600005
ACH-001430,-0.0656017823754
ACH-001431,0.126347190789
ACH-001450,0.141348316631
ACH-001496,-0.024511288165599998
ACH-001500,-0.030312904206900002
ACH-001521,-0.119569466502
ACH-001523,0.0055460887386699995
ACH-001532,-0.599298509076
ACH-001536,-0.251036047843
ACH-001550,-0.163432881029
ACH-001552,0.144574871714
ACH-001554,-0.09027389873670001
ACH-001645,-0.47752979118999994
ACH-001654,-0.18432892739700002
ACH-001715,0.343141792201
ACH-001735,0.0363036100649
ACH-001736,-0.157405625395
ACH-001737,-0.007444301137569999
ACH-001740,0.149481390523
ACH-001745,-0.0721661459398
ACH-001750,-0.0890439562572
ACH-001765,-0.026797403563900004
ACH-001956,-0.0959948715092
ACH-001957,-0.10885620727800001
