,OR4D1 (26689)
ACH-000004,-0.309216314077
ACH-000007,-0.239632220849
ACH-000009,-0.292963310064
ACH-000011,-0.380128234714
ACH-000012,-0.33781093807400003
ACH-000013,-0.27218269470199996
ACH-000014,-0.124549188402
ACH-000015,-0.28085667391999997
ACH-000017,-0.349391976564
ACH-000018,-0.235147835504
ACH-000019,-0.431104669094
ACH-000021,-0.37720914552900003
ACH-000022,-0.20844940783799998
ACH-000025,-0.285190196633
ACH-000028,-0.287384168688
ACH-000030,-0.183359688725
ACH-000035,-0.26269915910700004
ACH-000036,-0.354296761309
ACH-000037,-0.195411454198
ACH-000039,-0.345173308156
ACH-000040,-0.326578131717
ACH-000041,-0.30857469881099997
ACH-000042,-0.29002923788
ACH-000045,-0.19079485749000002
ACH-000047,-0.317634956618
ACH-000052,-0.35382982536799995
ACH-000053,-0.28633251331
ACH-000054,-0.425528186804
ACH-000055,-0.41014682735
ACH-000060,-0.217953838339
ACH-000067,-0.30522540587200003
ACH-000070,-0.230832066541
ACH-000075,-0.285107023791
ACH-000078,-0.197125952891
ACH-000082,-0.340588424437
ACH-000085,-0.22436401063499997
ACH-000086,-0.212136394365
ACH-000087,-0.24302280380999997
ACH-000092,-0.194219951867
ACH-000095,-0.23271508715999997
ACH-000097,-0.20441622999
ACH-000098,-0.32631223141800003
ACH-000099,-0.37941079602
ACH-000108,-0.054408900270999996
ACH-000113,-0.35637333032799995
ACH-000115,-0.223169367524
ACH-000116,-0.422480042954
ACH-000118,-0.148668616479
ACH-000120,-0.523897128909
ACH-000123,-0.0911858354959
ACH-000127,-0.212082154578
ACH-000128,-0.226442013214
ACH-000132,-0.186229982274
ACH-000133,-0.34713591903700003
ACH-000137,-0.218102766257
ACH-000138,-0.28011087883900004
ACH-000142,-0.461940744784
ACH-000143,-0.312107724673
ACH-000146,-0.245517055942
ACH-000148,-0.301372736578
ACH-000150,-0.56916675228
ACH-000152,-0.259510210934
ACH-000153,-0.33650997202699995
ACH-000159,-0.18466080075199998
ACH-000160,-0.345453428059
ACH-000163,-0.321405021676
ACH-000167,-0.604244450167
ACH-000168,-0.21346704907000003
ACH-000169,-0.27416931196100003
ACH-000178,-0.272172517447
ACH-000182,-0.22708558371100002
ACH-000183,-0.175440371616
ACH-000188,-0.456364213218
ACH-000189,-0.5699147721019999
ACH-000190,-0.39031753825000004
ACH-000198,-0.23511261906599998
ACH-000204,-0.37263312550899996
ACH-000206,-0.20472970852800002
ACH-000207,-0.240356206258
ACH-000211,-0.283944813306
ACH-000215,-0.23624664684500002
ACH-000221,-0.28570156817
ACH-000222,-0.156208709556
ACH-000223,-0.21982588728500002
ACH-000226,-0.33353059532900003
ACH-000227,-0.620967329344
ACH-000228,-0.368857383921
ACH-000231,-0.41555418897699997
ACH-000232,-0.114437634359
ACH-000233,-0.36630502827699996
ACH-000234,-0.112424921775
ACH-000235,-0.215598070389
ACH-000237,-0.252566690506
ACH-000238,-0.551176780363
ACH-000243,-0.318251897222
ACH-000244,-0.326573811062
ACH-000246,-0.21848120945799998
ACH-000248,-0.46063685643200003
ACH-000250,-0.413954079854
ACH-000251,-0.0366529645288
ACH-000253,-0.39739616721199994
ACH-000255,-0.483006295388
ACH-000256,-0.376819065534
ACH-000257,-0.37699325809
ACH-000258,-0.137688981349
ACH-000259,-0.173215369939
ACH-000260,-0.258026018879
ACH-000261,-0.198410554411
ACH-000262,-0.356812283199
ACH-000263,-0.32230196295200003
ACH-000264,-0.396696649999
ACH-000265,-0.272209737657
ACH-000266,-0.16254976509400001
ACH-000272,-0.250249043382
ACH-000273,-0.17731114984700003
ACH-000274,-0.5753472888669999
ACH-000277,-0.49015615015
ACH-000278,-0.185050314496
ACH-000279,-0.33608456486999994
ACH-000280,-0.18100131762200003
ACH-000281,-0.12301544013
ACH-000288,-0.300652089135
ACH-000291,-0.11663128646299999
ACH-000293,-0.387200523227
ACH-000294,-0.34832111549500006
ACH-000295,-0.38567528179
ACH-000296,-0.252780803605
ACH-000302,-0.22171983241999998
ACH-000304,-0.272169968472
ACH-000307,-0.119573196987
ACH-000308,-0.293439852954
ACH-000310,-0.240217675418
ACH-000311,-0.12165627156
ACH-000312,-0.208008683008
ACH-000315,-0.221328472947
ACH-000316,-0.273935553098
ACH-000317,-0.130407255285
ACH-000318,-0.271194233362
ACH-000319,-0.321333644242
ACH-000320,-0.011403223735499998
ACH-000322,-0.260997738671
ACH-000323,-0.49678282955700004
ACH-000324,-0.301061899582
ACH-000329,-0.369980338031
ACH-000330,-0.42768314729400003
ACH-000331,-0.226254587095
ACH-000332,-0.24445995441799998
ACH-000334,-0.32404121121
ACH-000335,-0.354196871636
ACH-000336,-0.379260402241
ACH-000337,-0.40092177181
ACH-000339,-0.223690004815
ACH-000341,-0.0781678324533
ACH-000348,-0.35944249806699996
ACH-000350,-0.156686999803
ACH-000352,-0.37541955028000007
ACH-000356,-0.58167909513
ACH-000361,-0.35873814756899997
ACH-000362,-0.0798855157629
ACH-000363,-0.24077436180999998
ACH-000364,-0.16807478382899999
ACH-000365,-0.29794445219500004
ACH-000366,-0.254993336576
ACH-000368,-0.24891120459600002
ACH-000374,-0.320507565892
ACH-000375,-0.203976649283
ACH-000376,-0.153713762673
ACH-000381,-0.287440831463
ACH-000383,-0.282123304282
ACH-000387,-0.263191507711
ACH-000389,-0.242884624592
ACH-000390,-0.16208071908500002
ACH-000393,-0.09454357779539999
ACH-000395,-0.333643267197
ACH-000397,-0.40104112143299997
ACH-000401,-0.36308906616
ACH-000402,-0.509900333189
ACH-000403,-0.401685698508
ACH-000404,-0.229056462474
ACH-000406,-0.22853426025899998
ACH-000407,-0.232610435653
ACH-000408,-0.376720954061
ACH-000410,-0.36956742564000006
ACH-000411,-0.27741288832
ACH-000414,-0.12251419873700001
ACH-000415,-0.568864559022
ACH-000416,-0.23220965059700002
ACH-000420,-0.39917514885300004
ACH-000421,-0.331040567768
ACH-000424,-0.445601494454
ACH-000425,-0.345182778072
ACH-000426,-0.600399880274
ACH-000427,-0.361807438245
ACH-000433,-0.405233121713
ACH-000436,-0.150722837475
ACH-000444,-0.312519427733
ACH-000445,-0.309956861842
ACH-000448,-0.251849881043
ACH-000450,-0.346769355857
ACH-000452,-0.366833438731
ACH-000454,-0.040792584313199994
ACH-000458,-0.417294667429
ACH-000459,-0.05295546390380001
ACH-000460,-0.18484517647799997
ACH-000461,-0.385145658028
ACH-000463,-0.325828987227
ACH-000464,-0.33324925483600004
ACH-000466,-0.166809618664
ACH-000467,-0.191522301418
ACH-000468,-0.33573520326300005
ACH-000469,-0.261049239112
ACH-000470,-0.255141363645
ACH-000471,-0.36295813292499995
ACH-000472,-0.512573445278
ACH-000473,-0.2913824587
ACH-000475,-0.27215367590100004
ACH-000476,-0.5123069693060001
ACH-000477,-0.0439156699409
ACH-000480,-0.310668281255
ACH-000481,-0.26360815073800004
ACH-000483,-0.26862950191999996
ACH-000484,-0.06855699636990001
ACH-000485,-0.38760729853200004
ACH-000486,-0.217530422975
ACH-000487,-0.20371668817400002
ACH-000488,-0.378630552362
ACH-000490,-0.12990696421599998
ACH-000491,-0.28178850364
ACH-000495,-0.319057392228
ACH-000496,-0.256326948964
ACH-000499,-0.0951787463274
ACH-000500,-0.11596768052
ACH-000502,-0.289015400799
ACH-000503,-0.38275049120899995
ACH-000505,-0.24727219657299998
ACH-000507,-0.35718726350999996
ACH-000510,-0.36071716740299997
ACH-000511,-0.24024523734
ACH-000512,-0.156740825371
ACH-000516,-0.137753889239
ACH-000517,-0.295285634395
ACH-000518,-0.155984501576
ACH-000520,-0.311961298493
ACH-000521,-0.426264118548
ACH-000522,-0.144335515801
ACH-000524,-0.26384844101300003
ACH-000527,-0.344675198148
ACH-000528,-0.26441938723700004
ACH-000537,-0.39882690789499997
ACH-000541,-0.09536458634400001
ACH-000542,-0.21212890302700002
ACH-000544,-0.37495831288000003
ACH-000545,-0.200565792348
ACH-000547,-0.465559868534
ACH-000548,-0.286046111249
ACH-000549,-0.137132989038
ACH-000550,-0.393977205721
ACH-000552,-0.47587148546999997
ACH-000556,-0.401359830978
ACH-000557,-0.111819361715
ACH-000570,-0.315602446002
ACH-000571,-0.233018965818
ACH-000573,-0.194573115459
ACH-000576,-0.196426086161
ACH-000580,-0.47970384475
ACH-000584,-0.190610372673
ACH-000585,-0.32152651721500003
ACH-000588,-0.440290003133
ACH-000589,-0.162190133535
ACH-000591,-0.513736271096
ACH-000593,-0.309737903709
ACH-000600,-0.42296955932700003
ACH-000601,-0.21611004954399998
ACH-000604,-0.252079743794
ACH-000605,-0.19028651031899999
ACH-000606,-0.20905052805500002
ACH-000608,-0.273386949713
ACH-000614,-0.152113979296
ACH-000616,-0.322570003449
