,NUPR1L (389493)
ACH-000234,-0.49005133049599997
ACH-000235,-0.40854184465899995
ACH-000237,-0.389377451981
ACH-000238,-0.358798582535
ACH-000243,-0.213855993399
ACH-000244,-0.259452074626
ACH-000246,-0.376648437217
ACH-000248,-0.205359749611
ACH-000250,-0.281179924443
ACH-000251,0.163283754848
ACH-000253,-0.252163127072
ACH-000255,-0.423713135263
ACH-000256,-0.197087467522
ACH-000257,0.138538740823
ACH-000258,-0.0670204736563
ACH-000259,-0.189907166785
ACH-000260,-0.06906270545939999
ACH-000261,-0.314573339256
ACH-000262,-0.44745247796300003
ACH-000263,-0.272309965066
ACH-000264,-0.392876402353
ACH-000265,-0.13502164857
ACH-000266,-0.36904918112400004
ACH-000272,-0.337832652131
ACH-000273,-0.306478403768
ACH-000274,0.600620396172
ACH-000277,-0.245133743354
ACH-000278,-0.09491705092460001
ACH-000279,-0.27572135864999997
ACH-000280,-0.464262995702
ACH-000281,-0.100886173011
ACH-000288,-0.302337531336
ACH-000291,-0.15992919759299998
ACH-000293,-0.158132502964
ACH-000294,-0.342255349524
ACH-000295,-0.37408283715499996
ACH-000296,-0.278702154065
ACH-000302,-0.385246885343
ACH-000304,-0.32518073806200004
ACH-000307,-0.332277022347
ACH-000308,-0.250188174944
ACH-000310,-0.321169823318
ACH-000311,-0.272218151289
ACH-000312,-0.119435095611
ACH-000315,-0.385665637428
ACH-000316,-0.205998364379
ACH-000317,-0.111090934087
ACH-000318,-0.234691110535
ACH-000319,-0.415248158601
ACH-000320,-0.412961312299
ACH-000322,-0.148090968484
ACH-000323,-0.134031451621
ACH-000324,-0.0849751687785
ACH-000329,-0.265757434784
ACH-000330,-0.272449710138
ACH-000331,-0.192517364419
ACH-000332,-0.194138685486
ACH-000334,-0.4592496213600001
ACH-000335,0.061565112074600005
ACH-000336,-0.190968853693
ACH-000337,-0.35489022438
ACH-000339,-0.425326516909
ACH-000341,-0.18713839749699998
ACH-000348,-0.18612035110800002
ACH-000350,-0.193120306463
ACH-000352,-0.102541863235
ACH-000356,-0.237110855452
ACH-000361,-0.132320532119
ACH-000362,-0.23853754601100002
ACH-000363,-0.0692406160993
ACH-000364,-0.34578452968199996
ACH-000365,-0.40545569148599997
ACH-000366,-0.257760753793
ACH-000368,-0.0786351128412
ACH-000374,-0.243569685783
ACH-000375,-0.38293452231799996
ACH-000376,-0.266352665386
ACH-000381,-0.326189830601
ACH-000383,-0.41128554226899994
ACH-000387,-0.106299828442
ACH-000389,-0.37671298563699995
ACH-000390,-0.630465007966
ACH-000393,-0.46895707909199996
ACH-000395,-0.422662862873
ACH-000397,-0.481649936135
ACH-000401,-0.24102631008499997
ACH-000402,-0.274246123114
ACH-000403,-0.183054054115
ACH-000404,0.146269754518
ACH-000406,-0.203573516589
ACH-000407,-0.265660444732
ACH-000408,-0.31774352755999996
ACH-000410,-0.195024551298
ACH-000411,-0.43678122219099996
ACH-000414,-0.308832953741
ACH-000415,-0.54445234341
ACH-000416,-0.348455830287
ACH-000420,-0.378905907291
ACH-000421,-0.303855451969
ACH-000424,-0.0115849568002
ACH-000425,-0.30500017196999996
ACH-000426,-0.28176577478500003
ACH-000427,-0.36830006214100003
ACH-000433,-0.481364596004
ACH-000436,-0.30016414248
ACH-000444,0.00796357539554
ACH-000445,0.0993664171913
ACH-000448,-0.28418424143800003
ACH-000450,-0.321595844582
ACH-000452,-0.46614967568099996
ACH-000454,-0.309558881713
ACH-000458,-0.420161488288
ACH-000459,-0.5751845616
ACH-000460,-0.35773294370700004
ACH-000461,-0.210078191089
ACH-000463,-0.260955811283
ACH-000464,-0.4011224453
ACH-000466,-0.295398645169
ACH-000467,-0.225244659582
ACH-000468,0.00993291457765
ACH-000469,-0.322300478237
ACH-000470,-0.35521133197899996
ACH-000471,-0.333699173322
ACH-000472,-0.39059171078599997
ACH-000473,-0.239700865449
ACH-000475,-0.258328706931
ACH-000476,-0.235033022638
ACH-000477,-0.366921270106
ACH-000480,-0.202041260717
ACH-000481,-0.183374987939
ACH-000483,-0.09855262823349999
ACH-000484,-0.11790979007300001
ACH-000485,-0.10136342586699999
ACH-000486,-0.203065197072
ACH-000487,-0.328607586273
ACH-000488,-0.194825370896
ACH-000490,-0.39376045466
ACH-000491,-0.318170935682
ACH-000495,-0.0354046972735
ACH-000496,-0.30919657677400003
ACH-000499,-0.415995724903
ACH-000500,-0.352159128305
ACH-000502,-0.22379329273600002
ACH-000503,-0.471891441044
ACH-000505,-0.153745575354
ACH-000507,-0.238206111154
ACH-000510,-0.3398421108
ACH-000511,-0.14627205197899998
ACH-000512,-0.360038167293
ACH-000516,-0.168620890572
ACH-000517,-0.190825076242
ACH-000518,-0.40879657054799995
ACH-000520,-0.014030943830000002
ACH-000521,-0.11354232749399999
ACH-000522,-0.374015455522
ACH-000524,-0.245604477492
ACH-000527,-0.23253175672600002
ACH-000528,-0.0038981320788
ACH-000537,-0.333728692765
ACH-000541,-0.307119214953
ACH-000542,-0.33912460101999997
ACH-000544,-0.8096209438330001
ACH-000545,-0.20222523056400002
ACH-000547,0.0135199995633
ACH-000548,-0.117852974469
ACH-000549,-0.37489614598399995
ACH-000550,-0.432350154938
ACH-000552,-0.11652261518899999
ACH-000556,-0.214051539891
ACH-000557,-0.321001631778
ACH-000570,-0.161168316211
ACH-000571,-0.218666930935
ACH-000573,-0.352402859455
ACH-000576,-0.112561257158
ACH-000580,-0.40133523279399996
ACH-000584,-0.331990916152
ACH-000585,-0.265485293176
ACH-000588,-0.35666518039899997
ACH-000589,-0.226284666222
ACH-000591,-0.282909963581
ACH-000593,-0.338997612402
ACH-000600,-0.292688923019
ACH-000601,-0.151872449769
ACH-000604,0.13587470085
ACH-000605,-0.270670813774
ACH-000606,-0.184793602388
ACH-000608,-0.27533495155
ACH-000614,-0.393361606472
ACH-000616,-0.40350649340800004
ACH-000618,-0.49340252648500005
ACH-000619,-0.20284962323300001
ACH-000620,-0.419728860046
ACH-000621,-0.267576245835
ACH-000622,-0.48645923147799996
ACH-000623,-0.208598731083
ACH-000624,-0.27803064908
ACH-000627,-0.0442170814855
ACH-000630,-0.45534225265
ACH-000632,-0.540151061635
ACH-000633,-0.0977526540782
ACH-000637,-0.48324520739699994
ACH-000638,-0.254598498932
ACH-000646,-0.0532381323171
ACH-000647,0.0716357991082
ACH-000648,-0.473325701496
ACH-000649,-0.40089138673299995
ACH-000651,-0.409539826297
ACH-000652,-0.179014371075
ACH-000653,-0.131202197171
ACH-000657,-0.493809273822
ACH-000658,-0.331643663137
ACH-000661,-0.15965163262
ACH-000662,-0.11818486909000002
ACH-000663,-0.46879522961099995
ACH-000665,-0.083330037706
ACH-000671,-0.255664398784
ACH-000673,-0.330211388869
ACH-000676,-0.148671121259
ACH-000677,-0.21930501414999998
ACH-000681,-0.230613627712
ACH-000682,-0.351096641286
ACH-000683,-0.301789857026
ACH-000684,-0.509219265975
ACH-000688,-0.288819884245
ACH-000693,-0.268040478036
ACH-000694,-0.312851629063
ACH-000695,-0.559135054351
ACH-000696,-0.103447104332
ACH-000697,-0.22636860301199999
ACH-000699,-0.415804474664
ACH-000701,-0.20680878827100002
ACH-000706,-0.304956411997
ACH-000711,-0.23148732239300002
ACH-000713,-0.629815129749
ACH-000714,-0.13410606249399998
ACH-000718,-0.23811352907699998
ACH-000720,-0.282697011705
ACH-000721,-0.302960116958
ACH-000724,-0.296986206904
ACH-000725,-0.23886554278799998
ACH-000732,-0.100099015682
ACH-000734,-0.371319568456
ACH-000735,-0.275551449923
ACH-000736,-0.357781790075
ACH-000738,-0.264976219894
ACH-000746,-0.301700233763
ACH-000747,-0.158988675723
ACH-000748,-0.257604257553
ACH-000753,-0.399675033404
ACH-000756,0.010890551585699999
ACH-000757,-0.177229471694
ACH-000758,-0.26308009356
ACH-000760,-0.204173907091
ACH-000763,-0.0685493103559
ACH-000764,-0.166666566917
ACH-000765,-0.287884742642
ACH-000766,-0.491181520299
ACH-000767,0.147900347569
ACH-000768,-0.240305893598
ACH-000769,-0.08771023455110001
ACH-000770,-0.282064601599
ACH-000771,-0.228497256239
ACH-000773,-0.32659168746899997
ACH-000776,-0.633879276835
ACH-000777,-0.503208333215
ACH-000778,-0.350626071722
ACH-000781,-0.38060634272699995
ACH-000782,-0.348880593736
ACH-000783,-0.20682980609700002
ACH-000784,-0.177683908458
ACH-000785,-0.124700254564
ACH-000787,-0.263408146503
ACH-000788,-0.351439034035
ACH-000791,-0.156933437192
ACH-000792,-0.122814302359
ACH-000794,-0.24515441486499998
ACH-000796,-0.36151064582099995
ACH-000799,-0.120978833384
ACH-000800,-0.18710029273200002
ACH-000802,-0.23954555864500002
ACH-000804,-0.127458045222
ACH-000805,-0.198356169311
ACH-000809,-0.226336289399
ACH-000810,-0.144899348615
ACH-000811,-0.366773190434
ACH-000817,-0.301851447858
ACH-000819,-0.158843281759
ACH-000820,-0.326622070557
ACH-000821,-0.270193416251
ACH-000822,-0.220521357335
ACH-000823,-0.36359507104999994
ACH-000824,-0.228915433222
ACH-000827,-0.287383302119
ACH-000829,-0.0743468275196
ACH-000831,-0.44299900577
ACH-000832,-0.29176168067499997
ACH-000833,-0.0687130327468
ACH-000834,-0.24855380738000002
ACH-000835,-0.312813469575
ACH-000836,-0.401876738684
ACH-000837,-0.301022163504
ACH-000838,-0.20497364590199998
ACH-000839,-0.51384855371
ACH-000840,-0.143241470285
ACH-000841,-0.251797311415
ACH-000843,-0.386141380527
ACH-000846,-0.271383258269
ACH-000847,-0.33923030587499997
ACH-000848,-0.22803273272900002
ACH-000849,0.189726139463
ACH-000851,-0.026128035738599998
ACH-000855,-0.314390280889
ACH-000856,-0.150676792348
ACH-000858,-0.255984947039
ACH-000859,-0.32940831714
ACH-000861,-0.0452598870242
ACH-000862,-0.306410928066
ACH-000865,-0.28231728066
ACH-000866,-0.160971408709
ACH-000867,-0.266190516858
ACH-000869,-0.236551100504
ACH-000872,-0.11710597970999999
ACH-000873,-0.276025413605
ACH-000876,-0.28730994897
ACH-000878,-0.433348789111
ACH-000880,-0.42329673137199997
ACH-000881,-0.264856764542
ACH-000882,-0.42873155246600003
ACH-000884,-0.31172496141600003
ACH-000885,-0.136186800439
ACH-000887,-0.272911955547
ACH-000888,-0.229884705794
ACH-000889,-0.669619493795
ACH-000890,-0.393322934259
ACH-000896,-0.42545406953500003
ACH-000898,-0.372846415249
ACH-000900,-0.528496075902
ACH-000901,-0.252830109637
ACH-000905,-0.302716996214
ACH-000906,-0.311834405343
ACH-000907,-0.129447297781
ACH-000910,-0.22953609132
ACH-000911,-0.28190587047
ACH-000912,-0.152909440563
ACH-000913,-0.351202171954
ACH-000915,-0.0907549328996
ACH-000916,-0.520106017613
ACH-000917,-0.42525233467900003
ACH-000921,-0.30637893393800003
ACH-000924,-0.19459966071600002
ACH-000926,-0.111884873477
ACH-000928,-0.49352744978999996
ACH-000929,-0.137884793018
ACH-000932,-0.451087127398
ACH-000935,-0.31431149496
ACH-000936,-0.408008517532
ACH-000937,-0.21648372341999997
ACH-000938,-0.39321673059
ACH-000939,-0.131604041496
ACH-000941,-0.145224996773
ACH-000943,-0.23511420922200002
ACH-000946,-0.376022044656
ACH-000947,-0.311217573473
ACH-000948,-0.10384694964999999
ACH-000950,-0.24307086417399998
ACH-000953,-0.17214728329
ACH-000957,-0.127207281177
ACH-000958,-0.28350374187800004
ACH-000960,-0.297583067945
ACH-000963,-0.283011287253
ACH-000968,-0.105452981412
ACH-000969,-0.284598419818
ACH-000973,-0.186318147525
ACH-000974,-0.0559735613856
ACH-000975,-0.164737480078
ACH-000976,-0.210974449305
ACH-000978,-0.20040381454300002
ACH-000980,-0.144661593259
ACH-000984,-0.0289088609926
ACH-000986,-0.13978581616
ACH-000988,-0.401901346289
ACH-000993,-0.0889708089115
ACH-000994,-0.11947769075300001
ACH-000996,-0.232334839758
ACH-001001,-0.38883577258100005
ACH-001020,0.180465793439
ACH-001028,-0.265177491958
ACH-001031,-0.344007121867
ACH-001038,-0.00805820964654
ACH-001048,-0.0755845310673
ACH-001050,-0.308826680887
ACH-001053,-0.434711850776
ACH-001054,-0.251786766234
ACH-001061,-0.18246117382
ACH-001067,-0.43747675068499997
ACH-001075,-0.415256604812
ACH-001096,-0.24469691157200002
ACH-001128,-0.017962350377
ACH-001134,-0.23636529964699998
ACH-001151,-0.296874930428
ACH-001163,-0.394446595075
ACH-001164,-0.182762760637
ACH-001173,-0.0964590327909
ACH-001183,-0.332795401865
ACH-001184,-0.210637317562
ACH-001190,-0.175129904252
ACH-001192,-0.34749816049099996
ACH-001193,-0.16512354223200001
ACH-001196,-0.288471119501
ACH-001197,-0.271318451172
ACH-001205,-0.22477388366
ACH-001211,-0.351225193262
ACH-001212,-0.24388487359400002
ACH-001228,-0.309132804601
ACH-001232,-0.374228588979
ACH-001239,-0.278450033397
ACH-001274,-0.32320648172899996
ACH-001275,-0.511139377721
ACH-001277,-0.42476791318499996
ACH-001278,-0.402962611378
ACH-001280,-0.49546296409900004
ACH-001283,-0.180267550692
ACH-001289,-0.379431219778
ACH-001295,-0.38559253511299996
ACH-001300,-0.422328196933
ACH-001301,-0.27222826293
ACH-001302,-0.553409197472
ACH-001303,-0.0444160434487
ACH-001306,-0.533025309578
ACH-001318,-0.44991766692
ACH-001322,-0.06999879374760001
ACH-001328,-0.403462608982
ACH-001332,-0.488364171302
ACH-001333,-0.260060266774
ACH-001336,-0.4343257289
ACH-001340,-0.134731487568
ACH-001346,-0.39033652666199997
ACH-001353,-0.327227830113
ACH-001354,0.214458258053
ACH-001367,-0.09641043198180001
ACH-001368,-0.34024214724
ACH-001374,-0.559714762452
ACH-001375,-0.29507045501999996
ACH-001377,-0.336048415079
ACH-001380,-0.302632661996
ACH-001391,-0.16321333136
ACH-001407,-0.796492135875
ACH-001408,-0.273382724504
ACH-001413,-0.24258285316999997
ACH-001430,-0.44010172380199997
ACH-001431,-0.44210183300399997
ACH-001450,-0.042965223843800006
ACH-001496,-0.243323686966
ACH-001500,-0.242824500447
ACH-001521,-0.213084287356
ACH-001523,-0.7174452816310001
ACH-001532,-0.33476693394900003
ACH-001536,-0.21966842362599998
ACH-001550,-0.306141656958
ACH-001552,-0.17994377018899999
ACH-001554,-0.44229455114699995
ACH-001645,-0.16967020288400003
ACH-001654,-0.569939181496
ACH-001715,-0.30345044802099996
ACH-001735,-0.325943533203
ACH-001736,-0.292416691141
ACH-001737,-0.13264297782
ACH-001740,-0.308620155833
ACH-001745,-0.09252831562760001
ACH-001750,-0.17147725893500002
ACH-001765,-0.20081571497099998
ACH-001956,-0.298167175994
ACH-001957,-0.389894863237
