,R3HCC1L (27291)
ACH-000243,-0.137444080705
ACH-000244,-0.24266076791900001
ACH-000246,0.012313041326899999
ACH-000248,-0.170182271419
ACH-000250,0.015448751412500001
ACH-000251,0.102452933398
ACH-000253,0.0559873223802
ACH-000255,0.009343581136530001
ACH-000256,-0.0127085499984
ACH-000257,-0.0326057698663
ACH-000258,-0.0341298093427
ACH-000259,-0.16792102846700002
ACH-000260,-0.14581213330099999
ACH-000261,-0.110846590514
ACH-000262,0.127203114102
ACH-000263,0.0102990506955
ACH-000264,-0.11437249113
ACH-000265,-0.13259117799200001
ACH-000266,-0.166570375044
ACH-000272,-0.0106818881052
ACH-000273,-0.05603753234349999
ACH-000274,-0.107409662446
ACH-000277,-0.14523118054300002
ACH-000278,-0.0238353690555
ACH-000279,-0.047885591047
ACH-000280,-0.156679817127
ACH-000281,-0.356570702077
ACH-000288,0.0443854586619
ACH-000291,-0.0948137791626
ACH-000293,-0.15063387914
ACH-000294,-0.04632563417169999
ACH-000295,-0.0559430834387
ACH-000296,0.0128956185671
ACH-000302,-0.0734581631915
ACH-000304,-0.0153571420252
ACH-000307,0.0735572818474
ACH-000308,-0.11239896156
ACH-000310,-0.357859757891
ACH-000311,-0.0376041932096
ACH-000312,-0.203763081848
ACH-000315,0.177898862763
ACH-000316,0.029401487876300002
ACH-000317,0.0301795405022
ACH-000318,-0.209861322537
ACH-000319,-0.0647772389761
ACH-000320,-0.323065040603
ACH-000322,-0.059861022413599994
ACH-000323,-0.21499520937600003
ACH-000324,-0.17341565922200003
ACH-000329,0.0765934415018
ACH-000330,0.17131452526500002
ACH-000331,-0.0753159771765
ACH-000332,-0.0339596652854
ACH-000334,0.0897835735932
ACH-000335,0.156237141645
ACH-000336,-0.116802522638
ACH-000337,-0.144198958203
ACH-000339,-0.17589020912999997
ACH-000341,-0.020857547518099998
ACH-000348,-0.0627822907392
ACH-000350,-0.14045495303799999
ACH-000352,-0.0419174212132
ACH-000356,-0.104995957477
ACH-000361,-0.0152929969346
ACH-000362,-0.0167072091493
ACH-000363,-0.12713767713500002
ACH-000364,-0.196541767233
ACH-000365,-0.034280183967499996
ACH-000366,-0.15895606449799998
ACH-000368,0.046357694259699996
ACH-000374,0.0367878007075
ACH-000375,0.014808915022400001
ACH-000376,-0.0617627305151
ACH-000381,-0.180395274452
ACH-000383,-0.05098418524809999
ACH-000387,-0.160701217216
ACH-000389,-0.103105741796
ACH-000390,-0.23390082222800002
ACH-000393,-0.0774886760983
ACH-000395,-0.08077568063969999
ACH-000397,0.0384769898723
ACH-000401,-0.347182829466
ACH-000402,0.0196476256448
ACH-000403,-0.0405403026515
ACH-000404,-0.287140588471
ACH-000406,-0.14359251964199998
ACH-000407,-0.118228025197
ACH-000408,-0.138991260522
ACH-000410,-0.09721577988510001
ACH-000411,-0.133191127895
ACH-000414,-0.0683947259039
ACH-000415,-0.106183565273
ACH-000416,-0.0200965693783
ACH-000420,0.107208866058
ACH-000421,-0.124204371576
ACH-000424,-0.239657219637
ACH-000425,-0.21250995523699998
ACH-000426,0.374929189345
ACH-000427,-0.0355922579046
ACH-000433,0.071345113203
ACH-000436,-0.08459976939719999
ACH-000444,-0.044490123553400006
ACH-000445,0.0586755826
ACH-000448,0.0439625985369
ACH-000450,-0.0067313369636800005
ACH-000452,-0.230442117085
ACH-000454,0.0299389235252
ACH-000458,0.116882275868
ACH-000459,0.269492255698
ACH-000460,-0.05827723366569999
ACH-000461,0.0933841436207
ACH-000463,0.024083829401700004
ACH-000464,-0.0732986351118
ACH-000466,0.025561901117099998
ACH-000467,-0.042838185304899995
ACH-000468,-0.221075598578
ACH-000469,-0.043800804262
ACH-000470,0.126230699792
ACH-000471,-0.01798988144
ACH-000472,-0.04899877558119999
ACH-000473,-0.0432367621715
ACH-000475,-0.036614949975400005
ACH-000476,-0.0572485604155
ACH-000477,0.0421516261225
ACH-000480,-0.152555412202
ACH-000481,-0.194016601378
ACH-000483,0.0546436224477
ACH-000484,-0.169621788222
ACH-000485,0.12017421734999999
ACH-000486,0.148979266603
ACH-000487,-0.0405328247511
ACH-000488,0.11662692680299999
ACH-000490,0.00679452420606
ACH-000491,-0.0507086890596
ACH-000495,-0.0109994971684
ACH-000496,-0.0218044307482
ACH-000499,-0.019656883854
ACH-000500,0.18347230370499998
ACH-000502,-0.0417721811166
ACH-000503,-0.00276317867785
ACH-000505,-0.0329705087055
ACH-000507,0.0647024825139
ACH-000510,0.0398111722944
ACH-000511,-0.048486598167
ACH-000512,0.30999872951900004
ACH-000516,-0.0666995419467
ACH-000517,-0.0808530755769
ACH-000518,-0.11411628432
ACH-000520,-0.07712271896989999
ACH-000521,-0.027602468489599997
ACH-000522,0.08864334081630001
ACH-000524,-0.152403050581
ACH-000527,0.00754874278513
ACH-000528,-0.148518831314
ACH-000537,-0.11971307181600001
ACH-000541,0.0314912848654
ACH-000542,0.030246027383099998
ACH-000544,0.034662823850300006
ACH-000545,0.0567113083421
ACH-000547,-0.116190695324
ACH-000548,-0.0669103151903
ACH-000549,-0.0204355404502
ACH-000550,-0.0502183612881
ACH-000552,-0.105096093118
ACH-000556,-0.0325967093535
ACH-000557,0.07869036173739999
ACH-000570,0.0643973006933
ACH-000571,0.0953347031113
ACH-000573,-0.0824133767735
ACH-000576,-0.0271257955847
ACH-000580,-0.114875141173
ACH-000584,-0.04331049199630001
ACH-000585,-0.14931892371799999
ACH-000588,-0.010736152194299999
ACH-000589,-0.0460265004028
ACH-000591,-0.16181439811599999
ACH-000593,0.0777143342922
ACH-000600,-0.053770637131699994
ACH-000601,-0.0300390592481
ACH-000604,-0.07300192846869999
ACH-000605,-0.0864676738729
ACH-000606,-0.0349841085833
ACH-000608,0.0501492090312
ACH-000614,0.0111317368302
ACH-000616,0.0680321614199
ACH-000618,-0.00952900265748
ACH-000619,-0.058913193742899994
ACH-000620,0.074404377385
ACH-000621,-0.00526490081254
ACH-000622,-0.219116359991
ACH-000623,-0.102397621715
ACH-000624,-0.037180927887199997
ACH-000627,-0.059768041145400005
ACH-000630,0.0225866247388
ACH-000632,-0.119868711754
ACH-000633,0.0377585310272
ACH-000637,0.013210132787899998
ACH-000638,-0.0633843622031
ACH-000646,0.030899341619099997
ACH-000647,-0.0189760636858
ACH-000648,-0.0665093864867
ACH-000649,-0.11060482047900001
ACH-000651,-0.0827011520928
ACH-000652,0.045799288716599995
ACH-000653,0.113637440506
ACH-000657,-0.15098667752699999
ACH-000658,-0.053518708848900004
ACH-000661,-0.0854635740898
ACH-000662,-0.0353740980975
ACH-000663,-0.0915066563256
ACH-000665,-0.0877227381253
ACH-000671,0.09469806461239999
ACH-000673,-0.103183122292
ACH-000676,-0.185337098107
ACH-000677,-0.296578628728
ACH-000681,0.0594198069068
ACH-000682,-0.011027358733299998
ACH-000683,-0.0909708481976
ACH-000684,-0.0210189547616
ACH-000688,0.153090635664
ACH-000693,-0.195004698945
ACH-000694,-0.20186477932799998
ACH-000695,0.041717030663600004
ACH-000696,0.026307906212400003
ACH-000697,-0.070301128883
ACH-000699,-0.131965442197
ACH-000701,-0.224908724034
ACH-000706,-0.0237555946522
ACH-000711,-0.109915243798
ACH-000713,0.155139202719
ACH-000714,-0.11779387968699999
ACH-000718,0.0850145616704
ACH-000720,0.221607458546
ACH-000721,0.0732217122922
ACH-000724,0.19417259100200002
ACH-000725,-0.08472878440199999
ACH-000732,-0.295941465987
ACH-000734,-0.0180895273717
ACH-000735,-0.135542303096
ACH-000736,-0.10797222327099999
ACH-000738,-0.0609813730395
ACH-000746,-0.288732721748
ACH-000747,-0.17396255804900002
ACH-000748,-0.042260351814
ACH-000753,0.0644338375161
ACH-000756,-0.07030931007749999
ACH-000757,-0.255427651512
ACH-000758,-0.19582698728
ACH-000760,0.0196652775774
ACH-000763,-0.115631221196
ACH-000764,0.08396183422589999
ACH-000765,-0.033237678409
ACH-000766,-0.0404304254779
ACH-000767,-0.0648358615612
ACH-000768,0.0490254726031
ACH-000769,-0.10856863111300001
ACH-000770,-0.000970670196739
ACH-000771,-0.09150145294960002
ACH-000773,-0.240101850538
ACH-000776,-0.14025062756200002
ACH-000777,-0.0382120944973
ACH-000778,0.112107826939
ACH-000781,-0.09908353891090001
ACH-000782,-0.133317602343
ACH-000783,-0.16858586061099998
ACH-000784,-0.0653341331609
ACH-000785,-0.171961505444
ACH-000787,-0.0722839656898
ACH-000788,-0.033838074075
ACH-000791,-0.144662915835
ACH-000792,0.10644027657999999
ACH-000794,0.019050178622
ACH-000796,-0.106466810804
ACH-000799,-0.13367007172599998
ACH-000800,0.162757568963
ACH-000802,-0.08757643088570001
ACH-000804,-0.25747664209300003
ACH-000805,-0.011302125362799998
ACH-000809,-0.104885774417
ACH-000810,-0.188395237898
ACH-000811,-0.116724393786
ACH-000817,-0.15571885795
ACH-000819,0.17478956192200001
ACH-000820,0.0148803311739
ACH-000821,0.030308589251500002
ACH-000822,-0.07206370371689999
ACH-000823,0.0235476915185
ACH-000824,-0.143167513706
ACH-000827,0.025002745441200003
ACH-000829,-0.0108591047676
ACH-000831,-0.158209505693
ACH-000832,-0.11613561342800001
ACH-000833,0.23092208434300002
ACH-000834,0.05770010258230001
ACH-000835,-0.0323315119807
ACH-000836,-0.03855484731059999
ACH-000837,-0.009097462492209999
ACH-000838,0.07627557594750001
ACH-000839,-0.134289694006
ACH-000840,0.08048289466689999
ACH-000841,-0.0113685932204
ACH-000843,0.0518609111546
ACH-000846,0.0689744249862
ACH-000847,-0.22325880659000003
ACH-000848,-0.143268688347
ACH-000849,0.00972971469531
ACH-000851,-0.11436039338
ACH-000855,-0.0118178808969
ACH-000856,-0.0345936351592
ACH-000858,-0.193547271743
ACH-000859,-0.016042282894
ACH-000861,-0.209085749366
ACH-000862,-0.15793108389000002
ACH-000865,-0.000658270897786
ACH-000866,0.112605757244
ACH-000867,-0.07976439170689999
ACH-000869,-0.0237617279164
ACH-000872,-0.0685644904089
ACH-000873,0.000443462634103
ACH-000876,0.051546117845599995
ACH-000878,-0.104196976055
ACH-000880,-0.102017736121
ACH-000881,-0.0252694850564
ACH-000882,-0.06823128805409999
ACH-000884,-0.0686170428744
ACH-000885,0.0291137003695
ACH-000887,0.0068519084618999995
ACH-000888,-0.149057431189
ACH-000889,-0.0976938750202
ACH-000890,-0.0860993689497
ACH-000896,-0.0683476438586
ACH-000898,-0.0794453016631
ACH-000900,-0.277522169138
ACH-000901,-0.09412422995400001
ACH-000905,-0.11419782646500001
ACH-000906,0.0369315481693
ACH-000907,-0.0633588882535
ACH-000910,-0.0374709713147
ACH-000911,0.180149007442
ACH-000912,0.0570093055462
ACH-000913,-0.0306401326535
ACH-000915,0.158282496074
ACH-000916,-0.524012923718
ACH-000917,0.07937429953580001
ACH-000921,-0.0303635024945
ACH-000924,-0.136502428177
ACH-000926,-0.131204741425
ACH-000928,-0.27934404117600004
ACH-000929,0.359091265054
ACH-000932,0.0016161545396500003
ACH-000935,0.08127600002119999
ACH-000936,-0.060224169424900005
ACH-000937,0.0475440946564
ACH-000938,-0.11745374276699999
ACH-000939,-0.103082822357
ACH-000941,-0.125460637825
ACH-000943,-0.051223050933300006
ACH-000946,0.0138330957378
ACH-000947,-0.0808477502097
ACH-000948,-0.227134294065
ACH-000950,0.036090032292300005
ACH-000953,0.017942677508900003
ACH-000957,-0.199666441977
ACH-000958,-0.0542033788466
ACH-000960,-0.0779437469733
ACH-000963,-0.0694656760347
ACH-000968,-0.152545518353
ACH-000969,-0.176707539869
ACH-000973,0.040804738569099996
ACH-000974,-0.190595927371
ACH-000975,0.0450616202541
ACH-000976,0.164571927804
ACH-000978,-0.00803028456379
ACH-000980,-0.0268906982609
ACH-000984,-0.00578028394139
ACH-000986,-0.0962511673076
ACH-000988,0.09566716370969999
ACH-000993,-0.0836516690183
ACH-000994,0.005567521358930001
ACH-000996,0.115285129034
ACH-001001,-0.0011438120537
ACH-001020,0.0880587328706
ACH-001028,-0.06925477484039999
ACH-001031,-0.0852601281212
ACH-001038,-0.0530158917856
ACH-001048,-0.06302046464790001
ACH-001050,-0.0386772156613
ACH-001053,-0.14361698039
ACH-001054,-0.157746882525
ACH-001061,-0.027253289838099996
ACH-001067,0.0195786533835
ACH-001075,-0.24555717970899998
ACH-001096,0.14780216986300002
ACH-001128,0.113074023426
ACH-001134,-0.0067196289975800004
ACH-001151,0.00577139213563
ACH-001163,0.075095602299
ACH-001164,0.0784387313188
ACH-001173,-0.120118927368
ACH-001183,-0.00782192884653
ACH-001184,-0.078931403375
ACH-001190,-0.129299915225
ACH-001192,-0.232654264252
ACH-001193,0.225167936594
ACH-001196,0.0641466676345
ACH-001197,0.027842737237200002
ACH-001205,0.163206208518
ACH-001211,0.009068778443989999
ACH-001212,-0.0917333533254
ACH-001228,0.631624193627
ACH-001232,-0.0697919051274
ACH-001239,-0.0462338877882
ACH-001274,0.028332695978000002
ACH-001275,-0.2350677626
ACH-001277,0.0558439549785
ACH-001278,-0.157154338417
ACH-001280,-0.19133464133699998
ACH-001283,-0.012379859294300001
ACH-001289,-0.0834381527629
ACH-001295,-0.0349637887853
ACH-001300,-0.128740830834
ACH-001301,-0.0461399287195
ACH-001302,0.0540253146911
ACH-001303,-0.0484730327014
ACH-001306,-0.118215295144
ACH-001318,-0.00176334511302
ACH-001322,-0.0318800916031
ACH-001328,-0.0992961154222
ACH-001332,-0.21575376366300003
ACH-001333,-0.022669456151900004
ACH-001336,-0.106150158257
ACH-001340,-0.049392746102099996
ACH-001346,-0.0170688407573
ACH-001353,-0.018401387222500003
ACH-001354,-0.21760554313900002
ACH-001367,-0.14875528527
ACH-001368,-0.181426212333
ACH-001374,-0.012560823151399999
ACH-001375,0.255600249102
ACH-001377,-0.035372779530599995
ACH-001380,0.0108663762112
ACH-001391,-0.179775926611
ACH-001407,-0.0843759758441
ACH-001408,-0.0262480946495
ACH-001413,-0.0251183096595
ACH-001430,0.266674052188
ACH-001431,-0.21761303226999998
ACH-001450,-0.07567954588539999
ACH-001496,-0.121632196043
ACH-001500,-0.131636055098
ACH-001521,-0.195240939927
ACH-001523,-0.05816339956
ACH-001532,0.0426523592043
ACH-001536,0.06834343504359999
ACH-001550,-0.22254603440200002
ACH-001552,-0.0107763761577
ACH-001554,-0.0258879548918
ACH-001645,-0.0978646710703
ACH-001654,0.00735656743201
ACH-001715,-0.173608457267
ACH-001735,-0.0872205452218
ACH-001736,-0.299555004803
ACH-001737,0.402062974303
ACH-001740,-0.0897560547889
ACH-001745,0.028431591394700004
ACH-001750,0.0250095922678
ACH-001765,-0.0815437822563
ACH-001956,0.0688135908407
ACH-001957,-0.19423863031
