,AGXT (189)
ACH-000004,0.030017484498099996
ACH-000007,-0.069141258675
ACH-000009,-0.058042608569599995
ACH-000011,-0.0661462743847
ACH-000012,-0.175405719364
ACH-000013,-0.0899167293221
ACH-000014,-0.24975551082699998
ACH-000015,-0.106957039636
ACH-000017,-0.10576090975500001
ACH-000018,-0.0774384088288
ACH-000019,-0.154175955725
ACH-000021,-0.0606715269056
ACH-000022,-0.146282911918
ACH-000025,0.031009965426900002
ACH-000028,0.0849098148255
ACH-000030,0.072488573081
ACH-000035,0.062087474085599996
ACH-000036,-0.15269409607999998
ACH-000037,-0.25347124885899996
ACH-000039,0.036966461829499996
ACH-000040,-0.143574778738
ACH-000041,-0.456573012458
ACH-000042,-0.0322812165902
ACH-000045,-0.0715612130561
ACH-000047,-0.133687335471
ACH-000052,-0.117527316285
ACH-000053,-0.0571698200445
ACH-000054,-0.290472985059
ACH-000055,-0.151087111706
ACH-000060,0.0862722080041
ACH-000067,-0.0532996025149
ACH-000070,-0.27536958994399996
ACH-000075,-0.14728019489299998
ACH-000078,-0.0596527439135
ACH-000082,-0.142344048433
ACH-000085,-0.0178352560725
ACH-000086,-0.0632908722057
ACH-000087,-0.056378054036400005
ACH-000092,-0.060248897579999995
ACH-000095,-0.192630889166
ACH-000097,-0.08073821669430001
ACH-000098,-0.220504020968
ACH-000099,-0.153547599787
ACH-000108,-0.22162318502300002
ACH-000113,-0.029160819782099997
ACH-000115,-0.0514972526714
ACH-000116,-0.0791700716572
ACH-000118,-0.05598400478709999
ACH-000120,-0.298686147181
ACH-000123,-0.127884824546
ACH-000127,-0.0767989081513
ACH-000128,-0.365589648143
ACH-000132,-0.0166264883666
ACH-000133,0.010147433174700002
ACH-000137,-0.10575737880000001
ACH-000138,-0.0826533105016
ACH-000142,-0.18966810652899999
ACH-000143,-0.178660847411
ACH-000146,-0.0279297434264
ACH-000148,0.0629376057779
ACH-000150,-0.29008665625700003
ACH-000152,0.0342057501956
ACH-000153,-0.088881362194
ACH-000159,0.011957266677700001
ACH-000160,0.30664858834000003
ACH-000163,-0.18949067195500002
ACH-000167,0.819989000019
ACH-000168,0.114130988727
ACH-000169,-0.197515624089
ACH-000178,-0.100227440875
ACH-000182,-0.0953620152122
ACH-000183,-0.19088046671599998
ACH-000188,-0.185094422278
ACH-000189,-0.121135051759
ACH-000190,0.27034134160900003
ACH-000198,-0.053640518229099994
ACH-000204,-0.243984012483
ACH-000206,-0.253816587474
ACH-000207,0.04338654663409999
ACH-000211,-0.050470088337699996
ACH-000215,-0.0676364003604
ACH-000221,-0.132315583431
ACH-000222,0.061345812013999995
ACH-000223,-0.167307928928
ACH-000226,0.0656107446251
ACH-000227,-0.252324088544
ACH-000228,0.06308453167780001
ACH-000231,-0.049252349324
ACH-000232,-0.11245361575400001
ACH-000233,-0.182330513281
ACH-000234,-0.0763488953616
ACH-000235,-0.10122259744899999
ACH-000237,-0.239856796744
ACH-000238,-0.00985605749361
ACH-000243,-0.071007254354
ACH-000244,-0.38884620928999997
ACH-000246,-0.110532802643
ACH-000248,0.0640410278436
ACH-000250,-0.165581580081
ACH-000251,0.0008828015413089999
ACH-000253,-0.135377729547
ACH-000255,-0.148581803224
ACH-000256,-0.0198810490285
ACH-000257,0.045355067572
ACH-000258,-0.36587896975699996
ACH-000259,-0.09804573111569999
ACH-000260,-0.13282753983200002
ACH-000261,-0.0337094728482
ACH-000262,0.082959780154
ACH-000263,-0.135955063378
ACH-000264,0.0484078340233
ACH-000265,-0.08628414805
ACH-000266,-0.09745339814069999
ACH-000272,-0.048723400889099995
ACH-000273,-0.100632967962
ACH-000274,-0.0569106320519
ACH-000277,-0.035934798487499996
ACH-000278,0.0377609256741
ACH-000279,-0.113884159299
ACH-000280,-0.0904798299078
ACH-000281,-0.259264449566
ACH-000288,-0.19403447583
ACH-000291,-0.08613437347719999
ACH-000293,-0.153894826095
ACH-000294,-0.144214237246
ACH-000295,-0.20867077483
ACH-000296,-0.0427454243996
ACH-000302,0.00482666204554
ACH-000304,0.0029346520127100004
ACH-000307,-0.00946647463137
ACH-000308,-0.0916593187312
ACH-000310,-0.189836298318
ACH-000311,0.037040617379199996
ACH-000312,-0.148367740514
ACH-000315,-0.286706495525
ACH-000316,-0.188340572566
ACH-000317,-0.061959225105
ACH-000318,0.09909503662560001
ACH-000319,0.0181308037142
ACH-000320,0.199706401895
ACH-000322,0.0143882099971
ACH-000323,-0.164230565507
ACH-000324,-0.17312718122200002
ACH-000329,-0.17780156255100002
ACH-000330,-0.035633117153800006
ACH-000331,-0.041925156067
ACH-000332,-0.157583788822
ACH-000334,0.0019334282652899999
ACH-000335,-0.404315244738
ACH-000336,-0.370592766296
ACH-000337,-0.298388629316
ACH-000339,-0.036839028412699995
ACH-000341,0.13669273023700002
ACH-000348,-0.081323377465
ACH-000350,-0.0811018745933
ACH-000352,-0.131421652979
ACH-000356,-0.08962425091989999
ACH-000361,0.06722820153350001
ACH-000362,-0.13164583324100002
ACH-000363,-0.29370653305100003
ACH-000364,-0.0967121611713
ACH-000365,-0.138667880508
ACH-000366,-0.17217849701
ACH-000368,-0.17535236387699998
ACH-000374,0.0216927953902
ACH-000375,0.0273277603009
ACH-000376,-0.186644052661
ACH-000381,-0.0325997913027
ACH-000383,-0.0626849959786
ACH-000387,-0.055937941436800004
ACH-000389,-0.213548581335
ACH-000390,-0.113800477609
ACH-000393,-0.158569711756
ACH-000395,-0.23221153833500002
ACH-000397,-0.174747135856
ACH-000401,-0.375490916654
ACH-000402,-0.182930583308
ACH-000403,-0.185568583433
ACH-000404,-0.332038098244
ACH-000406,-0.034535207109500005
ACH-000407,0.042464324107599996
ACH-000408,-0.102208947073
ACH-000410,-0.271838874996
ACH-000411,-0.180026474514
ACH-000414,-0.0598104233146
ACH-000415,0.0326094960652
ACH-000416,-0.162727374497
ACH-000420,-0.309257611275
ACH-000421,-0.0744593513413
ACH-000424,-0.08395019784499999
ACH-000425,-0.14790821175899999
ACH-000426,-0.045330147918
ACH-000427,0.223512567056
ACH-000433,-0.0996136431388
ACH-000436,0.0675312106149
ACH-000444,-0.21983504863400002
ACH-000445,-0.05882934528869999
ACH-000448,-0.0653400964979
ACH-000450,-0.249336357368
ACH-000452,-0.0526403611434
ACH-000454,-0.13958780779899999
ACH-000458,-0.0399251084426
ACH-000459,-0.245820323975
ACH-000460,-0.0676125132669
ACH-000461,-0.175186209396
ACH-000463,-0.24729488108699998
ACH-000464,-0.19273875200100002
ACH-000466,-0.14958766924
ACH-000467,-0.101364162636
ACH-000468,-0.149989267783
ACH-000469,-0.0067242273541899995
ACH-000470,-0.214512992162
ACH-000471,-0.123375445865
ACH-000472,-0.0797423918088
ACH-000473,0.0028841730503000006
ACH-000475,-0.0288064006214
ACH-000476,-0.17321644584000004
ACH-000477,-0.207090476573
ACH-000480,-0.26635621959899997
ACH-000481,-0.0879399780195
ACH-000483,-0.00287995150922
ACH-000484,-0.0775006568124
ACH-000485,-0.26104147361499996
ACH-000486,-0.0759101372089
ACH-000487,-0.27181678556
ACH-000488,-0.17505581770999998
ACH-000490,-0.0856359770224
ACH-000491,0.0338637717348
ACH-000495,-0.174383588075
ACH-000496,-0.0696163961588
ACH-000499,0.013505942812700001
ACH-000500,0.221809225485
ACH-000502,0.015059870445100002
ACH-000503,0.446930890191
ACH-000505,0.0656041630561
ACH-000507,-0.161041507093
ACH-000510,-0.161789486423
ACH-000511,-0.0410742631612
ACH-000512,-0.0354953488185
ACH-000516,0.081327024089
ACH-000517,-0.144047084423
ACH-000518,-0.0919199481828
ACH-000520,-0.12997797326
ACH-000521,-0.0963957132402
ACH-000522,0.020497558431799998
ACH-000524,-0.08380582517230001
ACH-000527,-0.160075659756
ACH-000528,-0.0585866772372
ACH-000537,-0.07520698700680001
ACH-000541,-0.00041070800641599997
ACH-000542,-0.0553995400632
ACH-000544,0.0241596882655
ACH-000545,0.0324288660578
ACH-000547,-0.283905077027
ACH-000548,-0.0713257484594
ACH-000549,-0.0132390372365
ACH-000550,0.107925066589
ACH-000552,-0.19428233955600002
ACH-000556,-0.12076664191
ACH-000557,-0.252763425986
ACH-000570,0.0029217022804399998
ACH-000571,0.0345291810431
ACH-000573,-0.111731492314
ACH-000576,-0.180447742617
ACH-000580,-0.260317391899
ACH-000584,-0.00672333180559
ACH-000585,-0.134385977148
ACH-000588,0.126825750699
ACH-000589,-0.044342930487
ACH-000591,-0.127026316998
ACH-000593,-0.037638797931199994
ACH-000600,-0.146758320385
ACH-000601,-0.11215352882099999
ACH-000604,0.028209221935900003
ACH-000605,-0.0705821888435
ACH-000606,0.0501078230064
ACH-000608,-0.138431400526
ACH-000614,-0.0861273664979
ACH-000616,-0.0535435143337
ACH-000618,-0.05121087458
ACH-000619,-0.0785844394527
ACH-000620,-0.116930400731
ACH-000621,-0.040812309246
ACH-000622,-0.382434457544
ACH-000623,-0.0442646691875
ACH-000624,-0.206666784215
ACH-000627,-0.182014486604
ACH-000630,-0.0125138019386
ACH-000632,-0.237851134664
ACH-000633,-0.0586436809958
ACH-000637,-0.26301538249699996
ACH-000638,0.203521796249
ACH-000646,-0.122365900065
ACH-000647,-0.036641382529199996
ACH-000648,-0.360084899538
ACH-000649,-0.060583465162699995
ACH-000651,-0.108606091764
ACH-000652,-0.14777605933399998
ACH-000653,-0.102813089037
ACH-000657,-0.0619599149648
ACH-000658,0.044405944236
ACH-000661,-0.124522446324
ACH-000662,0.007176339428439999
ACH-000663,-0.0920134972229
ACH-000665,0.0055463991452700005
ACH-000671,-0.0481804171705
ACH-000673,-0.08882034838960001
ACH-000676,-0.11871908117900001
ACH-000677,-0.07974185155239999
ACH-000681,-0.118745788714
ACH-000682,-0.136215474693
ACH-000683,-0.10292763972999999
ACH-000684,-0.248079420611
ACH-000688,-0.073251280955
ACH-000693,-0.191593446041
ACH-000694,-0.142916765048
ACH-000695,-0.19659368086100001
ACH-000696,-0.00477300800326
ACH-000697,-0.038251574561400006
ACH-000699,-0.0814575345971
ACH-000701,-0.21431155286200002
ACH-000706,-0.0330678493989
ACH-000711,-0.05025184536169999
ACH-000713,0.11082892930800001
ACH-000714,0.08296179691769999
ACH-000718,-0.0130704852754
ACH-000720,0.00685199856428
ACH-000721,-0.148262748983
ACH-000724,0.0449404310096
ACH-000725,-0.017920032366099996
ACH-000732,-0.10764967734000001
ACH-000734,-0.0678741494997
ACH-000735,-0.14191154031199998
ACH-000736,-0.0292907440217
ACH-000738,-0.139094802617
ACH-000746,-0.09113681112289998
ACH-000747,-0.0666114368502
ACH-000748,-0.143976123209
ACH-000753,-0.124826577503
ACH-000756,-0.196856255371
ACH-000757,-0.0162564657736
ACH-000758,-0.04255035912190001
ACH-000760,-0.198425329604
ACH-000763,0.12320206026200001
ACH-000764,-0.0031031466145199998
ACH-000765,-0.414768776492
ACH-000766,0.0652194144561
ACH-000767,-0.271684964975
ACH-000768,-0.130468815528
ACH-000769,-0.08500434701300001
ACH-000770,-0.114068684539
ACH-000771,-0.043195926751899996
ACH-000773,-0.131466633209
ACH-000776,0.0785186005495
ACH-000777,-0.219072701516
ACH-000778,0.151528626153
ACH-000781,-0.0828828862269
ACH-000782,-0.175940042474
ACH-000783,-0.201890279773
ACH-000784,-0.08888803672000001
ACH-000785,0.011388712458
ACH-000787,-0.335204402244
ACH-000788,-0.116678612613
ACH-000791,-0.0469265203302
ACH-000792,-0.0731407224131
ACH-000794,-0.047683292755199995
ACH-000796,-0.107952432457
ACH-000799,0.0101345737525
ACH-000800,-0.18316976833299997
ACH-000802,-0.061045227345900004
ACH-000804,0.05310127797519999
ACH-000805,0.0092050784274
ACH-000809,-0.152581765295
ACH-000810,-0.06062507415230001
ACH-000811,-0.159473920519
ACH-000817,-0.050438051919
ACH-000819,-0.055835417216
ACH-000820,-0.264077190553
ACH-000821,-0.145859500441
ACH-000822,-0.011319310595799999
ACH-000823,-0.0711148167985
ACH-000824,-0.022660752400099998
ACH-000827,-0.17096938040800003
ACH-000829,-0.0786157123411
ACH-000831,-0.160355661786
ACH-000832,0.048822797723900004
ACH-000833,-0.172615249346
ACH-000834,-0.0882585512498
ACH-000835,-0.240754981036
ACH-000836,0.27256168301
ACH-000837,-0.0344018343001
ACH-000838,-0.0669111427551
ACH-000839,-0.170877946067
ACH-000840,-0.17788463325399997
ACH-000841,-0.295829318554
ACH-000843,0.051366751947
ACH-000846,0.14298775862
ACH-000847,-0.19117715538199997
ACH-000848,-0.256069111063
ACH-000849,0.100151716044
ACH-000851,0.0676220844249
ACH-000855,-0.117117285606
ACH-000856,-0.17862879302
ACH-000858,-0.150062919693
ACH-000859,-0.152979048545
ACH-000861,0.054434015128100005
ACH-000862,-0.124511001668
ACH-000865,-0.171377192583
ACH-000866,-0.0854722776885
ACH-000867,-0.160526614474
ACH-000869,0.0107459086485
ACH-000872,-0.247438994193
ACH-000873,-0.0624202953331
ACH-000876,-0.006561728767479999
ACH-000878,-0.162750573772
ACH-000880,0.018439098527
ACH-000881,-0.113091535235
ACH-000882,-0.110431983156
ACH-000884,-0.25378621388
ACH-000885,-0.285376643774
ACH-000887,-0.0981988564642
ACH-000888,-0.258974849564
ACH-000889,-0.0948826867189
ACH-000890,-0.26353714570500003
ACH-000896,-0.0674390061695
ACH-000898,-0.337113032627
ACH-000900,0.052196091274199996
ACH-000901,-0.124187258289
ACH-000905,-0.048234379706199995
ACH-000906,-0.13535683974999999
ACH-000907,-0.253982254696
ACH-000910,-0.0952302687551
ACH-000911,-0.13920784724000002
ACH-000912,-0.0177520568677
ACH-000913,-0.052729547259999995
ACH-000915,-0.0964785861758
ACH-000916,0.0599122124593
ACH-000917,0.0499529400196
ACH-000921,-0.280714529063
ACH-000924,-0.337548453938
ACH-000926,-0.238320248347
ACH-000928,-0.162853751422
ACH-000929,-0.101595882367
ACH-000932,-0.18644583633900003
ACH-000935,-0.241675236318
ACH-000936,-0.036108263143599995
ACH-000937,-0.12455751062
ACH-000938,-0.0535686462982
ACH-000939,0.434242547932
ACH-000941,-0.102041371063
ACH-000943,-0.18348704811
ACH-000946,-0.10545569758500001
ACH-000947,-0.0796123316604
ACH-000948,-0.145758259182
ACH-000950,0.010051517812399999
ACH-000953,-0.135000521345
ACH-000957,-0.0343469844926
ACH-000958,-0.180597692044
ACH-000960,-0.125289297809
ACH-000963,0.09642672238239999
ACH-000968,-0.11101898772299999
ACH-000969,-0.20430167176199998
ACH-000973,0.014357226181900001
ACH-000974,-0.09418178017930001
ACH-000975,-0.25349029435
ACH-000976,-0.08290597567189999
ACH-000978,-0.394011315517
ACH-000980,-0.158125882786
ACH-000984,-0.050955125614300004
ACH-000986,-0.0277730170157
ACH-000988,-0.0503224915416
ACH-000993,-0.29493986942899997
ACH-000994,-0.14217067874000003
ACH-000996,0.111536283706
ACH-001001,-0.207454367606
ACH-001020,0.0687115675449
ACH-001028,-0.0691741298782
ACH-001031,-0.30046957536200003
ACH-001038,-0.08535105713819999
ACH-001048,-0.0661309468837
ACH-001050,-0.00848912445579
ACH-001053,0.0755267869139
ACH-001054,-0.17170866190099998
ACH-001061,-0.06682761003399999
ACH-001067,-0.0645316181185
ACH-001075,-0.105227931733
ACH-001096,-0.337008919784
ACH-001128,1.1964861754
ACH-001134,-0.18017008969099998
ACH-001151,-0.0480019623329
ACH-001163,-0.207478246324
ACH-001164,-0.059743215430399996
ACH-001173,-0.077454466638
ACH-001183,-0.0804258175986
ACH-001184,-0.216093271103
ACH-001190,-0.0669181782017
ACH-001192,-0.11082914684900001
ACH-001193,-0.451907129528
ACH-001196,-0.177243080155
ACH-001197,-0.0572758935415
ACH-001205,-0.246383583345
ACH-001211,0.01213624449
ACH-001212,-0.7168777669069999
ACH-001228,-0.0341795882153
ACH-001232,-0.0110733421373
ACH-001239,-0.10719630728499999
ACH-001274,0.00965624985825
ACH-001275,-0.23950058358800003
ACH-001277,0.100759993638
ACH-001278,0.0169612740505
ACH-001280,-0.050851814126599997
ACH-001283,-0.195323348617
ACH-001289,-0.18763605292999996
ACH-001295,-0.209234094796
ACH-001300,-0.343520163741
ACH-001301,-0.117665465368
ACH-001302,-0.325837011566
ACH-001303,-0.43991807409999995
ACH-001306,0.0007633508089119999
ACH-001318,0.019078948801
ACH-001322,-0.25068697172
ACH-001328,-0.13177288809499998
ACH-001332,-0.343979912337
ACH-001333,-0.0625108187894
ACH-001336,-0.0247132721431
ACH-001340,-0.161267082644
ACH-001346,0.0554391586071
ACH-001353,0.012762398728799999
ACH-001354,-0.441060039346
ACH-001367,0.0273050082221
ACH-001368,-0.0510461399499
ACH-001374,0.0305607070111
ACH-001375,-0.0768551423619
ACH-001377,0.0528953488408
ACH-001380,-0.062482162461599995
ACH-001391,-0.062089137286999996
ACH-001407,-0.176550793825
ACH-001408,0.022187997841
ACH-001413,0.048607568452599996
ACH-001430,-0.0844083169285
ACH-001431,-0.264444617424
ACH-001450,-0.17555246646899997
ACH-001496,0.12884651887
ACH-001500,0.0936818647319
ACH-001521,0.023753672189700002
ACH-001523,-0.221834578154
ACH-001532,0.0398506018103
ACH-001536,-0.389763193671
ACH-001550,0.315924727092
ACH-001552,-0.309144112885
ACH-001554,-0.123848152928
ACH-001645,-0.09748982510700001
ACH-001654,-0.11180859473600001
ACH-001715,0.138854183337
ACH-001735,-0.165112499845
ACH-001736,-0.248046679972
ACH-001737,-0.362525296559
ACH-001740,-0.126629150588
ACH-001745,0.0437045017995
ACH-001750,-0.258448460837
ACH-001765,0.0427661341313
ACH-001956,-0.106991098028
ACH-001957,-0.00791328777332
