,UVSSA (57654)
ACH-000461,-0.205853645083
ACH-000463,0.023413480213700003
ACH-000464,-0.152771428615
ACH-000466,-0.128319836018
ACH-000467,-0.12622077935999998
ACH-000468,-0.284543081593
ACH-000469,-0.248772585189
ACH-000470,-0.324832110369
ACH-000471,-0.13290250705
ACH-000472,-0.179602578961
ACH-000473,-0.196788749589
ACH-000475,-0.143251666115
ACH-000476,-0.15844664476099998
ACH-000477,-0.0032797450482400002
ACH-000480,-0.0976945404648
ACH-000481,-0.0337227722683
ACH-000483,0.155502254791
ACH-000484,0.0792933924298
ACH-000485,-0.05250307800390001
ACH-000486,0.015071186625299998
ACH-000487,-0.053510700182
ACH-000488,-0.0052638203486800005
ACH-000490,-0.137208637049
ACH-000491,0.0807396433396
ACH-000495,-0.168049672399
ACH-000496,-0.045441257499
ACH-000499,-0.0814909550007
ACH-000500,0.308557842591
ACH-000502,-0.169574897384
ACH-000503,-0.319185516469
ACH-000505,-0.105152452316
ACH-000507,-0.215182371803
ACH-000510,-0.101637575172
ACH-000511,-0.11675852381799999
ACH-000512,-0.00129106588454
ACH-000516,-0.182301833439
ACH-000517,-0.237571350882
ACH-000518,0.0228589513301
ACH-000520,-0.0642822558042
ACH-000521,-0.23939639413000002
ACH-000522,-0.134569420629
ACH-000524,-0.0829890609221
ACH-000527,-0.114546200066
ACH-000528,-0.17586063838799998
ACH-000537,-0.0693720534449
ACH-000541,-0.265755998905
ACH-000542,-0.046127123825400004
ACH-000544,-0.17597365493500003
ACH-000545,-0.061875170555099994
ACH-000547,0.0613371048243
ACH-000548,-0.176713401828
ACH-000549,-0.0781901013072
ACH-000550,-0.134410124865
ACH-000552,-0.16933326833
ACH-000556,-0.0859807126956
ACH-000557,-0.187435310788
ACH-000570,-0.0785450250131
ACH-000571,-0.0941799228577
ACH-000573,-0.173606341963
ACH-000576,-0.503527821785
ACH-000580,-0.108175613135
ACH-000584,-0.182404258212
ACH-000585,-0.10904607209100001
ACH-000588,-0.180372446849
ACH-000589,0.011413194429500001
ACH-000591,-0.0948735828221
ACH-000593,-0.153949250427
ACH-000600,-0.197820933413
ACH-000601,-0.185574625591
ACH-000604,-0.285719154207
ACH-000605,0.12177402697300001
ACH-000606,-0.147842856539
ACH-000608,-0.191698296085
ACH-000614,-0.0198840927649
ACH-000616,-0.033257641861099994
ACH-000618,-0.0581557157783
ACH-000619,-0.261919576459
ACH-000620,-0.142163989416
ACH-000621,-0.06400807029540001
ACH-000622,-0.24618799944000003
ACH-000623,-0.27481162066500003
ACH-000624,-0.205191941776
ACH-000627,-0.245683107799
ACH-000630,0.0414372161627
ACH-000632,-0.037622429617800004
ACH-000633,-0.126144212887
ACH-000637,-0.10059363026399999
ACH-000638,0.0207891223203
ACH-000646,-0.0567431577975
ACH-000647,-0.0766825452548
ACH-000648,-0.131316478589
ACH-000649,-0.0568028477281
ACH-000651,0.0246198263139
ACH-000652,-0.15724874151100002
ACH-000653,0.00986010375839
ACH-000657,-0.131513815619
ACH-000658,-0.05902161733419999
ACH-000661,-0.164579905083
ACH-000662,-0.122430859616
ACH-000663,0.150498677656
ACH-000665,-0.0651156477972
ACH-000671,-0.048738299294199997
ACH-000673,-0.214067314628
ACH-000676,-0.19460789937
ACH-000677,-0.111468486822
ACH-000681,-0.012196126688700001
ACH-000682,-0.16434974348200002
ACH-000683,-0.174689395135
ACH-000684,-0.267850880005
ACH-000688,-0.205779497669
ACH-000693,-0.19915553994000001
ACH-000694,-0.108672036609
ACH-000695,0.109622485627
ACH-000696,-0.149950706175
ACH-000697,-0.133635235108
ACH-000699,-0.269116158759
ACH-000701,-0.056049080838900006
ACH-000706,-0.018003780958700002
ACH-000711,-0.0845672705145
ACH-000713,-0.282386358684
ACH-000714,-0.055410775440999996
ACH-000718,-0.23673754467500002
ACH-000720,-0.130971316091
ACH-000721,-0.06273896804700001
ACH-000724,0.0799140104765
ACH-000725,-0.0468686790546
ACH-000732,0.0551216597989
ACH-000734,-0.15765714124500002
ACH-000735,-0.0436471399216
ACH-000736,-0.201554687284
ACH-000738,-0.10094215536800001
ACH-000746,-0.0807560366122
ACH-000747,-0.16161092669000002
ACH-000748,-0.163935473764
ACH-000753,0.0946997309955
ACH-000756,-0.08289553681189998
ACH-000757,0.11423723457999999
ACH-000758,-0.0348096656709
ACH-000760,-0.0748686763228
ACH-000763,0.175666187623
ACH-000764,-0.404636881163
ACH-000765,0.123802481429
ACH-000766,-0.183303882211
ACH-000767,-0.199660566367
ACH-000768,-0.20449320642299998
ACH-000769,-0.10111758384700001
ACH-000770,-0.233652743616
ACH-000771,-0.0211245823265
ACH-000773,-0.176703479207
ACH-000776,-0.153988442072
ACH-000777,-0.06877842760589999
ACH-000778,0.12386617737700001
ACH-000781,-0.120205698356
ACH-000782,-0.123808487991
ACH-000783,-0.333883102136
ACH-000784,-0.08505501400800002
ACH-000785,-0.10444469847200001
ACH-000787,-0.234027343726
ACH-000788,-0.108826004233
ACH-000791,-0.0641357665677
ACH-000792,-0.130533437245
ACH-000794,-0.27052078238
ACH-000796,-0.191672383874
ACH-000799,-0.020692778503099998
ACH-000800,0.102328208499
ACH-000802,-0.060021013867
ACH-000804,-0.0920076752794
ACH-000805,0.00602920171333
ACH-000809,-0.043428016036599994
ACH-000810,-0.490461400942
ACH-000811,-0.0786837921655
ACH-000817,-0.0531332015572
ACH-000819,-0.0411734680774
ACH-000820,-0.20531134928199998
ACH-000821,-0.234518440588
ACH-000822,0.0188163392748
ACH-000823,-0.04971034053119999
ACH-000824,-0.135894260737
ACH-000827,-0.142776384451
ACH-000829,-0.0728382546639
ACH-000831,-0.193679699126
ACH-000832,-0.173925356879
ACH-000833,-0.00509851266193
ACH-000834,-0.141386588098
ACH-000835,-0.153392179419
ACH-000836,-0.285406964052
ACH-000837,-0.242920087133
ACH-000838,-0.181782503766
ACH-000839,-0.0526922804469
ACH-000840,0.040540106088900005
ACH-000841,-0.189037785928
ACH-000843,-0.107566918737
ACH-000846,0.0292633420523
ACH-000847,-0.12355079854
ACH-000848,-0.133682046427
ACH-000849,-0.161517972355
ACH-000851,-0.0983036390728
ACH-000855,-0.182108962396
ACH-000856,-0.0402653900685
ACH-000858,-0.135805620214
ACH-000859,-0.0109945664793
ACH-000861,-4.78948975648e-05
ACH-000862,-0.28466809148600003
ACH-000865,0.0029990920855700004
ACH-000866,-0.169027826923
ACH-000867,-0.201257061191
ACH-000869,-0.194801617961
ACH-000872,-0.0179334458428
ACH-000873,-0.186932589501
ACH-000876,-0.167284492271
ACH-000878,0.196649826551
ACH-000880,-0.13320118508099998
ACH-000881,-0.0239782959028
ACH-000882,0.040732913999300006
ACH-000884,-0.038532200397699994
ACH-000885,-0.21446683467099997
ACH-000887,-0.06803615732559999
ACH-000888,-0.278359306077
ACH-000889,-0.11864868035399999
ACH-000890,-0.030978771395200003
ACH-000896,-0.19636435782900002
ACH-000898,-0.261351753741
ACH-000900,-0.0464581702942
ACH-000901,-0.07773113437319999
ACH-000905,-0.121265392951
ACH-000906,-0.18858328391399998
ACH-000907,-0.009364824755549998
ACH-000910,-0.0995936432076
ACH-000911,-0.117849908286
ACH-000912,-0.21283921165
ACH-000913,-0.124987231538
ACH-000915,0.0403534771577
ACH-000916,-0.42376519107
ACH-000917,0.023849037147400002
ACH-000921,-0.20145800783300002
ACH-000924,-0.07420787927280001
ACH-000926,-0.219967817423
ACH-000928,0.00101405210746
ACH-000929,0.022322600152599997
ACH-000932,-0.09482680434460002
ACH-000935,-0.124275296557
ACH-000936,0.03325529976
ACH-000937,-0.048218572578300006
ACH-000938,-0.213808415322
ACH-000939,-0.15595218082
ACH-000941,-0.1297237913
ACH-000943,-0.0581095296567
ACH-000946,0.0951271815917
ACH-000947,-0.014685786481899998
ACH-000948,0.044279335258499995
ACH-000950,0.17023923287599999
ACH-000953,-0.128356021642
ACH-000957,-0.144920015766
ACH-000958,-0.0808444037891
ACH-000960,-0.139480656604
ACH-000963,0.038769963513500004
ACH-000968,0.11352223264599999
ACH-000969,-0.008610007410309999
ACH-000973,-0.0691042974998
ACH-000974,-0.052046001161099996
ACH-000975,-0.269793519553
ACH-000976,-0.24202058777
ACH-000978,-0.0738409897254
ACH-000980,-0.18160892788400002
ACH-000984,-0.11620633710799999
ACH-000986,-0.272676272604
ACH-000988,-0.0854930081937
ACH-000993,-0.143411986503
ACH-000994,0.09880109764469999
ACH-000996,-0.134668923511
ACH-001001,-0.140331268634
ACH-001020,-0.0300145128785
ACH-001028,-0.074845130327
ACH-001031,-0.264981414313
ACH-001038,-0.145718845578
ACH-001048,-0.240679847507
ACH-001050,-0.08787123057219999
ACH-001053,-0.23868882721999998
ACH-001054,-0.15465051328600002
ACH-001061,-0.10328398005100001
ACH-001067,-0.307782798445
ACH-001075,0.00500781220436
ACH-001096,-0.134349646195
ACH-001128,-0.105531801896
ACH-001134,-0.0353325187591
ACH-001151,-0.125324803187
ACH-001163,-0.128759455035
ACH-001164,-0.0526542819972
ACH-001173,-0.226130633901
ACH-001183,-0.285277392972
ACH-001184,-0.299011308473
ACH-001190,-0.0155638810216
ACH-001192,-0.126965675457
ACH-001193,-0.0259879197331
ACH-001196,-0.293732918523
ACH-001197,-0.208400180328
ACH-001205,-0.253622315313
ACH-001211,-0.207260844397
ACH-001212,-0.5142063938920001
ACH-001228,-0.011040207701399999
ACH-001232,-0.245086841646
ACH-001239,-0.0948010998075
ACH-001274,-0.14682982332299999
ACH-001275,-0.160643946629
ACH-001277,-0.274887535279
ACH-001278,-0.121405753622
ACH-001280,-0.636160329077
ACH-001283,-0.15127707895099998
ACH-001289,-0.272595987624
ACH-001295,-0.132097646426
ACH-001300,-0.193923435405
ACH-001301,-0.12049791468900001
ACH-001302,0.00350678927263
ACH-001303,-0.31356745045400003
ACH-001306,-0.0141486555085
ACH-001318,-0.114299121624
ACH-001322,-0.128283966207
ACH-001328,-0.159083998385
ACH-001332,-0.14539154499600002
ACH-001333,-0.046902649881
ACH-001336,-0.115023083971
ACH-001340,-0.178376544641
ACH-001346,-0.055493753829100004
ACH-001353,-0.138704184584
ACH-001354,-0.402929789665
ACH-001367,-0.0149640348293
ACH-001368,-0.09320717334699999
ACH-001374,-0.244005888784
ACH-001375,0.0323448229992
ACH-001377,-0.14859880624500002
ACH-001380,-0.0739520612686
ACH-001391,-0.306812418099
ACH-001407,-0.121575302544
ACH-001408,-0.205703053061
ACH-001413,0.05071969040109999
ACH-001430,0.00584720742169
ACH-001431,-0.08944356295880002
ACH-001450,-0.0816372927666
ACH-001496,-0.0757743752368
ACH-001500,0.066832375317
ACH-001521,-0.060159223990900006
ACH-001523,0.012159087631399999
ACH-001532,-0.16614684286599998
ACH-001536,-0.23929911309799998
ACH-001550,-0.0212214842589
ACH-001552,-0.29175471046
ACH-001554,-0.117037458116
ACH-001645,-0.0325600527054
ACH-001654,-0.133400166521
ACH-001715,0.07540750644869999
ACH-001735,-0.200388401291
ACH-001736,-0.486165126047
ACH-001737,-0.27071336348700004
ACH-001740,-0.10634798169
ACH-001745,-0.19972563991999998
ACH-001750,0.020754697183400003
ACH-001765,-0.23222939887699998
ACH-001956,-0.140739237603
ACH-001957,-0.0682769110932
