,NR2F6 (2063)
ACH-000004,-0.129979461004
ACH-000007,0.048041687373
ACH-000009,0.112119163166
ACH-000011,-0.145524667653
ACH-000012,-0.21819847401700002
ACH-000013,-0.0482538970931
ACH-000014,-0.264538432584
ACH-000015,-0.147495988143
ACH-000017,0.045909792275
ACH-000018,-0.216549237991
ACH-000019,-0.0998653378973
ACH-000021,-0.13660407416099998
ACH-000022,-0.21020395634599998
ACH-000025,-0.14499602891
ACH-000028,-0.0899893797333
ACH-000030,-0.150508787182
ACH-000035,-0.17643679785100003
ACH-000036,-0.08024067707430001
ACH-000037,0.09746736192080001
ACH-000039,0.08331391862200001
ACH-000040,-0.11448711841800001
ACH-000041,-0.258864095684
ACH-000042,-0.14886321755
ACH-000045,-0.19696316939199998
ACH-000047,-0.111756089805
ACH-000052,-0.320432855902
ACH-000053,-0.0696694281327
ACH-000054,-0.246720326562
ACH-000055,-0.00804931440504
ACH-000060,-0.030685641144300002
ACH-000067,-0.179516570893
ACH-000070,-0.165426359903
ACH-000075,-0.224271209546
ACH-000078,-0.06605133990569999
ACH-000082,0.0218971693517
ACH-000085,-0.0762533462642
ACH-000086,-0.23931569897500002
ACH-000087,0.158420254905
ACH-000092,-0.0829916339057
ACH-000095,-0.10712997160900001
ACH-000097,-0.11173650920999999
ACH-000098,-0.09187707378219999
ACH-000099,-0.141678091524
ACH-000108,-0.0362124344257
ACH-000113,-0.129472649249
ACH-000115,-0.153066034214
ACH-000116,-0.162323013247
ACH-000118,-0.17363893837000002
ACH-000120,-0.12342521455199999
ACH-000123,-0.107651432487
ACH-000127,-0.11330987859099999
ACH-000128,-0.21568608478300003
ACH-000132,-0.31357737324499996
ACH-000133,-0.0784117803469
ACH-000137,-0.0714774157963
ACH-000138,-0.20547139750399998
ACH-000142,-0.224564199824
ACH-000143,-0.123355010605
ACH-000146,-0.277273771057
ACH-000148,-0.0024965061534699996
ACH-000150,-0.20098321376699999
ACH-000152,-0.0429897469712
ACH-000153,-0.0215180096004
ACH-000159,-0.0197059643541
ACH-000160,-0.0324428711421
ACH-000163,-0.109773120348
ACH-000167,0.00474496914253
ACH-000168,0.0702797898464
ACH-000169,-0.012189210440700001
ACH-000178,-0.10252447441
ACH-000182,-0.005626323928779999
ACH-000183,-0.131271889376
ACH-000188,-0.14065523995999998
ACH-000189,0.0321617985911
ACH-000190,-0.145406487644
ACH-000198,0.0142337317329
ACH-000204,-0.18387968093600002
ACH-000206,-0.24059260304400001
ACH-000207,-0.112689238596
ACH-000211,-0.224631767233
ACH-000215,-0.10049405519200001
ACH-000221,-0.247682082692
ACH-000222,-0.00231576157304
ACH-000223,-0.14281075549799999
ACH-000226,-0.012902809236
ACH-000227,0.28356704406100003
ACH-000228,-0.228067258166
ACH-000231,0.0691528521158
ACH-000232,-0.12712454863199998
ACH-000233,0.0584777673375
ACH-000234,-0.18957625925500002
ACH-000235,-0.243931066789
ACH-000237,0.0835863598646
ACH-000238,0.105839285541
ACH-000243,-0.189169274408
ACH-000244,-0.192125221778
ACH-000246,-0.06583393700330001
ACH-000248,-0.305503721805
ACH-000250,-0.0741362707837
ACH-000251,-0.190976224479
ACH-000253,-0.155017952149
ACH-000255,-0.17176950345400002
ACH-000256,-0.08335818711739999
ACH-000257,0.10362266593800001
ACH-000258,0.26502491871399997
ACH-000259,0.024321218044500003
ACH-000260,-0.030508912311999998
ACH-000261,-0.114675590423
ACH-000262,0.00809306100341
ACH-000263,-0.31919233161800004
ACH-000264,-0.12546907159
ACH-000265,-0.058611738617599995
ACH-000266,-0.132738823107
ACH-000272,0.030770272843499997
ACH-000273,-0.095846278148
ACH-000274,-0.0157241671386
ACH-000277,0.375062403315
ACH-000278,0.10606716031199999
ACH-000279,-0.0280764326174
ACH-000280,-0.282367805799
ACH-000281,-0.249381733017
ACH-000288,-0.0520507957938
ACH-000291,0.0013559149878199998
ACH-000293,0.22075328079599998
ACH-000294,-0.128232613399
ACH-000295,0.025140799638000002
ACH-000296,0.0146712174388
ACH-000302,-0.112092972715
ACH-000304,-0.531785546678
ACH-000307,-0.0805145245677
ACH-000308,-0.0064940022933300005
ACH-000310,-0.152394993308
ACH-000311,-0.0464784759346
ACH-000312,-0.0872221646858
ACH-000315,0.00988005550376
ACH-000316,0.11759199298800001
ACH-000317,-0.25750584144600003
ACH-000318,-0.51359896497
ACH-000319,0.0685064818925
ACH-000320,-0.15135114676300002
ACH-000322,-0.0946452019545
ACH-000323,-0.246400816351
ACH-000324,-0.038315828043199995
ACH-000329,-0.08990060169189999
ACH-000330,0.00630557724604
ACH-000331,-0.17741053145100003
ACH-000332,0.0333223715924
ACH-000334,-0.215923850755
ACH-000335,0.289239193984
ACH-000336,0.106849683572
ACH-000337,0.272230539583
ACH-000339,-0.201791922746
ACH-000341,-0.44419964065399997
ACH-000348,-0.0582841920027
ACH-000350,-0.122026720515
ACH-000352,-0.0692376497552
ACH-000356,0.0677065172019
ACH-000361,-0.253748670628
ACH-000362,-0.302402038278
ACH-000363,-0.140273743615
ACH-000364,-0.11097699832800001
ACH-000365,-0.0334262577247
ACH-000366,-0.25072789407699997
ACH-000368,0.15765028867900002
ACH-000374,-0.128940126006
ACH-000375,0.0289002276195
ACH-000376,0.220186975594
ACH-000381,0.00230571780248
ACH-000383,-0.264091654638
ACH-000387,-0.041342677938
ACH-000389,0.0357774681179
ACH-000390,-0.103323203487
ACH-000393,-0.32890624117899997
ACH-000395,-0.8501963253829999
ACH-000397,-0.024871139552799997
ACH-000401,-0.144452499444
ACH-000402,-0.0694152697627
ACH-000403,-0.0369433427775
ACH-000404,-0.10462456273399999
ACH-000406,-0.114012104436
ACH-000407,0.0202648030754
ACH-000408,-0.322120280733
ACH-000410,-0.115611921755
ACH-000411,-0.0126299506786
ACH-000414,0.126625778175
ACH-000415,-0.22311419757
ACH-000416,-0.152074944562
ACH-000420,-0.057823458526900004
ACH-000421,-0.100840146045
ACH-000424,-0.161543322048
ACH-000425,-0.0456581084836
ACH-000426,-0.27631015733500003
ACH-000427,-0.186242378057
ACH-000433,-0.235536814954
ACH-000436,-0.0532886951197
ACH-000444,0.038820618804
ACH-000445,-0.104061354943
ACH-000448,0.0685918086548
ACH-000450,0.295250943017
ACH-000452,-0.203544085335
ACH-000454,-0.48460942798900003
ACH-000458,-0.182635648407
ACH-000459,-0.041966130265
ACH-000460,-0.108231179961
ACH-000461,-0.153287934802
ACH-000463,-0.0916619021552
ACH-000464,-0.0120960686344
ACH-000466,-0.108784467839
ACH-000467,-0.0854118390501
ACH-000468,-0.442736961003
ACH-000469,0.0632609152232
ACH-000470,-0.162544807915
ACH-000471,-0.0552314266125
ACH-000472,-0.28278793793900003
ACH-000473,-0.257803814199
ACH-000475,-0.190831748347
ACH-000476,-0.162099293642
ACH-000477,-0.0328453058737
ACH-000480,-0.0504613601376
ACH-000481,-0.0712838838943
ACH-000483,-0.040886986334300005
ACH-000484,0.024466845718400004
ACH-000485,-0.164994289204
ACH-000486,-0.148507239744
ACH-000487,-0.167170409362
ACH-000488,-0.0729263642975
ACH-000490,-0.20944329509399998
ACH-000491,-0.00054401348285
ACH-000495,0.0046901257752900005
ACH-000496,-0.17027974684
ACH-000499,-0.0461930480935
ACH-000500,-0.74508479391
ACH-000502,-0.18152801863600002
ACH-000503,-0.39413868160800003
ACH-000505,-0.118081856451
ACH-000507,-0.021160400423699998
ACH-000510,-0.130964490178
ACH-000511,-0.146698576108
ACH-000512,-0.049997890304300005
ACH-000516,-0.055829173721400005
ACH-000517,-0.0277161739975
ACH-000518,-0.044824299611400005
ACH-000520,-0.229816668775
ACH-000521,-0.11641500743
ACH-000522,-0.221345805733
ACH-000524,-0.06632673612819999
ACH-000527,-0.0031483028769
ACH-000528,-0.0412483715137
ACH-000537,0.04192020846569999
ACH-000541,-0.132388279145
ACH-000542,0.054193518343699995
ACH-000544,0.035916204059
ACH-000545,-0.34018627794699996
ACH-000547,0.0703324929222
ACH-000548,-0.068958582446
ACH-000549,-0.320484272146
ACH-000550,0.0401226026966
ACH-000552,-0.12978377073300001
ACH-000556,-0.329313555787
ACH-000557,-0.126414386129
ACH-000570,-0.03498548870340001
ACH-000571,-0.166301243104
ACH-000573,-0.19442651529399999
ACH-000576,-0.00922459838489
ACH-000580,-0.0555131595802
ACH-000584,-0.0771772235922
ACH-000585,-0.107069025769
ACH-000588,0.06236685637350001
ACH-000589,-0.10965497019
ACH-000591,-0.09122404998780001
ACH-000593,-0.125390309378
ACH-000600,-0.208669095985
ACH-000601,-0.0656696023252
ACH-000604,-0.256689907422
ACH-000605,-0.237443908359
ACH-000606,-0.14849057169399998
ACH-000608,-0.00426078792373
ACH-000614,0.14760860865599998
ACH-000616,-0.08887695667989999
ACH-000618,-0.00548073471627
ACH-000619,-0.0195809045738
ACH-000620,-0.0838837332058
ACH-000621,-0.0475960609683
ACH-000622,-0.143391137519
ACH-000623,-0.11454832565400001
ACH-000624,-0.151478273544
ACH-000627,-0.149836198722
ACH-000630,-0.17431576746599997
ACH-000632,-0.20379642191300001
ACH-000633,-0.207025275803
ACH-000637,-0.049473260934499996
ACH-000638,-0.059101481221699996
ACH-000646,0.203734228069
ACH-000647,-0.155441540501
ACH-000648,0.206426343068
ACH-000649,-0.199409226675
ACH-000651,-0.251804565577
ACH-000652,-0.0866633914647
ACH-000653,-0.169689202611
ACH-000657,-0.11011238158299999
ACH-000658,0.210312299166
ACH-000661,-0.308467800184
