,GGA3 (23163)
ACH-000004,-0.0159848082202
ACH-000007,0.0659876569682
ACH-000009,-0.193952607287
ACH-000011,-0.240303085196
ACH-000012,-0.09477902975289998
ACH-000013,-0.118494629483
ACH-000014,-0.04544510789890001
ACH-000015,-0.036920809215
ACH-000017,-0.24004118621999998
ACH-000018,-0.174034636383
ACH-000019,0.061847472873099996
ACH-000021,-0.074963980364
ACH-000022,-0.0804123163632
ACH-000025,-0.209818295062
ACH-000028,-0.131594012367
ACH-000030,-0.0828022278906
ACH-000035,-0.232417585686
ACH-000036,-0.020824570278599998
ACH-000037,-0.156431404025
ACH-000039,-0.0303547424738
ACH-000040,-0.127634234544
ACH-000041,0.128927770145
ACH-000042,-0.242154256083
ACH-000045,-0.00205605561282
ACH-000047,-0.182247315924
ACH-000052,-0.133166949438
ACH-000053,-0.0404121535273
ACH-000054,-0.0983085013494
ACH-000055,-0.0257201890025
ACH-000060,-0.10080876899
ACH-000067,-0.014035894626200002
ACH-000070,-0.10186344556299999
ACH-000075,-0.369757827726
ACH-000078,-0.0310397823935
ACH-000082,-0.197528031824
ACH-000085,-0.100684022148
ACH-000086,-0.224662470537
ACH-000087,-0.275073920537
ACH-000092,-0.08161073991449999
ACH-000095,-0.11962204759600001
ACH-000097,-0.0867675806084
ACH-000098,-0.0691330573557
ACH-000099,-0.133353159044
ACH-000108,-0.13789443285
ACH-000113,-0.0453390168112
ACH-000115,-0.138033984636
ACH-000116,-0.0936023413473
ACH-000118,-0.1567384985
ACH-000120,-0.325727249595
ACH-000123,-0.192218813362
ACH-000127,-0.199359668204
ACH-000128,-0.29919937203200003
ACH-000132,-0.094281573038
ACH-000133,-0.20856801404300002
ACH-000137,0.0006893079574189999
ACH-000138,-0.16049504944
ACH-000142,-0.440019906479
ACH-000143,0.0431315801496
ACH-000146,0.05603790861269999
ACH-000148,-0.0284691249946
ACH-000150,-0.465817481341
ACH-000152,-0.185166035694
ACH-000153,0.183853143202
ACH-000159,-0.038882567254
ACH-000160,0.007333556947729999
ACH-000163,0.05815302267419999
ACH-000167,-0.0109518070986
ACH-000168,-0.248706785229
ACH-000169,0.181404554145
ACH-000178,-0.138527002698
ACH-000182,-0.0745946730544
ACH-000183,0.27814371964699997
ACH-000188,-0.26250283258699997
ACH-000189,-0.0769921727038
ACH-000190,-0.00801145201978
ACH-000198,0.00441772364133
ACH-000204,0.10088418119100001
ACH-000206,0.1612010977
ACH-000207,-0.296995221195
ACH-000211,-0.0456781129843
ACH-000215,-0.060623244232599995
ACH-000221,-0.350833837263
ACH-000222,-0.318104758528
ACH-000223,0.013039643740399998
ACH-000226,0.16008361382
ACH-000227,0.277036540353
ACH-000228,-0.139541048822
ACH-000231,-0.0704791549793
ACH-000232,0.144818058586
ACH-000233,-0.108347836054
ACH-000234,-0.16913270653299997
ACH-000235,-0.12236540472200001
ACH-000237,-0.11432325795199999
ACH-000238,-0.272147040431
ACH-000243,-0.09074788742310001
ACH-000244,-0.0692565152895
ACH-000246,0.0727569274072
ACH-000248,-0.08545142563489999
ACH-000250,-0.0640742901486
ACH-000251,0.126656996016
ACH-000253,-0.161319148507
ACH-000255,-0.248574539681
ACH-000256,-0.196681762455
ACH-000257,-0.169555762712
ACH-000258,-0.237366565242
ACH-000259,-0.0644015319969
ACH-000260,-0.052464909413400006
ACH-000261,-0.256973995114
ACH-000262,-0.03752675571419999
ACH-000263,0.139366000109
ACH-000264,-0.1013078407
ACH-000265,-0.09586969119719999
ACH-000266,-0.029342530902900003
ACH-000272,-0.012374763666100002
ACH-000273,-0.11053464640999999
ACH-000274,-0.0606913848726
ACH-000277,-0.19587041114599998
ACH-000278,-0.04821203379840001
ACH-000279,0.05931915054050001
ACH-000280,0.020143007439700003
ACH-000281,0.018539707654599998
ACH-000288,-0.205657816531
ACH-000291,-0.23517404345400003
ACH-000293,-0.352169511693
ACH-000294,-0.11406439330999998
ACH-000295,-0.208355421569
ACH-000296,-0.337072232121
ACH-000302,0.174140015784
ACH-000304,-0.42901344837300004
ACH-000307,-0.15580589147399998
ACH-000308,-0.003964746029739999
ACH-000310,0.237231621616
ACH-000311,-0.0511803248652
ACH-000312,-0.043669892194099995
ACH-000315,-0.254703256323
ACH-000316,-0.332163111733
ACH-000317,0.171963979822
ACH-000318,0.0304334120411
ACH-000319,-0.0879701733563
ACH-000320,-0.193520960064
ACH-000322,-0.42401310260200004
ACH-000323,-0.300826876518
ACH-000324,-0.166479821023
ACH-000329,-0.176267223139
ACH-000330,-0.206998680415
ACH-000331,0.0171535982791
ACH-000332,-0.0293448255104
ACH-000334,-0.05634776758909999
ACH-000335,-0.1647231233
ACH-000336,0.037795362565000004
ACH-000337,-0.309723734403
ACH-000339,-0.098656613398
ACH-000341,0.11559843427899999
ACH-000348,-0.020317299476
ACH-000350,0.018648543324
ACH-000352,-0.10067712417500001
ACH-000356,-0.296072062989
ACH-000361,-0.24229984944699998
ACH-000362,-0.0594672250392
ACH-000363,-0.124732978963
ACH-000364,0.10782249217
ACH-000365,-0.148814570042
ACH-000366,0.0316687218748
ACH-000368,-0.280453497717
ACH-000374,-0.057966925363800006
ACH-000375,-0.32299240765799997
ACH-000376,-0.18822788571899998
ACH-000381,0.128276780931
ACH-000383,-0.141904719644
ACH-000387,-0.0149825029571
ACH-000389,-0.510039523068
ACH-000390,-0.128105975592
ACH-000393,-0.0015121595419799998
ACH-000395,-0.3662361904
ACH-000397,-0.11144586067500001
ACH-000401,-0.276964098764
ACH-000402,-0.28470770384300004
ACH-000403,-0.248735259843
ACH-000404,-0.165782779846
ACH-000406,-0.0972723916801
ACH-000407,-0.163618685894
ACH-000408,0.18518680722
ACH-000410,0.124517310065
ACH-000411,-0.212709784886
ACH-000414,0.10529230903799999
ACH-000415,-0.12961827265999998
ACH-000416,-0.0651432313409
ACH-000420,-0.146057734199
ACH-000421,-0.05706102710969999
ACH-000424,-0.23964506837400001
ACH-000425,-0.0216625620296
ACH-000426,-0.100953797916
ACH-000427,-0.345039855206
ACH-000433,-0.5593725028859999
ACH-000436,-0.08364853746760001
ACH-000444,-0.0692996186366
ACH-000445,-0.143919133579
ACH-000448,-0.12238534577099999
ACH-000450,-0.205093919524
ACH-000452,-0.07513034334839999
ACH-000454,-0.17461344528499997
ACH-000458,-0.175951854823
ACH-000459,-0.123651741714
ACH-000460,-0.104427413699
ACH-000461,0.1828039696
ACH-000463,-0.0609385396624
ACH-000464,0.058240171764599995
ACH-000466,-0.044847899398800004
ACH-000467,-0.346277487359
ACH-000468,-0.183002603085
ACH-000469,-0.133156478281
ACH-000470,-0.386280284736
ACH-000471,-0.025964195401300003
ACH-000472,-0.17621258734099998
ACH-000473,-0.240700872293
ACH-000475,-0.0669955631806
ACH-000476,-0.19032896640799998
ACH-000477,0.135042326844
ACH-000480,-0.09556461232730001
ACH-000481,-0.07066993381239998
ACH-000483,-0.030023842747
ACH-000484,-0.18264275581099998
ACH-000485,-0.14539248723200002
ACH-000486,0.0477914604813
ACH-000487,0.10752433566500001
ACH-000488,-0.18521356191899999
ACH-000490,-0.0551461361706
ACH-000491,0.0503910053661
ACH-000495,0.0260562468448
ACH-000496,-0.0311527448207
ACH-000499,0.10377891414999998
ACH-000500,0.0396546763131
ACH-000502,-0.31427351240699997
ACH-000503,-0.252420215097
ACH-000505,0.0710278854282
ACH-000507,-0.123072614081
ACH-000510,-0.09828421878469999
ACH-000511,-0.185485602669
ACH-000512,-0.12814446345
ACH-000516,-0.059158191343599995
ACH-000517,-0.0731658176822
ACH-000518,-0.21467721225900002
ACH-000520,-0.22945776606499999
ACH-000521,-0.134960773325
ACH-000522,0.00815583159738
ACH-000524,-0.0441026022143
ACH-000527,-0.166182335968
ACH-000528,-0.059522750811300006
ACH-000537,-0.0381324040025
ACH-000541,0.0519220026136
ACH-000542,-0.081093272611
ACH-000544,-0.325953681092
ACH-000545,-0.130457253448
ACH-000547,-0.04714524849190001
ACH-000548,-0.0770743153055
ACH-000549,-0.098716211607
ACH-000550,-0.137945092406
ACH-000552,-0.07962138800929999
ACH-000556,-0.33602124166
