,CHIA (27159)
ACH-000004,0.267869703382
ACH-000007,0.233255900421
ACH-000009,0.0008630965937019999
ACH-000011,0.125598904917
ACH-000012,-0.068282961272
ACH-000013,0.0494830297935
ACH-000014,0.014046567424299999
ACH-000015,0.00773116165992
ACH-000017,0.295690414347
ACH-000018,-0.030283416772799998
ACH-000019,0.148423915876
ACH-000021,-0.0177817722571
ACH-000022,0.00616544369096
ACH-000025,-0.0752083180608
ACH-000028,-0.176628134904
ACH-000030,0.00028695784618599997
ACH-000035,0.0313911903704
ACH-000036,0.0687478664857
ACH-000037,0.0709383216397
ACH-000039,0.18967285003400003
ACH-000040,0.0487273830197
ACH-000041,0.110250650755
ACH-000042,0.157264156664
ACH-000045,0.044017509984599995
ACH-000047,0.21844728448399997
ACH-000052,0.0509221079474
ACH-000053,0.10013161173599999
ACH-000054,0.07753373553500001
ACH-000055,0.131739913809
ACH-000060,0.046124163576699996
ACH-000067,-0.13425080031199998
ACH-000070,0.379742645583
ACH-000075,-0.0241089263961
ACH-000078,0.0794835347953
ACH-000082,0.0840511581245
ACH-000085,0.216903640868
ACH-000086,0.06421832160720001
ACH-000087,0.030028522449400002
ACH-000092,-0.194159120781
ACH-000095,0.08589936147749999
ACH-000097,0.0439682453275
ACH-000098,0.11216201670999998
ACH-000099,0.09045259586380001
ACH-000108,0.10787823662599999
ACH-000113,0.0732987059727
ACH-000115,0.044151541114499995
ACH-000116,0.24003623906899998
ACH-000118,0.0104089259901
ACH-000120,0.278702815816
ACH-000123,0.0378311476576
ACH-000127,-0.00037504627395199995
ACH-000128,0.156715604867
ACH-000132,0.037424614133900004
ACH-000133,0.18960817577199998
ACH-000137,-0.142750831794
ACH-000138,0.154090829937
ACH-000142,0.06764874883769999
ACH-000143,0.0406965181115
ACH-000146,-0.006423960254329999
ACH-000148,0.0785787075714
ACH-000150,0.20515630173399999
ACH-000152,-0.116521434846
ACH-000153,0.0916017569176
ACH-000159,-0.015169871467
ACH-000160,0.12150789829700001
ACH-000163,0.189075765665
ACH-000167,-0.09387472396950002
ACH-000168,0.0390291654457
ACH-000169,-0.0608337389164
ACH-000178,0.183367754771
ACH-000182,0.237858687043
ACH-000183,0.187240997511
ACH-000188,-0.012407170145
ACH-000189,-0.167568094514
ACH-000190,0.15605276618799999
