,SNRPB2 (6629)
ACH-000330,-1.06198535222
ACH-000331,-0.7545409682199999
ACH-000332,-0.62178136934
ACH-000334,-1.00903947266
ACH-000335,-0.6876878144140001
ACH-000336,-0.712504572827
ACH-000337,-0.915982595976
ACH-000339,-0.999072226327
ACH-000341,-0.051324737240300004
ACH-000348,-0.46388465874300006
ACH-000350,-0.2988184868
ACH-000352,-1.11813495606
ACH-000356,-0.41224603390799996
ACH-000361,-0.11185582396299999
ACH-000362,-0.5154245586039999
ACH-000363,-0.182719229124
ACH-000364,-0.98949736141
ACH-000365,-0.146567095891
ACH-000366,0.004334369933989999
ACH-000368,-0.896534758325
ACH-000374,-0.48606576481700003
ACH-000375,-0.8531290083419999
ACH-000376,-0.860733123439
ACH-000381,-0.65289953529
ACH-000383,-0.820693480175
ACH-000387,-0.333230205234
ACH-000389,-1.2159445069200001
ACH-000390,-1.2731366887
ACH-000393,-0.291094347696
ACH-000395,-0.43391666133699996
ACH-000397,-0.904842980981
ACH-000401,-0.313603409472
ACH-000402,-0.602210307913
ACH-000403,-1.41021294959
ACH-000404,-0.995222709463
ACH-000406,-0.374080908601
ACH-000407,-0.338630016892
ACH-000408,-0.677704528709
ACH-000410,-1.3614276011000002
ACH-000411,0.046873225785800006
ACH-000414,-0.860284292511
ACH-000415,-0.694740445315
ACH-000416,0.00950975869885
ACH-000420,0.033328593165599996
ACH-000421,-1.0450597767299998
ACH-000424,-0.543471500119
ACH-000425,-0.328539077538
ACH-000426,-0.905230716808
ACH-000427,-0.32104672513099997
ACH-000433,-0.534800906938
ACH-000436,-0.915786446407
ACH-000444,-0.178087346569
ACH-000445,-1.3169042781
ACH-000448,-0.38447394126999995
ACH-000450,-0.637189398116
ACH-000452,-1.22002245125
ACH-000454,-0.656281382418
ACH-000458,-0.05586985506659999
ACH-000459,-0.725802917098
ACH-000460,-0.0162581671892
ACH-000461,-0.37313236409199996
ACH-000463,-0.895627300793
ACH-000464,-0.571369609659
ACH-000466,-0.31423207821800003
ACH-000467,-0.629512624253
ACH-000468,-0.249820801776
ACH-000469,-1.15128696691
ACH-000470,-0.46833040266099996
ACH-000471,-1.22672206543
ACH-000472,-0.326315193399
ACH-000473,-0.29281359056699996
ACH-000475,-0.223250986534
ACH-000476,-0.13229627847300002
ACH-000477,-0.7536549589079999
ACH-000480,-0.341371774726
ACH-000481,-0.9425052203799998
ACH-000483,-0.8572891875859999
ACH-000484,-1.0224100352399998
ACH-000485,-0.268996009251
ACH-000486,-1.0314732952299999
ACH-000487,0.0391336821325
ACH-000488,-1.22737459609
ACH-000490,-0.658215057799
ACH-000491,-1.13512048876
ACH-000495,-0.319391389281
ACH-000496,-1.0981045921600001
ACH-000499,-0.709905798185
ACH-000500,-0.6140777105690001
ACH-000502,-1.18724421645
ACH-000503,-0.775846879361
ACH-000505,-1.05448421561
ACH-000507,-0.803819892301
ACH-000510,-0.28942407289
ACH-000511,-0.292481493897
ACH-000512,-0.693530302059
ACH-000516,-0.358879995384
ACH-000517,-0.16603555466199998
ACH-000518,-0.633581849446
ACH-000520,-0.549352782654
ACH-000521,-0.9920771278210001
ACH-000522,0.167405605609
ACH-000524,-0.341484853777
ACH-000527,-0.25291775193599997
ACH-000528,-1.06382235881
ACH-000537,-1.18698374463
ACH-000541,-0.750905931926
ACH-000542,-0.497232669709
ACH-000544,-1.01848917465
ACH-000545,-0.42649742541100005
ACH-000547,-0.386466832482
ACH-000548,-0.432307517398
ACH-000549,-0.5894645649920001
ACH-000550,-0.288955652912
ACH-000552,-0.9098232458859999
ACH-000556,-0.471709698263
ACH-000557,0.253124841236
ACH-000570,-0.044885930354899996
ACH-000571,-0.18394458643800002
ACH-000573,-0.18674354472899998
ACH-000576,-0.159548209133
ACH-000580,0.241250532293
ACH-000584,-0.917751738762
ACH-000585,-0.30913096142700003
ACH-000588,-0.966248988519
ACH-000589,-0.896458220443
ACH-000591,-0.8312621091060001
ACH-000593,-0.82351950557
ACH-000600,-0.063902989207
ACH-000601,-0.0766439392987
ACH-000604,-0.393860393452
ACH-000605,-0.41137205197899995
ACH-000606,-0.42734614692100004
ACH-000608,-0.4762226082
ACH-000614,-0.5466136886949999
ACH-000616,-1.3007535041399998
ACH-000618,-0.112679724246
ACH-000619,-0.9403358239630001
ACH-000620,-0.8193588366560001
ACH-000621,-0.8110932695469999
ACH-000622,-0.027658832170099998
ACH-000623,-1.1339665826
ACH-000624,-1.3507314775400001
ACH-000627,-0.336157577922
ACH-000630,-0.943566847161
ACH-000632,-0.0537242901154
ACH-000633,-0.415647752892
ACH-000637,-0.262466597699
ACH-000638,-1.18550585553
ACH-000646,-0.496737923562
ACH-000647,-1.28674630161
ACH-000648,-0.336724634178
ACH-000649,-0.23582801590500002
ACH-000651,-0.438662685802
ACH-000652,-0.720908745781
ACH-000653,-0.689815941669
ACH-000657,-0.383746335053
ACH-000658,-0.860354827043
ACH-000661,-0.031718124892599994
ACH-000662,-1.22217335428
ACH-000663,-0.195735149315
ACH-000665,-0.544769538118
ACH-000671,0.0912411950989
ACH-000673,-1.4457556862999998
ACH-000676,-0.331292413862
ACH-000677,-0.043127128968699996
ACH-000681,-0.501842034738
ACH-000682,-0.545906853937
ACH-000683,-0.181921857645
ACH-000684,-0.901990272976
ACH-000688,-0.44171855701000007
ACH-000693,-0.931677683733
ACH-000694,-0.412926128249
ACH-000695,-0.379428169585
ACH-000696,-0.34404135867799995
ACH-000697,-0.825189323215
ACH-000699,-0.195982698392
ACH-000701,-0.672630022616
ACH-000706,-0.355943216278
ACH-000711,-1.29810146601
ACH-000713,-1.33570555436
ACH-000714,-1.01795877191
ACH-000718,-0.8159364852650001
ACH-000720,-0.533363301616
ACH-000721,-0.607372920553
ACH-000724,-0.8024036593189999
ACH-000725,-1.3447845814300001
ACH-000732,-0.728531003998
ACH-000734,0.147641279679
ACH-000735,-1.0179687553399999
ACH-000736,-0.7091385820720001
ACH-000738,-0.04835589073009999
ACH-000746,-0.08287949485729999
ACH-000747,-0.151306465886
ACH-000748,0.142563052847
ACH-000753,-0.307177664876
ACH-000756,0.0741149212336
ACH-000757,-0.281080370402
ACH-000758,-0.7661586045819999
ACH-000760,-0.352937507143
ACH-000763,-1.1037217554799998
ACH-000764,-0.146848944796
ACH-000765,0.066835616366
ACH-000766,0.20945501238400002
ACH-000767,-0.012734304767799999
ACH-000768,-1.11295075293
ACH-000769,-0.838521677308
ACH-000770,-0.469084565378
ACH-000771,-0.9554263565309999
ACH-000773,-0.43159168843400003
ACH-000776,-0.155621356022
ACH-000777,-1.0065658875599999
ACH-000778,-0.8123693385699999
ACH-000781,-0.8082167617730001
ACH-000782,-0.564390753222
ACH-000783,-0.121777404499
ACH-000784,-0.861390766288
ACH-000785,-1.17529203746
ACH-000787,-0.993773221419
ACH-000788,-0.41694533400300005
ACH-000791,-1.15282530888
ACH-000792,-0.33173932203
ACH-000794,-0.166423993087
ACH-000796,-0.220466562911
ACH-000799,-0.38090970927199996
ACH-000800,-0.147007752683
ACH-000802,-0.136084712457
ACH-000804,-0.42510632115
ACH-000805,-0.974101397967
ACH-000809,-1.15248093806
ACH-000810,-0.23943153745
ACH-000811,-0.42844114094700003
ACH-000817,-0.191518274443
ACH-000819,-0.884733380519
ACH-000820,-0.444572275757
ACH-000821,-1.3324772542299999
ACH-000822,-0.110619407226
ACH-000823,-0.43384993168700003
ACH-000824,-0.22705039718800002
ACH-000827,-0.928586717698
ACH-000829,-0.667771006744
ACH-000831,-0.154623625279
ACH-000832,-0.9419930736480001
ACH-000833,-0.563636266424
ACH-000834,-0.723233680089
ACH-000835,-0.7723073555969999
ACH-000836,-1.2790621740399999
ACH-000837,-0.921796219321
ACH-000838,-0.667463600717
ACH-000839,-0.68305273435
ACH-000840,-0.5324529951770001
ACH-000841,-1.0823151956200001
ACH-000843,-0.946226034551
ACH-000846,-0.647697566562
ACH-000847,-0.75569519727
ACH-000848,-0.786452317586
ACH-000849,-0.051205769415
ACH-000851,-0.179431031851
ACH-000855,-0.521142476885
ACH-000856,-0.2179550182
ACH-000858,-0.51933580663
ACH-000859,-1.1680457011299998
ACH-000861,-0.58169249937
ACH-000862,-1.12207034616
ACH-000865,0.0342279169067
ACH-000866,-0.263829027961
ACH-000867,-1.45946267296
ACH-000869,-1.40188621929
ACH-000872,0.0557477714176
ACH-000873,-1.14329484574
ACH-000876,-1.37121343109
ACH-000878,-0.131713807204
ACH-000880,-0.9770232880949999
ACH-000881,-0.140844279587
ACH-000882,-0.8647551854150001
ACH-000884,-0.254529494906
ACH-000885,-0.297249656258
ACH-000887,-0.107162391795
ACH-000888,-0.280738393947
ACH-000889,-0.8874594352509999
ACH-000890,-0.592464728783
ACH-000896,-0.736891340307
ACH-000898,-0.38752793479099995
ACH-000900,-0.752876691576
ACH-000901,0.15986050932
ACH-000905,-0.630938707
ACH-000906,0.0287704826493
ACH-000907,-0.462155411282
ACH-000910,-1.15954039088
ACH-000911,-0.828700130089
ACH-000912,-0.875082905357
ACH-000913,-0.531095940634
ACH-000915,-0.129894076168
ACH-000916,-0.438330852982
ACH-000917,-0.976683889537
ACH-000921,-0.978112122724
ACH-000924,-0.823910533965
ACH-000926,-0.439870315229
ACH-000928,-0.883465590465
ACH-000929,-0.884104617861
ACH-000932,-0.505881280992
ACH-000935,-0.9081701069410001
ACH-000936,0.050784495637699996
ACH-000937,-0.154173842281
ACH-000938,-0.331194114024
ACH-000939,-0.441341254909
ACH-000941,0.104303863441
ACH-000943,-0.9407265856479999
ACH-000946,-0.338370401907
ACH-000947,-0.32071159197099997
ACH-000948,-0.828839944832
ACH-000950,-0.448454126321
ACH-000953,-1.87315424107
ACH-000957,-0.672865190476
ACH-000958,-0.42035584373400003
ACH-000960,-0.030016770499
ACH-000963,-0.576261149011
ACH-000968,0.0392736980217
ACH-000969,-0.69221239629
ACH-000973,-1.1158097702399998
ACH-000974,-0.24239212690200002
ACH-000975,-1.20234135077
ACH-000976,0.069053149178
ACH-000978,-0.282137344613
ACH-000980,-0.15819441848
ACH-000984,-0.208439562338
ACH-000986,-0.8596036456849999
ACH-000988,-0.672801318132
ACH-000993,-0.937679450635
ACH-000994,-0.546928305007
ACH-000996,-1.12201904766
ACH-001001,-0.35685711562399997
ACH-001020,-0.888205425508
ACH-001028,-0.994212635963
ACH-001031,-0.705484376993
ACH-001038,-0.653140668247
ACH-001048,-0.475713878757
ACH-001050,0.29767842792599997
ACH-001053,-0.114062042934
ACH-001054,-0.132175041432
ACH-001061,-0.403558422085
ACH-001067,-0.8971683132709999
ACH-001075,-1.13464779066
ACH-001096,-0.21425611465100003
ACH-001128,-0.557795820624
ACH-001134,0.0772581783182
ACH-001151,-0.969873021885
ACH-001163,-0.154302529685
ACH-001164,-0.304726948314
ACH-001173,-0.35600043811099996
ACH-001183,-0.659546077144
ACH-001184,0.0416125970957
ACH-001190,-0.220335365994
ACH-001192,-0.309231326564
ACH-001193,-0.582511070475
ACH-001196,-0.574768790017
ACH-001197,-0.382041466878
ACH-001205,-0.733464712098
ACH-001211,-0.7167857231129999
ACH-001212,-0.863349300511
ACH-001228,-0.8145930224150001
ACH-001232,-1.1394274945
ACH-001239,-0.36642958505500006
ACH-001274,-1.06433429374
ACH-001275,-0.539106936715
ACH-001277,-0.535942814741
ACH-001278,-0.120653432728
ACH-001280,-0.914307737978
ACH-001283,-0.672531359285
ACH-001289,-0.674578330441
ACH-001295,-0.11403016389000001
ACH-001300,-0.210150303924
ACH-001301,-0.399837644859
ACH-001302,-0.590587355795
ACH-001303,-0.140392347182
ACH-001306,-0.734073115606
ACH-001318,-0.564914704214
ACH-001322,-0.489648043393
ACH-001328,-0.34009224859
ACH-001332,-0.694507103098
ACH-001333,-0.385637892134
ACH-001336,-0.16880138578499998
ACH-001340,-0.466377406795
ACH-001346,-0.384542168546
ACH-001353,-0.49177545227499997
ACH-001354,-0.34277488621
ACH-001367,-0.839784120895
ACH-001368,-0.171196792733
ACH-001374,-0.20734676766
ACH-001375,-0.405940103391
ACH-001377,-1.12437097608
ACH-001380,0.126413096604
ACH-001391,0.0160303500983
ACH-001407,-1.09432963312
ACH-001408,-0.7781312940880001
ACH-001413,-0.599408123973
ACH-001430,-0.863501326182
ACH-001431,-0.742118269663
ACH-001450,-0.395179527368
ACH-001496,-1.1144968577
ACH-001500,-0.086958692781
ACH-001521,-0.8792208716259999
ACH-001523,-0.8188296210089999
ACH-001532,-0.639173727247
ACH-001536,-0.9695453180500001
ACH-001550,-0.39375032162900003
ACH-001552,-0.00534216196332
ACH-001554,-0.514902505151
ACH-001645,0.130083079771
ACH-001654,-0.916787796811
ACH-001715,-0.650985351602
ACH-001735,-0.215685961316
ACH-001736,-0.49131339499300003
ACH-001737,-0.628178241096
ACH-001740,-0.101841020328
ACH-001745,0.05632106438159999
ACH-001750,-0.315104127984
ACH-001765,-0.24341582406399997
ACH-001956,-1.25308573198
ACH-001957,-0.77433449443
