,LTN1 (26046)
ACH-000444,-0.174700281459
ACH-000445,0.025238706790999998
ACH-000448,-0.318302740213
ACH-000450,0.0636897550104
ACH-000452,-0.347509863292
ACH-000454,-0.17078977462699999
ACH-000458,-0.33968053691600003
ACH-000459,-0.250689364313
ACH-000460,-0.17760422646
ACH-000461,-0.05859714395880001
ACH-000463,-0.128273807826
ACH-000464,-0.363935414873
ACH-000466,-0.012233073954100001
ACH-000467,-0.0384644271091
ACH-000468,-0.0640874073829
ACH-000469,-0.04634179392030001
ACH-000470,-0.326739313044
ACH-000471,-0.286436394915
ACH-000472,-0.23826091643800001
ACH-000473,-0.237406249527
ACH-000475,-0.190958302249
ACH-000476,-0.0463193913026
ACH-000477,-0.0939919617522
ACH-000480,-0.210259691977
ACH-000481,-0.25474642487599997
ACH-000483,-0.567465040989
ACH-000484,0.156868121455
ACH-000485,-0.0647391475879
ACH-000486,-0.32439677021499996
ACH-000487,-0.256011594138
ACH-000488,-0.160017250452
ACH-000490,-0.191926677584
ACH-000491,-0.08691698511700001
ACH-000495,-0.301588727936
ACH-000496,-0.230596835874
ACH-000499,-0.10919462760700001
ACH-000500,-0.73569031022
ACH-000502,-0.16030490775800002
ACH-000503,-0.36195469671999997
ACH-000505,-0.218045766981
ACH-000507,-0.211239823484
ACH-000510,-0.16342460445499998
ACH-000511,-0.36806791062399996
ACH-000512,-0.281746616992
ACH-000516,-0.34268282536399997
ACH-000517,-0.09185996262839999
ACH-000518,-0.36820138267499997
ACH-000520,-0.15378972490999998
ACH-000521,-0.166988731604
ACH-000522,-0.17343854466699998
ACH-000524,-0.197288509234
ACH-000527,-0.164872200519
ACH-000528,-0.0764350540383
ACH-000537,-0.153949297246
ACH-000541,-0.058307138867100004
ACH-000542,-0.129783743936
ACH-000544,-0.25828022305
ACH-000545,-0.341344111262
ACH-000547,-0.24218644071999998
ACH-000548,-0.0896754879711
ACH-000549,-0.21346065016899998
ACH-000550,-0.0607251176008
ACH-000552,-0.164406652055
ACH-000556,-0.253003418738
ACH-000557,-0.192570833827
ACH-000570,-0.256290462318
ACH-000571,-0.06555306927019999
ACH-000573,-0.240970495395
ACH-000576,0.0365234410242
ACH-000580,-0.18015062156
ACH-000584,-0.135874409645
ACH-000585,-0.191538188493
ACH-000588,-0.132263347414
ACH-000589,-0.199387621503
ACH-000591,-0.0215977155309
ACH-000593,-0.0702074778901
ACH-000600,-0.281543202572
ACH-000601,-0.24310005376899999
ACH-000604,-0.44892343366899995
ACH-000605,-0.126694877369
ACH-000606,-0.345568263401
ACH-000608,-0.21520173890500002
ACH-000614,-0.121019968309
ACH-000616,-0.0883662103321
ACH-000618,-0.24145106876999997
ACH-000619,-0.211601261663
ACH-000620,-0.257777967141
ACH-000621,-0.31263462311900003
ACH-000622,-0.254261129681
ACH-000623,-0.134483198894
ACH-000624,-0.249767558954
ACH-000627,-0.0764984171279
ACH-000630,-0.228175196348
ACH-000632,-0.09469631084480001
ACH-000633,-0.228796842781
ACH-000637,-0.383660974538
ACH-000638,-0.09164934594110001
ACH-000646,0.00941803352157
ACH-000647,-0.237367875354
ACH-000648,-0.031568290013
ACH-000649,-0.409902951888
ACH-000651,-0.269121075788
ACH-000652,-0.16861171329500002
ACH-000653,-0.314132621227
ACH-000657,-0.240430815308
ACH-000658,-0.185110809518
ACH-000661,-0.116523433565
ACH-000662,-0.0618102152283
ACH-000663,-0.42706371141599997
ACH-000665,-0.11761127557199999
ACH-000671,-0.154326804539
ACH-000673,-0.241098129618
ACH-000676,-0.010989470874999999
ACH-000677,-0.186989102314
ACH-000681,-0.123014688907
ACH-000682,-0.140634648981
ACH-000683,-0.170787599699
ACH-000684,-0.309614842091
ACH-000688,-0.386168819505
ACH-000693,-0.181412206769
ACH-000694,-0.257999306522
ACH-000695,-0.21199551923700002
ACH-000696,-0.282816557899
ACH-000697,-0.029590172884200003
ACH-000699,-0.32228970827799996
ACH-000701,-0.271026094423
ACH-000706,-0.22183344872400002
ACH-000711,-0.225679579072
ACH-000713,-0.193929619342
ACH-000714,-0.270355586419
ACH-000718,-0.425648077591
ACH-000720,-0.222372680009
ACH-000721,-0.172835563361
ACH-000724,-0.28401036761799997
ACH-000725,-0.432173241608
ACH-000732,-0.183200569945
ACH-000734,-0.11344901620100001
ACH-000735,-0.327113932294
ACH-000736,-0.173010742049
ACH-000738,-0.342941626816
ACH-000746,-0.120739554338
ACH-000747,-0.038999437242199994
ACH-000748,-0.23095694539900002
ACH-000753,-0.09742944428400001
ACH-000756,-0.135157083464
ACH-000757,-0.1259799396
ACH-000758,-0.098193627016
ACH-000760,-0.200678423351
ACH-000763,-0.13225382806299998
ACH-000764,-0.0690936050555
ACH-000765,0.11753528750700001
ACH-000766,-0.0912565391837
ACH-000767,-0.147315117953
ACH-000768,-0.279624230007
ACH-000769,-0.21997430788000003
ACH-000770,-0.129744099947
ACH-000771,-0.20716125051800002
ACH-000773,-0.348156107431
ACH-000776,-0.09632306293510001
ACH-000777,-0.142950560675
ACH-000778,-0.139000624291
ACH-000781,0.013846966402
ACH-000782,-0.154378940796
ACH-000783,-0.25569498970800003
ACH-000784,-0.20995543962699997
ACH-000785,-0.21062742508699997
ACH-000787,-0.0317399636932
ACH-000788,-0.173089907688
ACH-000791,-0.230675531746
ACH-000792,-0.227052315974
ACH-000794,-0.11355373877000001
ACH-000796,-0.20374628505
ACH-000799,-0.09731684352289999
ACH-000800,-0.0346553693662
ACH-000802,-0.248716906462
ACH-000804,-0.18116156639400002
ACH-000805,-0.0481857983855
ACH-000809,-0.20982002197
ACH-000810,-0.00729965225307
ACH-000811,-0.273782095229
ACH-000817,-0.222984839154
ACH-000819,-0.321702211423
ACH-000820,-0.21712938814899999
ACH-000821,-0.22455305546
ACH-000822,0.0339074886016
ACH-000823,-0.29306439948
ACH-000824,-0.316410197676
ACH-000827,-0.23337745346
ACH-000829,-0.16334251815099998
ACH-000831,-0.258449698073
ACH-000832,-0.18585270914299998
ACH-000833,-0.278353567874
ACH-000834,-0.029580726153000003
ACH-000835,-0.159022097812
ACH-000836,-0.345797259094
ACH-000837,-0.175902975309
ACH-000838,-0.136597366966
ACH-000839,-0.408622792008
ACH-000840,-0.0989824459107
ACH-000841,-0.030105653312599998
ACH-000843,-0.358482590767
ACH-000846,-0.12711687014
ACH-000847,-0.0881301594847
ACH-000848,-0.24935794917100002
ACH-000849,-0.152735177148
ACH-000851,-0.19989716228100002
ACH-000855,-0.170824493241
ACH-000856,-0.46241555005400004
ACH-000858,-0.0330566087922
ACH-000859,-0.22274103962699998
ACH-000861,-0.15193842316199999
ACH-000862,-0.08691098376499999
ACH-000865,-0.27027304802499996
ACH-000866,-0.235184064511
ACH-000867,-0.14835341585200001
ACH-000869,-0.345811954102
ACH-000872,-0.0406345035399
ACH-000873,-0.241765479404
ACH-000876,-0.228142865477
ACH-000878,-0.234138289312
ACH-000880,-0.155860243012
ACH-000881,-0.18317762387800002
ACH-000882,-0.167235064997
ACH-000884,-0.29308079692600003
ACH-000885,-0.320323919571
ACH-000887,-0.222113626023
ACH-000888,-0.16986403235199998
ACH-000889,-0.229151350763
ACH-000890,-0.173346375786
ACH-000896,-0.124867530619
ACH-000898,-0.172389883976
ACH-000900,-0.464083173207
ACH-000901,-0.295709673039
ACH-000905,-0.25211144348000003
ACH-000906,-0.205883424416
ACH-000907,-0.497645289705
ACH-000910,-0.166918164789
ACH-000911,-0.26978643401
ACH-000912,-0.078846487304
ACH-000913,0.0616165315595
ACH-000915,-0.223669418162
ACH-000916,-0.238076553973
ACH-000917,-0.244297834009
ACH-000921,-0.20975824328499998
ACH-000924,-0.237939116206
ACH-000926,-0.06372608346030001
ACH-000928,-0.331659233527
ACH-000929,-0.443398578719
ACH-000932,-0.261958649747
ACH-000935,0.141635328443
ACH-000936,-0.127507324211
ACH-000937,-0.374924161478
ACH-000938,-0.244889044272
ACH-000939,-0.19391103907200002
ACH-000941,-0.205278287792
ACH-000943,-0.0961454641766
ACH-000946,-0.164278941862
ACH-000947,-0.107242962074
ACH-000948,-0.281110963835
ACH-000950,-0.0867985370574
ACH-000953,-0.350579077449
ACH-000957,-0.394200035436
ACH-000958,-0.410289620969
ACH-000960,-0.09466128761
ACH-000963,-0.197697003593
ACH-000968,-0.317019008221
ACH-000969,-0.10575737838199999
ACH-000973,-0.208948445435
ACH-000974,-0.271517985341
ACH-000975,-0.174386574484
ACH-000976,-0.11189570055800001
ACH-000978,-0.244519685407
ACH-000980,-0.300736439119
ACH-000984,-0.0734762452321
ACH-000986,-0.055469718628699996
ACH-000988,-0.19775121111900001
ACH-000993,-0.0989693582787
ACH-000994,-0.135360006945
ACH-000996,-0.174558822217
ACH-001001,-0.190208585286
ACH-001020,-0.46789789139399995
ACH-001028,-0.163193400176
ACH-001031,-0.278601707951
ACH-001038,-0.144860240073
ACH-001048,-0.227328082551
ACH-001050,-0.434441876605
ACH-001053,0.11782329006799999
ACH-001054,-0.065047092811
ACH-001061,-0.215938212599
ACH-001067,-0.12630135086
ACH-001075,-0.194929505597
ACH-001096,-0.20279408442699998
ACH-001128,-0.287735956967
ACH-001134,-0.22328975577100002
ACH-001151,-0.18335329954100002
ACH-001163,-0.18430807205299998
ACH-001164,-0.368663593206
ACH-001173,-0.12352848657
ACH-001183,-0.251081519578
ACH-001184,-0.51561153205
ACH-001190,-0.09980423138830001
ACH-001192,-0.13759198377
ACH-001193,-0.453473691561
ACH-001196,-0.199540438821
ACH-001197,-0.34166449428499995
ACH-001205,-0.112368555676
ACH-001211,-0.113254798391
ACH-001212,-0.306631740299
ACH-001228,-0.314772886205
ACH-001232,-0.322091736317
ACH-001239,0.039303714657699995
ACH-001274,-0.265191376919
ACH-001275,-0.0562711010179
ACH-001277,-0.35227370241800005
ACH-001278,-0.16950867992
ACH-001280,-0.580846420024
ACH-001283,-0.202792817195
ACH-001289,-0.11956088914999999
ACH-001295,-0.19548223986299998
ACH-001300,-0.475022453479
ACH-001301,-0.108145671544
ACH-001302,-0.331456286439
ACH-001303,-0.044745068818499996
ACH-001306,-0.106319068604
ACH-001318,0.00256623103061
ACH-001322,-0.248043599063
ACH-001328,-0.240743273675
ACH-001332,-0.294244446115
ACH-001333,-0.046584761346
ACH-001336,-0.155231504763
ACH-001340,-0.17045614072
ACH-001346,-0.190026097976
ACH-001353,-0.274863285215
ACH-001354,-0.00842286300942
ACH-001367,-0.020717528478400003
ACH-001368,-0.230835749778
ACH-001374,-0.534356938711
ACH-001375,0.0369504646619
ACH-001377,-0.210241141655
ACH-001380,-0.192947909093
ACH-001391,-0.409003436815
ACH-001407,-0.114040772655
ACH-001408,-0.085587954156
ACH-001413,-0.551442857935
ACH-001430,-0.266207655878
ACH-001431,-0.20662157117600002
ACH-001450,-0.15568036708799998
ACH-001496,-0.284071358873
ACH-001500,-0.136410676171
ACH-001521,-0.0450078503903
ACH-001523,-0.449062563885
ACH-001532,-0.20118281505600003
ACH-001536,0.130859687975
ACH-001550,-0.286798465928
ACH-001552,-0.43127740686399996
ACH-001554,-0.13021960295399998
ACH-001645,-0.235611649174
ACH-001654,-0.318025553648
ACH-001715,0.1124665701
ACH-001735,-0.10945499102499999
ACH-001736,-0.11245094214700001
ACH-001737,-0.0767667878585
ACH-001740,-0.33227255476399997
ACH-001745,-0.329652023271
ACH-001750,-0.0834003487163
ACH-001765,-0.266681944279
ACH-001956,-0.178912268101
ACH-001957,-0.17060351202399998
