,KANSL1 (284058)
ACH-000004,-0.819687646542
ACH-000007,-0.5893664865380001
ACH-000009,-0.55489898329
ACH-000011,-0.626478774821
ACH-000012,-0.566604593811
ACH-000013,-0.8741165447079999
ACH-000014,-0.282623769054
ACH-000015,-0.326272685246
ACH-000017,-0.805219007685
ACH-000018,-0.221690053618
ACH-000019,-0.7413839055820001
ACH-000021,-0.7625104363040001
ACH-000022,-0.574736189366
ACH-000025,-0.45030187614699996
ACH-000028,-0.915308466285
ACH-000030,-0.623096061775
ACH-000035,-0.428334684925
ACH-000036,-0.525589711383
ACH-000037,-1.1382168114700002
ACH-000039,-0.8691352755439999
ACH-000040,-0.707702262457
ACH-000041,-0.7194622981550001
ACH-000042,-0.350935767293
ACH-000045,-0.8029922211570001
ACH-000047,-0.51727728218
ACH-000052,-0.705325528685
ACH-000053,-0.491398671363
ACH-000054,-0.600750031506
ACH-000055,-0.33059187714
ACH-000060,-0.621199338605
ACH-000067,-0.503254627515
ACH-000070,-0.821118297612
ACH-000075,-0.571823142685
ACH-000078,-0.972944965638
ACH-000082,-0.585097504651
ACH-000085,-0.6141852916830001
ACH-000086,-0.404821605752
ACH-000087,-0.475982353155
ACH-000092,-0.655897948876
ACH-000095,-0.7234908684829999
ACH-000097,-0.7202977926180001
ACH-000098,-0.593537007433
ACH-000099,-0.829065473138
ACH-000108,-0.714172597327
ACH-000113,-0.664243930967
ACH-000115,-0.7000622370039999
ACH-000116,-0.849708845508
ACH-000118,-0.33321460160599997
ACH-000120,-0.224493140368
ACH-000123,-0.5654876627800001
ACH-000127,-0.25616496507
ACH-000128,-0.836115291092
ACH-000132,-0.192860444296
ACH-000133,-0.628828739475
ACH-000137,-0.28743605909000003
ACH-000138,-0.318681884157
ACH-000142,-0.536739494606
ACH-000143,-0.5167310978630001
ACH-000146,-0.638373778799
ACH-000148,-0.61855592581
ACH-000150,-0.526164562222
ACH-000152,-0.5948352078170001
ACH-000153,-0.575990284801
ACH-000159,-0.421106264616
ACH-000160,0.0163359430438
ACH-000163,-0.509315180733
ACH-000167,-0.573645663111
ACH-000168,-0.427992105406
ACH-000169,-0.626724203168
ACH-000178,-0.564360234178
ACH-000182,-0.6941146905940001
ACH-000183,-0.613724786623
ACH-000188,-0.923485203868
ACH-000189,0.07072606199680001
ACH-000190,-0.42056161652400004
ACH-000198,-0.785393633063
ACH-000204,-0.262077463901
ACH-000206,-0.744874935607
ACH-000207,-0.640766812565
ACH-000211,-0.702357132717
ACH-000215,-0.59349416229
ACH-000221,-0.722630659633
ACH-000222,-0.673687544957
ACH-000223,-0.634735903252
ACH-000226,-0.764649866795
ACH-000227,-0.8609338202429999
ACH-000228,-0.718049096036
ACH-000231,-0.437678909785
ACH-000232,-0.614616309256
ACH-000233,-0.7835664293919999
ACH-000234,-0.536302159271
ACH-000235,-0.702069836827
ACH-000237,-0.600858502902
ACH-000238,-0.7975502335979999
ACH-000243,-0.23136916998100002
ACH-000244,-0.705831154575
ACH-000246,-0.928015091036
ACH-000248,-0.538208183654
ACH-000250,-0.6899659330779999
ACH-000251,-0.447998001817
ACH-000253,-0.35257037883299996
ACH-000255,-0.6735072215119999
ACH-000256,-0.508253981932
ACH-000257,-0.47599779640900003
ACH-000258,-0.884709018407
ACH-000259,-0.458689314053
ACH-000260,-0.601388344732
ACH-000261,-0.49320735535899995
ACH-000262,-0.6651310440079999
ACH-000263,-0.609458069948
ACH-000264,-0.7337532552060001
ACH-000265,-0.762380265413
ACH-000266,-0.646951478971
ACH-000272,-0.390600691589
ACH-000273,-0.35144846701099997
ACH-000274,-0.371829514366
ACH-000277,-0.6205707242
ACH-000278,-0.6796203356649999
ACH-000279,-0.8399633283589999
ACH-000280,-0.554855240391
ACH-000281,-1.06717208375
ACH-000288,-0.5738287915910001
ACH-000291,-0.634409905546
ACH-000293,-1.0447138567299998
ACH-000294,-0.9006916035070001
ACH-000295,-0.703357085362
ACH-000296,-1.07801362748
ACH-000302,-1.1400031134
ACH-000304,-0.193917493184
ACH-000307,-0.352678080717
ACH-000308,-0.783483304349
ACH-000310,-0.7096498304809999
ACH-000311,-0.559391373811
ACH-000312,-0.761288418062
ACH-000315,-0.5197868625959999
ACH-000316,-0.527063351645
ACH-000317,-0.338140759156
ACH-000318,-0.376310243018
ACH-000319,-0.5984058949319999
ACH-000320,-0.420036586905
ACH-000322,-0.643454174009
ACH-000323,-0.123093900584
ACH-000324,-0.475838636558
ACH-000329,-0.670240030179
ACH-000330,-0.548360711254
ACH-000331,-0.612855751483
ACH-000332,-0.684773398872
ACH-000334,-0.9278567242360001
ACH-000335,-0.347788428395
ACH-000336,-0.41291531176299995
ACH-000337,-0.49242425280599994
ACH-000339,-1.05571704279
ACH-000341,-0.9544616212970001
ACH-000348,-0.41114182618
ACH-000350,-0.592825457814
ACH-000352,-0.535500063143
ACH-000356,-0.34544966131399996
ACH-000361,-0.320666944972
ACH-000362,-0.6809634234980001
ACH-000363,-0.522755453066
ACH-000364,-0.6110692014
ACH-000365,-0.933493324765
ACH-000366,-0.804552200775
ACH-000368,-0.396234219999
ACH-000374,-0.93665029528
ACH-000375,-0.683357293152
ACH-000376,-0.20082783282400002
ACH-000381,-0.455656664886
ACH-000383,-0.637289808019
ACH-000387,-0.953034444021
ACH-000389,-0.441999451728
ACH-000390,-0.608044125366
ACH-000393,-0.739809643399
ACH-000395,-0.881672484728
ACH-000397,-0.818143615052
ACH-000401,-0.604973059199
ACH-000402,-0.26933504561099997
ACH-000403,-0.8477996295469999
ACH-000404,-0.545397389542
ACH-000406,-0.7294012010359999
ACH-000407,-0.297079813734
ACH-000408,-0.5755744977839999
ACH-000410,-0.740689773123
ACH-000411,-0.625992239069
ACH-000414,-0.616707368011
ACH-000415,-0.636317297216
ACH-000416,-0.8468387331020001
ACH-000420,-0.5606156584390001
ACH-000421,-0.8115948829080001
ACH-000424,-0.568229719146
ACH-000425,-0.36172777771700004
ACH-000426,-0.09063932979520001
ACH-000427,-0.40044572440700005
ACH-000433,-0.384302860667
ACH-000436,-0.354381304948
ACH-000444,-0.935247590697
ACH-000445,-0.7360796861200001
ACH-000448,-0.582359456774
ACH-000450,-0.520979234056
ACH-000452,-0.378873205305
ACH-000454,-0.503594301973
ACH-000458,-0.621524009021
ACH-000459,-1.22411289494
ACH-000460,-0.7536901059000001
ACH-000461,-0.86619923364
ACH-000463,-0.462815004292
ACH-000464,-0.745971757466
ACH-000466,-0.5670822652149999
ACH-000467,-0.590819709788
ACH-000468,-0.578907637383
ACH-000469,-0.488387068957
ACH-000470,-0.333184988013
ACH-000471,-0.279998485467
ACH-000472,-0.46975701504600004
ACH-000473,-0.241009585937
ACH-000475,-0.685147741791
ACH-000476,-0.880945049664
ACH-000477,-0.207098725316
ACH-000480,-0.53826026032
ACH-000481,-0.7397444183670001
ACH-000483,-0.38957286393600005
ACH-000484,-1.1639560498000001
ACH-000485,-0.170470556094
ACH-000486,-0.743687564131
ACH-000487,-0.7217403821520001
ACH-000488,-0.653003860292
ACH-000490,-0.22183507304400002
ACH-000491,-0.742570277064
ACH-000495,-0.58777892819
ACH-000496,-0.405864105129
ACH-000499,-0.42913256210999995
ACH-000500,-0.323776105574
ACH-000502,-0.7620173676530001
ACH-000503,-0.35869949042300003
ACH-000505,-0.39659269082299997
ACH-000507,-0.718244599649
ACH-000510,-0.337236712992
ACH-000511,-0.669362397887
ACH-000512,-0.744502661146
ACH-000516,-0.527431100889
ACH-000517,-0.651024649414
ACH-000518,-0.480532402553
ACH-000520,-0.8179954894079999
ACH-000521,-0.63448518774
ACH-000522,-0.52156322179
ACH-000524,-1.0338304660100002
ACH-000527,-0.590055059397
ACH-000528,-0.688469265546
ACH-000537,-0.48044700752999997
ACH-000541,-0.781194762193
ACH-000542,-0.598435321986
ACH-000544,-0.443532110148
ACH-000545,-0.721258712451
ACH-000547,-0.878007336754
ACH-000548,-0.54908079808
ACH-000549,-0.549887123752
ACH-000550,-0.720975777514
ACH-000552,-0.654804889372
ACH-000556,-0.631321957378
ACH-000557,-0.18842568548500002
ACH-000570,-0.586021943323
ACH-000571,-1.0200048415799998
ACH-000573,-0.582076641743
ACH-000576,-0.235888319474
ACH-000580,-0.716672989005
ACH-000584,-0.7515698756929999
ACH-000585,-0.6884732641590001
ACH-000588,-0.547790420276
ACH-000589,-0.586804983365
ACH-000591,-0.429676294178
ACH-000593,-0.6452078270430001
ACH-000600,-0.520623385067
ACH-000601,-0.696379915139
ACH-000604,-0.577088358601
ACH-000605,-0.530100105485
ACH-000606,-0.547374948605
ACH-000608,-0.969388390034
ACH-000614,-0.283339072176
ACH-000616,-0.820073295007
ACH-000618,-0.427438019151
ACH-000619,-0.41413228272200003
ACH-000620,-0.5176178203440001
ACH-000621,-0.747500841578
ACH-000622,-0.6642120210679999
ACH-000623,-0.42599230734300003
ACH-000624,-0.49433093651
ACH-000627,-0.49681456212200004
ACH-000630,-0.522053127534
ACH-000632,-0.431670595637
ACH-000633,-0.9015138129320001
ACH-000637,-0.302274521475
ACH-000638,-0.8302816898559999
ACH-000646,-1.28128316439
ACH-000647,-0.410855466476
ACH-000648,-0.621251007328
ACH-000649,-0.248741255973
ACH-000651,-0.57922663789
ACH-000652,-0.190306100929
ACH-000653,-0.408313119851
ACH-000657,-0.738601301706
ACH-000658,-0.681138971851
ACH-000661,-0.39451482019100004
ACH-000662,-0.5931125185939999
ACH-000663,-0.8252624408339999
ACH-000665,-0.552415032162
ACH-000671,-0.46625800350100005
ACH-000673,-0.500820986079
ACH-000676,-0.494018723678
ACH-000677,-0.08297585260649999
ACH-000681,-0.15785859977
ACH-000682,-0.8046654535179999
ACH-000683,-0.667618383211
ACH-000684,-0.13436946541099998
ACH-000688,-0.925743312285
ACH-000693,-0.519058755893
ACH-000694,-0.359068699187
ACH-000695,-0.659457310476
ACH-000696,-0.56525631452
ACH-000697,-0.556230211311
ACH-000699,-0.834199771687
ACH-000701,-0.619803573778
ACH-000706,-0.668283183478
ACH-000711,-0.777202795138
ACH-000713,-0.637537228572
ACH-000714,-0.7603066359589999
ACH-000718,-0.533397480997
ACH-000720,-0.486496238184
ACH-000721,-0.397717775848
ACH-000724,-0.663632896078
ACH-000725,-1.1292019173999999
ACH-000732,-0.558399920816
ACH-000734,-0.479005446216
ACH-000735,-0.396152454499
ACH-000736,-0.552046869003
ACH-000738,-0.698154024667
ACH-000746,-0.5613973918949999
ACH-000747,-0.9306813051899999
ACH-000748,-0.597351108905
ACH-000753,-0.7153241039849999
ACH-000756,-0.665532130823
ACH-000757,-0.491666640418
ACH-000758,-0.591462240151
ACH-000760,-0.634017229241
ACH-000763,-0.46339010098899996
ACH-000764,-0.48511985582199996
ACH-000765,-0.376268560723
ACH-000766,-0.563043926497
ACH-000767,-0.508050176934
ACH-000768,-0.42783267119499996
ACH-000769,-0.549372500483
ACH-000770,-0.470267157609
ACH-000771,-0.638515751926
ACH-000773,-0.347785198669
ACH-000776,-0.657647067596
ACH-000777,-0.349853749719
ACH-000778,-0.307455653006
ACH-000781,-0.227500728032
ACH-000782,-0.525176666655
ACH-000783,-0.7014975687459999
ACH-000784,-0.529138354183
ACH-000785,-0.529335936149
ACH-000787,-0.700776139424
ACH-000788,-0.5279310848250001
ACH-000791,-0.616451799433
ACH-000792,-0.5093917975310001
ACH-000794,-0.755028938589
ACH-000796,-0.652521375998
ACH-000799,-0.695310938027
ACH-000800,-0.8110423801540001
ACH-000802,-0.496638051924
ACH-000804,-0.7581333204790001
ACH-000805,-0.9492672148190001
ACH-000809,-0.526159353278
ACH-000810,-0.520319055977
ACH-000811,-0.45463825565899996
ACH-000817,-0.554659751847
ACH-000819,-0.67811081952
ACH-000820,-0.272711541442
ACH-000821,-0.990678459132
ACH-000822,-1.3053599496700001
ACH-000823,-0.530466129467
ACH-000824,-0.447984897579
ACH-000827,-0.691662544269
ACH-000829,-0.8088057821950001
ACH-000831,-0.39894709066100004
ACH-000832,-0.852562954188
ACH-000833,-0.5693730151899999
ACH-000834,-0.704513702888
ACH-000835,-0.547981155189
ACH-000836,-0.28104803707
ACH-000837,-0.461590430743
ACH-000838,-0.7320323253640001
ACH-000839,-0.46050937621200005
ACH-000840,-0.259718338565
ACH-000841,-0.637840752761
ACH-000843,-0.642316850205
ACH-000846,-0.71587352214
ACH-000847,-0.39907473574
ACH-000848,-0.5623922427120001
ACH-000849,-0.553400734428
ACH-000851,-0.813099127368
ACH-000855,-0.162509324697
ACH-000856,-0.5299555144829999
ACH-000858,-0.42575601762599996
ACH-000859,-0.552440189479
ACH-000861,-0.7334434752600001
ACH-000862,-0.289873697601
ACH-000865,-0.337732540584
ACH-000866,-0.571218991892
ACH-000867,-0.7270478341850001
ACH-000869,-0.9958730691850001
ACH-000872,-0.363804482488
ACH-000873,-0.187908874773
