,PAG1 (55824)
ACH-000004,0.167315326087
ACH-000007,-0.06533555995319999
ACH-000009,0.0303203334369
ACH-000011,-0.141544951182
ACH-000012,-0.24890080465599998
ACH-000013,0.0106753947086
ACH-000014,0.157778646792
ACH-000015,0.187748737269
ACH-000017,0.0166651482358
ACH-000018,0.04967967447530001
ACH-000019,0.105130708626
ACH-000021,0.219237651561
ACH-000022,0.0225856271798
ACH-000025,-0.108463370537
ACH-000028,-0.050787938731
ACH-000030,0.0823391131176
ACH-000035,-0.138648038975
ACH-000036,0.0173683150444
ACH-000037,-0.0724616068545
ACH-000039,0.00235905564367
ACH-000040,0.27448530204300003
ACH-000041,-0.126866340119
ACH-000042,0.106980186868
ACH-000045,0.178016633094
ACH-000047,-0.135570172817
ACH-000052,-0.07231545943739999
ACH-000053,0.04562489094219999
ACH-000054,-0.012822215094600001
ACH-000055,-0.0695153192376
ACH-000060,-0.13653026645
ACH-000067,0.17253364647799999
ACH-000070,-0.0688240731838
ACH-000075,0.260996163436
ACH-000078,0.10639714413200001
ACH-000082,0.110304359611
ACH-000085,0.10545838726399999
ACH-000086,0.10141136170399999
ACH-000087,0.17085459391399999
ACH-000092,0.095358884188
ACH-000095,0.16849929302900002
ACH-000097,0.16219595179500002
ACH-000098,0.0984237832675
ACH-000099,0.012636489171599999
ACH-000108,-0.0155267973839
ACH-000113,0.0499228569326
ACH-000115,-0.09364143477560001
ACH-000116,0.08505856483719999
ACH-000118,-0.0181904863133
ACH-000120,0.0624541254082
ACH-000123,-0.0565908061936
ACH-000127,0.0554050059784
ACH-000128,-0.0323782455681
ACH-000132,0.12217109422
ACH-000133,0.10538610286
ACH-000137,-0.036109848828199995
ACH-000138,0.129129920744
ACH-000142,0.072150101217
ACH-000143,0.0556060966634
ACH-000146,0.123398311395
ACH-000148,-0.0429770452669
ACH-000150,-0.183438292487
ACH-000152,-0.10364041203199999
ACH-000153,0.0242967168323
ACH-000159,0.0329077049052
ACH-000160,-0.0237546723242
ACH-000163,-0.171647529588
ACH-000167,0.191555246299
ACH-000168,0.08170763815910001
ACH-000169,0.0035637758486999995
ACH-000178,-0.0007063079836160002
ACH-000182,-0.106663745415
ACH-000183,0.0993795318739
ACH-000188,0.112228053494
ACH-000189,0.162407241318
ACH-000190,0.17270422764499999
ACH-000198,0.04102919439469999
ACH-000204,0.289545224395
ACH-000206,0.374164380146
ACH-000207,0.244293422196
ACH-000211,-0.0543057000554
ACH-000215,0.09744216612230001
ACH-000221,0.18959927183400002
ACH-000222,0.392189299892
ACH-000223,-0.0389725742776
ACH-000226,-0.28622585438000003
ACH-000227,-0.176996270184
ACH-000228,0.14690253341600001
ACH-000231,0.160567514747
ACH-000232,0.054821974505199995
ACH-000233,0.12242265535
ACH-000234,0.0713795321264
ACH-000235,0.0323086037548
ACH-000237,0.0914278010355
ACH-000238,0.019694406134400003
ACH-000243,-0.0120935674631
ACH-000244,0.04305384928830001
ACH-000246,0.10770517689999999
ACH-000248,0.0936126096892
ACH-000250,-0.0403043964526
ACH-000251,-0.0525514644037
ACH-000253,0.0263125908641
ACH-000255,0.0552384326574
ACH-000256,-0.266425602285
ACH-000257,0.201714109701
ACH-000258,-0.16187221803500002
ACH-000259,-0.0497887151718
ACH-000260,0.0501208649414
ACH-000261,0.117402051909
ACH-000262,0.220401371882
ACH-000263,0.309023544955
ACH-000264,0.11021521954800001
ACH-000265,0.046489602007599995
ACH-000266,0.0712939773508
ACH-000272,0.132416331006
ACH-000273,0.08945437970249999
ACH-000274,0.08738903445520001
ACH-000277,-0.332923380359
ACH-000278,-0.047835588680600005
ACH-000279,-0.011215337564100002
ACH-000280,0.216447724734
ACH-000281,0.15170904809900002
ACH-000288,0.211734318482
ACH-000291,-0.0329092814646
ACH-000293,0.0910957201017
ACH-000294,0.11712300299799999
ACH-000295,0.284446487529
ACH-000296,0.272796621091
ACH-000302,0.00980606468421
ACH-000304,-0.07364248793589999
ACH-000307,0.016282766686
ACH-000308,0.0603167635964
ACH-000310,0.130799219469
ACH-000311,-0.036784270679199996
ACH-000312,0.17355270343600002
ACH-000315,0.0214863633316
ACH-000316,-0.024623170628400002
ACH-000317,-0.0221432158995
ACH-000318,0.23580987718000002
ACH-000319,0.17842364643800002
ACH-000320,0.0170777395772
ACH-000322,-0.16237762810599998
ACH-000323,0.019094348794599997
ACH-000324,0.0314586000265
ACH-000329,0.00441282126371
ACH-000330,0.128445823224
ACH-000331,-0.0451020685824
ACH-000332,0.0396776280079
ACH-000334,-0.09948490941749999
ACH-000335,-0.06825648225440001
ACH-000336,-0.29009385735300003
ACH-000337,0.014747473922200001
ACH-000339,0.021669990879900004
ACH-000341,0.210748899442
ACH-000348,-0.004864830529600001
ACH-000350,0.291508777634
ACH-000352,-0.0753068189125
ACH-000356,0.07612290570619999
ACH-000361,0.0266091730772
ACH-000362,0.003813121878
ACH-000363,0.09702112984760002
ACH-000364,-0.0498036219575
ACH-000365,0.7251648925409999
ACH-000366,0.107560366996
ACH-000368,0.19175637324
ACH-000374,0.154461453378
ACH-000375,0.0980462441451
ACH-000376,0.0296537411227
ACH-000381,0.150335108227
ACH-000383,0.137188181848
ACH-000387,0.07610272789389999
ACH-000389,-0.0412888146072
ACH-000390,0.17464884997400001
ACH-000393,0.0490327285616
ACH-000395,0.140080724203
ACH-000397,0.213646480024
ACH-000401,-0.0148761814701
ACH-000402,0.0450301755903
ACH-000403,-0.04762221218880001
ACH-000404,0.11080629160999998
ACH-000406,0.076140963049
ACH-000407,-0.0101471148757
ACH-000408,0.11939568508
ACH-000410,0.23632824764600002
ACH-000411,-0.0256945605048
ACH-000414,-0.0208044219916
ACH-000415,0.019896173737599998
ACH-000416,0.025288482310900005
ACH-000420,0.139321958401
ACH-000421,-0.0780965321361
ACH-000424,0.05958707964650001
ACH-000425,-0.061820863556699995
ACH-000426,0.295240446682
ACH-000427,0.010161424002200001
ACH-000433,0.0455723956678
ACH-000436,-0.09660684937560002
ACH-000444,-0.045641125082199994
ACH-000445,-0.013809484532700003
ACH-000448,-0.07191185747060001
ACH-000450,0.103655481843
ACH-000452,0.07974162969210001
ACH-000454,0.235868332628
ACH-000458,0.014989050584400001
ACH-000459,-0.00194409278901
ACH-000460,0.0234418665276
ACH-000461,-0.054535960946300005
ACH-000463,0.12220813160499999
ACH-000464,0.06032182678069999
ACH-000466,-0.0403972441539
ACH-000467,-0.0257915731894
ACH-000468,0.12662266853499998
ACH-000469,-0.0522334589704
ACH-000470,0.014017721380200002
ACH-000471,0.040466625790900004
ACH-000472,-0.0089831460364
ACH-000473,0.12792542595999998
ACH-000475,0.0811839928768
ACH-000476,-0.017526748314
ACH-000477,0.029470974484
ACH-000480,-0.0716222487911
ACH-000481,-0.100632322786
ACH-000483,-0.0011074268618900002
ACH-000484,0.13703880175799998
