,LILRB4 (11006)
ACH-000004,0.183439909584
ACH-000007,0.111246094384
ACH-000009,-0.1306697783
ACH-000011,-0.263611579591
ACH-000012,-0.10617878122600001
ACH-000013,-0.252523309521
ACH-000014,-0.0639662932038
ACH-000015,-0.0025444335802399997
ACH-000017,0.16834941098700001
ACH-000018,0.161587898137
ACH-000019,-0.18119888802
ACH-000021,-0.0922489972039
ACH-000022,-0.06518305775880001
ACH-000025,0.075492501455
ACH-000028,-0.0183832193936
ACH-000030,-0.31774541737900003
ACH-000035,0.0031918031596999998
ACH-000036,-0.0344839441093
ACH-000037,-0.285955773021
ACH-000039,-0.117075413085
ACH-000040,-0.044439202416199995
ACH-000041,0.0509666802477
ACH-000042,-0.0318676069824
ACH-000045,-0.08221481447119999
ACH-000047,-0.0405171207004
ACH-000052,0.182265687322
ACH-000053,-0.030139975204500003
ACH-000054,-0.10889116071100001
ACH-000055,0.059490873547
ACH-000060,-0.106535488598
ACH-000067,-0.055761771676300004
ACH-000070,0.145333748977
ACH-000075,-0.0542635232998
ACH-000078,-0.04502708795580001
ACH-000082,-0.0117310153761
ACH-000085,0.0195234660913
ACH-000086,0.00447110050503
ACH-000087,-0.04259204882709999
ACH-000092,-0.107956036293
ACH-000095,-0.11631367899299999
ACH-000097,-0.155833077307
ACH-000098,-0.157666246034
ACH-000099,0.00179133199653
ACH-000108,0.0643149190981
ACH-000113,-0.00392176468487
ACH-000115,-0.294895955714
ACH-000116,-0.11408753546499999
ACH-000118,-0.10013736522
ACH-000120,0.0689122952088
ACH-000123,0.018810510492400002
ACH-000127,-0.10259659255100001
ACH-000128,-0.126352854021
ACH-000132,-0.158048710716
ACH-000133,-0.0789339702055
ACH-000137,-0.239298020704
ACH-000138,-0.149826260336
ACH-000142,0.114751470759
ACH-000143,-0.25282239935899997
ACH-000146,-0.07725071622100001
ACH-000148,-0.20828512448
ACH-000150,0.0608001350528
ACH-000152,0.0465789272804
ACH-000153,0.0628284615219
ACH-000159,-0.14232065015599998
ACH-000160,-0.07980515150239999
ACH-000163,-0.0112772291365
ACH-000167,-0.597588784912
ACH-000168,-0.158836174521
ACH-000169,-0.229439195936
ACH-000178,-0.167928630824
ACH-000182,0.0318681192404
ACH-000183,-0.057177971166400006
ACH-000188,-0.0516804096781
ACH-000189,-0.26431746503000003
ACH-000190,0.110454337764
ACH-000198,-0.06622869605050001
ACH-000204,-0.201981763776
