,ATP6V0D1 (9114)
ACH-000421,-0.6976463105930001
ACH-000424,-0.774899602261
ACH-000425,-0.8049198603450001
ACH-000426,-0.515486072906
ACH-000427,-0.793039935836
ACH-000433,-0.643925193177
ACH-000436,-0.600031946777
ACH-000444,-0.445457509262
ACH-000445,-0.0846606599856
ACH-000448,-0.39969821709
ACH-000450,-0.151986180066
ACH-000452,-0.425277306328
ACH-000454,-0.6344828220709999
ACH-000458,-0.521176970602
ACH-000459,-0.148369129061
ACH-000460,-0.490435260516
ACH-000461,-0.668198378942
ACH-000463,-0.5566480379640001
ACH-000464,-0.530704614091
ACH-000466,-0.498421484749
ACH-000467,-0.6300926632230001
ACH-000468,-0.37500373542800003
ACH-000469,-0.727295426042
ACH-000470,-0.629117833374
ACH-000471,-0.344044990561
ACH-000472,-0.456572455008
ACH-000473,-0.435528140681
ACH-000475,-0.396605264894
ACH-000476,-0.6610903706669999
ACH-000477,-0.665840329478
ACH-000480,-0.616495029088
ACH-000481,-0.5337993464090001
ACH-000483,-0.40647817488399995
ACH-000484,-0.606210362385
ACH-000485,-0.541077835271
ACH-000486,-0.529384331144
ACH-000487,-0.747077852393
ACH-000488,-0.485541868676
ACH-000490,-0.578139777299
ACH-000491,-0.574589721381
ACH-000495,-0.468290508729
ACH-000496,-0.418670560149
ACH-000499,-0.368455826378
ACH-000500,-0.360127527118
ACH-000502,-0.457805358507
ACH-000503,-0.366069728112
ACH-000505,-0.23871624709699998
ACH-000507,-0.8500498793569999
ACH-000510,-0.459954691528
ACH-000511,-0.43983751014899997
ACH-000512,-0.632487490179
ACH-000516,-0.552000457391
ACH-000517,-0.674994504963
ACH-000518,-0.612882636347
ACH-000520,-0.451924223058
ACH-000521,-0.21699926903499997
ACH-000522,-0.785348811941
ACH-000524,-0.6883892155269999
ACH-000527,-0.446023609437
ACH-000528,-0.6067016601959999
ACH-000537,-0.38423254976
ACH-000541,-0.350657506562
ACH-000542,-0.685570582914
ACH-000544,-0.31549640576
ACH-000545,-0.355246497378
ACH-000547,-0.303080654872
ACH-000548,-0.7466322672769999
ACH-000549,-0.595100712562
ACH-000550,-0.7034842762379999
ACH-000552,-0.8655844996590001
ACH-000556,-0.586056780742
ACH-000557,-0.639730343833
ACH-000570,-0.510359979221
ACH-000571,-0.519835799908
ACH-000573,-0.5663798111399999
ACH-000576,-0.6384368202440001
ACH-000580,-0.36899850498899994
ACH-000584,-0.633956657265
ACH-000585,-0.24859202922600002
ACH-000588,-0.7192759945649999
ACH-000589,-0.440885215515
ACH-000591,-0.758879665327
ACH-000593,-0.565638004852
ACH-000600,-0.8148052910529999
ACH-000601,-0.532162808199
ACH-000604,-0.392167262197
ACH-000605,-0.470635981229
ACH-000606,-0.250103836572
ACH-000608,-0.876594334954
ACH-000614,-0.209520306725
ACH-000616,-0.555425990932
ACH-000618,-0.54539941502
ACH-000619,-0.702287232537
ACH-000620,-0.5099303960279999
ACH-000621,-0.6969964088480001
ACH-000622,-0.5731165926389999
ACH-000623,-0.35375717437299997
ACH-000624,-0.5948725784960001
ACH-000627,-0.145034383501
ACH-000630,-0.42685961457099997
ACH-000632,-0.160420713127
ACH-000633,-0.365016245419
ACH-000637,-0.628307460395
ACH-000638,-0.222496563845
ACH-000646,-0.37883408578500005
ACH-000647,-0.717383433546
ACH-000648,-0.604409991779
ACH-000649,-0.441393911817
ACH-000651,-0.537491207578
ACH-000652,-0.40403730365199997
ACH-000653,-0.669797060796
ACH-000657,-0.499696024291
ACH-000658,-0.842796217124
ACH-000661,-0.656781461224
ACH-000662,-0.37960253312200004
ACH-000663,-0.29314025363400004
ACH-000665,-0.312158788292
ACH-000671,-0.481925011826
ACH-000673,-0.40617834431100003
ACH-000676,-0.595346463472
ACH-000677,-0.23718432817899998
ACH-000681,-0.34228304100199997
ACH-000682,-0.404166905075
ACH-000683,-0.206261890956
ACH-000684,-0.510711033574
ACH-000688,-1.0716860430700001
ACH-000693,-0.390178432002
ACH-000694,-0.39019930383900003
ACH-000695,-0.541387048735
ACH-000696,-0.437098721011
ACH-000697,-0.239376094657
ACH-000699,-0.354591273495
ACH-000701,-0.119504627554
ACH-000706,-0.454524795912
ACH-000711,-0.624989339908
ACH-000713,-0.637866447473
ACH-000714,-0.561999058117
ACH-000718,-0.558871300304
ACH-000720,-0.435707017552
ACH-000721,-0.482162551201
ACH-000724,-0.575125859707
ACH-000725,-0.609221104997
ACH-000732,-0.559842888021
ACH-000734,-0.37547711199699996
ACH-000735,-0.445748423239
ACH-000736,-0.584532617274
ACH-000738,-0.631053905513
ACH-000746,-0.6956496783249999
ACH-000747,-0.621013181363
ACH-000748,-0.13749642365599998
ACH-000753,-0.5168415951199999
ACH-000756,-0.46783302680600003
ACH-000757,-0.548875222211
ACH-000758,-0.39981353102899997
ACH-000760,-0.490626906431
ACH-000763,-0.653340715084
ACH-000764,-0.621746725974
ACH-000765,-0.513963941155
ACH-000766,-0.431568831305
ACH-000767,-0.867494009733
ACH-000768,-0.760275999298
ACH-000769,-0.46353703870499996
ACH-000770,-0.554741776914
ACH-000771,-0.541504593785
ACH-000773,-0.346490578483
ACH-000776,-0.470602263717
ACH-000777,-0.423322197163
ACH-000778,-0.475142280098
ACH-000781,-0.316857368797
ACH-000782,-0.526932994033
ACH-000783,-0.727545686248
ACH-000784,-0.41496437776999995
ACH-000785,-0.532005077646
ACH-000787,-0.464159169871
ACH-000788,-0.513579042294
ACH-000791,-0.517324068554
ACH-000792,-0.6125953194470001
ACH-000794,-0.46818849313
ACH-000796,-0.400882371115
ACH-000799,-0.789139837252
ACH-000800,-0.48470120281400003
ACH-000802,-0.281418034366
ACH-000804,-0.332437035738
ACH-000805,-0.597969200591
ACH-000809,-0.5610044352870001
ACH-000810,-0.382023639604
ACH-000811,-0.33771746605400005
ACH-000817,-0.24963124488000002
ACH-000819,-0.49947721101400006
ACH-000820,-0.701958302385
ACH-000821,-0.954675141038
ACH-000822,-0.8322396849439999
ACH-000823,-0.381349615647
ACH-000824,-0.655134413259
ACH-000827,-0.48792132106700004
ACH-000829,-0.6521169976860001
ACH-000831,-0.445655662359
ACH-000832,-0.36055194548600006
ACH-000833,-0.107863697503
ACH-000834,-0.458712398366
ACH-000835,-0.35739448778300004
ACH-000836,-0.742357470048
ACH-000837,-0.281959383079
ACH-000838,-0.590988415111
ACH-000839,-0.797544593195
ACH-000840,-0.693455337764
ACH-000841,-0.367042892275
ACH-000843,-0.365485877654
ACH-000846,-0.376205834779
ACH-000847,-0.21883537804
ACH-000848,-0.266070658051
ACH-000849,-0.310708690264
ACH-000851,-0.34396664876999994
ACH-000855,-0.538991700444
ACH-000856,-0.58773053836
ACH-000858,-0.618784017505
ACH-000859,-0.57199449275
ACH-000861,-0.50203079298
ACH-000862,-0.214420602233
ACH-000865,-0.277676291154
ACH-000866,-0.746796289106
ACH-000867,-0.665983112138
ACH-000869,-0.6246308713490001
ACH-000872,-0.493055040016
ACH-000873,-0.0948761451279
ACH-000876,-0.35248141089699997
ACH-000878,-0.433614913359
ACH-000880,-0.387205026769
ACH-000881,-0.451576256481
ACH-000882,-0.286839372942
ACH-000884,-0.691945970967
ACH-000885,-0.301648051576
ACH-000887,-0.626776351105
ACH-000888,-0.485126804626
ACH-000889,-0.484365786691
ACH-000890,-0.763648605591
ACH-000896,-0.576432002781
ACH-000898,-0.8724235176440001
ACH-000900,-0.45296570860200003
ACH-000901,-0.23713566856899998
ACH-000905,-0.49777925788500005
ACH-000906,-0.310571363343
ACH-000907,-0.579819689846
ACH-000910,-0.31963445107599997
ACH-000911,-0.652296123877
ACH-000912,-0.324930850517
ACH-000913,-0.391194143899
ACH-000915,-0.401158153784
ACH-000916,-0.852940356565
ACH-000917,-0.3571779761
ACH-000921,-0.481694024732
ACH-000924,-0.317344797563
ACH-000926,-0.456312122275
ACH-000928,-0.5334132965899999
ACH-000929,-0.739348949574
ACH-000932,-0.388162612668
ACH-000935,-0.47144710855800004
ACH-000936,-0.363504650305
ACH-000937,-0.544174027048
ACH-000938,-0.381142906962
ACH-000939,-0.35901157776799997
ACH-000941,-0.666882497989
ACH-000943,-0.504489518697
ACH-000946,-0.538996559943
ACH-000947,-0.481116837699
ACH-000948,-0.616653484817
ACH-000950,-0.37285735197
ACH-000953,-0.698846784887
ACH-000957,-0.44948912920699996
ACH-000958,-0.664297486462
ACH-000960,-0.622507692436
ACH-000963,-0.284099487694
ACH-000968,-0.628739390733
ACH-000969,-0.579748994991
ACH-000973,-0.649306247372
ACH-000974,-0.49986087394199996
ACH-000975,-0.527471816674
ACH-000976,-0.763777004488
ACH-000978,-0.669789134963
ACH-000980,-0.556771773272
ACH-000984,-0.537800185757
ACH-000986,-0.659507088059
ACH-000988,-0.576601323143
ACH-000993,-0.632081042597
ACH-000994,-0.57066762911
ACH-000996,-0.436222086113
ACH-001001,-0.5599084977619999
ACH-001020,-0.222318214478
ACH-001028,-0.506098122061
ACH-001031,-0.39129073325400004
ACH-001038,-0.547801293251
ACH-001048,-0.7083955471860001
ACH-001050,-0.5575496614050001
ACH-001053,-0.559048821051
ACH-001054,-0.73294962441
ACH-001061,-0.612375442953
ACH-001067,-0.599765447292
ACH-001075,-0.728307847321
ACH-001096,-0.238394043732
ACH-001128,-0.779399386145
ACH-001134,-0.571741743316
ACH-001151,-0.826579228003
ACH-001163,-0.75753885426
ACH-001164,-0.643275969281
ACH-001173,-0.37623249423699995
ACH-001183,-0.294114921959
ACH-001184,-0.324816001421
ACH-001190,-0.797062398103
ACH-001192,-0.39205518463100003
ACH-001193,-0.7034951507580001
ACH-001196,-0.433135544182
ACH-001197,-0.574797227231
ACH-001205,-0.5480048138970001
ACH-001211,-0.7107195085269999
ACH-001212,-0.554223263788
ACH-001228,-0.46807066716300005
ACH-001232,-0.5787041744929999
ACH-001239,-0.594765969378
ACH-001274,-0.507588007128
ACH-001275,-0.496872171717
ACH-001277,-0.314590070272
ACH-001278,-0.609380375895
ACH-001280,-0.6745584707500001
ACH-001283,-0.5270921469650001
ACH-001289,-0.697471771545
ACH-001295,-0.43496067143
ACH-001300,-0.547941454144
ACH-001301,-0.664113449177
ACH-001302,-0.478818847036
ACH-001303,-0.108709826762
ACH-001306,-0.370966909033
ACH-001318,-0.463900764482
ACH-001322,-0.531826403754
ACH-001328,-0.550006100499
ACH-001332,-0.434372055258
ACH-001333,-0.50474060253
ACH-001336,-0.651294661937
ACH-001340,-0.772108562696
ACH-001346,-0.467095237846
ACH-001353,-0.618303956942
ACH-001354,-0.646826376127
ACH-001367,-0.36070354959600004
ACH-001368,-0.47218133091700004
ACH-001374,-0.991033610757
ACH-001375,-0.560379212234
ACH-001377,-0.381300921969
ACH-001380,-0.293229528858
ACH-001391,-0.7094521417190001
ACH-001407,-0.541024561497
ACH-001408,-0.456880041496
ACH-001413,-0.7654833838330001
ACH-001430,-0.447089681712
ACH-001431,-0.8226330829940001
ACH-001450,-0.511847027816
ACH-001496,-0.70142824344
ACH-001500,-0.39433127787
ACH-001521,-0.50359784937
ACH-001523,-0.362200292649
ACH-001532,-0.428415966386
ACH-001536,-0.533309548376
ACH-001550,-0.410700568801
ACH-001552,-0.37323273450000005
ACH-001554,-0.34855811741
ACH-001645,-0.41600450075199996
ACH-001654,-0.515899499287
ACH-001715,-0.544994006533
ACH-001735,-0.652511638191
ACH-001736,-0.678638945501
ACH-001737,-0.527963159912
ACH-001740,-0.443227370916
ACH-001745,-0.625837885501
ACH-001750,-0.266702878363
ACH-001765,-0.699136224704
ACH-001956,-0.736216890885
ACH-001957,-0.777780528924
