,ANAPC1 (64682)
ACH-000004,-0.938590249865
ACH-000007,-0.8057918760680001
ACH-000009,-0.865763178532
ACH-000011,-1.03852205658
ACH-000012,-0.8492304670640001
ACH-000013,-1.12140065636
ACH-000014,-0.822098109083
ACH-000015,-0.881272297881
ACH-000017,-0.784996628061
ACH-000018,-1.23758895848
ACH-000019,-0.796834422598
ACH-000021,-1.10098739736
ACH-000022,-0.851873607376
ACH-000025,-0.895629483337
ACH-000028,-0.9016879163429999
ACH-000030,-1.15909953407
ACH-000035,-0.8921247208509999
ACH-000036,-0.973885351645
ACH-000037,-0.482051940021
ACH-000039,-1.06808824544
ACH-000040,-1.13989125037
ACH-000041,-0.991676105852
ACH-000042,-0.881717589059
ACH-000045,-1.09683523896
ACH-000047,-1.2306060152399998
ACH-000052,-1.35818148965
ACH-000053,-0.7995103762369999
ACH-000054,-1.04144843048
ACH-000055,-0.901339787507
ACH-000060,-1.18220950924
ACH-000067,-1.14629665324
ACH-000070,-1.16777850953
ACH-000075,-1.16004238613
ACH-000078,-1.09546245441
ACH-000082,-1.24105436285
ACH-000085,-1.20565956523
ACH-000086,-0.995389808634
ACH-000087,-1.1879113747299999
ACH-000092,-1.15211818969
ACH-000095,-0.943218244355
ACH-000097,-1.09709842884
ACH-000098,-1.2605674196899999
ACH-000099,-1.04695228336
ACH-000108,-0.6948519451540001
ACH-000113,-0.953169390831
ACH-000115,-1.12379328484
ACH-000116,-0.991151538937
ACH-000118,-0.90877066815
ACH-000120,-0.796199672078
ACH-000123,-0.8002734385760001
ACH-000127,-0.934720405847
ACH-000128,-1.09093101044
ACH-000132,-1.3084562192
ACH-000133,-1.1500657026899999
ACH-000137,-0.864020561935
ACH-000138,-0.8924371688330001
ACH-000142,-0.932622222709
ACH-000143,-1.12839644269
ACH-000146,-0.792976083283
ACH-000148,-1.06425278457
ACH-000150,-0.7455945956319999
ACH-000152,-1.30729445069
ACH-000153,-1.17951154438
ACH-000159,-1.13278817639
ACH-000160,-0.9520880878810001
ACH-000163,-1.0146287033299999
ACH-000167,-1.6645046371799999
ACH-000168,-0.784129338978
ACH-000169,-1.09765580649
ACH-000178,-1.0087000077
ACH-000182,-1.11641418169
ACH-000183,-0.815964051541
ACH-000188,-1.22355679574
ACH-000189,-1.2015298062
ACH-000190,-1.0708989303799998
ACH-000198,-1.0062077189399998
ACH-000204,-0.785207548442
ACH-000206,-0.795518654672
ACH-000207,-1.33771967059
ACH-000211,-1.2154249348200001
ACH-000215,-1.1562170412100001
ACH-000221,-0.940182086106
ACH-000222,-0.797437186458
ACH-000223,-1.22913644117
ACH-000226,-1.17903440565
ACH-000227,-0.7974850498630001
ACH-000228,-1.03203089066
ACH-000231,-1.16544975799
ACH-000232,-0.90237795035
ACH-000233,-0.9997725340479999
ACH-000234,-1.00295288733
ACH-000235,-0.905413166927
ACH-000237,-1.43890855401
ACH-000238,-1.00532552934
ACH-000243,-0.797403451061
ACH-000244,-0.888973513715
ACH-000246,-1.20622675075
ACH-000248,-0.756186453457
ACH-000250,-1.14979211286
ACH-000251,-0.686135221278
ACH-000253,-0.98715199784
ACH-000255,-0.962819238222
ACH-000256,-0.927493365461
ACH-000257,-1.19146673879
ACH-000258,-0.432195920165
ACH-000259,-1.13421996855
ACH-000260,-0.966682343466
ACH-000261,-1.17194729261
ACH-000262,-1.3418357387
ACH-000263,-1.21069738172
ACH-000264,-1.0012571826799999
ACH-000265,-0.938160373548
ACH-000266,-1.0687895539499999
ACH-000272,-0.945103767703
ACH-000273,-1.1976973907
ACH-000274,-1.1421969877
ACH-000277,-1.1153933018200002
ACH-000278,-1.03176419955
ACH-000279,-0.728899840843
ACH-000280,-0.835306214137
ACH-000281,-0.983316558677
ACH-000288,-1.2433941017899999
ACH-000291,-1.0957812626
ACH-000293,-1.3567829207700002
ACH-000294,-0.487627660876
ACH-000295,-0.945289173986
ACH-000296,-1.04138574293
ACH-000302,-1.19697490118
ACH-000304,-0.656315697853
ACH-000307,-0.6988850989830001
ACH-000308,-1.1739012882100002
ACH-000310,-0.986058245193
ACH-000311,-0.9254394655439999
ACH-000312,-0.8730964527789999
ACH-000315,-0.631701156194
ACH-000316,-0.903961472375
ACH-000317,-1.1984380221100002
ACH-000318,-1.08105100567
ACH-000319,-1.02576530524
ACH-000320,-0.909568123796
ACH-000322,-1.1680971716600002
ACH-000323,-1.01455754833
ACH-000324,-0.70915052365
ACH-000329,-1.2213058873
ACH-000330,-1.15642121307
ACH-000331,-0.941408524751
ACH-000332,-0.8911474884589999
ACH-000334,-0.915562614097
ACH-000335,-0.935949438927
ACH-000336,-0.943734071198
ACH-000337,-1.0662238130500001
ACH-000339,-0.974136849791
