,PBOV1 (59351)
ACH-000004,0.193340570953
ACH-000007,0.185396546039
ACH-000009,0.236778989384
ACH-000011,0.27350262324499997
ACH-000012,0.222931890603
ACH-000013,0.16881081680399998
ACH-000014,0.29372566249000004
ACH-000015,0.188464629487
ACH-000017,0.238749913024
ACH-000018,0.23633737774799998
ACH-000019,0.533612499001
ACH-000021,0.114158710815
ACH-000022,0.326530763678
ACH-000025,0.321091808033
ACH-000028,0.186816152293
ACH-000030,0.200829651861
ACH-000035,0.207687415198
ACH-000036,0.129397507642
ACH-000037,0.202100583926
ACH-000039,0.00720262400947
ACH-000040,0.0871533313081
ACH-000041,0.223979781981
ACH-000042,0.0489924040755
ACH-000045,0.000379234780014
ACH-000047,0.206564403441
ACH-000052,0.299151270869
ACH-000053,0.20937205301399997
ACH-000054,0.349522060677
ACH-000055,0.382936152708
ACH-000060,0.0800630385327
ACH-000067,0.199562905397
ACH-000070,0.18180690500399999
ACH-000075,0.474437691876
ACH-000078,0.40354639858999997
ACH-000082,0.218595677559
ACH-000085,0.42688469827500003
ACH-000086,0.0617642503189
ACH-000087,0.314977092867
ACH-000092,0.258635888582
ACH-000095,0.17711372349800003
ACH-000097,0.13746945977
ACH-000098,0.23818815650699998
ACH-000099,0.11239036784499999
ACH-000108,0.152799224969
ACH-000113,0.36558597629100004
ACH-000115,0.2390663236
ACH-000116,0.166263089101
ACH-000118,0.177695089113
ACH-000120,0.110683380561
ACH-000123,0.182890455925
ACH-000127,0.24619596786400003
ACH-000128,0.157444753566
ACH-000132,0.22367015246599997
ACH-000133,0.194949301613
ACH-000137,0.18896061669300002
ACH-000138,0.12332116483899999
ACH-000142,0.217025712229
ACH-000143,0.1693429249
ACH-000146,0.284700858673
ACH-000148,0.351448331898
ACH-000150,0.10478451966
ACH-000152,0.197082743482
ACH-000153,0.374497775922
ACH-000159,0.179990274058
ACH-000160,0.055027529995099994
ACH-000163,0.116375508894
ACH-000167,0.022059160977
ACH-000168,0.239646459854
ACH-000169,0.228673580363
ACH-000178,0.232146264258
ACH-000182,0.248523523389
ACH-000183,0.0861800284058
ACH-000188,0.337020665222
ACH-000189,0.38601204126599997
ACH-000190,0.23067395508400002
ACH-000198,0.20284065226599998
ACH-000204,-0.08288689090410001
ACH-000206,0.442638781567
ACH-000207,-0.13900823056
ACH-000211,0.178678009808
ACH-000215,0.147213467493
ACH-000221,0.205806132925
ACH-000222,-0.0179455902887
ACH-000223,0.165221041137
ACH-000226,0.0993521524825
ACH-000227,0.35201518824100003
ACH-000228,0.187421936238
ACH-000231,0.299898310348
ACH-000232,0.248098583414
ACH-000233,0.21180872750399998
ACH-000234,0.129682650549
ACH-000235,0.10097532341
ACH-000237,0.0932234203545
ACH-000238,0.186285309004
ACH-000243,0.108964965449
ACH-000244,0.0625351895947
ACH-000246,0.220935231524
ACH-000248,0.25348990320799997
ACH-000250,0.295873052151
ACH-000251,0.17900573742400003
ACH-000253,0.141945265581
ACH-000255,0.145133752478
ACH-000256,0.19986738800599999
ACH-000257,0.473309195357
ACH-000258,0.0199817519886
ACH-000259,0.158573110877
ACH-000260,0.181066735399
ACH-000261,0.19318825092999997
ACH-000262,0.19248669189800002
ACH-000263,0.240567513423
ACH-000264,0.0178387792673
ACH-000265,0.362022292952
ACH-000266,0.08040979457160001
ACH-000272,0.152758923978
ACH-000273,0.355471051173
ACH-000274,0.0177431210905
ACH-000277,0.242892982978
ACH-000278,0.344073741054
ACH-000279,0.28251519718
ACH-000280,0.11378437016699999
ACH-000281,-0.0140016745295
ACH-000288,0.284079287049
ACH-000291,0.299970329749
ACH-000293,0.214746463957
ACH-000294,0.123869160403
ACH-000295,0.5193198277059999
ACH-000296,0.182217178744
ACH-000302,0.215450609362
ACH-000304,0.0012062160495899998
ACH-000307,0.22385134315299998
ACH-000308,0.255589868042
ACH-000310,0.134079800123
ACH-000311,0.0576598903627
ACH-000312,0.104289572696
ACH-000315,0.287889080038
ACH-000316,0.266438013039
ACH-000317,0.012601909070600001
ACH-000318,0.132985876696
ACH-000319,0.208709173934
ACH-000320,0.380289695305
ACH-000322,0.0920642859826
ACH-000323,0.279395813961
ACH-000324,0.210639550915
ACH-000329,0.20324312552
ACH-000330,0.32785020165600004
ACH-000331,0.13959403000700002
ACH-000332,0.26593722891399996
ACH-000334,0.286977635201
ACH-000335,0.380024217811
ACH-000336,0.437604481981
ACH-000337,0.26254268229899996
ACH-000339,0.115187797477
ACH-000341,-0.0372997760009
ACH-000348,0.303612664333
ACH-000350,-0.130926495307
ACH-000352,0.279981020498
ACH-000356,0.318657397259
ACH-000361,0.35000440391800003
ACH-000362,0.347027534066
ACH-000363,0.314952385429
ACH-000364,0.178306233393
ACH-000365,0.18193210714000002
ACH-000366,0.19522687537099997
ACH-000368,0.28115513079300003
ACH-000374,0.26595098865
ACH-000375,0.326071122142
ACH-000376,0.235343359663
ACH-000381,0.284813351239
ACH-000383,0.355171101647
ACH-000387,0.21176063449000002
ACH-000389,0.304404768938
ACH-000390,0.169963481153
ACH-000393,0.162699002426
ACH-000395,0.293319745044
ACH-000397,0.243496336433
ACH-000401,0.333040979716
ACH-000402,0.600319407138
ACH-000403,0.18071944364300002
ACH-000404,-0.182639020735
ACH-000406,0.213902983667
ACH-000407,0.043140493332699995
ACH-000408,0.243255352064
ACH-000410,0.257523854143
ACH-000411,0.34142692977899997
ACH-000414,0.0988434484244
ACH-000415,0.196567598558
ACH-000416,0.21501967064
ACH-000420,0.171473438092
ACH-000421,0.344995048231
ACH-000424,-0.0117183859501
ACH-000425,0.131666192829
ACH-000426,0.043499215782699996
ACH-000427,0.0946769857849
ACH-000433,0.428481190742
ACH-000436,0.180004465763
ACH-000444,0.294588110532
ACH-000445,0.18543263199
ACH-000448,0.209159244856
ACH-000450,0.231070825948
ACH-000452,0.16768794607999998
ACH-000454,0.350793650566
ACH-000458,0.313623231669
ACH-000459,0.422909494722
ACH-000460,0.09226189503799999
ACH-000461,0.23107612147700002
ACH-000463,0.145500957638
ACH-000464,0.256301406699
ACH-000466,0.127015679207
ACH-000467,0.265381728915
ACH-000468,0.210123246907
ACH-000469,0.395428143873
ACH-000470,0.09687653151860001
ACH-000471,0.137264198043
ACH-000472,0.265903291341
ACH-000473,0.057432364743300005
ACH-000475,0.216552537271
ACH-000476,0.08439935422869999
ACH-000477,0.324997143867
ACH-000480,0.31319349641800004
ACH-000481,0.0768450475345
ACH-000483,0.24658051625500002
ACH-000484,0.31427457289099997
ACH-000485,0.129508100986
ACH-000486,0.211906729375
ACH-000487,0.184380623182
ACH-000488,0.09490608759639999
ACH-000490,0.0648324310728
ACH-000491,0.240332542269
ACH-000495,0.292266233118
ACH-000496,0.280296938056
ACH-000499,0.0529365419215
ACH-000500,-0.287543113626
ACH-000502,0.157446758111
ACH-000503,-0.0390911920692
ACH-000505,0.120493837257
ACH-000507,0.393782185867
ACH-000510,0.419054977324
ACH-000511,0.17680561594799998
ACH-000512,0.19776661319299998
ACH-000516,0.30427756288400004
ACH-000517,0.10201730952299999
ACH-000518,0.424722236704
ACH-000520,0.409601451561
ACH-000521,0.114982452661
ACH-000522,0.357150617484
ACH-000524,0.21712484210000002
ACH-000527,0.22381999570799999
ACH-000528,0.313586616745
ACH-000537,0.12668696562100001
ACH-000541,0.0438985553541
ACH-000542,0.214330664464
ACH-000544,0.134960989704
ACH-000545,0.123373249428
ACH-000547,0.301536568456
ACH-000548,0.24040031587400001
ACH-000549,0.152609771102
ACH-000550,0.288627888289
ACH-000552,0.152930202115
ACH-000556,0.175195105763
ACH-000557,0.0677690512787
ACH-000570,0.239057101545
ACH-000571,0.194162892177
ACH-000573,0.343546868191
ACH-000576,0.176943467704
ACH-000580,0.409080760169
ACH-000584,0.131880753629
ACH-000585,0.207201511719
ACH-000588,0.313892680175
ACH-000589,0.205193880082
ACH-000591,0.38222915857699996
ACH-000593,0.141530579675
ACH-000600,0.08832614957239998
ACH-000601,0.183797216594
ACH-000604,0.303965743782
ACH-000605,0.132401359015
ACH-000606,0.210896883409
ACH-000608,0.12430021306399999
ACH-000614,0.102563803834
ACH-000616,0.236627504317
ACH-000618,0.284940344821
ACH-000619,0.364043698899
ACH-000620,0.320422458735
ACH-000621,0.229152138107
ACH-000622,0.341359807037
ACH-000623,0.29666022139000003
ACH-000624,0.222526173871
ACH-000627,0.155253874012
ACH-000630,0.113145523871
ACH-000632,0.227820536609
ACH-000633,0.45651521169299997
ACH-000637,0.17740542741
ACH-000638,0.140330086862
ACH-000646,-0.0733484544365
ACH-000647,0.236260374274
ACH-000648,0.272801691302
ACH-000649,0.17023688483
ACH-000651,0.107385785168
ACH-000652,0.39871786767399997
