,GMFB (2764)
ACH-000004,0.105931063197
ACH-000007,0.10654370111400001
ACH-000009,0.0768267264688
ACH-000011,0.0827670659325
ACH-000012,-0.0460039219477
ACH-000013,0.0333767439706
ACH-000014,0.157809666246
ACH-000015,-0.0405834307511
ACH-000017,0.059978729403599995
ACH-000018,0.0655979201361
ACH-000019,-0.161382428556
ACH-000021,-0.056012890027199995
ACH-000022,-0.06060198760030001
ACH-000025,-0.025700563132700003
ACH-000028,-0.09393690370760001
ACH-000030,0.0027723732628300002
ACH-000035,0.013518657397900001
ACH-000036,0.09497604039989999
ACH-000037,0.23368815448000002
ACH-000039,-0.189564975427
ACH-000040,0.041231619128000004
ACH-000041,0.062781389454
ACH-000042,0.124346153254
ACH-000045,0.133613399364
ACH-000047,0.09922087115089999
ACH-000052,0.12024709719599999
ACH-000053,0.0193890194802
ACH-000054,-0.214929567143
ACH-000055,0.0341646535573
ACH-000060,-0.059497217777599996
ACH-000067,0.110028646254
ACH-000070,-0.038011284765800006
ACH-000075,0.060135415835999996
ACH-000078,-0.0288664700625
ACH-000082,-0.136527941731
ACH-000085,0.00519137158236
ACH-000086,0.0168872735813
ACH-000087,0.246213172594
ACH-000092,0.0403111862872
ACH-000095,-0.022195676558099998
ACH-000097,-0.0746833391462
ACH-000098,0.0385598857556
ACH-000099,-0.023433879369900004
ACH-000108,0.0437706425536
ACH-000113,-0.037275571866599994
ACH-000115,0.170145427887
ACH-000116,0.0286263252782
ACH-000118,-0.139651788104
ACH-000120,0.015539460584499998
ACH-000123,-0.020737425289099998
ACH-000127,0.021018324895500002
ACH-000128,-0.076192506137
ACH-000132,-0.0204797438786
ACH-000133,-0.124442121958
ACH-000137,0.227729013426
ACH-000138,0.0126670800307
ACH-000142,0.14627315056
ACH-000143,0.0389557209338
ACH-000146,0.0392006508838
ACH-000148,0.06325329633719999
ACH-000150,0.262969195876
ACH-000152,-0.0293306652196
ACH-000153,-0.0330232827385
ACH-000159,0.10208980578
ACH-000160,-0.198698171163
ACH-000163,0.0690385796599
ACH-000167,0.0719760497372
ACH-000168,-0.0181814095865
ACH-000169,0.0298376054739
ACH-000178,0.0188479859409
ACH-000182,0.0409194196066
ACH-000183,0.0187775142438
ACH-000188,0.0532326674933
ACH-000189,-0.128802099265
ACH-000190,0.018492292308900003
ACH-000198,-0.0616324985083
ACH-000204,0.0757634641993
ACH-000206,0.136646462816
ACH-000207,-0.038227286209400003
ACH-000211,-0.036421386931
ACH-000215,0.0891011294933
ACH-000221,0.0150203571238
ACH-000222,-0.161266485552
ACH-000223,0.0744668892526
ACH-000226,0.0374611416277
ACH-000227,0.0901586825568
ACH-000228,0.0403346876751
ACH-000231,-0.08845669084699999
