,VPS33A (65082)
ACH-000004,-1.01672297183
ACH-000007,-0.6676844635620001
ACH-000009,-0.8686166562890001
ACH-000011,-1.15974229888
ACH-000012,-0.414025593056
ACH-000013,-0.663402648201
ACH-000014,-0.267947958259
ACH-000015,-1.08181113172
ACH-000017,-1.28546832634
ACH-000018,-1.06604230548
ACH-000019,-0.8335439033859999
ACH-000021,-0.763449998931
ACH-000022,-0.5197475738690001
ACH-000025,-0.981280988806
ACH-000028,-0.609230905333
ACH-000030,-1.1192988011799998
ACH-000035,-0.605949548873
ACH-000036,-1.16876942005
ACH-000037,-0.945668585234
ACH-000039,-1.0885065334000001
ACH-000040,-0.305558933601
ACH-000041,-0.816862638309
ACH-000042,-0.605775905664
ACH-000045,-0.923905780417
ACH-000047,-0.870805251486
ACH-000052,-1.09452333642
ACH-000053,-1.1414331928399999
ACH-000054,-1.5243488517299997
ACH-000055,-0.555427435377
ACH-000060,-0.42390830034599997
ACH-000067,-0.621317235022
ACH-000070,-1.44709710508
ACH-000075,-0.827006602887
ACH-000078,-0.42337578090000005
ACH-000082,-0.803350777979
ACH-000085,-0.918634007593
ACH-000086,-0.936663337515
ACH-000087,-0.8862068821469999
ACH-000092,-1.17436422934
ACH-000095,-0.66650422988
ACH-000097,-0.694865904515
ACH-000098,0.296026057731
ACH-000099,-0.9576657319640001
ACH-000108,-0.9128851401070001
ACH-000113,-1.13366480367
ACH-000115,-1.09994176669
ACH-000116,-0.8924383232080001
ACH-000118,-0.777761809491
ACH-000120,-0.729018842708
ACH-000123,-0.798214361499
ACH-000127,-0.9442600635439999
ACH-000128,-1.0495065751200001
ACH-000132,-0.840220120175
ACH-000133,-1.13366282366
ACH-000137,-0.663583073806
ACH-000138,-0.968832865929
ACH-000142,-1.12162611722
ACH-000143,-1.0007866029299999
ACH-000146,-1.19853889123
ACH-000148,-0.754699496274
ACH-000150,-1.01532948426
ACH-000152,-1.01206838018
ACH-000153,-0.687884955206
ACH-000159,-0.787806473149
ACH-000160,-0.7433387864129999
ACH-000163,-0.788397638281
ACH-000167,-1.05004617672
ACH-000168,-1.15840557102
ACH-000169,-1.23813814547
ACH-000178,-1.26626509899
ACH-000182,-0.434431867395
ACH-000183,-1.1270363353100001
ACH-000188,-1.10395884076
ACH-000189,-1.0486766884299998
ACH-000190,-0.8847285755580001
ACH-000198,-1.18136977152
ACH-000204,-0.9755165592
ACH-000206,-0.8110429622249999
ACH-000207,-1.05008785425
ACH-000211,-1.05237113259
ACH-000215,-0.798251484093
ACH-000221,-0.7958947552760001
ACH-000222,-1.05789605246
ACH-000223,-0.621322602584
ACH-000226,-0.920678895407
ACH-000227,-0.7032704394660001
ACH-000228,-0.45750425702299996
ACH-000231,-1.13483499144
ACH-000232,-0.711983029711
ACH-000233,-1.23125429082
ACH-000234,-1.3450867559399997
ACH-000235,-1.09025825355
ACH-000237,-1.0032872990000001
ACH-000238,-1.17791289442
ACH-000243,-1.06855456744
ACH-000244,-0.992567055203
ACH-000246,-1.15957270641
ACH-000248,-1.3990260277700002
ACH-000250,-1.00282468019
ACH-000251,-1.6319513581
ACH-000253,-0.924508403506
ACH-000255,-1.0947612229299999
ACH-000256,-1.12242010015
ACH-000257,-0.8873672838109999
ACH-000258,-1.15899528859
ACH-000259,-0.851596119139
ACH-000260,-0.9376280261839999
ACH-000261,-1.1132647821200001
ACH-000262,-1.0187066944399998
ACH-000263,-1.30760398585
ACH-000264,-1.2861884429200001
ACH-000265,-0.472270517683
ACH-000266,-0.863147126813
ACH-000272,-1.13289057739
ACH-000273,-1.1176398452299998
ACH-000274,-0.0389135147586
ACH-000277,-1.27549521153
ACH-000278,-0.747994694559
ACH-000279,-0.519556308461
ACH-000280,-0.846396758483
ACH-000281,-0.745996121494
ACH-000288,-0.840804087567
ACH-000291,-0.8273570723360001
ACH-000293,-0.581721992517
ACH-000294,-1.23878980866
ACH-000295,-1.23647083144
ACH-000296,-1.21677542731
ACH-000302,-0.864672952168
ACH-000304,-1.1043457751799999
ACH-000307,-1.08517872403
ACH-000308,-1.00921595444
ACH-000310,-0.476269180342
ACH-000311,-1.1114827983600002
ACH-000312,-0.7235352160070001
ACH-000315,-0.818452250266
ACH-000316,-0.694761315637
ACH-000317,-0.962591477013
ACH-000318,-0.650874616519
ACH-000319,-1.02252134869
ACH-000320,-0.8590541856239999
ACH-000322,-0.5942844779159999
ACH-000323,-0.769477181213
ACH-000324,-1.1065265615100002
ACH-000329,-0.47948978004799997
ACH-000330,-0.863052161134
ACH-000331,-1.18523950594
ACH-000332,-0.44228068227399997
ACH-000334,-1.02602539264
ACH-000335,-1.0428313973
ACH-000336,-0.971855101731
ACH-000337,-0.6901331760130001
ACH-000339,-1.11440553473
ACH-000341,-0.624823920396
ACH-000348,-1.44980830528
ACH-000350,-0.535718862277
ACH-000352,-0.8064443010690001
ACH-000356,-0.822959854378
ACH-000361,-0.915257313871
ACH-000362,-1.18457761262
ACH-000363,-1.2619602518700002
ACH-000364,-0.823654776417
ACH-000365,-1.20694127539
ACH-000366,-0.587115985484
ACH-000368,-1.03449278006
ACH-000374,-1.2157828832100002
ACH-000375,-1.20950348538
ACH-000376,-0.585986618979
ACH-000381,-0.616157228651
ACH-000383,-1.49815933482
ACH-000387,-1.4887298513299998
ACH-000389,-1.0285161977600001
ACH-000390,-0.799178639287
ACH-000393,-0.994723359568
ACH-000395,-1.38697608335
ACH-000397,-1.23273303916
ACH-000401,-0.984495672746
ACH-000402,-0.481087975449
ACH-000403,-0.696434324481
ACH-000404,-0.9935350319600001
ACH-000406,-0.8212033934090001
ACH-000407,-0.8725254508470001
ACH-000408,-0.344802576613
ACH-000410,-1.0998532261799998
ACH-000411,-1.11396241646
ACH-000414,-1.01544617126
ACH-000415,-0.7724973736290001
ACH-000416,-0.926852859587
ACH-000420,-0.512428391548
ACH-000421,-0.80077133895
ACH-000424,-0.63093905052
ACH-000425,-0.474824972046
ACH-000426,-1.25025017505
ACH-000427,-0.9996842847059999
ACH-000433,-0.899507064325
ACH-000436,-1.2531304194700001
ACH-000444,-0.8459428450830001
ACH-000445,-0.900310178915
ACH-000448,-1.05315711278
ACH-000450,-0.7566233641310001
ACH-000452,-0.918443431671
ACH-000454,-1.08754492776
ACH-000458,-0.604857197155
ACH-000459,-0.713416402683
ACH-000460,-1.1339177316
ACH-000461,-0.945372230184
ACH-000463,-1.0116571758
ACH-000464,-1.13164935047
ACH-000466,-0.886738009958
ACH-000467,-0.8389799034729999
ACH-000468,-1.12025284935
ACH-000469,-1.2168680397299998
ACH-000470,-1.4551631234399998
ACH-000471,-0.7665307151999999
ACH-000472,-1.0345877347499999
ACH-000473,-0.900009224966
ACH-000475,-1.09335717239
ACH-000476,-1.43083527824
ACH-000477,-0.872879685435
ACH-000480,-0.758494368909
ACH-000481,-1.2880828609100001
ACH-000483,-0.982526020777
ACH-000484,-1.9232301030599999
ACH-000485,-1.0385967683
ACH-000486,-0.659903153327
ACH-000487,-1.1948504687000001
ACH-000488,-0.974321042153
ACH-000490,-0.9138776751700001
ACH-000491,-1.2490870972600001
ACH-000495,-1.11166338615
ACH-000496,-1.27403700113
ACH-000499,-0.828065742694
ACH-000500,-1.14245585132
ACH-000502,-0.802878850599
ACH-000503,-0.808694578614
ACH-000505,-0.9096659416949999
ACH-000507,-1.1471880416700002
ACH-000510,-0.607900657559
ACH-000511,-0.951349748941
ACH-000512,-1.14940548903
ACH-000516,-1.40687961451
ACH-000517,-0.7734323912279999
ACH-000518,-1.0031125005500001
ACH-000520,-1.15832193499
ACH-000521,-1.47161867466
ACH-000522,-0.896232671154
ACH-000524,-0.856510285828
ACH-000527,-1.13957222674
ACH-000528,-0.8469478351080001
ACH-000537,-1.0096083769600002
ACH-000541,-0.761002629228
ACH-000542,-1.06527503525
ACH-000544,-0.9978857592020001
ACH-000545,-1.0495732988600002
ACH-000547,-0.589380808667
ACH-000548,-1.13369795321
ACH-000549,-0.807079625661
ACH-000550,-0.466624376708
ACH-000552,-1.17332754265
ACH-000556,-0.7654307768699999
ACH-000557,-0.790707346389
ACH-000570,0.013367007945299998
ACH-000571,-2.11969024231
ACH-000573,-1.02562538982
ACH-000576,-0.701279316274
ACH-000580,-0.8119639280069999
ACH-000584,-0.505785988947
ACH-000585,-1.00341509491
ACH-000588,-0.955194351171
ACH-000589,-0.8258412616069999
ACH-000591,-1.1646012819299998
ACH-000593,-1.42123081878
ACH-000600,-1.31134566514
ACH-000601,-1.03849061642
ACH-000604,-1.0681792053399999
ACH-000605,-0.635691160003
ACH-000606,-0.588330665391
ACH-000608,-1.00656880957
ACH-000614,-1.09893111975
ACH-000616,-1.05777795725
ACH-000618,-0.863734840353
ACH-000619,-0.821622567332
ACH-000620,-1.0411439362200001
ACH-000621,-1.38325490319
ACH-000622,-0.915007286775
ACH-000623,-0.39312982998199997
ACH-000624,-0.5464548273709999
ACH-000627,-1.05984312076
ACH-000630,-1.1138847379899999
ACH-000632,-0.189120139773
ACH-000633,-1.14986646122
ACH-000637,-0.23896492525600002
ACH-000638,-0.980666446112
ACH-000646,-1.89401740384
ACH-000647,-0.436879903482
ACH-000648,-1.14003260032
ACH-000649,-1.17607478498
ACH-000651,-0.53810903591
ACH-000652,-0.838617852435
ACH-000653,-1.51623296169
ACH-000657,-1.03499494092
ACH-000658,-1.26671401551
ACH-000661,-0.59869821443
ACH-000662,-1.42724763501
ACH-000663,-0.739774334702
ACH-000665,-0.352235903477
ACH-000671,-1.1884024449200001
ACH-000673,-0.441906789149
ACH-000676,-0.544319737347
ACH-000677,-0.653697427065
ACH-000681,-0.8652257293469999
ACH-000682,-1.0035029161700002
ACH-000683,-0.7931344848819999
ACH-000684,-1.0333813723899998
ACH-000688,-1.50318789479
ACH-000693,-0.60309689558
ACH-000694,-0.919154113635
ACH-000695,-0.497364653355
ACH-000696,-0.768185309889
ACH-000697,-0.835745117404
ACH-000699,-1.10363551309
ACH-000701,-0.490754331145
ACH-000706,-0.8663181841329999
ACH-000711,-0.622442511998
ACH-000713,-0.868099301464
ACH-000714,-1.4370478185799997
ACH-000718,-1.14361930714
ACH-000720,-1.03701648165
ACH-000721,-1.23634320675
ACH-000724,-0.46647455803099996
ACH-000725,-0.871275399578
ACH-000732,-0.399545823838
ACH-000734,-1.06396270546
ACH-000735,-1.0532126101200001
ACH-000736,-0.987923031085
ACH-000738,-0.450184594398
ACH-000746,-1.25443931918
ACH-000747,-0.833135027932
ACH-000748,-0.743439277965
ACH-000753,-0.9307613170110001
ACH-000756,-0.649797755854
ACH-000757,-0.864353318885
ACH-000758,-0.885951489455
ACH-000760,-0.807450486276
ACH-000763,-0.8093358895589999
ACH-000764,-1.35941259571
ACH-000765,-1.0293900585200002
ACH-000766,-1.16152319218
ACH-000767,-0.8402224980580001
ACH-000768,-1.36061131801
ACH-000769,-1.0227939482100001
ACH-000770,-0.801405340704
ACH-000771,-0.8560783003039999
ACH-000773,-1.12619542726
ACH-000776,-1.13306325411
ACH-000777,-0.7625905897499999
ACH-000778,-0.648754998849
ACH-000781,-0.506899507794
ACH-000782,-0.8299557122229999
ACH-000783,-0.757024878876
ACH-000784,-0.548894303231
ACH-000785,-1.44461515285
ACH-000787,-0.9717045987540001
ACH-000788,-0.8081478446510001
ACH-000791,-0.545562454995
ACH-000792,-1.1204508715700001
ACH-000794,-0.977027619066
ACH-000796,-1.1049946960400001
ACH-000799,-0.501869732977
ACH-000800,-1.20339255543
ACH-000802,-0.837935909823
ACH-000804,-0.999179682992
ACH-000805,-0.971287781691
ACH-000809,-1.2069739630399998
ACH-000810,-0.7690717142929999
ACH-000811,-1.00489584981
ACH-000817,-1.1460250553799998
ACH-000819,-0.7245661258339999
ACH-000820,-1.12157299903
ACH-000821,-1.25466244284
ACH-000822,-1.42801451554
ACH-000823,-0.957536189354
ACH-000824,-0.9762180453720001
ACH-000827,-1.14184305921
ACH-000829,-1.26395968294
ACH-000831,-0.572741829051
ACH-000832,-0.9949151295020001
ACH-000833,-0.8379198043070001
ACH-000834,-1.2662524019299999
ACH-000835,-0.570104262885
ACH-000836,-1.2836108148799998
ACH-000837,-1.00611209176
ACH-000838,-1.55399500579
ACH-000839,-1.09324413386
ACH-000840,-0.7638695408339999
ACH-000841,-1.04099641956
ACH-000843,-1.06115969836
ACH-000846,-0.734131749848
ACH-000847,-1.04666001059
ACH-000848,-0.941970042756
ACH-000849,-0.993958150201
ACH-000851,-1.0867638631299998
ACH-000855,-0.8709462721529999
ACH-000856,-0.868283408593
ACH-000858,-0.8758065966940001
ACH-000859,-1.2386687379999999
ACH-000861,-0.9180790125210001
ACH-000862,-0.7719802631470001
ACH-000865,-0.8284780182420001
ACH-000866,-0.263375834117
ACH-000867,-0.624565174517
ACH-000869,-1.064197871
ACH-000872,-0.583660414513
ACH-000873,-0.7570537297200001
ACH-000876,-1.30059359064
ACH-000878,-1.1698704193
ACH-000880,-1.22247174155
ACH-000881,-0.7705488983550001
ACH-000882,-0.849023274311
ACH-000884,-0.34414215633100004
ACH-000885,-1.09523214309
ACH-000887,-1.01817682749
ACH-000888,-0.791597154425
ACH-000889,-1.2313665183700002
ACH-000890,-0.9995268466
ACH-000896,-0.791419019539
ACH-000898,-0.6454535754590001
ACH-000900,-0.7637111818469999
ACH-000901,-0.648522274657
ACH-000905,-0.832960287763
ACH-000906,-1.01242714386
ACH-000907,-1.6742585011200002
ACH-000910,-0.740666812631
ACH-000911,-0.8167773839929999
ACH-000912,-0.18359555688999998
ACH-000913,-1.19114372696
ACH-000915,-0.913171038433
ACH-000916,-1.10036130677
ACH-000917,-1.47635634483
ACH-000921,-1.03408880936
ACH-000924,-1.0308348477299998
ACH-000926,-1.12637046293
ACH-000928,-0.95280141263
ACH-000929,-1.08805577079
ACH-000932,-0.8898383992450001
ACH-000935,-0.45577251183300005
ACH-000936,-0.9113231546330001
ACH-000937,-0.9150516039550001
ACH-000938,-1.15487981532
ACH-000939,-0.544508690888
ACH-000941,-0.652730116932
ACH-000943,-0.6779715999779999
ACH-000946,-0.620641701865
ACH-000947,-0.689734245145
ACH-000948,-0.820515124835
ACH-000950,-1.02054899819
ACH-000953,-0.6574026134650001
ACH-000957,-0.933803844275
ACH-000958,-1.0974116772
ACH-000960,-1.26718413485
ACH-000963,-0.31398495588
ACH-000968,-1.14409992783
ACH-000969,-0.668712710018
ACH-000973,-0.746543109357
ACH-000974,-0.882135881361
ACH-000975,-1.1743201396
ACH-000976,-0.9688279795710001
ACH-000978,-0.986123823381
ACH-000980,-0.459714706044
ACH-000984,-1.0853728700299998
ACH-000986,-0.8384851202120001
ACH-000988,-0.762852103901
ACH-000993,-0.5051020674710001
ACH-000994,-0.861996307711
ACH-000996,-0.825427438341
ACH-001001,-0.8193167242470001
