,TNXB (7148)
ACH-000585,-0.17755506170899998
ACH-000588,-0.301637308201
ACH-000589,-0.246096086061
ACH-000591,-0.314998497237
ACH-000593,-0.0313429051763
ACH-000600,-0.33921119349
ACH-000601,-0.231360576769
ACH-000604,-0.368493967855
ACH-000605,-0.300976240489
ACH-000606,-0.45286231287600004
ACH-000608,-0.251370609773
ACH-000614,-0.0908971507613
ACH-000616,-0.23025253026999998
ACH-000618,-0.308515810274
ACH-000619,-0.26242715406
ACH-000620,-0.221097773293
ACH-000621,-0.15809876334200001
ACH-000622,-0.48326767323799996
ACH-000623,-0.194099092238
ACH-000624,-0.158815187323
ACH-000627,-0.262672264406
ACH-000630,-0.342445862354
ACH-000632,-0.022570636568999998
ACH-000633,-0.00572968340658
ACH-000637,-0.567107761882
ACH-000638,-0.561924143854
ACH-000646,-0.515212604162
ACH-000647,-0.378451367398
ACH-000648,-0.260519865202
ACH-000649,-0.373148838213
ACH-000651,-0.028690194112
ACH-000652,-0.533339339971
ACH-000653,-0.39851161506300004
ACH-000657,-0.126848780356
ACH-000658,-0.258412665473
ACH-000661,-0.34883226558499997
ACH-000662,-0.377671151106
ACH-000663,-0.231011982641
ACH-000665,-0.303934674082
ACH-000671,-0.290354486317
ACH-000673,-0.181086254364
ACH-000676,-0.141504206957
ACH-000677,-0.228156542128
ACH-000681,-0.19281666662900002
ACH-000682,-0.09494374755380001
ACH-000683,-0.170161126953
ACH-000684,-0.404381234608
ACH-000688,-0.41802432780599996
ACH-000693,-0.0816136804273
ACH-000694,-0.320684029518
ACH-000695,-0.430847138728
ACH-000696,-0.24526066646800002
ACH-000697,-0.357796083125
ACH-000699,-0.290176311086
ACH-000701,-0.32103377483199996
ACH-000706,0.0475568724323
ACH-000711,-0.23737054227200002
ACH-000713,-0.48490256745399996
ACH-000714,-0.558890131621
ACH-000718,-0.5807554063
ACH-000720,-0.328938383995
ACH-000721,-0.40669527391599997
ACH-000724,-0.132829601627
ACH-000725,-0.00491065015433
ACH-000732,-0.26851126096
ACH-000734,-0.28067692937100003
ACH-000735,-0.161279848313
ACH-000736,-0.399278557633
ACH-000738,-0.23330118044599998
ACH-000746,-0.269610030363
ACH-000747,-0.14157813427100002
ACH-000748,-0.128805690702
ACH-000753,-0.231423909203
ACH-000756,0.043915844768099996
ACH-000757,-0.46435441937
ACH-000758,-0.153735839692
ACH-000760,-0.08731116317870001
ACH-000763,-0.17708713595199999
ACH-000764,-0.735212180554
ACH-000765,-0.338926288808
ACH-000766,-0.253760713135
ACH-000767,-0.232545282207
ACH-000768,-0.342063767692
ACH-000769,-0.14062902436
ACH-000770,-0.208492563165
ACH-000771,-0.243887830506
ACH-000773,-0.346700833572
ACH-000776,-0.0665792437709
ACH-000777,-0.287356260428
ACH-000778,0.0304046686069
ACH-000781,-0.21526192027
ACH-000782,-0.00657251541311
ACH-000783,-0.517311845341
ACH-000784,-0.198229986232
ACH-000785,-0.22695280044
ACH-000787,-0.0776460882456
ACH-000788,-0.18212022730099997
ACH-000791,-0.18818800799199997
ACH-000792,-0.16867560434599999
ACH-000794,-0.17111816135400001
ACH-000796,-0.300178141218
ACH-000799,-0.273997120609
ACH-000800,-0.427477739965
ACH-000802,-0.34384034860299995
ACH-000804,-0.145530966795
ACH-000805,-0.26782894733199997
ACH-000809,-0.29133482228700003
ACH-000810,-0.167203452375
ACH-000811,-0.071652781282
ACH-000817,-0.23860122358199998
ACH-000819,-0.361658092376
ACH-000820,0.15125880388000001
ACH-000821,-0.5423076295220001
ACH-000822,-0.174754434069
ACH-000823,-0.141304156883
ACH-000824,-0.114690423709
ACH-000827,-0.262122803006
ACH-000829,-0.268801560415
ACH-000831,-0.08028217309230001
ACH-000832,-0.282550394938
ACH-000833,-0.288675709062
ACH-000834,-0.39813767450000004
ACH-000835,-0.251788861852
ACH-000836,-0.388881865986
ACH-000837,-0.30567627700800004
ACH-000838,0.09364376500489999
ACH-000839,-0.28837325802499997
ACH-000840,-0.542960414309
ACH-000841,-0.528202149824
ACH-000843,-0.0784693047325
ACH-000846,-0.240895250997
ACH-000847,-0.357517639566
ACH-000848,-0.25507947460999997
ACH-000849,-0.134364796988
ACH-000851,-0.347525535846
ACH-000855,0.051341673340099994
ACH-000856,-0.336706775238
ACH-000858,-0.22737924916700003
ACH-000859,-0.231042060138
ACH-000861,-0.166412261174
ACH-000862,-0.7319556212530001
ACH-000865,-0.323747213721
ACH-000866,-0.0714221372395
ACH-000867,-0.244617587228
ACH-000869,-0.34968727159900004
ACH-000872,0.09777019020500001
ACH-000873,-0.206875472749
ACH-000876,-0.411913070025
ACH-000878,-0.17766067229899998
ACH-000880,-0.37031362635
ACH-000881,-0.20122453059300002
ACH-000882,-0.37278723173199996
ACH-000884,-0.35776087795199996
ACH-000885,-0.27123163078
ACH-000887,-0.16402701760299998
ACH-000888,-0.302601620728
ACH-000889,-0.6544338360140001
ACH-000890,0.0407624800845
ACH-000896,-0.283413302086
ACH-000898,-0.378607394952
ACH-000900,-0.326370708246
ACH-000901,-0.07161280004239999
ACH-000905,-0.153168255511
ACH-000906,-0.26514841549
ACH-000907,-0.496734152358
ACH-000910,-0.169315407302
ACH-000911,-0.200733509501
ACH-000912,-0.14997960717800002
ACH-000913,-0.32289495665
ACH-000915,-0.15131440717
ACH-000916,-0.144730188562
ACH-000917,-0.30529992248599996
ACH-000921,-0.33039732723299997
ACH-000924,-0.15201916807399998
ACH-000926,-0.076472596011
ACH-000928,-0.140509969689
ACH-000929,-0.365387143046
ACH-000932,-0.202561877242
ACH-000935,-0.0980896773168
ACH-000936,-0.00808449635908
ACH-000937,-0.328377914963
ACH-000938,-0.13008104754
ACH-000939,-0.260174190917
ACH-000941,-0.20723473163400002
ACH-000943,-0.116932992753
ACH-000946,-0.101537196442
ACH-000947,-0.11950897665200001
ACH-000948,-0.172853992643
ACH-000950,-0.23583437294100001
ACH-000953,-0.22735393460099998
ACH-000957,-0.292229922086
ACH-000958,0.20055954678
ACH-000960,-0.261256093522
ACH-000963,-0.695190135631
ACH-000968,-0.26062363803000005
ACH-000969,0.022731807579099997
ACH-000973,-0.181655859866
ACH-000974,-0.194475453416
ACH-000975,-0.300093489969
ACH-000976,-0.22123716884199998
ACH-000978,-0.160797088791
ACH-000980,-0.134368353899
ACH-000984,-0.0102757783577
ACH-000986,-0.32086802843400003
ACH-000988,-0.201301119841
ACH-000993,-0.0220768409829
ACH-000994,-0.339452747743
ACH-000996,-0.360940409996
ACH-001001,-0.297217106911
ACH-001020,-0.40392825210100003
ACH-001028,-0.0712778866882
ACH-001031,-0.207151670176
ACH-001038,0.0350552886241
ACH-001048,-0.185076714245
ACH-001050,-0.152133658825
ACH-001053,-0.33597705189599997
ACH-001054,-0.280126804104
ACH-001061,-0.432951558613
ACH-001067,-0.0841511935578
ACH-001075,-0.242363984643
ACH-001096,-0.112762226541
ACH-001128,-0.287679870946
ACH-001134,0.0938295262106
ACH-001151,-0.227453939558
ACH-001163,-0.313825680053
ACH-001164,-0.36147304906499994
ACH-001173,-0.228206199833
ACH-001183,-0.337902272196
ACH-001184,-0.135842976553
ACH-001190,-0.297576851092
ACH-001192,0.13431311789
ACH-001193,0.0350947854537
ACH-001196,-0.170959089588
ACH-001197,-0.238833805546
ACH-001205,-0.208588345827
ACH-001211,-0.23675929218000002
ACH-001212,-0.49297127176399996
ACH-001228,-0.180984111211
ACH-001232,-0.324731249375
ACH-001239,-0.22224739719999997
ACH-001274,-0.258611712708
ACH-001275,-0.195552011662
ACH-001277,-0.07142897994860001
ACH-001278,-0.00301333910603
ACH-001280,-0.000830993230199
ACH-001283,-0.28747854655
ACH-001289,-0.023425935321200003
ACH-001295,-0.440829350029
ACH-001300,-0.19358235496800003
ACH-001301,-0.140923773081
ACH-001302,-0.252916407007
ACH-001303,0.005720657366140001
ACH-001306,-0.17006863632599997
ACH-001318,-0.101466446574
ACH-001322,-0.315078836352
ACH-001328,-0.263990441465
ACH-001332,-0.237703066816
ACH-001333,-0.118015281855
ACH-001336,-0.214008519139
ACH-001340,-0.216609864708
ACH-001346,-0.277270428571
ACH-001353,-0.35490530715499996
ACH-001354,-0.635021405073
ACH-001367,-0.606632658477
ACH-001368,-0.265602161346
ACH-001374,-0.046260363588300005
ACH-001375,-0.452589948014
ACH-001377,-0.283209364454
ACH-001380,-0.379769432483
ACH-001391,-0.36232759950000004
ACH-001407,-0.400479029016
ACH-001408,-0.396772242135
ACH-001413,-0.35451353100500005
ACH-001430,-0.5793910413960001
ACH-001431,-0.25262827809599997
ACH-001450,-0.13225907511499999
ACH-001496,-0.288662679606
ACH-001500,-0.19338336285100002
ACH-001521,0.027467604182099998
ACH-001523,-0.246035200912
ACH-001532,-0.420367786109
ACH-001536,-0.24679209018000003
ACH-001550,-0.34419534570200006
ACH-001552,-0.158524359233
ACH-001554,-0.13475105769999998
ACH-001645,-0.2433320208
ACH-001654,-0.14741283523
ACH-001715,-0.28366060116700004
ACH-001735,-0.132724453963
ACH-001736,-0.315296292867
ACH-001737,0.37266382956200006
ACH-001740,-0.2722195469
ACH-001745,-0.448871486607
ACH-001750,-0.57642309648
ACH-001765,-0.463664014846
ACH-001956,-0.170417960177
ACH-001957,-0.458046800297
