,ALB (213)
ACH-000004,0.20739188732
ACH-000007,0.153102458921
ACH-000009,0.0934570235974
ACH-000011,0.17051986665899999
ACH-000012,0.0625403545671
ACH-000013,0.169279223792
ACH-000014,-0.154064194078
ACH-000015,0.129848655374
ACH-000017,0.0557816889571
ACH-000018,0.08842731140210001
ACH-000019,0.144344990555
ACH-000021,0.081356404009
ACH-000022,0.0424575964683
ACH-000025,-0.00221985838142
ACH-000028,0.05071573883640001
ACH-000030,0.0488918355132
ACH-000035,0.212308096304
ACH-000036,0.0213014201927
ACH-000037,0.09244613986500001
ACH-000039,0.032481408597900004
ACH-000040,0.216406034311
ACH-000041,-0.103071242533
ACH-000042,0.110494103059
ACH-000045,0.20331872849500002
ACH-000047,0.171393270733
ACH-000052,0.21330453548099998
ACH-000053,0.100274082765
ACH-000054,0.121602448493
ACH-000055,0.111186655109
ACH-000060,0.09648615736610001
ACH-000067,0.112054824035
ACH-000070,0.06087294087180001
ACH-000075,-0.07183663281080001
ACH-000078,0.13600020359200002
ACH-000082,0.19081948968600002
ACH-000085,0.256381249224
ACH-000086,0.255179037153
ACH-000087,0.178250265396
ACH-000092,0.107399135442
ACH-000095,0.0895381956843
ACH-000097,0.0074988107325500005
ACH-000098,0.0536855114279
ACH-000099,0.12688913111400002
ACH-000108,0.116363680123
ACH-000113,0.07138568205
ACH-000115,-0.07732889806210001
ACH-000116,-0.0168320093483
ACH-000118,0.0816074589218
ACH-000120,0.206942578321
ACH-000123,-0.0080962896798
ACH-000127,0.157343630274
ACH-000128,0.0717396901392
ACH-000132,0.157500540728
ACH-000133,0.029374221885900005
ACH-000137,0.016614867754600002
ACH-000138,0.009269922926190001
ACH-000142,0.0975192022686
ACH-000143,-0.180869989688
ACH-000146,0.0580381443575
ACH-000148,0.043797950294099997
ACH-000150,0.0552454518281
ACH-000152,0.25276170451200003
ACH-000153,0.0945994987039
ACH-000159,0.118980534471
ACH-000160,0.011914411361
ACH-000163,0.186011351825
ACH-000167,-0.0273111799257
ACH-000168,0.10413696977800001
ACH-000169,0.08911388462780001
ACH-000178,0.123133124242
ACH-000182,0.00343037865017
ACH-000183,0.0600086841406
ACH-000188,0.0537112150719
ACH-000189,0.09375547950819998
ACH-000190,0.141020757902
ACH-000198,-0.038044954683300006
ACH-000204,-0.11788880321499999
ACH-000206,0.138120769807
ACH-000207,-0.31953376666
ACH-000211,-0.0496973845873
ACH-000215,0.114630044375
ACH-000221,-0.020803245782299997
ACH-000222,0.146564348633
ACH-000223,0.157691170004
ACH-000226,0.19906570272799998
ACH-000227,-0.0108194077738
ACH-000228,-0.05191557585440001
ACH-000231,0.11211734551
ACH-000232,0.18872409296700002
ACH-000233,0.0395487973073
ACH-000234,0.0492702796586
ACH-000235,0.106229202204
ACH-000237,0.11931331441500001
ACH-000238,0.20001159244000002
ACH-000243,0.0148827292592
ACH-000244,0.121126966333
ACH-000246,0.172138534657
ACH-000248,0.127403936153
ACH-000250,0.113358466455
ACH-000251,0.017350346378
ACH-000253,0.117901634283
ACH-000255,0.0498121056678
ACH-000256,0.211811953113
ACH-000257,-0.00591892891544
ACH-000258,0.06432146068149999
ACH-000259,0.0941449135101
ACH-000260,0.051577670702099995
ACH-000261,0.09057904218229999
ACH-000262,0.151430439126
ACH-000263,0.235126662471
ACH-000264,0.118526276959
ACH-000265,-0.0340270783256
ACH-000266,0.08518569506750001
ACH-000272,0.0116904014694
ACH-000273,0.09731140243200001
ACH-000274,0.09934531465839999
ACH-000277,0.122486341724
ACH-000278,0.232011855683
ACH-000279,0.026908318832099997
ACH-000280,0.0398836247166
ACH-000281,0.136516054432
ACH-000288,0.141683276688
ACH-000291,0.21342754263099997
ACH-000293,0.0937043751537
ACH-000294,0.12420845416099999
ACH-000295,0.03445982038419999
ACH-000296,0.186316954311
ACH-000302,-0.065713221411
ACH-000304,-0.19124584597600003
ACH-000307,-0.014419353781299998
ACH-000308,0.0723476485303
ACH-000310,-0.0465246865992
ACH-000311,0.131257239764
ACH-000312,0.15742258201
ACH-000315,0.104532876587
ACH-000316,-0.0947843158051
ACH-000317,0.06367576250649999
ACH-000318,-0.0468857627233
ACH-000319,0.0816044655423
ACH-000320,0.10025188043
ACH-000322,0.251252374221
ACH-000323,0.08820799359650001
ACH-000324,0.09087116768930001
ACH-000329,0.21638477298300002
ACH-000330,0.0385166505516
ACH-000331,0.14050814845100001
ACH-000332,0.0919988252212
ACH-000334,-0.08237774328099999
ACH-000335,0.0625798965702
ACH-000336,0.17288909796
ACH-000337,0.0711370459541
ACH-000339,0.0493016441197
ACH-000341,-0.127330891447
ACH-000348,0.13600761515100002
ACH-000350,0.00794009980962
ACH-000352,0.0273076056874
ACH-000356,0.022890638156300002
ACH-000361,0.23285684154
ACH-000362,0.00113100503455
ACH-000363,0.11929492897399999
ACH-000364,-0.014940846833200001
ACH-000365,0.0541169342044
ACH-000366,0.0140845337243
ACH-000368,0.06896178497439999
ACH-000374,0.00803367925532
ACH-000375,-0.118324809117
ACH-000376,0.11384202122199999
ACH-000381,0.13235777213400002
ACH-000383,0.059582474459100004
ACH-000387,0.06152313783130001
ACH-000389,0.000806805441994
ACH-000390,-0.0129392870946
ACH-000393,0.193118874424
ACH-000395,0.266304921196
ACH-000397,0.0346671906612
ACH-000401,0.124465194615
ACH-000402,0.03617514120530001
ACH-000403,0.10109186034600001
ACH-000404,-0.219746433956
ACH-000406,0.00773170726597
ACH-000407,0.048920295405599994
ACH-000408,0.0745722878674
ACH-000410,0.101506914382
ACH-000411,0.156385162511
ACH-000414,0.16573274617699998
ACH-000415,0.0574033672198
ACH-000416,0.0622884381246
ACH-000420,0.30133428774099996
ACH-000421,-0.025123518426
ACH-000424,-0.0571705229937
ACH-000425,0.0172662536947
ACH-000426,-0.027658702969499998
ACH-000427,-0.114439319472
ACH-000433,0.385144925084
ACH-000436,0.166208375759
ACH-000444,0.1256316327
ACH-000445,0.136768224331
ACH-000448,0.0251391573944
ACH-000450,0.184911282642
ACH-000452,0.0656824085685
ACH-000454,0.143092729667
ACH-000458,0.0158190252631
ACH-000459,0.13546568792000002
ACH-000460,0.019524264914
ACH-000461,0.0850591266848
ACH-000463,0.09964313185599999
ACH-000464,0.0289705690605
ACH-000466,0.10268635127299999
ACH-000467,0.0566739663526
ACH-000468,-0.0522264119608
ACH-000469,0.0789974826117
ACH-000470,-0.0625701125468
ACH-000471,0.0662123500508
ACH-000472,0.0709599272249
ACH-000473,0.11152921874000002
ACH-000475,0.106759088221
ACH-000476,0.18683342377700002
ACH-000477,0.188081993222
ACH-000480,0.01464750011
ACH-000481,0.111079255553
ACH-000483,-0.0052123838919300005
ACH-000484,0.298057421185
ACH-000485,-0.0475729717726
ACH-000486,-0.00248317302566
ACH-000487,0.06355703769349999
ACH-000488,0.00696047682961
ACH-000490,0.0409470229695
ACH-000491,0.10171090603
ACH-000495,0.163283890022
ACH-000496,-0.03925788417619999
ACH-000499,0.233747040512
ACH-000500,0.126216251372
ACH-000502,0.0842680266119
ACH-000503,0.290558020463
ACH-000505,0.08698265306870001
ACH-000507,0.142537909966
ACH-000510,0.0630302093391
ACH-000511,0.10742106999399999
ACH-000512,-0.121265892392
ACH-000516,0.0796334037719
ACH-000517,0.08813486440189999
ACH-000518,0.00378080725185
ACH-000520,0.18199360355799998
ACH-000521,0.15200144202500002
ACH-000522,-0.0270056254506
ACH-000524,0.0814573209862
ACH-000527,0.005696697681449999
ACH-000528,0.09232564481910001
ACH-000537,-0.0175599336018
ACH-000541,-0.00823142618299
ACH-000542,0.0550809003328
ACH-000544,0.053357202648800006
ACH-000545,0.0928638898165
ACH-000547,0.0786842662182
ACH-000548,0.029830190882
ACH-000549,-0.0352363103385
ACH-000550,0.180782793595
ACH-000552,0.06969917580969999
ACH-000556,-0.0236555956214
ACH-000557,0.08070544483969999
ACH-000570,0.0195995284659
ACH-000571,0.0888445144507
ACH-000573,0.11476924022
ACH-000576,0.14995038058399998
ACH-000580,0.133609993763
ACH-000584,0.147819187366
ACH-000585,0.0322972793646
ACH-000588,0.07568394803669999
ACH-000589,0.09869103139049999
ACH-000591,0.1221309121
ACH-000593,0.0053555349509500005
ACH-000600,0.055801371249799996
ACH-000601,0.0986847314126
ACH-000604,-0.0265769219931
ACH-000605,0.177418172743
ACH-000606,0.0289779128822
ACH-000608,0.042394121761800005
ACH-000614,0.116921963893
ACH-000616,0.046055360423600006
ACH-000618,-0.019375344831299997
ACH-000619,0.205048478473
ACH-000620,0.0362192230197
ACH-000621,0.06516015182280001
ACH-000622,0.228162830084
ACH-000623,0.253158342238
ACH-000624,0.08371815905919999
ACH-000627,0.135572573695
ACH-000630,-0.0036175448649499995
ACH-000632,0.166813262973
ACH-000633,0.0797118438415
ACH-000637,0.184003447257
ACH-000638,0.0418406062844
ACH-000646,0.00461371157934
ACH-000647,-0.049596223674300007
ACH-000648,0.0308121406119
ACH-000649,0.0553220699943
