,DNAJA3 (9093)
ACH-000004,-0.7940967605179999
ACH-000007,-0.884963496095
ACH-000009,-0.702697121728
ACH-000011,-0.6288209735170001
ACH-000012,-0.940926353927
ACH-000013,-1.06606022595
ACH-000014,-1.28535657981
ACH-000015,-1.07874195072
ACH-000017,-0.679704240131
ACH-000018,-0.8840751980410001
ACH-000019,-0.9050834271379999
ACH-000021,-0.6420466225110001
ACH-000022,-0.75004615058
ACH-000025,-0.856164835502
ACH-000028,-0.706612662023
ACH-000030,-0.619523303359
ACH-000035,-0.950255992473
ACH-000036,-0.8434682378020001
ACH-000037,-0.774059864239
ACH-000039,-0.887877770369
ACH-000040,-0.900667307319
ACH-000041,-1.03941130885
ACH-000042,-0.64154697492
ACH-000045,-0.926857392782
ACH-000047,-0.664253186256
ACH-000052,-0.9279727367380001
ACH-000053,-0.696295324054
ACH-000054,-0.642383479483
ACH-000055,-1.01173044972
ACH-000060,-1.01197251593
ACH-000067,-0.873121719926
ACH-000070,-0.995051498003
ACH-000075,-1.0308907384100001
ACH-000078,-0.781468720003
ACH-000082,-0.9914599552079999
ACH-000085,-0.8955958499969999
ACH-000086,-1.00903246256
ACH-000087,-0.776031048432
ACH-000092,-0.7252338222600001
ACH-000095,-0.889830241162
ACH-000097,-0.6568580987870001
ACH-000098,-1.13304215808
ACH-000099,-0.8599392527299998
ACH-000108,-0.583765597784
ACH-000113,-0.804682227993
ACH-000115,-1.2615369522600002
ACH-000116,-0.8481995660349999
ACH-000118,-0.838098672494
ACH-000120,-0.713893844201
ACH-000123,-0.903412455116
ACH-000127,-1.15851781373
ACH-000128,-0.673434787594
ACH-000132,-0.875551129196
ACH-000133,-0.9072087860860001
ACH-000137,-0.9461950513040001
ACH-000138,-0.8703862303219999
ACH-000142,-1.09631755575
ACH-000143,-0.608951358559
ACH-000146,-0.77681276875
ACH-000148,-1.11113304425
ACH-000150,-0.813262494314
ACH-000152,-0.767857685456
ACH-000153,-0.43511877377499997
ACH-000159,-0.641418790478
ACH-000160,-1.4474319093099999
ACH-000163,-0.8347009384180001
ACH-000167,-0.616396612192
ACH-000168,-0.887974425449
ACH-000169,-0.9431320259970001
ACH-000178,-0.752151592909
ACH-000182,-0.7675309551970001
ACH-000183,-0.897315158993
ACH-000188,-0.878053240702
ACH-000189,-1.03999265616
ACH-000190,-0.825897665431
ACH-000198,-0.664522064606
ACH-000204,-0.9012887192419999
ACH-000206,-0.6799232700229999
ACH-000207,-0.7011684909649999
ACH-000211,-0.816682951512
ACH-000215,-0.848062400811
ACH-000221,-1.03299627451
ACH-000222,-0.660378782614
ACH-000223,-0.9827191101459999
ACH-000226,-0.755654355591
ACH-000227,-0.852976983713
ACH-000228,-0.5415488772829999
ACH-000231,-1.2281361213
ACH-000232,-0.9630457927420001
ACH-000233,-0.790479852058
ACH-000234,-0.708045123799
ACH-000235,-0.607543221248
ACH-000237,-0.780753197556
ACH-000238,-0.8066770444689999
ACH-000243,-0.7285162465360001
ACH-000244,-1.3297473039799999
ACH-000246,-0.607211957505
ACH-000248,-0.949266074484
ACH-000250,-0.761340014832
ACH-000251,-0.938745545132
ACH-000253,-0.814659683028
ACH-000255,-0.688321012995
ACH-000256,-0.911315066763
ACH-000257,-0.81687681303
ACH-000258,-0.641342877183
ACH-000259,-0.775213663334
ACH-000260,-0.765563517774
ACH-000261,-0.865472131455
ACH-000262,-0.866375040088
ACH-000263,-1.07628097434
ACH-000264,-0.835375139208
ACH-000265,-1.08886824755
ACH-000266,-0.45346742721699995
ACH-000272,-0.78699436872
ACH-000273,-0.9154399482510001
ACH-000274,-1.11617896055
ACH-000277,-0.796864626164
ACH-000278,-0.80770299123
ACH-000279,-0.640180905508
ACH-000280,-0.772127107137
ACH-000281,-0.9775648305769999
ACH-000288,-0.995098162922
ACH-000291,-0.8131043847689999
ACH-000293,-1.05600790542
ACH-000294,-0.71450921981
ACH-000295,-0.684409591292
ACH-000296,-0.612263776618
ACH-000302,-1.15029153422
ACH-000304,-0.940441120301
ACH-000307,-0.695703318195
ACH-000308,-0.6719182428659999
ACH-000310,-0.672558500958
ACH-000311,-0.578253937513
ACH-000312,-0.7955826735089999
ACH-000315,-0.70407794574
ACH-000316,-1.13838857454
ACH-000317,-0.6699292403
ACH-000318,-0.639330481832
ACH-000319,-1.01477676659
ACH-000320,-0.533620283681
ACH-000322,-1.1828962980600002
ACH-000323,-0.933986400461
ACH-000324,-0.7209407597990001
ACH-000329,-0.9707533416940001
ACH-000330,-0.7616867056380001
ACH-000331,-0.9012160916329999
ACH-000332,-0.878932382408
ACH-000334,-0.919032523493
ACH-000335,-0.706568511673
ACH-000336,-0.8070868796289999
ACH-000337,-0.645093243174
ACH-000339,-0.833199209341
ACH-000341,-0.588398142342
ACH-000348,-1.21613149336
ACH-000350,-1.03688481418
ACH-000352,-0.810508796958
ACH-000356,-1.0722194272799999
ACH-000361,-0.842528628363
ACH-000362,-0.804519903434
ACH-000363,-0.7179000778869999
ACH-000364,-1.17051822488
ACH-000365,-0.8980583821100001
ACH-000366,-0.9204098862569999
ACH-000368,-0.902632724423
ACH-000374,-0.5385876766650001
ACH-000375,-0.966615357303
ACH-000376,-0.726638910475
ACH-000381,-0.649619336724
ACH-000383,-0.534813110224
ACH-000387,-0.859120567421
ACH-000389,-0.826602753179
ACH-000390,-0.720665162813
ACH-000393,-0.718811527564
ACH-000395,-0.910019348115
ACH-000397,-0.44115143900200005
ACH-000401,-0.835116939519
ACH-000402,-0.66463002358
ACH-000403,-0.886277312643
ACH-000404,-0.795504830886
ACH-000406,-1.00857563697
ACH-000407,-0.7245530029739999
ACH-000408,-0.7201217189200001
ACH-000410,-0.773603291294
ACH-000411,-0.643935067512
ACH-000414,-1.00118149495
ACH-000415,-1.01859389543
ACH-000416,-0.7962560692530001
ACH-000420,-1.08607953634
ACH-000421,-0.9807968674490001
ACH-000424,-0.8344029451989999
ACH-000425,-0.8661517178299999
ACH-000426,-1.0678157589100001
ACH-000427,-0.945591354537
ACH-000433,-0.8583225328990001
ACH-000436,-0.766494386795
ACH-000444,-0.880272565035
ACH-000445,-0.708285159359
ACH-000448,-0.768275512303
ACH-000450,-0.5659169520139999
ACH-000452,-0.961460365624
ACH-000454,-0.622529851343
ACH-000458,-0.893576266105
ACH-000459,-1.0790794029100002
ACH-000460,-0.9987342331319999
ACH-000461,-1.0054489369
ACH-000463,-0.898344570729
ACH-000464,-1.06354440192
ACH-000466,-0.649983969672
ACH-000467,-0.597695670998
ACH-000468,-0.695610017828
ACH-000469,-1.02763601457
ACH-000470,-0.627742604501
ACH-000471,-0.815351935653
ACH-000472,-0.687242848237
ACH-000473,-0.9878377216399999
ACH-000475,-0.9088937666820001
ACH-000476,-0.920777679147
ACH-000477,-0.6036550033770001
ACH-000480,-0.706445517795
ACH-000481,-0.6540725615749999
ACH-000483,-1.07850232154
ACH-000484,-0.65022784945
ACH-000485,-1.05605670219
ACH-000486,-0.8352611641150001
ACH-000487,-0.763967943333
ACH-000488,-0.668444143739
ACH-000490,-0.864210476062
ACH-000491,-0.619923893575
ACH-000495,-0.820012255951
ACH-000496,-0.66850907419
ACH-000499,-0.76416763008
ACH-000500,-0.706817464994
ACH-000502,-0.775765633733
ACH-000503,-0.7907532471080001
ACH-000505,-0.73018232837
ACH-000507,-0.6020197924849999
ACH-000510,-1.05359432805
ACH-000511,-0.883579785237
ACH-000512,-0.739022493005
ACH-000516,-0.907159742752
ACH-000517,-0.848397869021
ACH-000518,-0.628528614878
ACH-000520,-1.1119921674200002
ACH-000521,-0.964768308691
ACH-000522,-1.2111021015299999
ACH-000524,-0.728964851105
ACH-000527,-0.761106335232
ACH-000528,-0.842634506207
ACH-000537,-0.962172881735
