,HOXA4 (3201)
ACH-000004,0.250212024799
ACH-000007,0.18766577249000002
ACH-000009,0.17903335407499998
ACH-000011,-0.0201614604198
ACH-000012,0.113639781701
ACH-000013,0.220396967264
ACH-000014,0.122065628253
ACH-000015,0.162967350758
ACH-000017,0.17885957093899998
ACH-000018,0.16865384912999998
ACH-000019,0.0614250374773
ACH-000021,0.220429822657
ACH-000022,0.0580478446617
ACH-000025,0.293921318423
ACH-000028,0.336092480754
ACH-000030,0.19506102623500002
ACH-000035,0.186564824947
ACH-000036,0.259042257675
ACH-000037,-0.048232039792400004
ACH-000039,0.114713100368
ACH-000040,0.13015667204700002
ACH-000041,-0.0201464666654
ACH-000042,0.274391901757
ACH-000045,-0.034222084244300004
ACH-000047,0.10270249676000001
ACH-000052,0.367234355317
ACH-000053,0.214965852671
ACH-000054,-0.06266559516680001
ACH-000055,0.24120151022
ACH-000060,0.0475472429827
ACH-000067,-0.024801042367599998
ACH-000070,-0.0237038078982
ACH-000075,-0.251370443028
ACH-000078,0.23776870924600002
ACH-000082,-0.045003178589000006
ACH-000085,-0.08642640029729999
ACH-000086,0.0553213721007
ACH-000087,0.054712606685600004
ACH-000092,0.21379085414700003
ACH-000095,-0.0442088827163
ACH-000097,0.24163665744100002
ACH-000098,0.225882593948
ACH-000099,0.25039909822900003
ACH-000108,0.154601790513
ACH-000113,0.0677987029612
ACH-000115,-0.134200674668
ACH-000116,-0.029911586666900004
ACH-000118,0.140167985814
ACH-000120,0.124559299073
ACH-000123,0.0891083962776
ACH-000127,0.00229806343738
ACH-000128,0.06170427476819999
ACH-000132,0.191545881892
ACH-000133,0.0795068976566
ACH-000137,-0.047126626324800004
ACH-000138,0.284618073586
ACH-000142,0.23196347403999998
ACH-000143,0.044169485798699996
ACH-000146,0.19310103618299998
ACH-000148,0.267875654855
ACH-000150,0.043216382326999994
ACH-000152,0.140002815595
ACH-000153,0.122928150822
ACH-000159,0.0619374064948
ACH-000160,0.0578626818177
