,AGO2 (27161)
ACH-000004,-0.521404972271
ACH-000007,-0.08855164492900001
ACH-000009,0.151024705186
ACH-000011,-0.220050480063
ACH-000012,-0.210818295658
ACH-000013,-0.398095830501
ACH-000014,-0.173020907554
ACH-000015,0.0377798801889
ACH-000017,-0.18020119040899998
ACH-000018,-0.48509493840400003
ACH-000019,-0.388044767303
ACH-000021,-0.0989906086364
ACH-000022,-0.0569091674236
ACH-000025,-0.0417076138941
ACH-000028,-0.10884675443
ACH-000030,-0.016178663734
ACH-000035,-0.207021320143
ACH-000036,-0.52641210365
ACH-000037,-0.249762343703
ACH-000039,0.18015356416499997
ACH-000040,0.00200599565518
ACH-000041,-0.0293474055977
ACH-000042,-0.05563103258259999
ACH-000045,-0.241177164533
ACH-000047,0.107380339691
ACH-000052,-0.265340986195
ACH-000053,-0.441850950339
ACH-000054,-0.282451049628
ACH-000055,-0.252061369374
ACH-000060,-0.159651120877
ACH-000067,-0.237974495331
ACH-000070,-0.0695377440413
ACH-000075,-0.0836045768593
ACH-000078,0.0486712818956
ACH-000082,0.00524307849524
ACH-000085,-0.06737163757919999
ACH-000086,-0.115649472962
ACH-000087,0.06195419773440001
ACH-000092,-0.608304955713
ACH-000095,0.12024791824799999
ACH-000097,0.0252748905847
ACH-000098,-0.391972185006
ACH-000099,0.0396158609429
ACH-000108,-0.135716965237
ACH-000113,-0.0506971843795
ACH-000115,0.345414504745
ACH-000116,0.00520578414096
ACH-000118,-0.0213393708789
ACH-000120,-0.34910209626500005
ACH-000123,-0.144184710492
ACH-000127,-0.590519438081
ACH-000128,-0.292948909356
ACH-000132,0.0124245668416
ACH-000133,-0.21245169860899998
ACH-000137,0.124952504991
ACH-000138,-0.22125827016
ACH-000142,-0.387629530424
ACH-000143,-0.134036772586
ACH-000146,-0.0031182818079
ACH-000148,-0.26192898517900004
ACH-000150,-0.297585846643
ACH-000152,-0.313408766447
ACH-000153,-0.285206665649
ACH-000159,-0.383156554414
ACH-000160,-0.20417285190499998
ACH-000163,-0.298959920861
ACH-000167,-0.212406230733
ACH-000168,-0.326275542229
ACH-000169,-0.111125721971
ACH-000178,-0.260874032124
ACH-000182,-0.0568886026046
ACH-000183,-0.465995039371
ACH-000188,-0.0904111081247
ACH-000189,0.06717932920900001
ACH-000190,-0.12483917456100001
ACH-000198,-0.539378937444
ACH-000204,-0.22246272936500003
ACH-000206,-0.404533588269
ACH-000207,-0.271437116168
ACH-000211,-0.20852708177999998
ACH-000215,-0.473312833072
ACH-000221,-0.20779042093400002
ACH-000222,-0.334916395386
ACH-000223,-0.131730458509
ACH-000226,-0.19046720777800002
ACH-000227,-0.227992341912
ACH-000228,0.12151063570599999
ACH-000231,-0.30658185880600003
ACH-000232,-0.36547319403399997
ACH-000233,-0.481242926528
ACH-000234,-0.368840258865
ACH-000235,-0.332097708802
ACH-000237,0.055018604833300004
ACH-000238,-0.19824212351599999
ACH-000243,-0.48256509251900004
ACH-000244,-0.8836632120810001
ACH-000246,-0.503908830671
ACH-000248,-0.296040902542
ACH-000250,-0.393709234639
ACH-000251,-0.5695818949329999
ACH-000253,-0.384264575347
ACH-000255,0.154717161141
ACH-000256,-0.266607483904
ACH-000257,-0.38391081761
ACH-000258,-0.0501637278019
ACH-000259,0.008633232018370001
ACH-000260,0.0575460928677
ACH-000261,-0.214585814395
ACH-000262,0.08390147656659999
ACH-000263,-0.636671734425
ACH-000264,-0.531121392768
ACH-000265,-0.307498701314
ACH-000266,-0.0983886998502
ACH-000272,-0.394777243814
ACH-000273,-0.40062174879199997
ACH-000274,-0.161056926817
ACH-000277,-0.0230151870057
ACH-000278,-0.19760937505800003
ACH-000279,-0.0388875751871
ACH-000280,-0.182305743574
ACH-000281,-0.30275426676399997
ACH-000288,-0.193913283041
ACH-000291,-0.22222318182599998
ACH-000293,-0.273169664374
ACH-000294,0.0639633270286
ACH-000295,-0.82060146033
ACH-000296,-0.23934004525699998
ACH-000302,-0.0942653621031
ACH-000304,-0.177883801164
ACH-000307,-0.138935499236
ACH-000308,-0.16759259355999997
ACH-000310,-0.0018740064082899998
ACH-000311,-0.348367395282
ACH-000312,-0.055890678912500005
ACH-000315,-0.17582602595199998
ACH-000316,-0.376196019269
ACH-000317,-0.10098201300000001
ACH-000318,-0.141514188639
ACH-000319,-0.340813951655
ACH-000320,-0.22491207479800002
ACH-000322,-0.391443147533
ACH-000323,-0.24848221785500002
ACH-000324,-0.0007447410840399999
ACH-000329,0.025895912712500004
ACH-000330,-0.110122043256
ACH-000331,0.11907383659199999
ACH-000332,-0.295295773422
ACH-000334,-0.574661169333
ACH-000335,-0.17960230872299998
ACH-000336,-0.382126117923
ACH-000337,-0.203981090956
ACH-000339,-0.059663991029199996
ACH-000341,0.05899740446309999
ACH-000348,-0.19450212655299998
ACH-000350,-0.12045893079600001
ACH-000352,-0.523312370521
ACH-000356,-0.0941193314536
ACH-000361,-0.324010108213
ACH-000362,-0.437103745762
ACH-000363,-0.347872585103
ACH-000364,0.0781886541893
ACH-000365,-0.444103019438
ACH-000366,-0.151901532181
ACH-000368,-0.191143101194
ACH-000374,-0.492151346453
ACH-000375,0.153281506639
ACH-000376,-0.489067391844
ACH-000381,0.039108000485300005
ACH-000383,-0.747744042882
ACH-000387,-0.4705162074
ACH-000389,-0.352884416773
ACH-000390,-0.35357384472
ACH-000393,-0.231013658916
ACH-000395,-0.5464625690730001
ACH-000397,-0.439875064697
ACH-000401,-0.0338246857974
ACH-000402,0.0404239534918
ACH-000403,-0.520605854204
ACH-000404,-0.611555847526
ACH-000406,-0.06825345370130001
ACH-000407,-0.328587476959
ACH-000408,-0.520937306588
ACH-000410,-0.109577888227
ACH-000411,-0.138449695779
ACH-000414,-0.348524591046
ACH-000415,-0.0996265987905
ACH-000416,-0.0258447048886
ACH-000420,-0.43971410181599996
ACH-000421,-0.0220556003523
ACH-000424,0.143389812956
ACH-000425,-0.300906617861
ACH-000426,-0.13548545312899998
ACH-000427,-0.257756460092
ACH-000433,-0.11846557930099999
ACH-000436,-0.48407827802500003
ACH-000444,-0.1056470307
ACH-000445,-0.378496890129
ACH-000448,-0.214593930396
ACH-000450,0.042100442345199995
ACH-000452,-0.40966737889300003
ACH-000454,-0.0477255861496
ACH-000458,-0.048150994159399996
ACH-000459,-0.232715976566
ACH-000460,-0.264870403813
ACH-000461,-0.19755545193799998
ACH-000463,-0.35204747019199994
ACH-000464,-0.515071259043
ACH-000466,-0.374991660125
ACH-000467,0.0971282343764
ACH-000468,-0.236596271945
ACH-000469,0.198525121949
ACH-000470,-0.123837834791
ACH-000471,-0.319369401895
ACH-000472,-0.22806087930900001
ACH-000473,-0.278807063339
ACH-000475,-0.0665128506116
ACH-000476,-0.143383624275
ACH-000477,-0.356931499799
ACH-000480,-0.24613264817699998
ACH-000481,-0.30964481218
ACH-000483,0.04649894499969999
ACH-000484,-0.32502211661499997
ACH-000485,0.1189289028
ACH-000486,-0.325305457779
ACH-000487,-0.312311419865
ACH-000488,-0.06956467435949999
ACH-000490,-0.22264410311799998
ACH-000491,-0.0920985822533
ACH-000495,-0.253275723612
ACH-000496,-0.283912696767
ACH-000499,-0.128471600823
ACH-000500,-0.671924509798
ACH-000502,-0.549601244384
ACH-000503,-0.450820818024
ACH-000505,-0.22447535077
ACH-000507,-0.059723124188299996
ACH-000510,-0.370143118547
ACH-000511,-0.044932090824899996
ACH-000512,-0.41957305537100004
ACH-000516,-0.320906948939
ACH-000517,-0.148278986016
ACH-000518,-0.0332708197594
ACH-000520,-0.110613369042
ACH-000521,0.115770070869
ACH-000522,-0.0752138255369
ACH-000524,0.028067801403799997
ACH-000527,-0.47841932755500005
ACH-000528,-0.0371814142514
ACH-000537,-0.0430122145641
ACH-000541,-0.789606293785
ACH-000542,-0.377622269721
ACH-000544,-0.265575801355
ACH-000545,-0.282659478067
ACH-000547,-0.241455916957
ACH-000548,-0.109409960502
ACH-000549,-0.0741138623721
ACH-000550,-0.15984009861
ACH-000552,-0.424094386038
ACH-000556,-0.22097262822900002
ACH-000557,-0.298875182143
ACH-000570,-0.315150015882
ACH-000571,-0.45944780173999994
ACH-000573,-0.163036172474
ACH-000576,-0.507790661898
ACH-000580,-0.274837545535
ACH-000584,-0.004734840735510001
ACH-000585,-0.162409793519
ACH-000588,-0.32109538335099996
ACH-000589,-0.273932929087
ACH-000591,-0.164981570941
ACH-000593,-0.265010550706
ACH-000600,-0.5592043831100001
ACH-000601,-0.37457791578599997
ACH-000604,-0.43467157079700003
ACH-000605,-0.266131265992
ACH-000606,0.116606056498
ACH-000608,-0.277316671144
ACH-000614,-0.510801299876
ACH-000616,0.0349140292635
ACH-000618,-0.0877788819932
ACH-000619,-0.5090151815339999
ACH-000620,-0.0756380310834
ACH-000621,-0.249086318277
ACH-000622,-0.0767695439079
ACH-000623,-0.18083394473900002
ACH-000624,-0.00122063570404
ACH-000627,-0.13796929477800002
ACH-000630,-0.121983635801
ACH-000632,0.08197129931660001
ACH-000633,-0.111268449874
ACH-000637,0.0466196567099
ACH-000638,-0.018268586669099997
ACH-000646,-0.654036010297
ACH-000647,0.0169109500662
ACH-000648,-0.208232279974
ACH-000649,-0.174302986627
ACH-000651,-0.279554541737
ACH-000652,-0.413575991885
ACH-000653,-0.406247437024
ACH-000657,-0.161609453373
ACH-000658,-0.799317786519
ACH-000661,-0.327201725242
ACH-000662,-0.034892221239199994
ACH-000663,-0.295706476165
ACH-000665,-0.146686421174
ACH-000671,-0.519572955119
ACH-000673,-0.13898184688100002
ACH-000676,-0.13024474307
ACH-000677,-0.124966519329
ACH-000681,-0.189369305496
ACH-000682,-0.496545429167
ACH-000683,-0.29608856252
ACH-000684,-0.291082513013
ACH-000688,-0.200676145114
ACH-000693,-0.18719248595600002
ACH-000694,-0.26983100898400003
ACH-000695,-0.499770700063
ACH-000696,-0.196728462701
ACH-000697,-0.17591928894499997
ACH-000699,-0.158670573206
ACH-000701,0.0271800145355
ACH-000706,-0.4196888921
ACH-000711,-0.133169921428
ACH-000713,-0.14241180278100002
ACH-000714,-0.477493691413
ACH-000718,-0.301292280193
ACH-000720,-0.39475256233999995
ACH-000721,-0.345799255426
ACH-000724,-0.495122289153
ACH-000725,0.107279632403
ACH-000732,-0.190100795548
ACH-000734,-0.419508958899
ACH-000735,-0.043474201062099996
ACH-000736,-0.319812317363
ACH-000738,0.07689560261749999
ACH-000746,-0.40862078647699995
ACH-000747,-0.0907616854645
ACH-000748,-0.000134836753997
ACH-000753,-0.256512860226
ACH-000756,-0.15856229281300002
ACH-000757,-0.09535986800139999
ACH-000758,0.109681932961
ACH-000760,-0.0659039359522
ACH-000763,-0.357705028046
ACH-000764,-0.499578545663
ACH-000765,-0.332263082164
ACH-000766,-0.253727401742
ACH-000767,-0.204817394592
ACH-000768,-0.189471549522
ACH-000769,-0.366614958918
ACH-000770,-0.115172071372
ACH-000771,0.00426787128247
ACH-000773,-0.878662542832
ACH-000776,-0.204403600134
ACH-000777,-0.132940507113
ACH-000778,-0.184529184286
ACH-000781,-0.426018328666
ACH-000782,-0.379908775167
ACH-000783,-0.218623059862
ACH-000784,-0.533158632369
ACH-000785,-0.0664552060487
ACH-000787,0.00935282696627
ACH-000788,-0.33569260834799997
ACH-000791,-0.386745767028
ACH-000792,-0.31313632199200003
ACH-000794,-0.37314221479299997
ACH-000796,-0.056329860514000005
ACH-000799,-0.371525232547
ACH-000800,-0.164811320602
ACH-000802,-0.08892513461989998
ACH-000804,0.395575034911
ACH-000805,-0.573218841192
ACH-000809,-0.34385475210600003
ACH-000810,-0.9294390030449999
ACH-000811,-0.12774496081700001
ACH-000817,-0.512764260902
ACH-000819,-0.006686310272
ACH-000820,-0.274208305876
ACH-000821,0.09805948868989998
ACH-000822,-0.38988156323299994
ACH-000823,-0.16579246163699998
ACH-000824,-0.240987757549
ACH-000827,-0.648965077289
ACH-000829,-0.267374208283
ACH-000831,-0.167306471898
ACH-000832,-0.09891806218489999
ACH-000833,-0.15003717369300001
ACH-000834,-0.566487494545
ACH-000835,-0.155227415566
ACH-000836,-0.071582238551
ACH-000837,-0.265306983039
ACH-000838,-0.308289741987
ACH-000839,-0.326699902468
ACH-000840,-0.03898719693430001
ACH-000841,-0.0410286935028
ACH-000843,-0.0130791247101
ACH-000846,-0.380663851101
ACH-000847,-0.025034404490999997
ACH-000848,-0.21286371827599998
ACH-000849,-0.151596807336
ACH-000851,-0.10134462557299999
ACH-000855,-0.097887067124
ACH-000856,-0.6555825906399999
ACH-000858,-0.34406806505000004
ACH-000859,-0.15286566486300002
ACH-000861,-0.0457160117004
ACH-000862,-0.209192899361
ACH-000865,-0.237930337071
ACH-000866,-0.10678097384
ACH-000867,-0.100002263979
ACH-000869,-0.217482956769
ACH-000872,-0.207023604551
ACH-000873,-0.417615595295
ACH-000876,0.053532968888499996
ACH-000878,-0.17379305691
ACH-000880,-0.175853086634
ACH-000881,-0.575256988061
ACH-000882,-0.105177802584
ACH-000884,-0.50749299759
ACH-000885,-0.1122683077
ACH-000887,-0.0388529665017
ACH-000888,-0.229428572251
ACH-000889,-0.634462918798
ACH-000890,-0.46896345066699996
ACH-000896,-0.0287943414317
ACH-000898,-0.32605949824999997
ACH-000900,-0.060175267856099994
ACH-000901,-0.0054206481261499994
ACH-000905,-0.36208965923
ACH-000906,0.0282512681825
ACH-000907,-0.202444241229
ACH-000910,-0.17841629042100002
ACH-000911,-0.16451996776900002
ACH-000912,-0.0644131127948
ACH-000913,-0.244509674589
ACH-000915,-0.311409679551
ACH-000916,0.252498109678
ACH-000917,-0.33885983101899997
ACH-000921,-0.142275680352
ACH-000924,-0.140236480353
ACH-000926,-0.181837567153
ACH-000928,-0.366943329093
ACH-000929,-0.194026734172
ACH-000932,-0.105039290515
ACH-000935,-0.21615865454
ACH-000936,-0.521386313444
ACH-000937,-0.293066277595
ACH-000938,-0.335233993061
ACH-000939,-0.160196566918
ACH-000941,-0.29505004375
ACH-000943,-0.275455519217
ACH-000946,-0.180158057237
ACH-000947,-0.08144975865569999
ACH-000948,0.0535186437254
ACH-000950,0.0665393611992
ACH-000953,-0.367820609391
ACH-000957,-0.334040713955
ACH-000958,0.0736225857963
ACH-000960,-0.231669122077
ACH-000963,-0.026429061581000002
ACH-000968,0.0733287605203
ACH-000969,-0.0749180243733
ACH-000973,-0.313702393752
ACH-000974,-0.115432163717
ACH-000975,-0.188569541428
ACH-000976,-0.153781423237
ACH-000978,-0.12468623615800001
ACH-000980,0.135831816659
ACH-000984,-0.0800387038608
ACH-000986,-0.138683297125
ACH-000988,-0.117217974552
ACH-000993,-0.18876333125300002
ACH-000994,-0.0865427381043
ACH-000996,-0.320042228371
ACH-001001,-0.13404036928
ACH-001020,-0.208346334986
ACH-001028,-0.408801619776
ACH-001031,-0.325734120944
ACH-001038,0.0014458058112200001
ACH-001048,-0.47618755891500003
ACH-001050,-0.6407467218289999
ACH-001053,0.0523742490301
ACH-001054,-0.0360229988245
ACH-001061,-0.11069805180600001
ACH-001067,-0.342305783773
ACH-001075,-0.193006455807
ACH-001096,-0.47384948407
ACH-001128,-0.108305029371
ACH-001134,0.062067822612899996
ACH-001151,-0.101751710637
ACH-001163,-0.483537098561
ACH-001164,-0.533973859714
ACH-001173,-0.0303761937752
ACH-001183,-0.0968068887877
ACH-001184,-0.0324210219042
ACH-001190,-0.0427333420299
ACH-001192,0.22743015096900002
ACH-001193,-0.40756687725999996
ACH-001196,-0.538975982957
ACH-001197,-0.387872909374
ACH-001205,-0.08909159295989999
ACH-001211,-0.485000277496
ACH-001212,-0.436352412038
ACH-001228,-0.430349333614
ACH-001232,-0.506689997895
ACH-001239,-0.181412087987
ACH-001274,-0.447936015282
ACH-001275,-0.19816046465300002
ACH-001277,-0.0752222125061
ACH-001278,-0.424488856971
ACH-001280,-0.10878281339000001
ACH-001283,-0.248257547932
ACH-001289,0.327038836169
ACH-001295,-0.36677474810099997
ACH-001300,0.28160497100299997
ACH-001301,-0.0348600930614
ACH-001302,0.0421629024465
ACH-001303,-0.053479285237099994
ACH-001306,-0.017594472304799998
ACH-001318,-0.289175898595
ACH-001322,-0.192213947219
ACH-001328,-0.210499291254
ACH-001332,-0.147681394207
ACH-001333,0.0159583456129
ACH-001336,-0.397244667933
ACH-001340,-0.0798323409135
ACH-001346,-0.44289862052199996
ACH-001353,-0.236784483357
ACH-001354,-0.232039249209
ACH-001367,0.0341341954208
ACH-001368,-0.123631178167
ACH-001374,-0.0447258635365
ACH-001375,-0.278933834532
ACH-001377,-0.324922475921
ACH-001380,-0.03772237767619999
ACH-001391,-0.23728860133000002
ACH-001407,-0.333664457883
ACH-001408,-0.0993966193
ACH-001413,-0.107653762146
ACH-001430,-0.173152089195
ACH-001431,0.00519257439109
ACH-001450,-0.424757413191
ACH-001496,0.0628571914338
ACH-001500,-0.402214346359
ACH-001521,-0.386189393685
ACH-001523,-0.25260145187
ACH-001532,-0.279391932545
ACH-001536,-0.251381204802
ACH-001550,-0.226089619159
ACH-001552,-0.7917615701180001
ACH-001554,-0.202479332449
ACH-001645,0.217403637416
ACH-001654,-0.19387991886199998
ACH-001715,-0.13550291028699998
ACH-001735,-0.36612872905
ACH-001736,-0.35409814936399997
ACH-001737,-0.0173884600553
ACH-001740,-0.33878686408299996
ACH-001745,-0.217707019227
ACH-001750,-0.0294749092607
ACH-001765,-0.405032315509
ACH-001956,0.00211422759879
ACH-001957,-0.27815949916
