,DRC1 (92749)
ACH-000004,0.0372594219865
ACH-000007,0.125567215416
ACH-000009,-0.112486710347
ACH-000011,0.0636074696916
ACH-000012,0.0608670197344
ACH-000013,0.00208277376751
ACH-000014,-0.185129836997
ACH-000015,0.0366004626888
ACH-000017,-0.0726401629817
ACH-000018,-0.11234309231699999
ACH-000019,-0.0946050907854
ACH-000021,0.11875398497400001
ACH-000022,-0.055219162463100005
ACH-000025,0.0754065498552
ACH-000028,0.0855743482904
ACH-000030,0.0320144472745
ACH-000035,-0.0219551779333
ACH-000036,0.046453668323800004
ACH-000037,-0.08158986113960001
ACH-000039,-0.034994401735699995
ACH-000040,0.030192079740599998
ACH-000041,-0.010803000354599999
ACH-000042,0.0482845694446
ACH-000045,0.0691739210984
ACH-000047,-0.10264500232899999
ACH-000052,0.118480596681
ACH-000053,0.133712848218
ACH-000054,-0.046904002561999995
ACH-000055,0.0804665148807
ACH-000060,0.062436670051999994
ACH-000067,-0.109617499383
ACH-000070,-0.216156107437
ACH-000075,0.09617226860960001
ACH-000078,0.0539422853599
ACH-000082,-0.013286095288899999
ACH-000085,0.042909361769
ACH-000086,0.08939317002939999
ACH-000087,-0.0515512359399
ACH-000092,-0.0898255909202
ACH-000095,-0.032282220586
ACH-000097,0.024282029509900004
ACH-000098,-0.128244474897
ACH-000099,-0.0355403141903
ACH-000108,-0.05823284485019999
ACH-000113,-0.0435031518442
ACH-000115,-0.162201650896
ACH-000116,0.020170803739099998
ACH-000118,0.0301623403118
ACH-000120,0.180854984908
ACH-000123,0.0222325705259
ACH-000127,0.0224646257618
ACH-000128,0.0340154758142
ACH-000132,0.172421405564
ACH-000133,-0.0218301290742
ACH-000137,-0.0256915110033
ACH-000138,0.166547427154
ACH-000142,-0.07650025088160001
ACH-000143,0.0911204451042
ACH-000146,0.056409570530900004
ACH-000148,-0.0412392312413
ACH-000150,-0.0364872253772
ACH-000152,0.08735581364509999
ACH-000153,-0.43835006836900003
ACH-000159,-0.0795650578227
ACH-000160,0.0319250774373
ACH-000163,0.07242477243489999
ACH-000167,-0.0139314031876
ACH-000168,0.07735727436420001
ACH-000169,0.033938487566499996
ACH-000178,-0.140200370104
ACH-000182,-0.00939470714865
ACH-000183,0.211987413205
ACH-000188,-0.00594121704047
ACH-000189,0.0812144491764
ACH-000190,-0.057609552074100005
ACH-000198,0.0393346820001
ACH-000204,-0.146623993174
ACH-000206,0.128135854334
ACH-000207,0.016042584691000002
ACH-000211,-0.0170505524173
ACH-000215,-0.05871952173219999
ACH-000221,0.159353566719
ACH-000222,0.189852561069
ACH-000223,0.0336721790899
ACH-000226,0.199619064803
ACH-000227,-0.0224549034822
ACH-000228,0.025599937458200002
ACH-000231,0.0640695324456
ACH-000232,-0.012489772246000001
ACH-000233,0.04653975406309999
ACH-000234,-0.243863926842
ACH-000235,0.044628634920899996
ACH-000237,-0.0295821623078
ACH-000238,0.0221765136726
ACH-000243,-0.104423952768
ACH-000244,-0.0282787219899
ACH-000246,0.0213685136315
ACH-000248,0.042519542468600006
ACH-000250,-0.0598589667261
ACH-000251,0.19258738464000003
ACH-000253,0.113458868248
ACH-000255,0.0344051608171
ACH-000256,-0.130731955724
ACH-000257,0.15566229291
ACH-000258,0.0076651360037600005
ACH-000259,0.0335099645918
ACH-000260,0.027865228739099995
ACH-000261,-0.0955852244276
ACH-000262,-0.112083757248
ACH-000263,-0.313766424861
ACH-000264,-0.062080824659
ACH-000265,0.054569554485800004
ACH-000266,0.057613522286199995
ACH-000272,-0.12070191567600001
ACH-000273,-0.045312190616300006
ACH-000274,-0.0452720252466
ACH-000277,-0.18420126131900003
ACH-000278,-0.00184231459203
ACH-000279,-0.131462595131
ACH-000280,0.15634766701
ACH-000281,0.0501510155399
ACH-000288,-0.08240430290560001
ACH-000291,0.0424062516646
ACH-000293,-0.0657292974438
ACH-000294,0.106132633379
ACH-000295,-0.0123670771395
ACH-000296,0.0544892595847
ACH-000302,-0.0187372788328
ACH-000304,-0.115307192485
ACH-000307,0.0596350439826
ACH-000308,-0.025885088092099995
ACH-000310,-0.0401393072644
ACH-000311,0.0788753321997
ACH-000312,0.0030779597632100003
ACH-000315,0.0360008125737
ACH-000316,0.032122290984999996
ACH-000317,-0.049076134321800004
ACH-000318,-0.102866018845
ACH-000319,0.101384262587
ACH-000320,0.21564421978
ACH-000322,0.180302650729
ACH-000323,-0.04392908738469999
ACH-000324,-0.0816095354661
ACH-000329,-0.157502879244
ACH-000330,0.118285145287
ACH-000331,-0.0453944841367
ACH-000332,0.022286530057900003
ACH-000334,0.174771025381
ACH-000335,0.262474990148
ACH-000336,-0.00249589846036
ACH-000337,0.127152602613
ACH-000339,0.0724657052893
ACH-000341,0.0202599821637
ACH-000348,-0.0655196122501
ACH-000350,0.0344113052405
ACH-000352,0.012018948325
ACH-000356,-0.19626454834600002
ACH-000361,-0.0213672184202
ACH-000362,0.0540119368869
ACH-000363,0.0106504528675
ACH-000364,-0.0416332474188
ACH-000365,0.076771855473
ACH-000366,0.0028064656564499996
ACH-000368,0.11461123460200001
ACH-000374,0.046183711541400004
ACH-000375,0.0138689561846
ACH-000376,0.0130233565739
ACH-000381,0.00850738327445
ACH-000383,0.0401470570158
ACH-000387,-0.0884038756885
ACH-000389,0.0443253741339
ACH-000390,0.0552384871306
ACH-000393,-0.0891479626572
ACH-000395,0.0385443289679
ACH-000397,-0.039988337455599994
ACH-000401,0.0689454584821
ACH-000402,0.0162769289782
ACH-000403,-0.0781120705818
ACH-000404,0.034617311026699994
ACH-000406,0.101550963335
ACH-000407,0.0195032720642
ACH-000408,-0.0808065601782
ACH-000410,-0.12986031384299998
ACH-000411,-0.0681553908405
ACH-000414,0.131161347689
ACH-000415,0.0407094389928
ACH-000416,0.0454393631002
ACH-000420,0.09001746028789999
ACH-000421,-0.07285829863389999
ACH-000424,0.12734915671
ACH-000425,-0.0395047371433
ACH-000426,0.11392766632500001
ACH-000427,-0.0624907856634
ACH-000433,0.0729196781345
ACH-000436,-0.0217988508643
ACH-000444,0.0396750325511
ACH-000445,0.178136992664
ACH-000448,-0.22552965125799998
ACH-000450,0.10363609398399999
ACH-000452,0.00776364419797
ACH-000454,-0.19876216259799998
ACH-000458,-0.013143331910600001
ACH-000459,-0.07341673572089999
ACH-000460,0.00303280803228
ACH-000461,0.0287081288373
ACH-000463,0.05403983990780001
ACH-000464,0.115048419272
ACH-000466,0.0994302737094
ACH-000467,0.08030741951
ACH-000468,0.142772584168
ACH-000469,0.09005687841229999
ACH-000470,-0.042582724684800004
ACH-000471,-0.11220851977299999
ACH-000472,-0.00361021321862
ACH-000473,0.00203524570753
ACH-000475,0.00878106252972
ACH-000476,0.0569377512216
ACH-000477,-0.0464219776066
ACH-000480,-0.017772970963
ACH-000481,-0.028458563434000002
ACH-000483,-0.07806123073039999
ACH-000484,0.0555789232804
ACH-000485,0.04508523524809999
ACH-000486,-0.0644126499274
ACH-000487,0.0434299660432
ACH-000488,0.0802881824937
ACH-000490,-0.0925165309781
ACH-000491,-0.187652351913
ACH-000495,-0.341428259472
ACH-000496,0.0693725062818
ACH-000499,0.299867809138
ACH-000500,0.125519357941
ACH-000502,0.016086370013700002
ACH-000503,0.22784687397
ACH-000505,-0.152051803535
ACH-000507,0.027397871060399998
ACH-000510,0.010033672721
ACH-000511,0.046436012072599994
ACH-000512,-0.247342556991
ACH-000516,0.0015558939703599999
ACH-000517,-0.0941401832618
ACH-000518,0.06894752946489999
ACH-000520,0.128334557887
ACH-000521,-0.0659139427255
ACH-000522,-0.0958043621906
ACH-000524,-0.0662918474002
ACH-000527,-0.017036676592299998
ACH-000528,-0.08963852036639999
ACH-000537,0.0328071547131
ACH-000541,0.0923134559018
ACH-000542,-0.0289373184338
ACH-000544,0.062969522242
ACH-000545,0.0103963457705
ACH-000547,0.00487958078325
ACH-000548,-0.0153966446266
ACH-000549,0.055562667240399995
ACH-000550,0.0219827153388
ACH-000552,0.0165636883381
ACH-000556,-0.01920402254
ACH-000557,-0.12322164742599999
ACH-000570,-0.0034329699943800003
ACH-000571,-0.0674288262894
ACH-000573,0.0685204812
ACH-000576,-0.206743284492
ACH-000580,-0.0635864252613
ACH-000584,0.0791178239022
ACH-000585,-0.0605651513547
ACH-000588,0.0897484430013
ACH-000589,0.0162282470044
ACH-000591,-0.0125875669711
ACH-000593,0.0392223057673
ACH-000600,-0.0683264395751
ACH-000601,0.0621851607551
ACH-000604,0.155829753402
ACH-000605,-0.0626512295725
ACH-000606,0.013004898067100002
ACH-000608,-0.016349040179299997
ACH-000614,0.09388954626660001
ACH-000616,0.0188748407723
ACH-000618,0.030470769728200002
ACH-000619,-0.0835972040792
ACH-000620,0.0650373052431
ACH-000621,0.0198746071907
ACH-000622,-0.11395388580999999
ACH-000623,-0.0848457992547
ACH-000624,-0.06015836292500001
ACH-000627,-0.0271354753714
ACH-000630,-0.0287667007723
ACH-000632,-0.00057297918387
ACH-000633,-0.0640687214577
ACH-000637,0.108450944891
ACH-000638,0.195948606014
