,PAPSS2 (9060)
ACH-000004,-0.0505625986714
ACH-000007,0.106450666929
ACH-000009,-0.208820392252
ACH-000011,-0.110466209811
ACH-000012,-0.08995059553639999
ACH-000013,0.0962971741852
ACH-000014,0.09124805044949999
ACH-000015,-0.149844325055
ACH-000017,-0.0565802547877
ACH-000018,-0.119899258557
ACH-000019,-0.182857295887
ACH-000021,-0.08880045246960001
ACH-000022,0.125472796805
ACH-000025,-0.111154577711
ACH-000028,-0.0292387027617
ACH-000030,-0.12367924849199999
ACH-000035,0.015786565223999998
ACH-000036,-0.0603898347239
ACH-000037,0.047399176997800004
ACH-000039,-0.0236937540392
ACH-000040,-0.07155051959810001
ACH-000041,-0.00368006252994
ACH-000042,-0.08358196654830001
ACH-000045,0.0643052877098
ACH-000047,0.028773782446699998
ACH-000052,0.213687992067
ACH-000053,0.021242516442499998
ACH-000054,-0.0467899753119
ACH-000055,-0.06638650959890001
ACH-000060,0.000315940520818
ACH-000067,-0.266458053455
ACH-000070,-0.26021336597100003
ACH-000075,0.007712688801149999
ACH-000078,0.019937225287900002
ACH-000082,-0.11775692281899999
ACH-000085,0.00998425563665
ACH-000086,-0.21467171177299998
ACH-000087,-0.116806990334
ACH-000092,0.07272260500189999
ACH-000095,-0.044097909113300006
ACH-000097,0.030989046872
ACH-000098,-0.09934059844360002
ACH-000099,-0.074954286143
ACH-000108,-0.17980031932399998
ACH-000113,-0.0421249027728
ACH-000115,-0.0596929509004
ACH-000116,-0.0237894840239
ACH-000118,-0.08396854718539999
ACH-000120,-0.14640265076099998
ACH-000123,-0.0536368679977
ACH-000127,-0.060899882035499994
ACH-000128,-0.1093473689
ACH-000132,-0.0680964434922
ACH-000133,-0.016615733958
ACH-000137,-0.0370970423998
ACH-000138,0.12155619797
ACH-000142,-0.0375195964572
ACH-000143,-0.172329845797
ACH-000146,0.07422940787150001
ACH-000148,-0.156424316177
ACH-000150,0.07176210625139999
ACH-000152,-0.26675082756900004
ACH-000153,0.43902000573600003
ACH-000159,0.0242175873947
ACH-000160,-0.257661800895
ACH-000163,0.0589638272021
ACH-000167,0.0126597233397
ACH-000168,0.049319202746000004
ACH-000169,0.055110212517599996
ACH-000178,-0.022062335034900002
ACH-000182,-0.104624013559
ACH-000183,-0.014680141405200001
ACH-000188,-0.16474102183800002
ACH-000189,-0.06139101737219999
ACH-000190,-0.100788632019
ACH-000198,0.06952152558069999
ACH-000204,-0.13345942265799998
ACH-000206,-0.0033410065179099997
ACH-000207,-0.247468065253
ACH-000211,0.0538860121574
ACH-000215,-0.061605041926600004
ACH-000221,0.16204495835899999
ACH-000222,-0.029269214844
ACH-000223,-0.0023416796838
ACH-000226,0.0411735016258
ACH-000227,-0.27972909713599997
ACH-000228,-0.0833249146161
ACH-000231,-0.022853857431099998
ACH-000232,0.025231949378800002
ACH-000233,-0.127572120658
ACH-000234,-0.022688558234099997
ACH-000235,-0.0280737519339
ACH-000237,-0.0600049540543
ACH-000238,-0.0230680052887
ACH-000243,-0.0143097217533
ACH-000244,0.229296460131
ACH-000246,-0.13222691058299998
ACH-000248,0.229679032555
ACH-000250,-0.0614290940673
ACH-000251,0.0329455971223
ACH-000253,0.0418634296505
ACH-000255,-0.040730885459800005
ACH-000256,-0.025248050309700003
ACH-000257,-0.00869449466424
ACH-000258,-0.08410699943050001
ACH-000259,0.00336090825142
ACH-000260,-0.022763657810400004
ACH-000261,-0.0380459023143
ACH-000262,-0.11038794154100001
ACH-000263,-0.37586984791999994
ACH-000264,-0.152719852072
ACH-000265,-0.197491567655
ACH-000266,0.0556666937763
ACH-000272,0.0892035501257
ACH-000273,0.07912715461839999
ACH-000274,0.13246098921399999
ACH-000277,0.045097621045300004
ACH-000278,-0.0324187439865
ACH-000279,-0.129015421213
ACH-000280,0.0343382629403
ACH-000281,-0.133881234249
ACH-000288,-0.07559285856110001
ACH-000291,-0.082969735756
ACH-000293,-0.0185948729069
ACH-000294,-0.240953446237
ACH-000295,0.0506442083854
ACH-000296,0.024457850093099996
ACH-000302,-0.0372653905066
ACH-000304,-0.245990417018
ACH-000307,-0.0438919065933
ACH-000308,-0.0683690157099
ACH-000310,-0.10164060313100001
ACH-000311,-0.159394945234
ACH-000312,0.0458132221324
ACH-000315,0.12204935991499999
ACH-000316,0.10392859510199999
ACH-000317,-0.0205575716698
ACH-000318,-0.0713039093793
ACH-000319,-0.042567495869500004
ACH-000320,-0.0791018357287
ACH-000322,-0.0568414694979
ACH-000323,-0.138281018532
ACH-000324,-0.0328210747773
ACH-000329,-0.154139420489
ACH-000330,0.038417814399900004
ACH-000331,0.030341064602200003
ACH-000332,-0.048090516626900004
ACH-000334,-0.0780596918762
ACH-000335,-0.0772779025942
ACH-000336,0.18714747347
ACH-000337,-0.0599768136175
ACH-000339,0.0284516552245
ACH-000341,-0.20697729053199998
ACH-000348,0.0255102769248
ACH-000350,-0.115440171412
ACH-000352,0.134599704693
ACH-000356,-0.08552252210960001
ACH-000361,-0.042544916055699995
ACH-000362,-0.0788834563816
ACH-000363,0.0294764680365
ACH-000364,-0.0184911894948
ACH-000365,-0.104174412814
ACH-000366,-0.0768787553109
ACH-000368,0.200018796479
ACH-000374,-0.10973665295099999
ACH-000375,0.225939262439
ACH-000376,-0.0564745266053
ACH-000381,-0.206862817395
ACH-000383,-0.00220339972096
ACH-000387,-0.17229492324
ACH-000389,0.151797433791
ACH-000390,-0.058560176137699996
ACH-000393,-0.034338201381
ACH-000395,-0.206016743178
ACH-000397,0.0431628391939
ACH-000401,-0.0298798796288
ACH-000402,0.46978095553000004
ACH-000403,0.006623424337609999
ACH-000404,-0.0223568978999
ACH-000406,-0.0293729036062
ACH-000407,-0.0490905934169
ACH-000408,-0.15239778234200002
ACH-000410,0.000529946965047
ACH-000411,0.0174822509478
ACH-000414,-0.0511230003945
ACH-000415,-0.05663699802569999
ACH-000416,-0.098834261863
ACH-000420,-0.0955690634417
ACH-000421,0.0674089775064
ACH-000424,-0.16696880770199998
ACH-000425,0.0291117702902
ACH-000426,0.0321064818562
ACH-000427,-0.07292641847260001
ACH-000433,0.0796146156415
ACH-000436,0.1336253929
ACH-000444,-0.171660833342
ACH-000445,-0.0274598370084
ACH-000448,-0.017512734315900003
ACH-000450,0.185522783194
ACH-000452,-0.27277623284
ACH-000454,0.0743598302804
ACH-000458,-0.16792858195000002
ACH-000459,0.0617597645886
ACH-000460,0.0373625839625
ACH-000461,0.13317314708
ACH-000463,0.0445408779764
ACH-000464,-0.376227390845
ACH-000466,-0.051185445199699996
ACH-000467,0.00627168320957
ACH-000468,-0.0683788453096
ACH-000469,0.110401029691
ACH-000470,0.138928801976
ACH-000471,0.046553691471999996
ACH-000472,-0.11306406067
ACH-000473,-0.057023028524
ACH-000475,-0.008520404607100001
ACH-000476,-0.016318059595700003
ACH-000477,0.243709844171
ACH-000480,-0.0352576901538
ACH-000481,-0.06201470094880001
ACH-000483,-0.0321039803001
ACH-000484,0.150723767402
ACH-000485,-0.122759027185
ACH-000486,-0.196269545367
ACH-000487,0.0118479264936
ACH-000488,-0.08930167317939998
ACH-000490,-0.0799038219772
ACH-000491,0.137852915614
ACH-000495,-0.21966875492899998
ACH-000496,-0.09863951936349999
ACH-000499,0.045119480062600005
ACH-000500,-0.0176612767451
ACH-000502,-0.038552280564500004
ACH-000503,-0.180449688186
ACH-000505,-0.00318598414677
ACH-000507,-0.142857391819
ACH-000510,-0.0782721774147
ACH-000511,0.11467267821100001
ACH-000512,-0.0552538269922
ACH-000516,0.112908991199
ACH-000517,-0.0588614529914
ACH-000518,0.0739422617788
ACH-000520,-0.0219172675345
ACH-000521,0.0688296437006
ACH-000522,0.05213896119250001
ACH-000524,0.0253100457227
ACH-000527,-0.167687611914
ACH-000528,-0.144464076705
ACH-000537,-0.06936604604610001
ACH-000541,-0.210602803618
ACH-000542,-0.0487229442219
ACH-000544,-0.124538484913
ACH-000545,-0.114635795346
ACH-000547,-0.256184871745
ACH-000548,-0.07929381813070001
ACH-000549,-0.000490926590448
ACH-000550,0.035075885178400004
ACH-000552,-0.033896082812799995
ACH-000556,-0.214489148977
ACH-000557,-0.182864600132
ACH-000570,-0.150291036704
ACH-000571,0.09430159216560001
ACH-000573,0.0515386993159
ACH-000576,0.018086067490900002
ACH-000580,-0.14276678332999998
ACH-000584,-0.062060511696
ACH-000585,0.00694202596151
ACH-000588,0.0277615333776
ACH-000589,0.10462645019099999
ACH-000591,-0.218986490242
ACH-000593,0.10206484287699999
ACH-000600,-0.139215929826
ACH-000601,0.014626072838899998
ACH-000604,-0.257176079493
ACH-000605,-0.014377735811900001
ACH-000606,-0.200888279662
ACH-000608,-0.020665858626
ACH-000614,0.0765359831266
ACH-000616,-0.062132117678
ACH-000618,-0.0607506575046
ACH-000619,-0.106684097592
ACH-000620,-0.025867481910900002
ACH-000621,-0.0308719006987
ACH-000622,0.0866852085441
ACH-000623,-0.205818365922
ACH-000624,-0.084183263412
ACH-000627,-0.0664029851759
ACH-000630,-0.00366597562763
ACH-000632,0.0089382702802
ACH-000633,0.0609246081617
ACH-000637,0.0344310267551
ACH-000638,-0.169368940262
ACH-000646,0.163628666881
ACH-000647,-0.121930276233
ACH-000648,-0.286754395181
ACH-000649,-0.0036257389021500004
ACH-000651,-0.0077759449078700004
ACH-000652,0.108416442311
ACH-000653,0.0180717901704
ACH-000657,-0.0868679022078
ACH-000658,-0.00044535784997000005
ACH-000661,0.151661327853
ACH-000662,-0.329929935328
ACH-000663,0.041664101176900004
ACH-000665,-0.0991140844203
ACH-000671,-0.00710787772335
ACH-000673,-0.203841773811
ACH-000676,-0.202148533571
ACH-000677,-0.08065964148730001
ACH-000681,-0.018531228729700002
ACH-000682,-0.168968406956
ACH-000683,-0.0243793719086
ACH-000684,-0.368694030227
ACH-000688,-0.26898527472399997
ACH-000693,0.00877507805199
ACH-000694,-0.22574512912500003
ACH-000695,-0.0393591463716
ACH-000696,-0.07559102918060001
ACH-000697,-0.100498973774
ACH-000699,-0.00630023945436
ACH-000701,0.0035911017670999996
ACH-000706,0.0393374759331
ACH-000711,-0.149818455603
ACH-000713,-0.09059096047399999
ACH-000714,0.0406135741964
ACH-000718,-0.07969987456510001
ACH-000720,-0.0644892359373
ACH-000721,0.060831817560700004
ACH-000724,-0.00894633577585
ACH-000725,-0.122373147608
ACH-000732,-0.10346419258999999
ACH-000734,-0.0454689612485
ACH-000735,-0.0883683064567
ACH-000736,0.0335548810427
ACH-000738,-0.21496875749699998
ACH-000746,0.031670790821700004
ACH-000747,-0.100257223506
ACH-000748,-0.004933780818930001
ACH-000753,-0.044425283087499996
ACH-000756,0.150694064451
ACH-000757,-0.202514045823
ACH-000758,-0.00127006934123
ACH-000760,0.0159473895357
ACH-000763,0.193068935961
ACH-000764,-0.270952129897
ACH-000765,0.259055060522
ACH-000766,-0.023405322469900004
ACH-000767,-0.05950841828509999
ACH-000768,0.024067068007499998
ACH-000769,-0.19678246842500002
ACH-000770,-0.0222767979539
ACH-000771,-0.0652185032865
ACH-000773,-0.32404175708599997
ACH-000776,-0.0747451518771
ACH-000777,-0.08621174671589998
ACH-000778,-0.114470582005
ACH-000781,-0.0624449985055
ACH-000782,-0.106403201064
ACH-000783,-0.0973413155886
ACH-000784,-0.0945714204833
ACH-000785,-0.14183452313699998
ACH-000787,0.07232998584710001
ACH-000788,-0.0513233614578
ACH-000791,-0.00226289115837
ACH-000792,-0.06989884755310001
ACH-000794,-0.163727027327
ACH-000796,-0.11113550507600001
ACH-000799,0.0985096830725
ACH-000800,-0.35003368187899997
ACH-000802,-0.15831579928700001
ACH-000804,-0.0694066847084
ACH-000805,-0.211807075116
ACH-000809,-0.13247889214000003
ACH-000810,0.24399987112500002
ACH-000811,-0.049877638748900006
ACH-000817,0.21589940006499997
ACH-000819,-0.124250792822
ACH-000820,0.148419999814
ACH-000821,0.284933442953
ACH-000822,-0.0539763565252
ACH-000823,0.028705050627200003
ACH-000824,-0.0359798623596
ACH-000827,-0.0087652433057
ACH-000829,0.00021579395178200001
ACH-000831,-0.148206559057
ACH-000832,-0.193450645733
ACH-000833,-0.0699873914097
ACH-000834,0.162525240088
ACH-000835,-0.051866960484199996
ACH-000836,-0.22382794106400003
ACH-000837,-0.166819135179
ACH-000838,-0.1324015562
ACH-000839,-0.189571152636
ACH-000840,0.41964006084600003
ACH-000841,-0.166303005487
ACH-000843,0.129423392541
ACH-000846,0.1811906254
ACH-000847,-0.2660047664
ACH-000848,0.136924699062
