,CCNJL (79616)
ACH-000004,0.190112279903
ACH-000007,0.00236233344945
ACH-000009,0.0181192052716
ACH-000011,-0.201643624243
ACH-000012,0.0860046300429
ACH-000013,-0.0700270861158
ACH-000014,0.114115730256
ACH-000015,-0.24173515605999998
ACH-000017,-0.035997370995099996
ACH-000018,-0.256287173494
ACH-000019,0.19489594381499997
ACH-000021,-0.006029425402920001
ACH-000022,-0.135452151032
ACH-000025,-0.08538084641060001
ACH-000028,0.161213298814
ACH-000030,0.073664386434
ACH-000035,0.23241916983600003
ACH-000036,-0.0230342784971
ACH-000037,0.0733598299562
ACH-000039,-0.15309933795999997
ACH-000040,-0.0541236556496
ACH-000041,-0.132322166351
ACH-000042,-0.157588898096
ACH-000045,0.0350103822365
ACH-000047,0.108424837146
ACH-000052,0.133291190164
ACH-000053,0.147996218617
ACH-000054,0.011925382264399998
ACH-000055,-0.310077155876
ACH-000060,-0.139975863231
ACH-000067,0.0378628926294
ACH-000070,0.0876178768812
ACH-000075,-0.10099719159199999
ACH-000078,0.296890619852
ACH-000082,-0.007364803272580001
ACH-000085,-0.014211867583700001
ACH-000086,0.240262961157
ACH-000087,-0.163895719238
ACH-000092,0.107561300139
ACH-000095,-0.101781173197
ACH-000097,0.0030618259605500004
ACH-000098,0.20253574490899998
ACH-000099,-0.0294991096584
ACH-000108,0.043917891341699995
ACH-000113,0.12610860319599998
ACH-000115,0.0622182349806
ACH-000116,-0.251260295006
ACH-000118,-0.10271811210699999
ACH-000120,-0.05447364268780001
ACH-000123,0.19397305740499998
ACH-000127,0.023398116352599998
ACH-000128,-0.09612387857449999
ACH-000132,-0.115289501574
ACH-000133,0.046738826501199995
ACH-000137,0.324443765567
ACH-000138,-0.0675253982796
ACH-000142,0.06641809103969999
ACH-000143,-0.0602106681139
ACH-000146,-0.14329554684499998
ACH-000148,-0.0781083503202
ACH-000150,-0.173527156087
ACH-000152,0.027667624810700002
ACH-000153,-0.301584468904
ACH-000159,0.0462906410374
ACH-000160,0.17498546787
ACH-000163,0.101841349188
ACH-000167,0.0392435824319
ACH-000168,0.319616921243
ACH-000169,0.171535630249
ACH-000178,-0.0148383592588
ACH-000182,0.0290740884313
ACH-000183,-0.0249126543495
ACH-000188,0.07381870370289999
ACH-000189,0.486957567504
ACH-000190,-0.0430199354861
ACH-000198,0.0570205061913
ACH-000204,-0.08370107685330001
ACH-000206,0.084759477826
ACH-000207,0.095414345681
ACH-000211,0.00282939911505
ACH-000215,-0.174269456593
ACH-000221,-0.144102546015
ACH-000222,0.0037120688777800004
ACH-000223,0.015376174319299999
ACH-000226,-0.0180845067122
ACH-000227,0.227138884432
ACH-000228,0.18396018640999998
ACH-000231,0.0416441322622
ACH-000232,-0.130926175733
ACH-000233,0.0715716273432
ACH-000234,-0.215445594709
ACH-000235,-0.0469698039341
ACH-000237,0.0578611475469
ACH-000238,-0.030683478804399998
ACH-000243,0.036864379362900004
ACH-000244,-0.516473820791
ACH-000246,-0.0883452563003
ACH-000248,-0.34812179232100005
ACH-000250,0.0910956979066
ACH-000251,0.131116468758
ACH-000253,0.115643158049
ACH-000255,-0.104696067069
ACH-000256,0.37324704334799996
ACH-000257,-0.060632625829999995
ACH-000258,-0.166362653386
ACH-000259,-0.11352070273399999
ACH-000260,-0.0733333650075
ACH-000261,-0.07908621193580001
ACH-000262,-0.140353288188
ACH-000263,-0.028883246776400005
ACH-000264,0.024054359947
ACH-000265,-0.0190475418093
ACH-000266,-0.0935306931844
ACH-000272,0.100636992471
ACH-000273,0.0687291259925
ACH-000274,0.08408306680410002
ACH-000277,0.0662816197113
ACH-000278,-0.020409080952400002
ACH-000279,0.08308136964889999
ACH-000280,-0.08917629641069999
ACH-000281,-0.36341172435400004
ACH-000288,-0.0659615379452
ACH-000291,0.017773721834
ACH-000293,-0.13982733014
ACH-000294,0.116386794431
ACH-000295,0.183168396513
ACH-000296,-0.141135237518
ACH-000302,-0.000872223475789
ACH-000304,0.508673646893
ACH-000307,-0.08929258673360001
ACH-000308,-0.0042627551074
ACH-000310,0.223244344654
ACH-000311,0.0877816519661
ACH-000312,-0.147832804984
ACH-000315,0.207263181241
ACH-000316,-0.259342690842
ACH-000317,0.0831723874183
ACH-000318,0.138300363061
ACH-000319,0.114362859607
ACH-000320,-0.08504532343260002
ACH-000322,0.12865676097200002
ACH-000323,0.0467441428149
ACH-000324,0.0571151169498
ACH-000329,-0.039332626363699996
ACH-000330,0.171447280323
ACH-000331,-0.0612678632007
ACH-000332,-0.11229462714199999
ACH-000334,-0.09402345491280001
ACH-000335,0.132317571993
ACH-000336,-0.04415648642580001
ACH-000337,-0.253370015041
ACH-000339,-0.04453025150690001
ACH-000341,-0.042316859479999996
ACH-000348,-0.0402783780362
ACH-000350,-0.0105643025993
ACH-000352,0.049490254974999995
ACH-000356,0.18825380897799998
ACH-000361,0.159111904724
ACH-000362,0.09141714962349999
ACH-000363,-0.018192899195299997
ACH-000364,0.09900212435820001
ACH-000365,0.083042721434
ACH-000366,-0.08964059774080001
ACH-000368,0.0271417122364
ACH-000374,0.08688889863949999
ACH-000375,-0.00400014468904
ACH-000376,0.0695375643468
ACH-000381,0.103495086444
ACH-000383,-0.105625683701
ACH-000387,0.130729864744
ACH-000389,-0.119198224959
ACH-000390,-0.108301374892
ACH-000393,-0.165424782629
ACH-000395,0.132028079814
ACH-000397,0.0815000068099
ACH-000401,-0.127845645569
ACH-000402,0.09420708815469998
ACH-000403,-0.0464708787022
ACH-000404,-0.18252556440099998
ACH-000406,-0.00336748167384
ACH-000407,0.11231022710699999
ACH-000408,-0.180553915864
ACH-000410,0.08498269973349999
ACH-000411,-0.08009234783750001
ACH-000414,0.059535015869300004
ACH-000415,0.157343531545
ACH-000416,-0.0340252001133
ACH-000420,-0.000858717373861
ACH-000421,-0.00920254711684
ACH-000424,0.316272759698
ACH-000425,0.0183622576463
ACH-000426,-0.026170469583299997
ACH-000427,-0.131189864455
ACH-000433,0.067535029865
ACH-000436,-0.0541942840814
ACH-000444,0.122277615388
ACH-000445,0.12459428284099999
ACH-000448,-0.133468899297
ACH-000450,-0.420092706375
ACH-000452,0.0793480360233
ACH-000454,-0.242238057001
ACH-000458,-0.0828894067975
ACH-000459,0.06339253891390001
ACH-000460,-0.0093381017375
ACH-000461,-0.009920312078909999
ACH-000463,-0.0313798046227
ACH-000464,0.115449143674
ACH-000466,-0.267933854887
ACH-000467,-0.195930033275
ACH-000468,0.273323865528
ACH-000469,0.17725959002799999
ACH-000470,0.0460613705306
ACH-000471,-0.036862394424300005
ACH-000472,0.0166968355972
ACH-000473,-0.18277081425099997
ACH-000475,-0.19003524512699999
ACH-000476,-0.10157306216
ACH-000477,-0.234145065996
ACH-000480,-0.018344582899900003
ACH-000481,0.0038313795265700005
ACH-000483,-0.0604563002506
ACH-000484,0.150846879687
ACH-000485,-0.18655505856
ACH-000486,0.052648057125900004
ACH-000487,-0.0656842535855
ACH-000488,0.0367416031802
ACH-000490,0.0371254423679
ACH-000491,0.154728649594
ACH-000495,0.0279049404897
ACH-000496,-0.136278859566
ACH-000499,0.0109117418559
ACH-000500,0.0432516104955
ACH-000502,0.0944107690887
ACH-000503,-0.0490640251131
ACH-000505,-0.010073886653
ACH-000507,0.138978910372
ACH-000510,-0.012453600161999999
ACH-000511,-0.0525112832826
ACH-000512,0.106970846866
ACH-000516,0.010358053127200001
ACH-000517,0.071960739493
ACH-000518,-0.22099298040999998
ACH-000520,0.08834418876399999
ACH-000521,-0.36368124502599997
ACH-000522,-0.0808493058404
ACH-000524,-0.00785194417897
ACH-000527,-0.0367230299955
ACH-000528,0.07455016498150001
ACH-000537,-0.0675056077997
ACH-000541,-0.0461033407625
ACH-000542,-0.0301859389152
ACH-000544,-0.0073138299437799995
ACH-000545,0.100985513648
ACH-000547,-0.038425367882599995
ACH-000548,0.0452448506906
ACH-000549,0.188461082346
ACH-000550,-0.285927526493
ACH-000552,-0.12537119796399998
ACH-000556,0.140138424058
ACH-000557,0.013164973826899998
ACH-000570,-0.118702912372
ACH-000571,0.12069981266100001
ACH-000573,-0.022158997794499997
ACH-000576,0.0747598652406
ACH-000580,0.329427870661
ACH-000584,-0.0013711170544000002
ACH-000585,-0.0724522804649
ACH-000588,0.0828631323531
ACH-000589,-0.0034172638750000002
ACH-000591,0.0495585253819
ACH-000593,0.0168173764694
ACH-000600,-0.08117617882110001
ACH-000601,0.0494347064016
ACH-000604,-0.197798802375
ACH-000605,0.11301934013
