,ADO (84890)
ACH-000475,-0.0338845881417
ACH-000476,-0.18742970335200002
ACH-000477,0.0760036058749
ACH-000480,-0.264656529498
ACH-000481,-0.21085255196699998
ACH-000483,-0.0648782713423
ACH-000484,-0.364308917353
ACH-000485,-0.0162904254558
ACH-000486,-0.021150492787
ACH-000487,-0.13362134668
ACH-000488,0.0355685604708
ACH-000490,-0.09679560090889999
ACH-000491,-0.06835542019469999
ACH-000495,0.0544990537726
ACH-000496,-0.128850002515
ACH-000499,-0.16896072493500003
ACH-000500,-0.131162032779
ACH-000502,0.012994217070299999
ACH-000503,-0.14536148911900001
ACH-000505,-0.168859087059
ACH-000507,-0.310310565943
ACH-000510,-0.0703256368855
ACH-000511,-0.151038725574
ACH-000512,-0.422746383111
ACH-000516,-0.01384323119
ACH-000517,-0.0729979029467
ACH-000518,-0.034333577039700004
ACH-000520,-0.142745722108
ACH-000521,-0.04928508906830001
ACH-000522,-0.150411754851
ACH-000524,-0.00610115435499
ACH-000527,0.05886354182519999
ACH-000528,-0.117697096054
ACH-000537,0.022578898184799998
ACH-000541,-0.44612138882799995
ACH-000542,-0.199990836109
ACH-000544,-0.023670126681400002
ACH-000545,-0.144148616949
ACH-000547,-0.087091528354
ACH-000548,-0.11666540583799999
ACH-000549,-0.29988728219300004
ACH-000550,-0.231736099554
ACH-000552,-0.213062327769
ACH-000556,-0.18847075849
ACH-000557,0.104854073525
ACH-000570,-0.16946557309500002
ACH-000571,-0.0035147502462899998
ACH-000573,-0.0235689449886
ACH-000576,-0.337404178825
ACH-000580,0.0959131358791
ACH-000584,-0.0237126911345
ACH-000585,-0.128369854896
ACH-000588,-0.135697471264
ACH-000589,0.0300198763124
ACH-000591,-0.142143033585
ACH-000593,0.00527057059748
ACH-000600,-0.254400476562
ACH-000601,0.008271870975189999
ACH-000604,-0.136551605211
ACH-000605,-0.146383773653
ACH-000606,0.050737564229699994
ACH-000608,-0.17459604988699998
ACH-000614,0.011280035051200002
ACH-000616,-0.145797181292
ACH-000618,-0.0472289714502
ACH-000619,0.0163755875108
ACH-000620,0.127522621523
ACH-000621,-0.0727991277537
ACH-000622,-0.126596841598
ACH-000623,-0.0812061077633
ACH-000624,0.055123070080500006
ACH-000627,-0.047157200237099996
ACH-000630,-0.44552897058700003
ACH-000632,-0.134301817952
ACH-000633,-0.119653669155
ACH-000637,-0.10905291582900001
ACH-000638,-0.061149158916499996
ACH-000646,-0.108263060154
ACH-000647,-0.0819544280125
ACH-000648,0.148247088784
ACH-000649,-0.197193763524
ACH-000651,-0.118184528103
ACH-000652,0.06958527937219999
ACH-000653,-0.297794951702
ACH-000657,-0.0527067375598
ACH-000658,-0.140306060631
ACH-000661,-0.0728816907223
ACH-000662,-0.22204154151299998
ACH-000663,0.116942832588
ACH-000665,-0.103149326983
ACH-000671,-0.0374025757328
ACH-000673,-0.0677326521822
ACH-000676,-0.012527024499600001
ACH-000677,-0.009072560755489999
ACH-000681,-0.0803328913803
ACH-000682,-0.12623744325
ACH-000683,-0.08910386969839999
ACH-000684,-0.23421476266199998
ACH-000688,-0.125412753182
ACH-000693,-0.00519188715348
ACH-000694,-0.190700298272
ACH-000695,-0.103941163451
ACH-000696,-0.0542990047887
ACH-000697,-0.21363981721099998
ACH-000699,-0.14722622376299999
ACH-000701,-0.100842047832
ACH-000706,-0.149813365338
ACH-000711,-0.124051603366
ACH-000713,-0.0393606767898
ACH-000714,-0.159578819716
ACH-000718,-0.0993455516369
ACH-000720,-0.206602641633
ACH-000721,-0.01566204021
ACH-000724,0.07482901673669999
ACH-000725,0.114782496114
ACH-000732,-0.0562503588481
ACH-000734,0.00206441250309
ACH-000735,0.0519822258507
ACH-000736,-0.163892765299
ACH-000738,-0.24296342568100002
ACH-000746,0.134461570336
ACH-000747,-0.200709341844
ACH-000748,-0.06419568755090001
ACH-000753,-0.0253810440975
ACH-000756,-0.11550529443
ACH-000757,0.0670887539089
ACH-000758,-0.188233030568
ACH-000760,-0.128455030582
ACH-000763,-0.173073008367
ACH-000764,0.00264219129738
ACH-000765,0.00486257697156
ACH-000766,-0.215007713937
ACH-000767,-0.291411392483
ACH-000768,-0.16930216131200002
ACH-000769,-0.022430413107699998
ACH-000770,-0.0681253672734
ACH-000771,-0.0354877877314
ACH-000773,-0.23145651578899998
ACH-000776,0.0531891285999
ACH-000777,-0.0080041249352
ACH-000778,0.0286542378694
ACH-000781,-0.0192168159246
ACH-000782,-0.0690748585818
ACH-000783,-0.040767131281
ACH-000784,0.0662083369333
ACH-000785,0.11682604660599999
ACH-000787,-0.113650242759
ACH-000788,-0.157583342636
ACH-000791,0.19423090751
ACH-000792,0.0296067220429
ACH-000794,0.0228071304536
ACH-000796,-0.26347594149500003
ACH-000799,0.0523504727213
ACH-000800,-0.107493466006
ACH-000802,-0.00901868808624
ACH-000804,-0.260790189529
ACH-000805,0.0141721476052
ACH-000809,-0.12770486572200002
ACH-000810,-0.284446615236
ACH-000811,-0.0600406953228
ACH-000817,-0.2227611513
ACH-000819,-0.20983812029100002
ACH-000820,-0.208959456934
ACH-000821,-0.0837477303565
ACH-000822,-0.21347693386
ACH-000823,-0.243989467949
ACH-000824,-0.09021924620089998
ACH-000827,-0.018460119458700002
ACH-000829,-0.11379256914699999
ACH-000831,-0.135310480352
ACH-000832,-0.20558397523
ACH-000833,-0.39955209942000003
ACH-000834,-0.049552546429000005
ACH-000835,-0.175032793885
ACH-000836,0.20053047879900002
ACH-000837,-0.0924878072236
ACH-000838,-0.22536596231
ACH-000839,-0.233299971577
ACH-000840,0.17987842486400002
ACH-000841,0.0418736175159
ACH-000843,0.03531738760269999
ACH-000846,-0.23643717518100002
ACH-000847,-0.36172480808300006
ACH-000848,-0.15294540904
ACH-000849,-0.302475072979
ACH-000851,-0.296029246215
ACH-000855,-0.300959356826
ACH-000856,-0.18637732291900003
ACH-000858,-0.110015585615
ACH-000859,-0.128522541971
ACH-000861,-0.23336852775699998
ACH-000862,-0.0415931078864
ACH-000865,-0.16290321154999998
ACH-000866,-0.0809423056233
ACH-000867,-0.0515814428666
ACH-000869,-0.353910376862
ACH-000872,-0.0163740120593
ACH-000873,-0.0936954187874
ACH-000876,-0.0731728873752
ACH-000878,-0.0476068815417
ACH-000880,-0.272226864505
ACH-000881,-0.10693537979800001
ACH-000882,-0.077785023976
ACH-000884,-0.24431391446400003
ACH-000885,-0.0107777034136
ACH-000887,-0.0229298318322
ACH-000888,-0.122966144299
ACH-000889,-0.08900978287799999
ACH-000890,-0.139355283768
ACH-000896,-0.101653022881
ACH-000898,-0.047402285914199996
ACH-000900,-0.133986496038
ACH-000901,-0.0312489830049
ACH-000905,-0.105312377394
ACH-000906,-0.0773094586427
ACH-000907,-0.162320314439
ACH-000910,0.11364496669000002
ACH-000911,0.00249315182375
ACH-000912,-0.18651710696899998
ACH-000913,-0.028119146497499997
ACH-000915,0.0311821654008
ACH-000916,-0.322592519166
ACH-000917,0.0515085492579
ACH-000921,-0.142096803529
ACH-000924,-0.16121587523800002
ACH-000926,-0.032876849412199996
ACH-000928,-0.131530204317
ACH-000929,-0.175848983737
ACH-000932,-0.0161048971796
ACH-000935,-0.210339747112
ACH-000936,-0.11346790240499999
ACH-000937,-0.040350499179
ACH-000938,-0.24834108132
ACH-000939,0.22200644728900001
ACH-000941,-0.060982820138699996
ACH-000943,-0.111759682324
ACH-000946,-0.234788296155
ACH-000947,0.0221223122416
ACH-000948,-0.12661185515
ACH-000950,0.0445305344621
ACH-000953,0.118203796133
ACH-000957,-0.37071945814900004
ACH-000958,-0.26321550789299997
ACH-000960,-0.131360269921
ACH-000963,-0.0183550204578
ACH-000968,-0.044982825310500005
ACH-000969,-0.264546444575
ACH-000973,-0.0986905142942
ACH-000974,-0.194034420785
ACH-000975,-0.0687203192601
ACH-000976,-0.061133300398900005
ACH-000978,0.116626819911
ACH-000980,-0.044641785651
ACH-000984,-0.139084159785
ACH-000986,-0.09319341385549999
ACH-000988,-0.0516386697365
ACH-000993,0.209672258598
ACH-000994,-0.07296740575249999
ACH-000996,-0.141003428008
ACH-001001,0.0373850581737
ACH-001020,0.0309104027908
ACH-001028,-0.169720332848
ACH-001031,0.0531965087526
ACH-001038,-0.0299466043144
ACH-001048,-0.25112827961999995
ACH-001050,-0.07067011343839999
ACH-001053,-0.100576416257
ACH-001054,-0.104507224121
ACH-001061,-0.238192376044
ACH-001067,-0.233606401185
ACH-001075,-0.161407928198
ACH-001096,0.0173554476458
ACH-001128,0.933868962413
ACH-001134,-0.0396101294264
ACH-001151,-0.16924098648299998
ACH-001163,-0.109252069882
ACH-001164,-0.204921756743
ACH-001173,-0.114268587457
ACH-001183,0.153017663148
ACH-001184,-0.107288598041
ACH-001190,-0.10018238335200001
ACH-001192,-0.254105255161
ACH-001193,-0.193638815555
ACH-001196,-0.14535201641200002
ACH-001197,0.058683653304300004
ACH-001205,-0.0738827522471
ACH-001211,0.148321612571
ACH-001212,0.140561693704
ACH-001228,-0.0453390581377
ACH-001232,-0.0629921385374
ACH-001239,-0.0176009679455
ACH-001274,-0.22027866930999998
ACH-001275,-0.20147017401099998
ACH-001277,-0.115914184956
ACH-001278,0.118350859539
ACH-001280,-0.0142075678774
ACH-001283,-0.273016850425
ACH-001289,-0.0833721494827
ACH-001295,-0.172897765594
ACH-001300,-0.172357369626
ACH-001301,-0.35477993985899997
ACH-001302,-0.146615733734
ACH-001303,-0.145989546778
ACH-001306,-0.07378218219989999
ACH-001318,-0.037586706383400004
ACH-001322,-0.32627036959899997
ACH-001328,-0.08240069101710001
ACH-001332,0.143465798866
ACH-001333,-0.0949934304678
ACH-001336,-0.026968379436499997
ACH-001340,-0.118829648516
ACH-001346,-0.044619978447599996
ACH-001353,-0.149256046201
ACH-001354,-0.165393081853
ACH-001367,-0.176599901567
ACH-001368,-0.00128256926525
ACH-001374,0.280009740467
ACH-001375,-0.0951613857354
ACH-001377,0.0928990881624
ACH-001380,-0.103825253531
ACH-001391,-0.22789265110399998
ACH-001407,-0.053603948233699995
ACH-001408,-0.18365876403
ACH-001413,-0.385961809416
ACH-001430,0.00200492342622
ACH-001431,-0.338615678667
ACH-001450,0.208031027418
ACH-001496,0.0715007917002
ACH-001500,0.117202479853
ACH-001521,-0.17276621200300002
ACH-001523,-0.187415692599
ACH-001532,-0.0423568364377
ACH-001536,0.11618018071599999
ACH-001550,0.204189783601
ACH-001552,-0.25194472661
ACH-001554,-0.0451272463759
ACH-001645,-0.126288014338
ACH-001654,-0.0322128624906
ACH-001715,-0.293973225233
ACH-001735,-0.0604976702163
ACH-001736,-0.21726778860800003
ACH-001737,0.273640731442
ACH-001740,0.0283307249519
ACH-001745,-0.0399586800192
ACH-001750,-0.12954838962600002
ACH-001765,-0.0876054506882
ACH-001956,-0.0629130121033
ACH-001957,-0.0328557499741
