,KIF18A (81930)
ACH-000004,-0.602047062713
ACH-000007,-1.5732464136200002
ACH-000009,-1.5863691723700002
ACH-000011,-1.45889189571
ACH-000012,-1.604859408
ACH-000013,-1.59443657581
ACH-000014,-1.07473251362
ACH-000015,-1.62882970564
ACH-000017,-1.66214564836
ACH-000018,-0.845901042669
ACH-000019,-1.10113766574
ACH-000021,-0.0610341796966
ACH-000022,-1.8786731336900002
ACH-000025,-1.1158563058600002
ACH-000028,-1.5352171191400001
ACH-000030,-1.5103682491600001
ACH-000035,-0.653253776431
ACH-000036,-1.67888752785
ACH-000037,-1.43418543951
ACH-000039,-1.5719339942700001
ACH-000040,-1.33957491561
ACH-000041,-1.0208854361
ACH-000042,-1.72684628659
ACH-000045,-0.849868736312
ACH-000047,-1.5204917327899998
ACH-000052,-1.3200005463
ACH-000053,-1.57950478839
ACH-000054,-1.6290958931900001
ACH-000055,-0.8969306540850001
ACH-000060,-1.7205342697200001
ACH-000067,-0.813742081225
ACH-000070,-1.2701147424099999
ACH-000075,-1.37643619204
ACH-000078,-1.87828234879
ACH-000082,-1.37487109296
ACH-000085,-1.7857067363699999
ACH-000086,-0.974814958233
ACH-000087,-0.924343762517
ACH-000092,-0.234353874096
ACH-000095,-1.004588153
ACH-000097,-0.7388694915289999
ACH-000098,-1.1921514600799998
ACH-000099,-1.09998789203
ACH-000108,-0.589666910837
ACH-000113,-0.948317126848
ACH-000115,-1.0217907347
ACH-000116,-1.8057005973700002
ACH-000118,-1.32119359761
ACH-000120,-1.55819054448
ACH-000123,-0.670580937109
ACH-000127,-1.6301764121000002
ACH-000128,-1.30064818359
ACH-000132,-0.936597409757
ACH-000133,-1.6047648639399998
ACH-000137,-1.11243331324
ACH-000138,-1.77212695968
ACH-000142,-1.46736211681
ACH-000143,-1.40012295966
ACH-000146,-0.869209582789
ACH-000148,-1.35937963847
ACH-000150,-1.68663960008
ACH-000152,-1.4555156461399998
ACH-000153,-1.96649607211
ACH-000159,-1.08648835438
ACH-000160,-1.90237935949
ACH-000163,-0.22210149934
ACH-000167,-1.7866136588
ACH-000168,-0.643250928698
ACH-000169,-0.871695819597
ACH-000178,-1.05613687995
ACH-000182,-0.7974427458069999
ACH-000183,-0.64167873226
ACH-000188,-1.5656937075400001
ACH-000189,-1.05088521339
ACH-000190,-1.3049270234600001
ACH-000198,-0.8308879240549999
ACH-000204,-1.1146901612
ACH-000206,-1.4808809775299998
ACH-000207,-1.58030263007
ACH-000211,-1.63149824099
ACH-000215,-1.49164971051
ACH-000221,-1.4783789885299998
ACH-000222,-1.07236183034
