,CCDC71L (168455)
ACH-000244,-0.396805219141
ACH-000246,-0.10215926105699999
ACH-000248,-0.0383175505301
ACH-000250,-0.25142881613
ACH-000251,0.0439249667932
ACH-000253,-0.05076628467040001
ACH-000255,0.0200230653292
ACH-000256,-0.156097411839
ACH-000257,-0.129182599206
ACH-000258,0.0223119577458
ACH-000259,-0.170120710077
ACH-000260,-0.44814030011699996
ACH-000261,-0.118825043873
ACH-000262,-0.22707586870000002
ACH-000263,-0.290720289364
ACH-000264,-0.133637915309
ACH-000265,-0.0729882066065
ACH-000266,-0.0745509641883
ACH-000272,-0.22293298533599998
ACH-000273,-0.239550748724
ACH-000274,-0.11396475645300001
ACH-000277,-0.47864912384900005
ACH-000278,-0.32743275732
ACH-000279,-0.19120860505800003
ACH-000280,0.17001397547400002
ACH-000281,0.365859013453
ACH-000288,-0.113211660846
ACH-000291,-0.27614225431999995
ACH-000293,-0.348504156721
ACH-000294,-0.0172799611425
ACH-000295,0.03659712451680001
ACH-000296,-0.161772846401
ACH-000302,-0.115723723646
ACH-000304,0.152348257556
ACH-000307,-0.199865769713
ACH-000308,-0.136408474162
ACH-000310,0.212382679568
ACH-000311,0.18689145714299998
ACH-000312,-0.0170694193332
ACH-000315,-0.338175515667
ACH-000316,-0.0321111755155
ACH-000317,-0.12672705918
ACH-000318,-0.252702438191
ACH-000319,-0.46959479866099996
ACH-000320,0.13211355892999999
ACH-000322,-0.310766886319
ACH-000323,-0.076647020684
ACH-000324,-0.00466069739908
ACH-000329,0.017547761142900003
ACH-000330,-0.26347065797499997
ACH-000331,-0.300256252805
ACH-000332,-0.0365620639569
ACH-000334,-0.774919364014
ACH-000335,-0.145682574057
ACH-000336,-0.12612896963
ACH-000337,-0.18353728459000002
ACH-000339,-0.0752698552433
ACH-000341,-0.19993732074200002
ACH-000348,-0.22129375538100002
ACH-000350,0.0377019223506
ACH-000352,-0.167916329056
ACH-000356,-0.125334392041
ACH-000361,-0.110568098893
ACH-000362,-0.0059352473966500004
ACH-000363,-0.238622790515
ACH-000364,-0.0669075796991
ACH-000365,-0.265964900588
ACH-000366,-0.149174938423
ACH-000368,-0.114787397788
ACH-000374,-0.17735873952700001
ACH-000375,-0.0163746463355
ACH-000376,-0.0497425079879
ACH-000381,-0.282456185751
ACH-000383,-0.21055700785599998
ACH-000387,-0.14719898444
ACH-000389,0.00824273725079
ACH-000390,-0.18630792884300001
ACH-000393,-0.15612175465199998
ACH-000395,0.189488504852
ACH-000397,-0.272588203686
ACH-000401,-0.0810932082035
ACH-000402,-0.608924442045
ACH-000403,-0.045033744595900004
ACH-000404,-0.038777262784000004
ACH-000406,-0.137919963747
ACH-000407,-0.263847562408
ACH-000408,0.0178093728952
ACH-000410,-0.09497783017769999
ACH-000411,-0.188842132065
ACH-000414,0.284886728404
ACH-000415,-0.146098702415
ACH-000416,-0.0608029173993
ACH-000420,-0.196134590811
ACH-000421,-0.0883417472239
ACH-000424,-0.178791376447
ACH-000425,-0.23015178877099998
ACH-000426,-0.590698803791
ACH-000427,0.00965236295535
ACH-000433,0.0586687504977
ACH-000436,-0.382392490023
ACH-000444,-0.309698512334
ACH-000445,-0.0314280274874
ACH-000448,-0.124018098398
ACH-000450,-0.00995011750868
ACH-000452,-0.22295957251999995
ACH-000454,-0.068703247151
ACH-000458,-0.0452791323437
ACH-000459,-0.24590592434300002
ACH-000460,-0.0585062710967
ACH-000461,-0.0770826973094
ACH-000463,-0.208903844461
ACH-000464,0.0980893857361
ACH-000466,0.058728262446999996
ACH-000467,-0.00928041249619
ACH-000468,-0.0188073984741
ACH-000469,0.0224678048345
ACH-000470,-0.22618989088000002
ACH-000471,-0.0773015168665
ACH-000472,-0.0702867686988
ACH-000473,-0.393276417218
ACH-000475,-0.162282625823
ACH-000476,-0.091346880579
ACH-000477,-0.21654833946999996
ACH-000480,-0.21162751187800002
ACH-000481,-0.346822396092
ACH-000483,-0.027458148500799997
ACH-000484,-0.130155457419
ACH-000485,-0.140799024479
ACH-000486,-0.0670103968657
ACH-000487,-0.11206306610300001
ACH-000488,-0.212207257197
ACH-000490,-0.131650518874
ACH-000491,-0.09102471866589999
ACH-000495,-0.217585362009
ACH-000496,-0.025514556874599997
ACH-000499,-0.0974476497268
ACH-000500,-0.571449817539
ACH-000502,-0.0170526413838
ACH-000503,-0.466150884138
ACH-000505,-0.164368563009
ACH-000507,-0.0836928759832
ACH-000510,-0.14089885212300002
ACH-000511,-0.30764824550700004
ACH-000512,-0.155521798552
ACH-000516,-0.160643063474
ACH-000517,-0.191325230347
ACH-000518,-0.07165422787819999
ACH-000520,-0.10762776077299999
ACH-000521,0.102787996964
ACH-000522,-0.301178176715
ACH-000524,-0.129090784688
ACH-000527,-0.113613963506
ACH-000528,-0.0771928265464
ACH-000537,0.0479225872018
ACH-000541,-0.103584923341
ACH-000542,-0.18035458595800002
ACH-000544,-0.144780236539
ACH-000545,-0.348984134335
ACH-000547,-0.0723114919313
ACH-000548,-0.226712556388
ACH-000549,0.0088160113273
ACH-000550,0.00352731605063
ACH-000552,-0.043703106599300004
ACH-000556,-0.0900677504034
ACH-000557,-0.328019755463
ACH-000570,0.09656086405099999
ACH-000571,-0.0461749634316
ACH-000573,-0.153593450857
ACH-000576,-0.190643239665
ACH-000580,-0.0258392313231
ACH-000584,-0.105317294674
ACH-000585,-0.252957406893
ACH-000588,-0.148753144355
ACH-000589,-0.11549315949000001
ACH-000591,-0.240664062421
ACH-000593,-0.0874985725488
ACH-000600,-0.174552680363
ACH-000601,0.137917864798
ACH-000604,-0.186548352432
ACH-000605,-0.054167045231699996
ACH-000606,-0.0317248301654
ACH-000608,-0.0813281542103
ACH-000614,0.0233344017233
ACH-000616,-0.438112985163
ACH-000618,-0.0804664853144
ACH-000619,-0.04070259265480001
ACH-000620,-0.567964204273
ACH-000621,-0.39528294423
ACH-000622,0.14041889271500002
ACH-000623,-0.0790431424861
ACH-000624,-0.31863210414500004
ACH-000627,-0.119083014537
ACH-000630,-0.13590975447200002
ACH-000632,-0.11722243643500001
ACH-000633,-0.019428080772500002
ACH-000637,-0.121918854012
ACH-000638,0.033230451125400004
ACH-000646,-0.118343783038
ACH-000647,-0.0942271361138
ACH-000648,0.0558017193286
ACH-000649,-0.0745803031424
ACH-000651,0.0881114239891
ACH-000652,-0.106566747653
ACH-000653,-0.310080379039
ACH-000657,-0.0794431495676
ACH-000658,-0.13544805019099998
ACH-000661,-0.169362662509
ACH-000662,-0.384876739133
ACH-000663,0.020175490170599997
ACH-000665,-0.20349490846
ACH-000671,-0.0417445968433
ACH-000673,-0.237008229619
ACH-000676,-0.213375955901
ACH-000677,-0.125255399086
ACH-000681,0.102955609166
ACH-000682,-0.339454978482
ACH-000683,-0.13580616242000002
ACH-000684,-0.410914453954
ACH-000688,-0.056765297927000004
ACH-000693,-0.197726246281
ACH-000694,-0.331640621977
ACH-000695,-0.333390415112
ACH-000696,-0.171843350983
ACH-000697,-0.09399280168919999
ACH-000699,-0.397261375666
ACH-000701,-0.200161285368
ACH-000706,-0.18846321743900002
ACH-000711,-0.115941047767
ACH-000713,-0.244125079995
ACH-000714,-0.07283188563139999
ACH-000718,0.037750288013599996
ACH-000720,-0.41121558401
ACH-000721,-0.297470745556
ACH-000724,-0.601670475924
ACH-000725,-0.0250570128306
ACH-000732,-0.0984000800361
ACH-000734,-0.126351685597
ACH-000735,-0.207682420613
ACH-000736,-0.15365358839
ACH-000738,-0.109604578036
ACH-000746,-0.0387209855511
ACH-000747,-0.0254056713805
ACH-000748,-0.16507041014499998
ACH-000753,-0.10355350808599999
ACH-000756,-0.239451852601
ACH-000757,-0.07857593959869999
ACH-000758,-0.219833728323
ACH-000760,-0.114037216819
ACH-000763,-0.687437962419
ACH-000764,0.291599967058
ACH-000765,-0.0157332150484
ACH-000766,-0.0330190290304
ACH-000767,-0.117403152555
ACH-000768,-0.06441273896619999
ACH-000769,-0.11612383726099999
ACH-000770,-0.272904029542
ACH-000771,-0.116005158594
ACH-000773,-0.0604993863445
ACH-000776,0.00582289025058
ACH-000777,-0.151866641921
ACH-000778,0.161952864441
ACH-000781,0.0266416601884
ACH-000782,-0.14574347738500001
ACH-000783,-0.10999098652799999
ACH-000784,-0.120340740195
ACH-000785,0.054794436511900003
ACH-000787,-0.07333251217339999
ACH-000788,-0.314663620459
ACH-000791,-0.09856322688380001
ACH-000792,-0.09820413477949999
ACH-000794,-0.139773289103
ACH-000796,-0.17635738084000002
ACH-000799,-0.504092554498
ACH-000800,-0.028165478685599998
ACH-000802,0.07483481846
ACH-000804,0.00960833674135
ACH-000805,0.0696125652982
ACH-000809,-0.0915189990141
ACH-000810,0.105616879602
ACH-000811,-0.136047856768
ACH-000817,-0.36332560614500004
ACH-000819,-0.0764335157132
ACH-000820,-0.350162997433
ACH-000821,-0.10156468987
ACH-000822,-0.242533409824
ACH-000823,-0.137897584337
ACH-000824,-0.232351162823
ACH-000827,-0.260390574992
ACH-000829,-0.0924745938972
ACH-000831,-0.169953148358
ACH-000832,-0.08483665647630001
ACH-000833,-0.211450080945
ACH-000834,-0.17661441260400002
ACH-000835,-0.21358385688200002
ACH-000836,-0.0200675655425
ACH-000837,0.0855587629564
ACH-000838,0.145405230677
ACH-000839,-0.206713046545
ACH-000840,-0.458712199062
ACH-000841,-0.055610826867
ACH-000843,-0.106449364003
ACH-000846,-0.162117528384
ACH-000847,-0.0680427512986
ACH-000848,-0.209882192811
ACH-000849,-0.131845050354
ACH-000851,-0.196698431803
ACH-000855,-0.123473766133
ACH-000856,-0.0335411714647
ACH-000858,-0.21507876420000002
ACH-000859,0.0100485864159
ACH-000861,-0.15779487822899999
ACH-000862,-0.238341430541
ACH-000865,-0.137466841871
ACH-000866,-0.227681807859
ACH-000867,-0.175485456167
ACH-000869,-0.346206229044
ACH-000872,-0.021568300327499998
ACH-000873,-0.028373180376400003
ACH-000876,-0.116983147135
ACH-000878,-0.028143623316200003
ACH-000880,-0.0347428756884
ACH-000881,-0.10287050011
ACH-000882,-0.18321950289099997
ACH-000884,-0.008925903796030001
ACH-000885,-0.07608858037999999
ACH-000887,-0.09615429926449999
ACH-000888,-0.152383982797
ACH-000889,-0.21635908281
ACH-000890,-0.132499876209
ACH-000896,-0.0832451397911
ACH-000898,-0.262446731933
ACH-000900,0.16686271454
ACH-000901,-0.119910773379
ACH-000905,-0.110066448774
ACH-000906,-0.044884779148
ACH-000907,-0.254069101324
ACH-000910,-0.10908109133199999
ACH-000911,-0.22720817311299998
ACH-000912,-0.138161024869
ACH-000913,-0.0572638452475
ACH-000915,-0.22354895368099997
ACH-000916,0.157629533875
ACH-000917,-0.0774459774443
ACH-000921,-0.38832266487800005
ACH-000924,-0.229798140853
ACH-000926,-0.0506087557254
ACH-000928,-0.20136130773699998
ACH-000929,-0.188891952853
ACH-000932,-0.22170096627799998
ACH-000935,-0.102965209197
ACH-000936,0.0274904331091
ACH-000937,-0.137086282476
ACH-000938,-0.138588741622
ACH-000939,0.0580220136052
ACH-000941,-0.139588432682
ACH-000943,-0.208799515748
ACH-000946,-0.217032463556
ACH-000947,-0.400017728696
ACH-000948,-0.0545063606021
ACH-000950,-0.293477280832
ACH-000953,-0.13433431781400001
ACH-000957,-0.272539530992
ACH-000958,-0.13419405569700002
ACH-000960,-0.238439270089
ACH-000963,-0.229624913788
ACH-000968,-0.106982057415
ACH-000969,-0.0624828767389
ACH-000973,-0.23179635133999998
ACH-000974,-0.272505481794
ACH-000975,-0.143469208503
ACH-000976,-0.24384690454900002
ACH-000978,-0.153021253408
ACH-000980,-0.23410527345899998
ACH-000984,-0.196651099982
ACH-000986,-0.199349076071
ACH-000988,-0.037721267747699995
ACH-000993,-0.07613273845389999
ACH-000994,-0.057703254397200004
ACH-000996,-0.110980245108
ACH-001001,-0.26297000405000004
ACH-001020,0.0852891288555
ACH-001028,-0.33956651615999994
ACH-001031,-0.28440940616599997
ACH-001038,-0.0721433083347
ACH-001048,-0.0903737806343
ACH-001050,-0.158087906232
ACH-001053,0.0015756752118699997
ACH-001054,-0.11539841987400001
ACH-001061,-0.264276698663
ACH-001067,-0.015118722907700001
ACH-001075,-0.113999024668
ACH-001096,-0.08302308751319999
ACH-001128,-0.06381018352869999
ACH-001134,0.112996437554
ACH-001151,-0.17627406374000001
ACH-001163,-0.136659431698
ACH-001164,-0.276534475605
ACH-001173,-0.212797878344
ACH-001183,-0.145395332633
ACH-001184,-0.20065045670099999
ACH-001190,-0.360260997293
ACH-001192,-0.415742123227
ACH-001193,-0.0758878761965
ACH-001196,-0.103117819885
ACH-001197,-0.04224691033919999
ACH-001205,0.123059112905
ACH-001211,0.037417109336
ACH-001212,0.00650213085876
ACH-001228,0.0552010463825
ACH-001232,-0.0838658972657
ACH-001239,-0.324039083215
ACH-001274,0.060108129518800006
ACH-001275,-0.044622803304199994
ACH-001277,0.054720340451300004
ACH-001278,-0.155031032409
ACH-001280,-0.198161361422
ACH-001283,-0.11833425969900001
ACH-001289,-0.184792450526
ACH-001295,-0.176847485379
ACH-001300,-0.484556235854
ACH-001301,-0.193505149017
ACH-001302,-0.485347002102
ACH-001303,-0.326987161977
ACH-001306,-0.12091087149499999
ACH-001318,-0.20436706294799997
ACH-001322,-0.225282638525
ACH-001328,-0.130559636566
ACH-001332,-0.23336753630999998
ACH-001333,-0.211408812523
ACH-001336,-0.352573760004
ACH-001340,-0.196720680449
ACH-001346,-0.0571761791916
ACH-001353,-0.09491475524019999
ACH-001354,-0.0919419180244
ACH-001367,-0.15256747786
ACH-001368,-0.185814197154
ACH-001374,-0.715956281257
ACH-001375,-0.193835955517
ACH-001377,-0.155501630164
ACH-001380,-0.188628402048
ACH-001391,-0.0308621381408
ACH-001407,-0.194290253065
ACH-001408,-0.17844089015200001
ACH-001413,-0.0937045816321
ACH-001430,-0.260852699026
ACH-001431,-0.135501805033
ACH-001450,-0.0446916901129
ACH-001496,-0.192523256457
ACH-001500,-0.0839720647552
ACH-001521,-0.117530732051
ACH-001523,-0.349952523194
ACH-001532,-0.214278668485
ACH-001536,-0.0442564031325
ACH-001550,-0.454296244389
ACH-001552,-0.259059041744
ACH-001554,-0.169545060453
ACH-001645,-0.251990211029
ACH-001654,-0.0942621253397
ACH-001715,0.055998579629499994
ACH-001735,-0.34795601271399995
ACH-001736,-0.10474581793400001
ACH-001737,-0.12492557804400001
ACH-001740,-0.146607163483
ACH-001745,-0.0356885456385
ACH-001750,-0.016084495971600003
ACH-001765,-0.18201343021400002
ACH-001956,-0.143462758384
ACH-001957,-0.175886032258
