,EDNRA (1909)
ACH-000004,0.059611854922199996
ACH-000007,0.158056908358
ACH-000009,0.0971982711198
ACH-000011,0.20204576344900002
ACH-000012,0.139313157155
ACH-000013,0.222065170909
ACH-000014,0.195475676686
ACH-000015,0.10292327815999999
ACH-000017,0.161185704801
ACH-000018,0.0171459221469
ACH-000019,0.0444167949419
ACH-000021,0.113814937831
ACH-000022,0.0974898750879
ACH-000025,0.253703198084
ACH-000028,0.109069959577
ACH-000030,0.17714977053800002
ACH-000035,0.15445206299699998
ACH-000036,0.1572792768
ACH-000037,0.210764863571
ACH-000039,0.121614988346
ACH-000040,0.308553419483
ACH-000041,0.0331380614986
ACH-000042,0.09351652999510002
ACH-000045,0.282522568412
ACH-000047,0.183236566649
ACH-000052,-0.020608616227
ACH-000053,0.0170231431311
ACH-000054,0.115682672514
ACH-000055,0.273073471827
ACH-000060,0.154109351739
ACH-000067,0.160335045669
ACH-000070,0.34228975443099996
ACH-000075,0.0817303018435
ACH-000078,0.0916098477138
ACH-000082,0.199643508495
ACH-000085,0.0149923672277
ACH-000086,0.111801837379
ACH-000087,0.34882421771600003
ACH-000092,0.18416462447999998
ACH-000095,0.039119119110199996
ACH-000097,0.134324543512
ACH-000098,0.161041770832
ACH-000099,0.07547297215200001
ACH-000108,0.08722360031880001
ACH-000113,0.197644135369
ACH-000115,0.09512333486019998
ACH-000116,0.026439076425
ACH-000118,0.073647534358
ACH-000120,-0.0657819882606
ACH-000123,-0.015796905278399997
ACH-000127,-0.0363788174696
ACH-000128,0.156176511758
ACH-000132,0.118076863527
ACH-000133,0.24502095587699999
ACH-000137,0.162619997875
ACH-000138,0.0118593776832
ACH-000142,0.18742430119800002
ACH-000143,-0.127810030777
ACH-000146,-0.026143136883
ACH-000148,0.09688827994820001
ACH-000150,0.176150974327
ACH-000152,-0.308724108093
ACH-000153,0.0209851340247
ACH-000159,0.19009497772700001
ACH-000160,-0.0805058783613
ACH-000163,0.191321507546
ACH-000167,0.041088096567099996
ACH-000168,0.210921907834
ACH-000169,0.249812301369
ACH-000178,0.142636488759
ACH-000182,0.0666726179539
ACH-000183,0.134396036623
ACH-000188,0.22461410959199998
ACH-000189,0.011736431428100002
ACH-000190,0.395043523444
ACH-000198,0.0762268681949
ACH-000204,0.23569331848000002
ACH-000206,0.127206550069
ACH-000207,0.48708073806999996
ACH-000211,0.0973221790717
ACH-000215,0.028296455542900004
ACH-000221,-0.00823135075562
ACH-000222,-0.15527160530200002
ACH-000223,0.140497509036
ACH-000226,0.216212785403
ACH-000227,0.08911267440469998
ACH-000228,0.22741841955800002
ACH-000231,0.076318407115
ACH-000232,0.0861175901331
ACH-000233,0.120142424444
ACH-000234,0.257739221907
ACH-000235,0.118138556077
ACH-000237,0.21211667688400002
ACH-000238,0.21699906426600002
ACH-000243,-0.027246005461400002
ACH-000244,0.128892953861
ACH-000246,0.208024186103
ACH-000248,0.27731686028700003
ACH-000250,0.0604245829302
ACH-000251,0.162110214058
ACH-000253,0.0719586464398
ACH-000255,0.141807668473
ACH-000256,0.30718869945599997
ACH-000257,0.0745034672925
ACH-000258,0.00841090641339
ACH-000259,0.14846598465299998
ACH-000260,0.135343980323
ACH-000261,0.146865442933
ACH-000262,0.125606295244
ACH-000263,0.00242351935899
ACH-000264,0.222590045982
ACH-000265,0.038578406794699996
ACH-000266,0.160585615284
ACH-000272,0.08847577351250001
ACH-000273,0.0420850163181
ACH-000274,0.211925748189
ACH-000277,0.035799837073199996
ACH-000278,0.21575720861499997
ACH-000279,-0.0164866381799
ACH-000280,0.0936246825781
ACH-000281,-0.094373872575
ACH-000288,0.20022323081799998
ACH-000291,0.28686034693100004
ACH-000293,0.252219875112
ACH-000294,0.0909146190856
ACH-000295,0.0632812858091
ACH-000296,0.112831854969
ACH-000302,0.128326999463
ACH-000304,0.09984127979810001
ACH-000307,0.07348026526910001
ACH-000308,0.0844124339965
ACH-000310,-0.0912655444647
ACH-000311,-0.1015229436
