,CENPC (1060)
ACH-000477,-0.826792917272
ACH-000480,-0.7637220236679999
ACH-000481,-0.7180332082269999
ACH-000483,-0.870559725099
ACH-000484,-1.02816172358
ACH-000485,-1.06998186916
ACH-000486,-0.572076409559
ACH-000487,-0.6577647580470001
ACH-000488,-0.8351662751960001
ACH-000490,-0.551393629191
ACH-000491,-0.73410908823
ACH-000495,-0.8034077465889999
ACH-000496,-0.679815622594
ACH-000499,-0.820151754639
ACH-000500,-0.557777972359
ACH-000502,-0.902222079331
ACH-000503,-0.343887562433
ACH-000505,-0.6361078306260001
ACH-000507,-0.7121102732269999
ACH-000510,-0.978718722884
ACH-000511,-0.771898222307
ACH-000512,-0.502958272231
ACH-000516,-0.627251850036
ACH-000517,-0.6361022451839999
ACH-000518,-0.503120245843
ACH-000520,-0.505952428605
ACH-000521,-0.480134244668
ACH-000522,-0.572052708596
ACH-000524,-0.621870700746
ACH-000527,-0.819490389192
ACH-000528,-0.843291056327
ACH-000537,-0.6456751696190001
ACH-000541,-0.6538203797950001
ACH-000542,-0.8198051246670001
ACH-000544,-0.612066163097
ACH-000545,-0.841104375935
ACH-000547,-0.495350584457
ACH-000548,-0.611294321657
ACH-000549,-0.707160965116
ACH-000550,-0.372909195426
ACH-000552,-0.554106105568
ACH-000556,-0.7968281921960001
ACH-000557,-0.488818491726
ACH-000570,-0.630100510162
ACH-000571,-0.668860865687
ACH-000573,-0.582749549208
ACH-000576,-0.534071334042
ACH-000580,-0.7588882740360001
ACH-000584,-0.493416377823
ACH-000585,-0.691199798878
ACH-000588,-0.537294072505
ACH-000589,-0.825826477723
ACH-000591,-0.438433717008
ACH-000593,-0.722334478213
ACH-000600,-0.52019106525
ACH-000601,-0.8537887994560001
ACH-000604,-0.923402861953
ACH-000605,-0.456116638869
ACH-000606,-0.8334956140080001
ACH-000608,-0.945178933797
ACH-000614,-0.43121619723899995
ACH-000616,-0.702052651604
ACH-000618,-0.654672044451
ACH-000619,-0.653786768504
ACH-000620,-0.845051538333
ACH-000621,-0.8292960627879999
ACH-000622,-0.690332604253
ACH-000623,-0.705385379911
ACH-000624,-0.818452121222
ACH-000627,-0.86265851189
ACH-000630,-0.5724503965119999
ACH-000632,-0.47540349052599995
ACH-000633,-0.48728266046
ACH-000637,-0.627787060479
ACH-000638,-0.5426006643169999
ACH-000646,-0.679251391665
ACH-000647,-0.537979983675
ACH-000648,-0.6617295763759999
ACH-000649,-0.556312550884
ACH-000651,-0.5892403077139999
ACH-000652,-0.654588053293
ACH-000653,-0.726598739108
ACH-000657,-0.57922110995
ACH-000658,-0.39708946012900004
ACH-000661,-0.792101584242
ACH-000662,-1.04522392499
ACH-000663,-0.725438077465
ACH-000665,-0.588948442045
ACH-000671,-0.5329118264580001
ACH-000673,-0.8685832487399999
ACH-000676,-0.603899694431
ACH-000677,-0.740813928
ACH-000681,-0.9923597433239999
ACH-000682,-0.8419254502
ACH-000683,-0.6412179542199999
ACH-000684,-0.446603947768
ACH-000688,-0.704494433765
ACH-000693,-0.8087851609710001
ACH-000694,-0.632675231224
ACH-000695,-0.613289429298
ACH-000696,-0.576027396625
ACH-000697,-0.620956190911
ACH-000699,-0.926792159513
ACH-000701,-0.7880791566099999
ACH-000706,-0.66343105199
ACH-000711,-0.665005678535
ACH-000713,-0.7815770611380001
ACH-000714,-0.362688258165
ACH-000718,-0.629035668895
ACH-000720,-0.9673820600830001
ACH-000721,-0.266837735185
ACH-000724,-0.216485675954
ACH-000725,-0.7670955144
ACH-000732,-0.8258947827580001
ACH-000734,-0.789228440002
ACH-000735,-0.624187239152
ACH-000736,-0.716257171796
ACH-000738,-0.763125312386
ACH-000746,-0.656239112751
ACH-000747,-0.62089038871
ACH-000748,-0.546010267638
ACH-000753,-0.822005944763
ACH-000756,-0.900415818022
ACH-000757,-0.652113607361
ACH-000758,-0.653632126577
ACH-000760,-0.598560420741
ACH-000763,-0.5563913852719999
ACH-000764,-0.580740809261
ACH-000765,-0.623637476272
ACH-000766,-0.720047944646
ACH-000767,-0.836607094251
ACH-000768,-0.88949581895
ACH-000769,-0.62784148842
ACH-000770,-0.588326844061
ACH-000771,-0.43768870823899997
ACH-000773,-0.696124174232
ACH-000776,-0.64146441393
ACH-000777,-0.36467488974699996
ACH-000778,-0.855914953738
ACH-000781,-0.752968933698
ACH-000782,-0.564939064385
ACH-000783,-0.510895957143
ACH-000784,-0.790754823071
ACH-000785,-1.01543155343
ACH-000787,-0.718090060099
ACH-000788,-0.640364776029
ACH-000791,-0.849349517075
ACH-000792,-0.5398023632600001
ACH-000794,-0.615809171185
ACH-000796,-0.581711268703
ACH-000799,-0.904865590764
ACH-000800,-0.927671361027
ACH-000802,-0.8797903847
ACH-000804,-0.699647604961
ACH-000805,-0.576597694718
ACH-000809,-0.562471717257
ACH-000810,-0.656605676206
ACH-000811,-0.364661320664
ACH-000817,-0.952680595519
ACH-000819,-0.568576667576
ACH-000820,-0.7091650167899999
ACH-000821,-0.9061734857449999
ACH-000822,-0.525717031383
ACH-000823,-0.834427077958
ACH-000824,-0.744074537207
ACH-000827,-0.8333190441539999
ACH-000829,-0.6862306154979999
ACH-000831,-0.576147403694
ACH-000832,-0.8909601855439999
ACH-000833,-0.38322729990500004
ACH-000834,-0.539898880184
ACH-000835,-0.550124906057
ACH-000836,-0.29367590903900004
ACH-000837,-0.861851476522
ACH-000838,-0.477288297822
ACH-000839,-0.268695515623
ACH-000840,-0.598047625779
ACH-000841,-0.8744860562119999
ACH-000843,-0.51731957556
ACH-000846,-0.822969416448
ACH-000847,-0.61388957471
ACH-000848,-0.836687455609
ACH-000849,-0.7108472353640001
ACH-000851,-0.7622857111399999
ACH-000855,-0.509608039428
ACH-000856,-0.547128313936
ACH-000858,-0.6711324053640001
ACH-000859,-0.61748059288
ACH-000861,-1.02132924346
ACH-000862,-0.920803944478
ACH-000865,-0.48280254594899996
ACH-000866,-0.5740619848699999
ACH-000867,-0.7574892696369999
ACH-000869,-0.651946593557
ACH-000872,-0.672287713017
ACH-000873,-0.499651005778
ACH-000876,-0.648536427222
ACH-000878,-0.923872509189
ACH-000880,-0.463127061505
ACH-000881,-0.626497200782
ACH-000882,-0.454760374113
ACH-000884,-0.616419254235
ACH-000885,-0.7948326557969999
ACH-000887,-0.643479659451
ACH-000888,-0.6053489725150001
ACH-000889,-1.00039562621
ACH-000890,-0.754110335476
ACH-000896,-0.777934777802
ACH-000898,-0.539146938212
ACH-000900,-0.8071154416159999
ACH-000901,-0.541350738332
ACH-000905,-0.569403966451
ACH-000906,-0.799435194611
ACH-000907,-0.656084456739
ACH-000910,-0.617079586713
ACH-000911,-0.738723319381
ACH-000912,-0.5276004350919999
ACH-000913,-0.446291954683
ACH-000915,-0.674707553933
ACH-000916,-0.7772245351639999
ACH-000917,-0.742017761335
ACH-000921,-0.5892882648100001
ACH-000924,-0.607990809275
ACH-000926,-0.838108081203
ACH-000928,-0.918604023239
ACH-000929,-0.7907294699709999
ACH-000932,-0.549922688041
ACH-000935,-0.568894644222
ACH-000936,-0.663719897433
ACH-000937,-0.603146037055
ACH-000938,-0.559286215823
ACH-000939,-0.577669838567
ACH-000941,-0.8303867520329999
ACH-000943,-0.658497655593
ACH-000946,-0.971530563855
ACH-000947,-0.772368619489
ACH-000948,-0.887132362523
ACH-000950,-0.373126989214
ACH-000953,-0.6149341556
ACH-000957,-0.7315905560799999
ACH-000958,-0.628673793163
ACH-000960,-0.692846888599
ACH-000963,-0.789002627514
ACH-000968,-0.742653039233
ACH-000969,-0.8722677220460001
ACH-000973,-0.7240199265330001
ACH-000974,-0.7055347885850001
ACH-000975,-0.567544779581
ACH-000976,-0.929245586655
ACH-000978,-0.7655315609960001
ACH-000980,-0.886631640449
ACH-000984,-1.01394290906
ACH-000986,-0.636592229939
ACH-000988,-1.03409575385
ACH-000993,-0.7141780370849999
ACH-000994,-0.811934982925
ACH-000996,-0.439880403559
ACH-001001,-0.83657496365
ACH-001020,-0.16520695145199998
ACH-001028,-0.52026246863
ACH-001031,-0.7663737698530001
ACH-001038,-0.67711821036
ACH-001048,-0.7932264290180001
ACH-001050,-0.902274073978
ACH-001053,-0.550683976516
ACH-001054,-0.664722465443
ACH-001061,-0.7283233697879999
ACH-001067,-0.7468271270810001
ACH-001075,-0.7917652027
ACH-001096,-1.02856267141
ACH-001128,0.224207693614
ACH-001134,-0.858470902481
ACH-001151,-0.644060399567
ACH-001163,-0.5314443933780001
ACH-001164,-0.885887487016
ACH-001173,-0.5302085549669999
ACH-001183,-0.815725391525
ACH-001184,-0.815688478255
ACH-001190,-0.644486170444
ACH-001192,-0.792100709445
ACH-001193,-0.420962413707
ACH-001196,-0.7642937057100001
ACH-001197,-0.502713279464
ACH-001205,-0.668191741103
ACH-001211,-0.637610099629
ACH-001212,-0.78509467221
ACH-001228,-0.979438557492
ACH-001232,-0.762910056882
ACH-001239,-0.41893977894199996
ACH-001274,-0.67917596836
ACH-001275,-0.544360385198
ACH-001277,-0.67315649603
ACH-001278,-0.523290113847
ACH-001280,-0.8057769238429999
ACH-001283,-0.678901674848
ACH-001289,-0.7832177834720001
ACH-001295,-0.586509365782
ACH-001300,-0.604731272371
ACH-001301,-0.639723031729
ACH-001302,-0.8280878376299999
ACH-001303,-0.514984548848
ACH-001306,-0.535495289907
ACH-001318,-0.594935063996
ACH-001322,-0.8588219403280001
ACH-001328,-0.6718124285320001
ACH-001332,-0.726748386101
ACH-001333,-0.7659753677869999
ACH-001336,-0.696838402886
ACH-001340,-0.761481176839
ACH-001346,-0.643882958508
ACH-001353,-0.555313691801
ACH-001354,-0.654034568011
ACH-001367,-1.2004258828
ACH-001368,-0.37448628773500003
ACH-001374,-1.2480709491500002
ACH-001375,-0.573846681467
ACH-001377,-0.687251559647
ACH-001380,-0.8689673277330001
ACH-001391,-0.644909185252
ACH-001407,-0.763970893636
ACH-001408,-0.560793997817
ACH-001413,-0.80649471881
ACH-001430,-0.456009503917
ACH-001431,-0.721757168601
ACH-001450,-0.662422959265
ACH-001496,-0.320561884868
ACH-001500,-0.550125416625
ACH-001521,-0.37577005528000007
ACH-001523,-0.7569729904620001
ACH-001532,-1.05874180728
ACH-001536,-1.0652940047700001
ACH-001550,-0.35777943215
ACH-001552,-0.936763512239
ACH-001554,-0.759167481586
ACH-001645,-0.741706190883
ACH-001654,-0.524258786329
ACH-001715,-0.41730586214800003
ACH-001735,-0.587050057086
ACH-001736,-0.731662175574
ACH-001737,-0.569973972583
ACH-001740,-0.651117173971
ACH-001745,-0.516398923494
ACH-001750,-0.786321831921
ACH-001765,-0.5423989062210001
ACH-001956,-0.536288135081
ACH-001957,-0.936538318317
