,PDE1C (5137)
ACH-000407,-0.21677125990200002
ACH-000408,-0.5466624726479999
ACH-000410,-0.132326934025
ACH-000411,-0.07609110144780001
ACH-000414,-0.0663695552811
ACH-000415,-0.338914065374
ACH-000416,-0.40566798848499996
ACH-000420,-0.330787505253
ACH-000421,-0.220736219246
ACH-000424,-0.41842512412
ACH-000425,-0.22963713321899998
ACH-000426,-0.19539604219999998
ACH-000427,-0.247999126645
ACH-000433,-0.21671450834000003
ACH-000436,-0.023877091305400003
ACH-000444,-0.231931737159
ACH-000445,-0.170464146867
ACH-000448,-0.215170573411
ACH-000450,-0.07092916993939999
ACH-000452,-0.468227635923
ACH-000454,-0.20640689114500002
ACH-000458,-0.257072400809
ACH-000459,-0.322045859366
ACH-000460,-0.32897007064
ACH-000461,-0.22364362821699998
ACH-000463,-0.270103804058
ACH-000464,-0.33114633381299996
ACH-000466,-0.35026440705
ACH-000467,-0.235960433078
ACH-000468,-0.269449517568
ACH-000469,-0.17247605775699998
ACH-000470,-0.294708023523
ACH-000471,-0.266435518574
ACH-000472,-0.343720482764
ACH-000473,-0.254993344771
ACH-000475,-0.20536415458700003
ACH-000476,-0.27732343375
ACH-000477,-0.220065813871
ACH-000480,-0.283435299315
ACH-000481,-0.22283257446899998
ACH-000483,-0.0747668061566
ACH-000484,-0.288105050232
ACH-000485,-0.332115810795
ACH-000486,-0.11115578978499999
ACH-000487,-0.220636283717
ACH-000488,-0.276243669912
ACH-000490,-0.44157399426000005
ACH-000491,-0.153472607513
ACH-000495,-0.245907331965
ACH-000496,-0.292344433755
ACH-000499,-0.142863454918
ACH-000500,-0.0213333591404
ACH-000502,-0.150642735665
ACH-000503,-0.09838306305780001
ACH-000505,-0.153596065486
ACH-000507,-0.19005916874099998
ACH-000510,-0.2238332645
ACH-000511,-0.186832565713
ACH-000512,-0.26675880182100004
ACH-000516,-0.185516267651
ACH-000517,-0.180442213655
ACH-000518,-0.345440007993
ACH-000520,-0.16056210001
ACH-000521,-0.11297677439300001
ACH-000522,-0.225601582481
ACH-000524,-0.28428304281399996
ACH-000527,-0.271375369617
ACH-000528,-0.20915374224199998
ACH-000537,-0.304792194649
ACH-000541,-0.286732533128
ACH-000542,-0.136570872738
ACH-000544,-0.39054504932499995
ACH-000545,-0.320657856424
ACH-000547,-0.230898360868
ACH-000548,-0.24451806786
ACH-000549,-0.510189403812
ACH-000550,-0.121320870086
ACH-000552,-0.290847695959
ACH-000556,-0.17205043070700002
ACH-000557,-0.347039919575
ACH-000570,-0.20526902237999997
ACH-000571,-0.34526112714400004
ACH-000573,-0.210990583202
ACH-000576,-0.213171206274
ACH-000580,-0.192083061332
ACH-000584,-0.26916699343600003
ACH-000585,-0.183621279639
ACH-000588,-0.301854112045
ACH-000589,-0.175338395952
ACH-000591,-0.25477421997
ACH-000593,-0.167687945968
ACH-000600,-0.141670563263
ACH-000601,-0.264240989525
ACH-000604,0.09238375135330001
ACH-000605,-0.510281273581
ACH-000606,-0.14740612160299998
ACH-000608,-0.27073086291
ACH-000614,-0.303324749299
ACH-000616,-0.245213899923
ACH-000618,-0.24940620727899998
ACH-000619,-0.153195885359
ACH-000620,-0.311114166528
ACH-000621,-0.221768921272
ACH-000622,-0.285575744348
ACH-000623,-0.28468195122400003
ACH-000624,-0.226097095139
ACH-000627,-0.141402652249
ACH-000630,-0.359322904613
ACH-000632,-0.442791950423
ACH-000633,-0.226262173919
ACH-000637,-0.19899233462699997
ACH-000638,-0.0934247835929
ACH-000646,-0.191910758677
ACH-000647,-0.308890957685
ACH-000648,-0.174988431205
ACH-000649,-0.286118318915
ACH-000651,-0.270534800957
ACH-000652,-0.346658208663
ACH-000653,-0.25607982583
ACH-000657,-0.37451584477899996
ACH-000658,-0.36726425975500004
ACH-000661,-0.280919228686
ACH-000662,0.0223578172228
ACH-000663,-0.38412273838399996
ACH-000665,-0.149851745994
ACH-000671,-0.28236928715
ACH-000673,-0.307292232364
ACH-000676,-0.19894837753
ACH-000677,-0.285480645312
ACH-000681,-0.215154805202
ACH-000682,-0.340003365708
ACH-000683,-0.198827015114
ACH-000684,-0.318471072523
ACH-000688,-0.053821131232599996
ACH-000693,-0.193912211941
ACH-000694,-0.351070750346
ACH-000695,-0.0197490775318
ACH-000696,-0.170036558512
ACH-000697,0.08573822851960002
ACH-000699,-0.22988445840900001
ACH-000701,-0.199014263183
ACH-000706,-0.318442308466
ACH-000711,-0.20719805918499998
ACH-000713,-0.8833394596269999
ACH-000714,0.0176001163282
ACH-000718,-0.13994829053
ACH-000720,-0.380172675162
ACH-000721,-0.190096307759
ACH-000724,-0.294462968599
ACH-000725,-0.08814270336439999
ACH-000732,-0.210380828246
ACH-000734,-0.218668902784
ACH-000735,-0.326701405345
ACH-000736,-0.19505490370900003
ACH-000738,-0.145851130631
ACH-000746,-0.18660610660799998
ACH-000747,-0.15986561345699998
ACH-000748,-0.30961028097800003
ACH-000753,-0.334398438323
ACH-000756,-0.24458735909600002
ACH-000757,-0.255895651715
ACH-000758,-0.252926448237
ACH-000760,-0.445422419909
ACH-000763,-0.182037931095
ACH-000764,-0.380330778838
ACH-000765,-0.138491841464
ACH-000766,-0.105835434197
ACH-000767,-0.299612271938
ACH-000768,-0.257886973505
ACH-000769,-0.20499723121599997
ACH-000770,-0.200139363953
ACH-000771,-0.213989252974
ACH-000773,-0.207321096952
ACH-000776,-0.169699001795
ACH-000777,-0.23036438464200001
ACH-000778,-0.252987593538
ACH-000781,-0.277271044503
ACH-000782,-0.00680680043938
ACH-000783,-0.288224029622
ACH-000784,-0.18534448185199998
ACH-000785,-0.19635724375500002
ACH-000787,-0.192673832846
ACH-000788,-0.30067659555799997
ACH-000791,-0.136777905308
ACH-000792,-0.235298753039
ACH-000794,-0.16855480479
ACH-000796,-0.260533122589
ACH-000799,-0.24779246316
ACH-000800,-0.394563984811
ACH-000802,-0.207949390806
ACH-000804,-0.30221983443100003
ACH-000805,-0.28681449014800003
ACH-000809,-0.312815100863
ACH-000810,-0.0663798334519
ACH-000811,-0.34521266642399995
ACH-000817,-0.244181819115
ACH-000819,-0.34056852159
ACH-000820,0.0253488229861
ACH-000821,-0.371336728818
ACH-000822,-0.152690653524
ACH-000823,-0.204309098101
ACH-000824,-0.284000244366
ACH-000827,-0.37808917251400004
ACH-000829,-0.133669954592
ACH-000831,-0.322032234917
ACH-000832,-0.431964156097
ACH-000833,-0.0782186239376
ACH-000834,-0.331959179808
ACH-000835,-0.319940110969
ACH-000836,-0.236748201965
ACH-000837,-0.214061048319
ACH-000838,-0.27267083772100004
ACH-000839,-0.261706860532
ACH-000840,-0.0690867330523
ACH-000841,-0.250142270773
ACH-000843,-0.33644789248499996
ACH-000846,-0.14942930608899999
ACH-000847,-0.49049272357
ACH-000848,-0.37858507586199996
ACH-000849,-0.0911416401564
ACH-000851,-0.268226163336
ACH-000855,-0.253469845256
ACH-000856,-0.22059428551399998
ACH-000858,-0.24591209868299999
ACH-000859,-0.0979742407561
ACH-000861,-0.195027808616
ACH-000862,-0.397335480055
ACH-000865,-0.323311288312
ACH-000866,-0.296583384445
ACH-000867,-0.255025858841
ACH-000869,-0.437676910218
ACH-000872,-0.028190731820099995
ACH-000873,-0.445610308867
ACH-000876,-0.271912875838
ACH-000878,-0.589481027666
ACH-000880,-0.175127273326
ACH-000881,-0.315879932389
ACH-000882,-0.312641049652
ACH-000884,-0.187410014588
ACH-000885,-0.252454509032
ACH-000887,-0.227651019804
ACH-000888,-0.265505071212
ACH-000889,-0.43990315760700005
ACH-000890,-0.391190003234
ACH-000896,-0.437590804841
ACH-000898,-0.33486175173300003
ACH-000900,-0.345319675236
ACH-000901,-0.297743684918
ACH-000905,-0.235066139059
ACH-000906,-0.283229230496
ACH-000907,-0.15533699252
ACH-000910,-0.305898911085
ACH-000911,-0.278093720782
ACH-000912,-0.257464249051
ACH-000913,-0.358163585537
ACH-000915,-0.287006561635
ACH-000916,0.214029503554
ACH-000917,-0.15316691183800002
ACH-000921,-0.20981865357700002
ACH-000924,-0.145307998301
ACH-000926,-0.422262061131
ACH-000928,-0.19948956627099998
ACH-000929,0.0913100688709
ACH-000932,-0.264104237839
ACH-000935,-0.214679041204
ACH-000936,-0.202512878277
ACH-000937,-0.448187637957
ACH-000938,-0.389940209991
ACH-000939,-0.22965552417500001
ACH-000941,-0.221998948401
ACH-000943,-0.329138672635
ACH-000946,-0.31215895296999996
ACH-000947,-0.279327549741
ACH-000948,-0.443553246751
ACH-000950,-0.482045151898
ACH-000953,-0.18483954102699998
ACH-000957,-0.10556466435100001
ACH-000958,-0.37632646066200004
ACH-000960,-0.338147548152
ACH-000963,-0.31536370777600004
ACH-000968,-0.135692589857
ACH-000969,-0.488242233847
ACH-000973,-0.310619003952
ACH-000974,-0.25642547853000003
ACH-000975,-0.19898666621599997
ACH-000976,-0.289511939766
ACH-000978,-0.154907400988
ACH-000980,-0.261124348161
ACH-000984,-0.281911697474
ACH-000986,-0.250514678058
ACH-000988,-0.32351590513
ACH-000993,-0.193844766898
ACH-000994,-0.289787770708
ACH-000996,-0.25099888839
ACH-001001,-0.334355362456
ACH-001020,-0.11819478492699999
ACH-001028,-0.290257242301
ACH-001031,-0.235781447777
ACH-001038,-0.120357516105
ACH-001048,-0.298555708225
ACH-001050,-0.255624265009
ACH-001053,-0.26222045466
ACH-001054,-0.312537093631
ACH-001061,-0.335094513994
ACH-001067,-0.0634251078562
ACH-001075,-0.366338719784
ACH-001096,-0.17043601937300001
ACH-001128,-0.285201136316
ACH-001134,-0.169347042322
ACH-001151,-0.258588383594
ACH-001163,-0.39414824479099997
ACH-001164,0.0164351645081
ACH-001173,-0.275938877249
ACH-001183,-0.15125181687
ACH-001184,-0.251367755812
ACH-001190,-0.275094244251
ACH-001192,-0.469474629794
ACH-001193,-0.38651877555299996
ACH-001196,-0.470663092551
ACH-001197,-0.267261319653
ACH-001205,-0.196926242165
ACH-001211,-0.544110176497
ACH-001212,0.0657631892147
ACH-001228,-0.323307075776
ACH-001232,-0.311352892591
ACH-001239,-0.189162033644
ACH-001274,-0.18254415544100003
ACH-001275,-0.480144392213
ACH-001277,-0.21015330259799997
ACH-001278,-0.43791746673299997
ACH-001280,-0.263886708243
ACH-001283,-0.249952136125
ACH-001289,-0.327997180075
ACH-001295,-0.135155295315
ACH-001300,-0.348932138112
ACH-001301,-0.105073006173
ACH-001302,-0.17061644843899998
ACH-001303,-0.0098115030624
ACH-001306,-0.18026798462299998
ACH-001318,-0.270575961787
ACH-001322,-0.19542541482200002
ACH-001328,-0.20564008613899998
ACH-001332,-0.26529535393000003
ACH-001333,-0.36249776583400006
ACH-001336,-0.198284376989
ACH-001340,-0.29012861663600004
ACH-001346,-0.265054173884
ACH-001353,-0.332502209443
ACH-001354,-0.32109096746800003
ACH-001367,-0.41538299005199997
ACH-001368,-0.199242120246
ACH-001374,0.09840150773350001
ACH-001375,-0.10791041542400001
ACH-001377,-0.268478844491
ACH-001380,-0.263745697945
ACH-001391,-0.35044379830600003
ACH-001407,-0.300843002802
ACH-001408,-0.11504392228900001
ACH-001413,-0.052680379647900004
ACH-001430,-0.620229912884
ACH-001431,-0.503029784034
ACH-001450,-0.350415803377
ACH-001496,-0.146682357593
ACH-001500,-0.24521321005
ACH-001521,-0.0952194229788
ACH-001523,-0.289709696881
ACH-001532,-0.23236910756999998
ACH-001536,-0.0562746265929
ACH-001550,-0.24127675869600002
ACH-001552,-0.21263992101799997
ACH-001554,-0.22165873585499998
ACH-001645,-0.22221148355999998
ACH-001654,-0.315734045704
ACH-001715,-0.479820118329
ACH-001735,-0.22428604512800002
ACH-001736,-0.159162521221
ACH-001737,0.0481750069273
ACH-001740,-0.044242630520099996
ACH-001745,-0.299543258749
ACH-001750,-0.22191496844099998
ACH-001765,-0.192103742114
ACH-001956,-0.259073029543
ACH-001957,-0.182410807349
