,ATP11A (23250)
ACH-000004,0.179897384778
ACH-000007,-0.171842801413
ACH-000009,-0.007071328194510001
ACH-000011,-0.0298073430326
ACH-000012,0.0006195563738719999
ACH-000013,0.00516061403373
ACH-000014,-0.09936088642030001
ACH-000015,-0.0214551297957
ACH-000017,0.144540462387
ACH-000018,-0.0937043961824
ACH-000019,-0.0100652620179
ACH-000021,0.112177921658
ACH-000022,-0.00593599460949
ACH-000025,0.16560193808499998
ACH-000028,0.112309832953
ACH-000030,0.0404453302039
ACH-000035,0.041345558328499996
ACH-000036,0.0795235282588
ACH-000037,-0.276501971723
ACH-000039,0.194249406048
ACH-000040,0.0746173247471
ACH-000041,-0.06671563979619999
ACH-000042,-0.0252128063245
ACH-000045,0.056998747322000005
ACH-000047,0.06600615827169999
ACH-000052,-0.201451285431
ACH-000053,0.00483016788151
ACH-000054,0.041950791749300005
ACH-000055,-0.26908443517700004
ACH-000060,-0.133523390779
ACH-000067,-0.00506128842672
ACH-000070,-0.028944094243000002
ACH-000075,0.1085437886
ACH-000078,-0.006361748684620001
ACH-000082,0.038702626567800005
ACH-000085,-0.17854090083500002
ACH-000086,-0.015004227646000002
ACH-000087,0.022225779665
ACH-000092,-0.0217336135323
ACH-000095,0.0492114554376
ACH-000097,-0.034196144502
ACH-000098,0.0785564996632
ACH-000099,0.055415617012400005
ACH-000108,0.0303900934259
ACH-000113,-0.0263025865253
ACH-000115,-0.0494102082582
ACH-000116,-0.0341521245138
ACH-000118,0.183026724573
ACH-000120,0.032121299188
ACH-000123,0.0169108077255
ACH-000127,-0.0260024542608
ACH-000128,-0.0655922728694
ACH-000132,-0.09359106942579999
ACH-000133,0.0216094000465
ACH-000137,0.12175408173
ACH-000138,0.024384762429900002
ACH-000142,0.00540240168798
ACH-000143,0.0467408163026
ACH-000146,0.029368911617099997
ACH-000148,-0.07900594794350001
ACH-000150,0.15350680259500002
ACH-000152,-0.0978452579322
ACH-000153,0.12852977212400002
ACH-000159,0.018246726702099998
ACH-000160,-0.0377755484496
ACH-000163,0.0562990541519
ACH-000167,0.100365537183
ACH-000168,-0.138473470501
ACH-000169,0.0344575311337
ACH-000178,0.0300506323858
ACH-000182,0.0617247506783
ACH-000183,0.08704399089939999
ACH-000188,0.122549618102
ACH-000189,0.376906466172
ACH-000190,0.051069656325900006
ACH-000198,-0.0264902114766
ACH-000204,0.247445563727
ACH-000206,-0.143981896885
ACH-000207,0.136075599513
ACH-000211,0.07084574305430001
ACH-000215,0.009189324055280002
ACH-000221,-0.0589904937617
ACH-000222,0.253995631232
ACH-000223,0.023158608133900003
ACH-000226,0.06819433549739999
ACH-000227,-0.08456249071739999
ACH-000228,-0.142203116378
ACH-000231,0.0028023022151399996
ACH-000232,0.074945143128
ACH-000233,-0.09701671903510001
ACH-000234,0.100628914477
ACH-000235,0.06809444568869999
ACH-000237,0.0368009647021
ACH-000238,0.046064524308
ACH-000243,0.136404777998
ACH-000244,0.19674151232099998
ACH-000246,0.0569768148843
ACH-000248,-0.0240936154219
ACH-000250,0.011562893531200002
ACH-000251,-0.0757127739339
ACH-000253,0.049362883517300005
ACH-000255,0.0411472636673
ACH-000256,-0.0951529837122
ACH-000257,0.0357949106066
ACH-000258,0.104822087642
ACH-000259,0.140177757398
ACH-000260,0.0612502139608
ACH-000261,0.06777455128269999
ACH-000262,0.043666177666800005
ACH-000263,-0.19312539421500002
ACH-000264,-0.000590117922135
ACH-000265,0.103331103827
ACH-000266,0.0651967546806
ACH-000272,-0.08876330316539999
ACH-000273,-0.0325049455856
ACH-000274,-0.0651839375815
ACH-000277,-0.0022287006504600002
ACH-000278,-0.0361856443646
ACH-000279,0.0397861505389
ACH-000280,-0.117347318967
ACH-000281,0.271723959445
ACH-000288,-0.027369055852099998
ACH-000291,-0.102223009759
ACH-000293,0.139833483498
ACH-000294,0.0307756506152
ACH-000295,-0.131254718883
ACH-000296,0.197963457309
ACH-000302,-0.0590228410597
ACH-000304,0.14531238527899998
ACH-000307,0.0356435038579
ACH-000308,-0.00857442886678
ACH-000310,0.0643300414665
ACH-000311,0.0561267966564
ACH-000312,0.06324047756519999
ACH-000315,0.00324281280839
ACH-000316,-0.0502733626026
ACH-000317,0.227489491351
ACH-000318,-0.04657690599309999
ACH-000319,-0.0628286433221
ACH-000320,0.142326753135
ACH-000322,-0.00862845585441
ACH-000323,0.0042758342246
ACH-000324,-0.057508539190699995
ACH-000329,-0.0405481654161
ACH-000330,0.246609387278
ACH-000331,0.027563165504999997
ACH-000332,0.0967893064192
ACH-000334,-0.0037469530534699996
ACH-000335,0.280501638045
ACH-000336,0.0132380227229
ACH-000337,-0.209058874765
ACH-000339,0.0533993542137
ACH-000341,0.026306393958700002
ACH-000348,-0.009987304279379999
ACH-000350,-0.11526397291
ACH-000352,-0.0197901542086
ACH-000356,0.0499530097324
ACH-000361,0.370564540894
ACH-000362,0.0176307406215
ACH-000363,-0.207663186314
ACH-000364,0.170571464893
ACH-000365,-0.026242626941299998
ACH-000366,0.138514460244
ACH-000368,0.020356861067
ACH-000374,-0.056739397970199994
ACH-000375,0.120331051336
ACH-000376,0.0412126650506
ACH-000381,0.00400628908027
ACH-000383,-0.0122502406952
ACH-000387,0.0218978872838
ACH-000389,0.0706298942672
ACH-000390,0.0391643244025
ACH-000393,-0.191297822216
ACH-000395,-0.155651445474
ACH-000397,-0.006384260961140001
ACH-000401,0.17182093212000002
ACH-000402,-0.290415092324
ACH-000403,-0.056606902158399995
ACH-000404,0.0902072559055
ACH-000406,0.0107596802949
ACH-000407,0.0278764284811
ACH-000408,0.21786584573800002
ACH-000410,0.065902285636
ACH-000411,0.05876351926969999
ACH-000414,0.330283393995
ACH-000415,-0.00247815702978
ACH-000416,-0.007250711602609999
ACH-000420,-0.174060702185
ACH-000421,-0.103994534736
ACH-000424,-0.197427767894
ACH-000425,0.0593352991746
ACH-000426,-0.24502590424400003
ACH-000427,-0.16489874477299998
ACH-000433,0.174139446858
ACH-000436,0.117853468479
ACH-000444,0.107061038279
ACH-000445,0.161779005736
ACH-000448,0.0287243402762
ACH-000450,-0.0660026324212
ACH-000452,0.00918916284912
ACH-000454,-0.00195648481299
ACH-000458,0.12992686063300002
ACH-000459,-0.0221231849517
ACH-000460,0.1392265887
ACH-000461,-0.113528041316
ACH-000463,0.020435956870900003
ACH-000464,-0.05646636203890001
ACH-000466,-0.06562408698580001
ACH-000467,0.0565223406223
ACH-000468,0.056556778949
ACH-000469,0.015404045808000002
ACH-000470,0.06003460653940001
ACH-000471,-0.054866027361699994
ACH-000472,-0.00526949280395
ACH-000473,-0.124714534277
ACH-000475,-0.0049859453692600005
ACH-000476,-0.128941189314
ACH-000477,-0.0189691715275
ACH-000480,-0.0996840190226
ACH-000481,-0.08133500432810001
ACH-000483,0.0744709038686
ACH-000484,-0.396240291937
ACH-000485,-0.047826481939099996
ACH-000486,0.11940677672
ACH-000487,-0.0585905201409
ACH-000488,0.0397060058953
ACH-000490,0.052033705144499995
ACH-000491,-0.0130695851834
ACH-000495,-0.021723251400599997
ACH-000496,0.019429603406
ACH-000499,0.127415275742
ACH-000500,-0.178189658437
